ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,576765047,576660725,576604126,576659201,576387323,576219164,576106072,575798268,575868023,575304278,575796259,575483623,575645342,575312303,574857651,574669691,574383150,574370813,574146296,573618526,573546126,573478692,573017217,572822891,571928192,572223118,572496359,571815545,571302579,571622206,571195661,570734438,570180987,569653565,568820644,569278700,569276510,569000947,568825592,568239892,568010964,567185190,567406997,567090385,566677150,564468602,562524435,562133986,558983329,555318049,539412516,517095134,516738278,489194416,420552674
Move,['9'],['8'],['6'],['43'],['24'],['58'],['24'],['5'],['21'],['37'],['21'],['55'],['80'],['44'],['81'],['29'],['100'],['47'],['60'],['58'],['58'],['90'],['67'],['48'],['72'],['30'],['101'],['35'],['6'],['94'],['37'],['36'],['51'],['77'],['74'],['88'],['59'],['49'],['73'],['91'],['61'],['57'],['226'],['43'],['83'],['111'],['17'],['11'],['26'],['115'],['195'],['748'],['1444'],['1233'],['1159']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+
Language,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,Français,English,English,English,English,English,English,Français,English,English,English,English,English,English,Français,Deutsch,English,English,English,English,English,English,Français,English,English,English,English,Français,English,Français,English,Français,English,English,English,English,Français,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Enclosure', 'Study', 'Holder', 'Brief', 'brief', 'Brief']","['Beach', 'Sound', 'salutation', 'Mexican', 'Greeting']","['El\\u0151j\\u00f6n', '\\u00c9jszaka', 'rovar', 'ember', 'undor\\u00edt\\u00f3', 'cs\\u00e1pos']","['Fish', 'expeliarmus', 'stick', 'Elder', 'Potter', 'Potter']","['paris', 'underground', 'city', 'subway', 'subway', 'subway']","['Haraam', 'Bar', 'Margarita', 'margarita', 'Mojito', 'Mojito']","['Soup', 'bruschettas', 'Food', 'Platter', 'Amuseboosh']","['Leadbelcher', 'Music', 'Heavy', 'Heavy']","['Shrink', 'Nectarines', 'Tree', 'Partridge']","['Fillet', 'Rooster', 'Bird', '-fil-a', 'Cheep', 'Baby']","['Murder', 'file', 'Brief', 'Basket']","['Snow', 'Slalom', 'Hermon', 'Slope', 'Alps', 'Sport']","['Penticton', 'Fruit', 'Orange', 'Apricot', 'Fuzzy', 'Fuzzy']","['Bow', 'formal', 'neckwear', 'Neck', 'Suit', 'Suit']","['Kardinal', 'Thron', 'Oberhaupt', 'Monarch', 'Charles']","['T\\u00e9nor', 'Casse-noisette', 'Ballet', 'lyrique']","['Steel', 'drama', 'Korean', 'Succession', 'Netflix', 'Friends']","['Sleep', 'cushion', 'Headrest.', 'soft', 'Zzz', 'bed']","['Balmoral', 'Disney', 'Urquhart', 'home', 'Neuschwanstein']","['Tonsillitis', 'Frog', 'swallow', 'Esophagus']","['knight', 'slays', 'riders', 'Pern', 'Crouching', 'Tiger']","['Fixins', 'Jerk', 'ribs', ""Stubb's"", 'Korean', 'Shrimp']","['tass\\u00e9s', 'Poisson', 'Piquet']","['Decay', 'Plaque', 'Dentist', 'Shark', 'Fairy', 'Fairy']","['Detonator', 'Drop', 'Busters', 'Squad', 'Shelter', 'Nuke']","['Pretend', 'Creepy', 'face', 'rag', 'plaything', 'playing']","['presenter', 'Sport', 'Orator', 'Talker', 'hifi', 'loud']","['sundae', 'Pit', 'Bing', 'Red']","['Pillen', 'Doctor', 'Forma\\u00e7\\u00e3o', 'Sa\\u00fade', 'Drugs', 'Krank']","['g\\u00e9ographie', 'Dates', 'conte', 'Paty', 'R\\u00e9cit', 'r\\u00e9cit']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['Ascot', 'Run', 'road', 'marathon', 'Competition', 'competition']","['row', 'Pontoon', 'love', 'Love']","['scooped', 'soup', 'vine', 'Kabocha', 'carve', 'Linus']","['Panthera', 'Cowardly', 'scar', 'animal', 'Aslan', 'Nala']","['Profession', 'Bread', 'cookies', 'creator', 'Butcher', 'Street']","['pyjama', 'R\\u00e9ception', 'Mousse', 'crepuscule', 'Cr\\u00e9puscule', 'Cr\\u00e9puscule']","['Siberian', 'Kahn', 'Hogle', 'Bengal', 'Daniel', 'Daniel']","['Homicide', 'Batman', 'Pikachu', 'Marple', 'Sherlock', 'Sherlock']","['Burning', 'Bright', 'Frosted', 'Flakes', ""Cereal's"", 'Tony']","['7.21', 'Days', 'date', 'November', 'reminder', 'schedule']","['Boule', 'Cochonnet', 'Marseille', 'Ricard']","['mac', 'ipod', 'red', 'fruist', 'MacBook', 'Brand']","['Nicolas', 'thoracique', 'UFC', 'Sports', 'Sports']","['Interstellar', 'Hole', 'squiggly', 'underground', 'creepy', 'crawly']","['Flaque', 'Ond\\u00e9e', 'Mouill\\u00e9', 'Perturbations', 'nuage']","['Milky', 'Way', 'far', 'away']","['T\\u00e1rsasj\\u00e1t\\u00e9k', 'Carcassonne', 'F\\u00fcrd\\u0151szoba', 'Nemtudom']","['Dig', 'Spade', 'Scoop', 'Spade', 'Spade', 'Scoop']","['Rotating', 'Air', 'whirlwind', 'storm']","['Tarzan', 'Lianes', 'Georges', 'Georges']","['Kitchen', 'Worker']","['fournaise', 'notre-dame', 'fuego', 'non-maitris\\u00e9']","['chris', 'tree', 'evergreen', 'Cones', 'needle', 'Needles']"
Mystery Word,Case,Wave,Cockroach,Wand,Metro,Cocktail,Appetizer,Metal,Pear,Chick,Case,Ski,Peach,Tie,K\u00f6nig,Op\u00e9ra,Series,Pillow,Castle,Throat,Dragon,Barbecue,Sardine,Tooth,Bomb,Doll,Speaker,Cherry,Medicine,Histoire,Rose,Couch,Race,Boat,Pumpkin,Lion,Baker,Soir\u00e9e,Tiger,Detective,Tiger,Calendar,P\u00e9tanque,Apple,Cage,Worm,Pluie,Galaxy,Tile,Shovel,Tornado,Jungle,Chef,Incendie,Pine
Guess,case,Wave,Cockroach,Wand,Sewer,Beer,AppetizerApp,metal,Pair,Ckick,,Ski,Peach,Tie,k\u00f6nig,,Series,Pillow,castle,Throat,Dragon,barbecue,Sardine,Tooth,Bomb,Mask,,Cherry,Medicine,histoire,Rose,Couch,Race,Boat,pumpkin,Lion,Baker,soir\u00e9e,Tiger,Murder,tiger,calendar,P\u00e9tanque,Apple,Cage,Worm,pluie,galaxy,Tile,hole,Tornado,jungle,Cook,Incendie,Pine
