ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72
Table Number,501082636,500841755,500566078,500571629,500396303,500352659,500391941,500247091,500189448,500234474,500094148,499959667,499762817,499400159,499995757,499658684,499696783,499699432,499679877,499622512,499438978,498300910,499428870,499269196,498739341,498320868,498375628,498364487,498031206,498108109,497966714,497898386,497577135,497721422,497720901,497686546,497150159,497407451,497336647,497104006,496405272,497098868,496533291,496352321,495708536,495122405,495349332,494478774,494569914,493675456,491906665,492255626,491114338,491305856,490280100,484682575,484435490,479677325,473773078,465912719,466083684,466084384,465665365,444471586,426921218,420552674,417255169,381777020,374138794,341401520,337346134,319065151
Move,['6'],['6'],['9'],['18'],['12'],['27'],['16'],['16'],['10'],['64'],['26'],['22'],['30'],['17'],['28'],['46'],['25'],['31'],['5'],['36'],['19'],['45'],['26'],['37'],['66'],['32'],['100'],['63'],['75'],['37'],['82'],['74'],['18'],['76'],['76'],['84'],['56'],['56'],['41'],['68'],['9'],['49'],['43'],['83'],['105'],['50'],['43'],['258'],['104'],['7'],['82'],['54'],['96'],['39'],['37'],['98'],['55'],['82'],['489'],['86'],['54'],['51'],['47'],['57'],['660'],['687'],['1768'],['1304'],['1492'],['2992'],['4242'],['420']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,English,English,Français,English,Français,English,English,Français,Deutsch,Deutsch,Français,Deutsch,English,English,English,English,Français,Français,English,Français,Français,Français,Français,English,English,English,English,English,Français,English,English,Français,English,English,Français,English,English,Français,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['fire', 'Flame', 'Fluid', 'Cigarette', 'zippo', 'Zippo']","['tongue', 'Reptile', 'Camouflage', 'Mimicry', 'animal', 'Animal']","['transportation', 'Horse', 'Matterhorn', 'Bicycle', 'Mount', 'Rollercoaster']","['m\\u00e9nager', 'Nono', 'Humano\\u00efde', 'Automate', 'WALL-E', 'wall-e']","['Underground', 'Prison', 'Delving', 'Master', 'And', 'Dragons']","['Rossinante', '\\u00e9quitation', 'Ecurie', 'Percheron', ""D'ar\\u00e7on"", 'Ar\\u00e7on']","['booth', 'master', 'Ride', 'Fine', 'fine']","['California', 'Grand', 'Hilton', 'Hilton', 'Hilton']","['Protub\\u00e9rance', 'Couture', 'Acn\\u00e9', 'Acn\\u00e9']","['Tanz', 'S\\u00fcdamerika', 'Spanisch', 'Kolumbien', 'Argentinisch']","['Waldtier', 'Reinecke', 'Pelzmantel', 'Wald', 'schlau', 'Schlau']","['Galak', 'C\\u00e9tac\\u00e9', 'Flipper', 'prince']","['Ballett', 'Tschaikowski', 'Tanz', 'Ententeich', 'Teich', 'Ente']","['Terrapin', 'shell', 'Turtle', 'Slow', 'Slow']","['public', 'Transport', 'City', 'Retro', 'Rail', 'line']","['heaven', 'Up', 'Clouds', 'Blue', 'dive', 'Dive']","['Noise', 'Pow', 'Collision', 'cracker', 'Gun', 'gun']","['stabiliser', 'Leste', 'Navire', 'amarrage', 'grappin', 'grappin']","['Sommeil', 'Mobilier', 'Dormir', 'Oreiller']","['Granules', 'Coke', 'Cane', 'Cane']","['Charrue', 'Pneu', 'Jante', 'Cycle', 'Rayon', 'Rayon']","['Duvet', 'poids', 'Buvard', 'Oiseau', 'Encrier', 'Encre']","['Monument', 'sable', 'Espagne', 'Espagne']","['escabeau', 'Scoville', 'Meunier', 'Pompier', 'Richter', 'Richter']","['Fibonacci', 'array', 'sequels', 'sequential', 'sequence', 'sequence']","['praline', 'Galaxy', 'bittersweet', 'Brown']","['Hand', 'Tree', 'beach', 'frond', 'Reader', 'Sunday']","['bridge', 'Nasal', 'Rhinoplasty', 'olfactory', 'olfactory', 'olfactory']","['wonderbra', 'Torso', 'treasure', 'Boob', 'pecs', 'tits']","['Banquette', 'Sofa', 'Divan', 'Salon', 'Toast', 'Toast']","['matterial', 'element', 'Aluminum', 'steel', 'Clang', '-lica']","['Sail', 'Cargo', 'Sea', 'Happens', 'Relation']","['Ectoplasme', 'Op\\u00e9ra', 'hante', 'Mysterium', 'casper', 'Casper']","['Projectile', 'ammunition', 'Hunting', 'Train']","['Caribbean', 'Jamaica', 'Bacardi', 'Lime', 'Piratebrew', 'Pirate']","['Chauve', 'Boucl\\u00e9s', 'Cr\\u00e9pu', 'blond', 'Perruque', 'Pellicules']","['Iridescent', 'Round', 'Necklace', 'jewelry', 'oyster', 'oyster']","['Meek', 'Grist', 'Grindstone', 'Pepper', 'grinder', 'grinder']","['Voiture', 'Piston', 'Action', 'Cylindr\\u00e9e']","['R\\u00e9ceptionniste', 'California', 'R\\u00e9servation', 'Ritz', 'Chambre', 'Chambre']","['celluloid', 'Ebert', 'Kodak', 'screen', 'movie', 'Movie']","['Partridge', 'comice', 'Apple', 'Shaped', 'seed', 'Two']","['sky', 'Full', 'Ass', 'eclipse', 'lunar', 'lunar']","['Hut', 'Hawai', 'calzone', 'italy', 'pepperoni', 'Pepperoni']","['Madeira', 'wharves', 'harbour', 'Decanter', 'decanted', 'decanter']","['Mane', 'Fur', 'tresses', 'spray']","['Glass', 'Toe', 'Hint', 'Money']","['Still', 'ship', 'Hook', 'Popeye', 'Popeye']","['mexican', 'Girls', 'Peper', 'arrakis', 'Dune', 'Dune']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Fink', 'Plague', 'vermin', 'wormtail', 'Sewer']","['Shelter', 'Sleep', 'Pitched', 'Camping', 'Camping', 'Camping']","['Cage', 'Pentonville', 'Shawshank', 'Reform', 'Rikers']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Brood', 'Face', 'sexy', 'girl', 'Babe', 'Animal']","['Saddle', 'Equestria', 'Small', 'Equine']","['Cigarette', 'Plant', 'Maracaibo', 'trades-good']","['Medical', 'Facility', ""Patient's"", 'Building']","['12', 'Trick', 'Theory', 'Games']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['and', 'key', 'Pad', 'Shut']","['baking', 'gun', 'icing', 'baby', 'explosive', 'dust']","['Jumpsuit', 'Camo', 'Clothing', 'Military', 'same', 'Same']","['Cooler', 'Quenchiest', 'Prickly', 'Desert']","['american', 'biscuit', 'Monster', 'Grater']","['Ramsey', 'Swedish', 'John', 'Luca', 'Keller', 'Silverton']","['Carrot', 'orange.dildo', 'orange', 'vegetable', 'cake']","['3D', 'square', 'rubik', '^3']"
Mystery Word,Lighter,Chameleon,Ride,Robot,Dungeon,Cheval,Ticket,Hotel,Bouton,Tango,Fuchs,Dauphin,Schwanensee,Tortoise,Metro,Sky,Bang,Ancre,Lit,Sugar,Roue,Plume,Ch\u00e2teau,\u00c9chelle,Series,Chocolate,Palm,Nose,Chest,Canap\u00e9,Metal,Ship,Fant\u00f4me,Bullet,Rum,Cheveux,Pearl,Mill,Moteur,H\u00f4tel,Film,Pear,Moon,Pizza,Port,Hair,Tip,Anchor,Spice,Heat,Rat,Tent,Prison,Baleine,Valise,Quarter,Root,Guard,Chick,Pony,Tobacco,Hospital,Chip,Vegetable,Lock,Powder,Uniform,Cactus,Cookie,Chef,Carrot,Cube
Guess,Lighter,Chameleon,Ride,Robot,Dungeon,Cheval,Conductor,Canyon,Cicatrice,Tango,Fuchs,Dauphin,Schwanensee,tortoise,Bus,Sky,Crash,Ancre,Lit,Poprocks,Roue,Plume,pyramide,\u00e9chelle,sequence,Chocolate,,Nose,Chest,Canap\u00e9,metal,Ship,fant\u00f4me,bullet,Rum,Cheveux,Diamond,Ground,moteur,H\u00f4tel,film,Pear,moon,Pizza,Port,Hair,Pochacco,Captain,Cactus,,rat,Bed,prison,Baleine,valise,,,guard,model,horse,Tobacco,Hospital,Chip,Vegetable,lock,Sugar,Uniform,Cactus,cookie,Chef,carrot,Cube
