ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,538428730,538409363,537515857,538331576,538000949,537725271,537089416,537222427,536298509,537170637,536360191,536782973,536896608,536792863,536420443,536490552,536457402,536429447,536271177,536164956,536111739,535952433,535984043,535940113,535380893,534735730,535200838,534880054,535095330,534898626,534528798,534343823,532825304,532353871,532003268,531294042,530819309,530464601,529526441,529245447,528624330,528596751,528244412,527427772,526405578,526272417,523793465,522327882,521791242,516738278,515531482,511221983,494728196,466081205,431028877,431028987,422619886,348302073
Move,['12'],['9'],['5'],['6'],['43'],['63'],['43'],['46'],['28'],['46'],['64'],['49'],['67'],['36'],['24'],['27'],['64'],['43'],['56'],['54'],['91'],['92'],['43'],['61'],['11'],['59'],['47'],['49'],['56'],['64'],['25'],['73'],['120'],['102'],['128'],['13'],['49'],['103'],['100'],['37'],['52'],['63'],['44'],['81'],['153'],['24'],['85'],['270'],['38'],['847'],['42'],['1250'],['235'],['514'],['1364'],['1444'],['784'],['3227']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+
Language,English,Deutsch,English,English,English,Français,English,Français,English,English,Français,English,Français,Deutsch,Deutsch,Deutsch,English,English,English,English,English,English,English,English,Français,Français,Deutsch,English,English,Français,Deutsch,English,English,Français,English,Français,English,English,Deutsch,Français,English,English,English,Français,Français,Français,English,Français,English,English,English,English,English,English,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['rings', 'Teary-eyed', 'Chopped', 'Baked', 'shallot', 'Shallots']","['S\\u00fcddeutsche', 'News', 'Tagesblatt', 'Bl\\u00e4ttchen', 'Redaktion', 'Redaktion']","['Railway', 'station', 'Subway', 'Subway']","['cobra', 'petrify', 'snakes', 'myth', 'Greek', 'Eyes']","['jar', 'tight', 'Container', 'Top', 'Utensil', 'Covering']","['course', 'textile', 'sol', 'sol']","['icarus', 'star', 'apollo', 'eclipse', 'fireball', 'solar']","['Mensonge', 'Scarole', 'vinaigrette', 'Mesclun', 'Compos\\u00e9', 'Roquette']","['Dire', 'Headstone', 'Cemetery', 'digger']","['saguaro', 'Spines', 'Prickly', 'Desert', 'Desert', 'Desert']","['Bidule', 'engin', 'Usine', 'appareil']","['bunk', 'frame', 'Duvet', 'Resting', 'Four', 'Poster']","['Argent', 'Ticket', 'Train', 'Train']","['Sengelmannstra\\u00dfe', 'Gleise', 'Tunnelzug', 'Tunnel']","['Mus', 'Schneewittchen', 'Saft', 'Kanzi', 'Breaburn', 'Braeburn']","['Blasinstrument', 'Holz', 'hamellin', 's\\u00fcB']","['Biden', 'Deer', 'Katniss', 'Weapon', 'poacher', 'ElmerFudd']","['Greek', 'stone', 'myth', 'woman']","['climb', 'Jacobs', 'climbing', 'step', 'Jacob\\u2019s', 'house-painter']","['Valuable', 'Trove', 'buried', 'chest', 'Chest', 'chest']","['pullout', 'Sofa', 'Recliner', 'Psychiatrist', 'Divan', 'sectional']","['Exercise', 'Abdominals', 'Wood', 'wooden', 'demise', 'Ship']","['burn', 'Wick', 'Chandelier', 'Flame', 'wax', 'Wax']","['Paleo', 'Vegan', 'less', 'keto', 'calories', 'calories']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['charbon', 'Weber', 'Camembert', 'plancha', 'Grillade', 'Grilladin']","['angenagelt', 'Andreas', 'Jesus', 'Jesus']","['Sand', 'nude', 'Bethany', 'Aruba', 'Florida']","['Bacardi', 'spirit', 'drink', 'alcohol', 'Buccaneer', 'Beverage']","['Wagonnette', 'Gipsy', 'Manouche', 'Rapha\\u00ebl', 'voyage', 'Vacances']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Pack', 'Wild', 'Howling', 'Were', 'Wilddog', 'Predator']","['idiocracy', 'Central', 'genre', 'heehee', 'Stand-up', 'stand-up']","['Jeep', 'Kenya', '\\u00c9l\\u00e9phants', 'Africa', 'images', 'Brousse']","['red', 'flower']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['First', 'Course', 'canapes', 'bruchetta', 'bruschetta', 'Canapes']","['Fleisch', 'Eber', 'R\\u00fcsseltier', 'Sau', 'Rosa', 'Rosa']","['Tir', 'Triomphe', 'Carquois', 'Fleche', 'Elfe', 'Elf']","['toothpaste', 'container', 'pipe', 'soft', 'you', 'inner']","['Movie', 'Trio', 'three', 'frenchmen', 'Chocolate', ""D'Artagnan""]","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['Bastille', 'Coinc\\u00e9e', 'sang', 'Otage', 'Courant']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Concert', 'Notes', 'note', 'm\\u00e9lodie']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['cou', 'Bronze', 'Olympiques', 'argent', 'Olympique', 'Argent']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Coconut', 'Tree']","['Falling', 'Skydive', 'skypeia', 'octopus']","['Fortune', 'House', 'Roll', 'round', 'spinning']","['light', 'Song', 'edison', 'invention', 'Stephy', 'Stephy']","['Match', 'light', 'JohnnyStorm', '-On']","['Jar', 'Hat', 'Pail', 'Rubbermaid', 'Top', 'top']","['Chocolate', 'Pub', 'Drinks', 'stool']","['Bubbly', 'Wine', 'drink', 'no']","['Cigarette', 'Remplacant', 'Silex', 'Zippo', 'Allumer', 'Allumette']"
Mystery Word,Onion,Zeitung,Metro,Medusa,Lid,Tapis,Sun,Salade,Grave,Cactus,Machine,Bed,Billet,U-Bahn,Apfel,Fl\u00f6te,Hunter,Medusa,Ladder,Treasure,Couch,Plank,Candle,Diet,Perle,Barbecue,Kreuz,Beach,Rum,Caravane,Tempel,Wolf,Comedy,Safari,Rose,Menu,Clown,Appetizer,Schwein,Arc,Tube,Musketeer,Cat,Prise,Ange,Musique,Brush,M\u00e9daille,Sheep,Palm,Parachute,Wheel,Bulb,Flame,Lid,Bar,Champagne,Briquet
Guess,onion,Zeitung,central,Medusa,Steel,tapis,Sun,Salade,Grave,cactus,machine,bed,billet,Bahn,Apfel,Fl\u00f6te,hunter,Medusa,,treasure,Couch,plank,candle,diet,Perle,Barbecue,Kreuz,beach,Rum,Caravane,,Wolf,Comedy,Safari,rose,Menu,clown,appetizer,Schwein,arc,toothbrush,Musketeers,cat,Prise,,Musique,,M\u00e9daille,sheep,Palm,Diving,Wheel,Bulb,Flame,cylinder,Bar,Champagne,Briquet
