ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,499959667,499762817,499765317,499438978,499367583,498895619,498984679,498783024,498946527,498712546,498884071,498739341,498614065,498320868,498240290,498300596,498066468,497904575,497900995,497793723,497721422,497720901,497724153,497656196,497475123,497046566,497407451,497135763,497257045,497202908,497104006,496405272,496950019,495583488,495942525,495984241,495349332,495228715,494780905,494260387,493933725,493675456,492908765,490945085,491305856,490280100,489547867,484682575,484435490,484195799,479677325,465912719,465730124,465730355,465730615,465732005,465733714,465669875,465665695,464921867,462438853,444471586,443775902,431028877,423771261,422619886,417255169,343894377,337346134,336562502,322726720,319065151,314360735
Move,['15'],['12'],['13'],['12'],['19'],['18'],['12'],['16'],['7'],['56'],['33'],['56'],['49'],['32'],['18'],['60'],['73'],['55'],['83'],['57'],['56'],['67'],['36'],['37'],['58'],['32'],['56'],['36'],['54'],['102'],['57'],['9'],['37'],['24'],['25'],['82'],['43'],['94'],['61'],['82'],['72'],['7'],['101'],['46'],['39'],['37'],['33'],['98'],['55'],['39'],['82'],['86'],['48'],['43'],['43'],['43'],['48'],['42'],['43'],['51'],['765'],['57'],['1889'],['931'],['2267'],['656'],['1759'],['2602'],['4233'],['1729'],['1214'],['420'],['3191']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Français,Deutsch,Deutsch,Français,English,Deutsch,English,Français,Français,Deutsch,English,English,English,English,English,English,Français,English,Français,Deutsch,English,English,English,English,English,English,English,English,English,English,Français,English,Deutsch,Deutsch,Français,English,English,Français,English,English,English,English,English,English,Français,Français,Deutsch,English,English,Français,English,English,English,English,English,English,English,English,English,English,Français,English,Français,English,Deutsch,English,English,English,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Programme', 'sommaire', 'Carte', 'Restaurant']","['Ungeheuer', 'Monster', 'Tokyo', 'Filmmonster', 'japanisch', 'Japan']","['Kr\\u00fcmelmonster', 'Prinzenrolle', 'Walkers', 'Spritzgeb\\u00e4ck', 'Leibnitz', 'Leibniz']","['Transport', 'V\\u00e9hicule', 'Appeler', 'Blanche', 'Voiture', 'Voiture']","['Blower', 'Tea', 'Green', 'Star', 'Tree', 'Tree']","['Gr\\u00fcn', 'Leichenfledderer', 'Monster', 'Doktor', 'Doktor', 'Monster']","['Brake', 'Chain', 'Aweigh', 'Ship', 'Boat', 'Boat']","['Construction', 'Soleil', 'scolaires', 'Cong\\u00e9', 'Cong\\u00e9']","['Zoo', 'Nicolas', 'prison', 'Prison']","['Hotel', 'Kaulitz', 'Edo', 'Hauptstadt', 'Hauptstadt', 'Hauptstadt']","['wrap', 'enclose', 'Metapod', 'Caterpillar', 'Film', 'Butterfly']","['gardening', 'post-hole', 'spade', 'excavator', 'dig', 'digger']","['whirlybird', 'Vertical', 'chopper', 'Apache', 'Apache']","['praline', 'Galaxy', 'bittersweet', 'Brown']","['Garden', 'ocean', 'Tentacle', 'Eight', 'Cephalopod', 'cephalopod']","['school', 'Trevi', 'Soda', 'Bubbler', 'water', 'Water']","['Cuisinier', 'Koks', 'Brasserie', 'Chef', 'Bistrot', 'Gastronomique']","['Tool', 'Needlenose', 'Wires', 'Pull', 'nose', 'Pinch']","['vin', 'Sec', 'Vigne', 'grappes', 'fruit', 'Sultana']","['Windows', 'Gates', 'Computer', 'Vista', 'Betriebssystem', 'Betriebssystem']","['Marching', 'Tuba', 'Deftones', 'Aerosmith']","['pie', 'Kitchen', 'Electric', 'Bake', 'Glove', 'Broil']","['\\u30b5\\u30f3\\u30d0', '\\u3042\\u3076\\u3089\\u3080\\u3057', '\\u306a\\u306a\\u307b\\u3057', '\\u3042\\u304b\\u308a']","['Savana', 'Tiger', 'Mufasa', 'Mufassa']","['Peanut', 'Dumbo', 'trunk', 'Peanuts', 'Elmer', 'Mammal']","['Valor', 'WINNER', 'podest', 'olympics', 'Bronze', 'BRONZE']","['Meek', 'Grist', 'Grindstone', 'Pepper', 'grinder', 'grinder']","['Hailstorm', 'Storms', 'blustery', 'downburst', 'forecast', 'forecast']","['Oral', 'Lipstick', 'Kiss', 'Dentist', 'Opening', 'Open']","['Teen', 'sheep', 'predator', 'Rama', 'Pack', 'Carnivore']","['Raquette', 'Pingpong', 'Mauresmo', 'Filet', 'Agassi', 'Agassi']","['celluloid', 'Ebert', 'Kodak', 'screen', 'movie', 'Movie']","['Geburt', 'Jesus', 'Rudolf', 'Fest', 'Tannenbaum', 'Tannenbaum']","['Pinselstriche', 'Palette', 'VErnissage', 'Aquarell', 'Kunst']","['Manger', 'Soleil', 'Professeur', 'Tintin', 'Jaune', 'Noix']","['Easter', 'Hatch', 'Bowdrie', 'Fuzzy', 'baby', 'Baby']","['Glass', 'Toe', 'Hint', 'Money']","['Vide', 'Pneu', 'Funebre', 'Gonfler', 'Basket', 'Aspire']","['Marching', 'instruments', 'Elastic', 'Gastric', 'Aid', 'ACDC']","['Converse', 'Painting', 'art', 'Art', 'Stretch', 'stretch']","['Fuzz', 'Help', 'Career', 'Badge']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Yellow', 'Colonel']","['Juliet', 'Dag', 'Luiedag', 'Strijken']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['...Ganele', 'Frau', '23', 'Grammy', 'Sengerin', 'S\\u00e4ngerin']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Jaune', 'Colis', 'D\\u00e9m\\u00e9nagement', 'd\\u00e9m\\u00e9nagement', 'D\\u00e9m\\u00e9nagement']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Saddle', 'Equestria', 'Small', 'Equine']","['Bird', 'KungFu', 'karate', 'kick']","['Titanic', 'ship', 'Killer', 'killer']","['Furry', 'bear', 'Two-toned', 'two-tone']","['Cashew', 'Brazil', 'squirrel', 'treat']","['Crimson', 'and', 'lucky', 'irish']","['Miniature', 'Prep', 'my', 'job']","['Great', 'desire', 'fruit', 'love']","['Engagement', 'gold', 'circus', 'perimeter']","['Glace', 'Yaourt', 'Tarte', 'Macaron', 'Flan', 'Flan']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['chance', 'gain', 'Tabac', 'Tabou']","['Fresh', 'lungs', 'oxygen', 'Air', 'air', 'air']","['Stadt', 'Hachiko-Statue', 'Godzilla', 'Hotel', 'Maidcafe']","['up', 'Code', 'Wear', 'Clothes']","['Joe', 'Bactrian', 'Up', 'Hump', 'Cup', 'Cup']","['Old', 'Rifleman', 'One', 'All']","['Balancing', 'dusk', 'sunset', 'gown', 'gown']","['Fillette', 'B\\u00e9b\\u00e9', 'Barbie', 'Poupon', 'Plastique', 'Plastique']","['Full', 'Square', 'Door', 'Terraced', 'Home', 'Home']","['3D', 'square', 'rubik', '^3']","['egypt', 'Tomb', 'Shape', 'Triangular', 'pharoh', 'Pharaoh']"
Mystery Word,Menu,Godzilla,Keks,Taxi,Leaf,Frankenstein,Anchor,Vacances,Cage,Tokio,Cocoon,Shovel,Helicopter,Chocolate,Octopus,Fountain,Restaurant,Pliers,Raisin,Microsoft,Band,Oven,Ladybug,Lion,Elephant,Medal,Mill,Weather,Mouth,Wolf,Tennis,Film,Weihnachten,Malerei,Tournesol,Chick,Tip,Pompe,Band,Canvas,Police,Heat,Mustard,Sunday,Baleine,Valise,Adele,Quarter,Root,Carton,Guard,Pony,Crane,Iceberg,Panda,Nut,Clover,Painting,Passion,Ring,Dessert,Vegetable,Pari,Breath,Tokio,Dress,Camel,Musketeer,Evening,Poup\u00e9e,House,Cube,Pyramid
Guess,menu,Godzilla,Keks,Ambulance,Leaf,Rabe,Anchor,\u00c9clipse,Animaux,Tokio,Cocoon,dig,Helicopter,Chocolate,Octopus,fountain,Restaurant,pliers,Raisin,Microsoft,Band,Oven,gomenwakaran,Cat,Elephant,Medal,Ground,,mouth,Wolf,Tennis,film,Weihnachten,Gem\u00e4lde,Tournesol,chick,Pochacco,Air,Band,Canvas,Police,,Mustard,Sunday,Baleine,valise,,,,Poste,guard,horse,Crane,Lifeboat,Grizzly,Nut,Clover,Paint,Passion,Ring,Dessert,Vegetable,Loterie,air,Tokio,Formal,Camel,Veteran,twlight,Poup\u00e9e,House,Cube,Pyramid
