ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75
Table Number,539412516,539225478,538590796,538710929,538428730,538397371,538012163,537515857,538203218,538195162,538061468,538131659,538107850,538109007,537713044,537825732,537746143,537525885,537781752,537675646,537536808,537725271,537597890,537361800,537315451,537173657,536688608,536807493,536792863,536457402,536429447,536361307,536271177,536099541,536111739,535806655,535737518,535380893,535387576,535300807,534735730,534528798,534723647,534470434,534620978,534488851,534343823,533685756,533771081,533395511,533938110,533093056,531294042,531017180,530819309,529245447,528624330,528244412,528022855,527775627,526405578,526272417,523793465,522327882,521791242,520589419,517125895,517095134,515531482,509348231,480055062,431028987,363390977,356959263,312552889
Move,['5'],['6'],['7'],['41'],['24'],['18'],['18'],['5'],['54'],['14'],['33'],['36'],['37'],['24'],['12'],['45'],['41'],['18'],['43'],['12'],['43'],['63'],['36'],['70'],['58'],['58'],['36'],['42'],['42'],['73'],['53'],['85'],['67'],['84'],['100'],['38'],['66'],['11'],['108'],['65'],['68'],['25'],['93'],['47'],['84'],['74'],['73'],['68'],['83'],['47'],['49'],['30'],['13'],['43'],['49'],['37'],['52'],['44'],['58'],['106'],['153'],['24'],['85'],['279'],['38'],['34'],['221'],['306'],['42'],['758'],['654'],['1444'],['2131'],['1894'],['2393']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,No time limit • with friends only,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,Français,English,English,English,Français,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,Français,Français,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,Français,English,Français,English,English,Français,Deutsch,English,Français,English,English,English,Deutsch,Français,English,Deutsch,English,Français,English,English,Français,English,English,Français,English,Français,Français,English,Français,English,English,English,Français,English,English,Deutsch,English,English,English,English
End,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Onion', 'Vampire', 'AglioOlio', 'mangosteen']","['brutalisons', 'archet', 'Ge\\u00f4le', 'Sherlock']","['semolina', 'wheat', 'Grain', 'Round', 'Tabouleh', 'Morocco']","['\\u307f\\u3084\\u3056\\u304d\\u30b7\\u30fc\\u30ac\\u30a4\\u30a2', '\\u30d3\\u30ea\\u30e4\\u30fc\\u30c9', '\\u304a\\u3093\\u3059\\u3044', '\\u306a\\u304c\\u3057\\u307e\\u3059\\u3071\\u30fc\\u3089\\u3093\\u3069', '25m', '25m']","['Wimbledon', 'Fruit', 'Cake', 'big', 'fields', 'shortcake']","['Bulles', 'Flute', 'Ardennes', 'Mousseux', 'r\\u00e9gion', 'p\\u00e9tillant']","['Vesuvius', 'Krakatoa', 'Eruption', 'Lava', 'eruption', 'lava']","['Railway', 'station', 'Subway', 'Subway']","['coke', 'Gin', 'raisin', 'appleton', 'Malibu', 'molasses']","['jumper', 'Llama', 'Itchy', 'sheep']","['Leclerc', 'Croisement', 'Supermarch\\u00e9', 'Intersection']","['Bicycle', 'Two', 'Circular', 'Fortune']","['carrots', 'pet', 'Jack', 'Prey', 'Roger', 'hops']","['wooden', 'sailing', 'Water', 'Canoe', 'Ferry', 'Ship']","['Pound', 'Tool', 'head', 'shark', 'em', 'cee']","['round', 'Topper', 'Cover', 'Cap', 'jar', 'Jar']","['Franklin', 'Zap', '220V', 'Outage', 'Voltage', 'Voltage']","['mitosis', 'tower', 'Skin', 'Structure', 'Phone', 'Prisoner']","['Machine', 'Amtrak', 'Locomotive', 'Rail', 'Railway', 'Locomotive']","['autumn', 'colorful', 'rustling', 'maple', 'Naruto\\u2019s', 'Village']","['B\\u00e9lier', 'Insecte', 'Astrologie', 'D\\u00e9sert']","['course', 'textile', 'sol', 'sol']","['sour', 'moisturizer', 'Ice', 'Whipped', 'Dairy', 'cookie']","['Lobster', 'Elvis', 'Pebble', 'pebble']","['goat', 'Fry', 'Peter', 'Tefal', 'Peter', 'tefal']","['chocolate', 'Monster', 'Scout', 'Chrispy', 'jar', 'Cutter']","['Rat', 'Cities', 'passenger', 'Feed', 'dove', 'Dove']","['Molten', 'Liquid', 'Hot', 'Eruption', 'Floor', 'Is']","['Superinteresse', 'Hobby', 'Eifersucht', 'Ritter']","['Lincoln', 'Cinema', 'Ushers', 'building', 'opera', 'actress']","['saguaro', 'POKE', 'desert', 'DESERT']","['Light', 'Scotty', 'Shine', 'hope', 'Laser', 'Mr']","['Peele', 'ctrl', 'Piano', 'Unlock', 'Unlock', 'unlock']","['patch', 'Thermometer', 'Dengue', 'Night', 'Shiver', 'ill']","['Mouth', 'Lodge', 'City', 'Boat', 'Engine', 'engine']","['Humer', 'Fragrance', 'Dior', 'Coco', 'Odeur', 'odeur']","['cannelonni', 'Italy', 'Soup', 'ramen', 'slurp', 'Chinese']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Xavier', 'Farnsworth', 'Tenured', 'Proton', 'Flitwick', 'Adjunct']","['Wearable', 'Wrist', 'Wrist', 'Wrist']","['Baignade', 'Lamartine', 'cygnes', 'Etang', 'Leman', 'L\\u00e9man']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Antarctica', 'Batman', 'walk', 'south', 'flightless', 'Flightless']","['Parti', 'corsaire', 'Rackham', 'Flibustier', 'bateau', 'cara\\u00efbes']","['Redead', 'Walking', 'Mindless', 'PvZ', 'Brainsss', 'Brains']","['glucid', 'cakes', 'Saccharine', 'Cubes', 'dessert', 'ingredient']","['Pack', 'Wild', 'Howling', 'Were', 'Wilddog', 'Predator']","['Gnom', 'Balin', 'Gimli', 'Schneewittchen', 'Schneewittchen', 'Gimli']","['Club', 'Woods', 'Swing', 'Green']","['Swashbuckler', 'Corsair', 'Arg', 'JollyRoger']","['Tiere', 'Tour', 'Afrika', 'Afrika']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['Eten', 'Vampier', 'Allergisch', 'Bloed']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['Tir', 'Triomphe', 'Carquois', 'Fleche', 'Elfe', 'Elf']","['toothpaste', 'container', 'pipe', 'soft', 'you', 'inner']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['poursuite', 'auchan', 'voiture', 'pied']","['Zoro', 'hornworts', 'green', 'flora', 'kate']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Concert', 'Notes', 'note', 'm\\u00e9lodie']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['R\\u00e9cipient', 'Vitre', 'Miroir', ""d'eau"", 'plastique', 'Sable']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Scneiden', 'schneiden', 'Nagel', 'Trennen', 'papier']","['Crawl', 'Sex', 'Underneath', 'Jail', 'Master', 'Traps']","['Ferme', 'Inde', 'Groin', 'Groin']","['Falling', 'Skydive', 'skypeia', 'octopus']","['spare', 'unlocker', 'Hole', 'skeleton']","['T\\u00e4uschung', 'EAV-lied', 'W\\u00fcstenph\\u00e4nomen', 'Luftschichtenlichtbrechung', 'Erscheinung', 'Anagrom']","['Chocolate', 'Pub', 'Drinks', 'stool']","['Kahuna', 'Undulation', 'Hi', 'Tidal', 'tidal']","['MOVIE', 'setting', 'heared', 'Act', 'subculture', 'Drama']","['Proctologist', 'Seuss', 'Pepper', 'Who', 'Who']"
Mystery Word,Garlic,Violon,Couscous,Pool,Strawberry,Champagne,Volcano,Metro,Rum,Wool,Carrefour,Wheel,Rabbit,Boat,Hammer,Lid,Electricity,Cell,Train,Leaf,Scorpion,Tapis,Cream,Rock,Pan,Cookie,Pigeon,Lava,Leidenschaft,Theater,Cactus,Beam,Key,Fever,Motor,Parfum,Noodle,Perle,Professor,Bracelet,Lac,Tempel,Penguin,Pirate,Zombie,Sugar,Wolf,Zwerg,Golf,Pirate,Safari,Ocean,Menu,Garlic,Clown,Arc,Tube,Cat,Course,Moss,Ange,Musique,Brush,Verre,Sheep,Shears,Dungeon,Cochon,Parachute,Key,Fata Morgana,Bar,Wave,Scene,Doctor
Guess,Garlic,Fl\u00e8che,seed,pool,Strawberry,Champagne,Volcano,central,Sugar,Wool,cattefour,Wheel,Rabbit,Boat,hammer,Bottle,Electricity,Cell,Train,Leaves,Capricorne,tapis,Cream,,cheese,cookie,pest,Lava,Leidenschaft,theater,cactus,Flash,Key,fever,motor,parfum,Noodle,Perle,Professor,,Lac,,Penguin,Pirate,Zombie,Sugar,Wolf,Zwerg,Golf,Pirate,Elefanten,Ocean,Menu,Gebit,clown,arc,toothbrush,cat,Course,moss,,Musique,,Verre,sheep,Schere,Dungeon,Cochon,Diving,Key,Fatamorgana,Bar,Wave,Scene,Doctor
