ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75
Table Number,501304948,501104416,500868789,501009823,500686195,500598674,500412148,500450610,500425374,500288609,499807816,499699432,499503842,499470441,499564860,499434834,499584507,499252684,499439706,499237581,499143804,499001295,498805285,498891809,498763647,498320868,498294858,498240290,497956953,498272769,497964824,497900995,497720901,497510618,497336647,497257045,496405272,496533291,496970715,496474207,496595655,495583488,496058086,495122405,495605195,495675336,495349332,495143313,494704846,494260387,493675456,493150387,491305856,490280100,484682575,484435490,481212678,480055062,479677325,479232973,470247957,466086694,466081205,465731184,465664137,465664206,465668656,444471586,426921218,420552674,405054016,402108912,396307534,363390977,319065151
Move,['11'],['24'],['9'],['10'],['9'],['36'],['13'],['26'],['25'],['27'],['56'],['37'],['21'],['37'],['36'],['30'],['25'],['36'],['37'],['51'],['68'],['19'],['29'],['36'],['87'],['32'],['65'],['27'],['55'],['75'],['18'],['101'],['85'],['83'],['46'],['72'],['9'],['43'],['65'],['37'],['84'],['33'],['94'],['50'],['43'],['30'],['43'],['82'],['81'],['91'],['7'],['41'],['39'],['37'],['98'],['55'],['73'],['281'],['82'],['2410'],['904'],['52'],['59'],['48'],['51'],['48'],['50'],['57'],['660'],['687'],['1923'],['1425'],['495'],['1748'],['420']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,English,English,Français,Français,English,English,English,English,English,Français,Français,English,English,English,English,Français,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,Français,English,English,Français,English,English,English,Français,Français,English,Deutsch,English,English,English,English,English,English,English,English,English,Français,Français,Français,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['crook', 'swindler', 'fish', 'big']","['\\u304d\\u3063\\u3055\\u3066\\u3093', '\\u30b3\\u30fc\\u30eb', '\\u3081\\u3056\\u307e\\u3057\\u30c6\\u30ec\\u30d3', 'wake', '\\u3080\\u3059\\u3081', '\\u3080\\u3059\\u3081']","['Ruby', 'Singer', 'Precious', 'Crown', 'Sapphire', 'ring']","['Brut', 'Sparkling', 'French', 'Region']","['Caisse', 'b\\u00eache', 'Multifonction', 'Pioche', 'Tournevis', 'Tournevis']","['Amour', 'Col\\u00e8re', 'Frappe', 'Electricit\\u00e9', 'Orages', 'Orage']","['Ofliberty', 'Bronze', 'CARVED', 'PEDESTAL', 'David', 'Liberty']","['Belly', 'innie', 'ego', 'Orange', 'orange']","['Manual', 'Ascend', 'Up', 'Rope', 'Mountain', 'Mountain']","['Vehicle', 'pain', 'It', 'Kinte', 'Naenae', 'Rihanna']","['R2-D2', 'Machine', 'Bender', 'Clamps', 'Roomba', 'Dance']","['suture', 'ourlet', 'Haute', 'Gaultier', 'Point', 'Tricot']","['Fruit', 'Crassane', 'Comice', 'Poirier']","['water', 'Youth', 'Ornament', 'Springs', 'soda', 'Soda']","['Manly', 'Face', 'lip', 'Hitler', 'Facial', 'Facial']","['desk', 'Lighter', 'Nighttime', 'fixture', 'Mary', 'Illuminate']","['briny', 'delicacy', 'Cousteau\\u2019s', 'Omelette', 'beluga', 'fetuses']","['monticule', 'rangement', 'Duracell', 'Batterie', 'Cathode', 'Face']","['Engin', 'head', 'Mechanism', 'washing']","['Motorcycle', 'Taxi', 'Saddle', 'saddle']","['lamp', 'electron', 'Utility', 'Gas', 'Shock', 'Power']","['Driver', 'Peterbilt', 'Pickup', 'Tow', 'Lorry']","['Plane', 'wings', 'Insect', 'Insect']","['Nepal', 'Berg', 'Asien', '8tausernder', 'Mount', 'Mount']","['tutenkammen', '\\u00c4gyptenk\\u00f6nig', 'Amenhotep', 'tutankhamun', 'Tut', 'Tut']","['praline', 'Galaxy', 'bittersweet', 'Brown']","['tow', 'heavy', 'bed', 'Fire', 'Dumpster', 'Pick-up']","['Hammerhead', 'jaws', 'Vacuum', 'predator', 'Loan', 'Baby']","['lethal', 'broadsword', 'Firearm', 'Gun', 'Dagger', 'Dagger']","['Gobi', 'oasis', 'kalahari', 'arid', 'dune', 'hot']","['Ruffles', 'Pentium', 'Block', 'Casino', 'Science', 'Poker']","['Coffre', 'ch\\u00e9ri', 'pirate', 'Chasse', 'Chasse', 'pirates']","['attaque', 'Plants', 'dungeon', 'Undead', 'Cranberry', 'Walkingdead']","['Light', 'Laser', 'lightray', 'Headlight', 'Steel', 'steel']","['Brochettes', 'Charbon', 'Sauce', 'Grillade']","['Petticoat', 'railway', 'intersection', 'crossing', 'Road', 'Signs']","['celluloid', 'Ebert', 'Kodak', 'screen', 'movie', 'Movie']","['sky', 'Full', 'Ass', 'eclipse', 'lunar', 'lunar']","['Porc', 'Justice', 'P\\u00e8se', 'tarer', 'Astrologie', 'astrologie']","['Blanche', 'Carabine', 'Pistolet', 'Pistolet', 'Pistolet', 'Carabine']","['kills', 'Drug', 'Ivy', 'Arsenic', 'Arsenic', 'arsenic']","['Gummistiefel', 'Bindf\\u00e4den', 'Prasseln', 'Schauer', 'Schauer']","['Puff', 'Lecter', 'Komodo', 'Year', 'Dungeon', 'Dungeons']","['Mane', 'Fur', 'tresses', 'spray']","['Smokes', 'Camels', 'Nicotine', 'Marlboro']","['Cause', 'Underground', 'genesis', 'Cheer', 'rhizome', 'Rhizome']","['Glass', 'Toe', 'Hint', 'Money']","['The', 'done', 'finale', 'terminal', 'Finish', 'finish']","['Boat', 'flyer', 'Driver', 'airline', 'Airline', 'driver']","['Apple', 'Vial', 'Deadly', 'Dart', 'arsenic', 'Arsenic']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['D\\u00e9tenu', 'Pi\\u00e8ce', 'Prison', 'Cachot']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Nick', '1812', 'Heavy', 'Ballistic', 'shoot', 'pirate']","['Ratatouille', 'Nager', 'Versuchstier', 'schrecklich', 'Riesenmaus', 'Pestverbreiter']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Toast', 'Break', 'Loaf', 'Loaf']","['fart', 'Jupiter', 'Helium', 'bottle', 'Argon', 'Classical']","[""where's"", 'the', 'Cow', 'Meat']","['creative', 'avenue', 'Wall', 'Zzzt']","[""there's"", 'fire', 'Onthe', 'Water']","[""doesn't"", 'cut', 'Yellow', 'Condiment']","['tick', 'tock', 'Grandfather', 'Cuckoo']","['light', 'as', 'Bird', 'Shed']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['and', 'key', 'Pad', 'Shut']","['baking', 'gun', 'icing', 'baby', 'explosive', 'dust']","['Tiny', 'Fishy', 'tin', 'fish']","['peace', 'lead', 'tobacco', 'Bomb', 'line', 'Sherlock']","['Eclipse', 'Yellow', 'Shine', 'Rays', 'burning', 'universe']","['hydroelectric', 'spin', 'Wind', 'Generator', 'Generator']","['3D', 'square', 'rubik', '^3']"
Mystery Word,Shark,Morning,Jewel,Champagne,Outil,Foudre,Statue,Navel,Climb,Whip,Robot,Couture,Poire,Fountain,Mustache,Lamp,Caviar,Pile,Machine,Ride,Electricity,Truck,Fly,Everest,Pharaoh,Chocolate,Truck,Shark,Weapon,Desert,Chip,Tr\u00e9sor,Zombie,Beam,Barbecue,Junction,Film,Moon,Balance,Arme,Poison,Regen,Dragon,Hair,Cigarette,Root,Tip,End,Pilot,Poison,Heat,Cellule,Baleine,Valise,Quarter,Root,Cannon,Ratte,Guard,Bread,Gas,Beef,Outlet,Smoke,Mustard,Clock,Feather,Vegetable,Lock,Powder,Sardine,Pipe,Sun,Turbine,Cube
Guess,,morning,Diamond,champagne,Outil,Foudre,Statue,Naval,Climb,Whip,Robot,couture,Poire,Fountain,Mustache,Lamp,roe,Pile,cylinder,Driver,Electricity,Truck,Fly,Everest,mummy,Chocolate,truck,Shark,Weapon,desert,chips,tr\u00e9sor,Zombie,beam,Barbecue,Junction,film,moon,Poids,Colombe,Poison,Regen,dragon,Hair,Cigarettes,create,Pochacco,end,Radio,Poison,,Cellule,Baleine,valise,,,cannon,Ratte,guard,Cheers,Gas,Beef,Electric,Smoke,Mustard,Clock,Feather,Vegetable,lock,Sugar,Sardines,,solar,Turbine,Cube
