ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77,Scrapnumber78
Table Number,488490959,488425313,488438398,488314790,488032258,487940879,487889271,487182744,487888790,487275447,487770108,487415329,487559215,487491591,486752683,487120916,486911772,486714156,487059129,486981472,486937481,486659123,486430446,486124151,485911841,485824861,485809716,485628314,485456904,484741001,485174836,483967058,484233694,485015411,484363493,484774766,484682575,484435490,484195799,484351909,483944277,483931525,483353040,483310386,482658995,481844555,481212678,480162112,480965835,479677325,478269717,475857014,474111019,473319518,473890082,468164131,466086694,466081205,466083684,466084384,465621249,465731184,465664137,465664095,465664206,465664286,465668656,465435499,463714023,444471586,426921218,396307534,357001162,336562502,322726720,317609821,314360735,312552889
Move,['5'],['10'],['5'],['18'],['12'],['21'],['29'],['21'],['18'],['6'],['38'],['29'],['48'],['49'],['66'],['44'],['66'],['23'],['32'],['46'],['58'],['36'],['81'],['36'],['58'],['24'],['65'],['64'],['83'],['94'],['51'],['21'],['101'],['86'],['93'],['48'],['96'],['55'],['16'],['65'],['47'],['57'],['59'],['43'],['67'],['49'],['30'],['19'],['99'],['82'],['88'],['10'],['55'],['36'],['9'],['55'],['42'],['48'],['49'],['46'],['70'],['38'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['57'],['551'],['457'],['1849'],['1629'],['1182'],['1701'],['3066'],['2171']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Français,Français,Français,English,English,Français,Deutsch,English,English,English,Français,Français,Français,English,Français,Français,English,English,English,English,English,Français,English,Deutsch,English,English,Français,Français,English,English,Français,English,English,Deutsch,English,English,English,Français,Français,Français,English,Deutsch,English,English,English,English,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,English,English,English,Français,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Wasp', 'Yellow', 'Killer', 'Hive']","['soleil', 'Diam\\u00e8tre', 'Laser', 'lumineux', 'Lumineux', 'laser']","['Pacific', '\\u00c9tendue', 'mer', 'atlantique']","['Couleur', 'Juteux', 'Clementine', 'Mandarine', 'Fruit', 'Fruit']","['university', 'snape', 'Dumbledorf', 'Moriarty', ""Gilligan's"", 'Island']","['vows', 'Love', 'Proposal', 'Commitment', 'sacrament', 'joining']","['Rubik', 'Film', 'm3', 'Parallepipede', 'D\\u00e9', 'D\\u00e9']","['Alsmannfrisur', 'Tupelo', 'Jailhouse', 'Priscilla', 'Erdnussbuttersandwich', '60ziger']","['Party', 'annually', 'celebrate', 'candle', 'Born', 'Born']","['Wild', 'Mowgli', 'Book', 'Sinclair', 'Juice', 'George']","['hug', 'Oakleigh', 'Flagstaff', 'Destination', 'parliament', 'Parliament']","['Nuage', 'Bleu', 'Arc', 'arc']","['qui\\u00e9tude', 'utopie', 'onu', 'Colombe', 'Colombe', 'Colombe']","['Tryba', 'Regarder', 'Microsoft', 'Onglet', 'Velux', 'Velux']","['pervert', 'Lightning', 'quick', 'Barry', 'headlight', 'Gordon']","['Energizer', 'li\\u00e8vre', 'Oreilles', 'P\\u00e2ques', 'Nain']","['Thermom\\u00e8tre', 'Sympt\\u00f4me', 'Aphteuse', 'Chaud', 'fiesta', 'sueurs']","['voorbij', 'Verleden', 'Vroeger', 'Vroeger']","['Boots', 'Hair', 'Mink', 'Animal', 'hackles', 'coats']","['stinky', 'Tip', 'face', 'sniff', 'scent', 'snout']","['Nautilus', 'Abalone', 'Slimy', 'mail', 'escargot', 'mollusk']","['Plastic', 'Pocket', 'Arm', 'Hole']","['sherwood', 'Canop\\u00e9e', 'Clairi\\u00e8re', 'Tropicale', 'Broceliande', 'Rambouillet']","['Caterpillar', 'Monarch', 'Flutter', 'swallowtail', 'crysalis', 'Metamorphosis']","['hai', 'absolute', 'Schlagwerkzeug', '-stark']","['Cab', 'Uber', 'cab', 'uber']","['5k', 'pivot', 'Express', 'Comfortable', 'Potato']","['urgentiste', 'Pimpon', 'Sapeur', '18', 'sapeur', '18']","['Bretonne', 'Galette', 'soie', 'aplatie', 'Pancake', 'pancake']","['Salem', 'Cauldron', 'Broom', 'Hermione', 'cackle', 'Wicked']","['Iron', 'Driver', 'Night', 'Sandwhich', 'Dancing', 'Dance']","['Pantoufles', 'Sous-v\\u00eatements', 'Pied', 'V\\u00eatements']","['Incisor', 'Filling', 'Yaggababble', 'saber', 'root', 'dentin']","['Engagement', 'Mine', 'Carat', 'marquise', 'Ring', 'Sparkling']","['NDW', 'TheStripes', 'Irgendwie', 'Neunundneunzig', 'Fliegerstaffel', 'S\\u00e4ngerin']","['String', 'Colby', 'Fromage', 'Grated']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Caraibes', 'Perroquet', 'Corsair', 'Tipiac', 'Corsaire']","['Magritte', 'Tabac', 'Calumet', 'd\\u00e9', 'Fourreau']","['Taraud', 'mara', 'Dentiste', 'Baie', 'Rouge', 'rouge']","['Of', 'Twain', 'Dry', 'Funny', 'Sense', 'Sense']","['Robespiere', 'Ver\\u00e4nderung', '1789', 'Franz\\u00f6sische', 'Bastille']","['Card', 'Fob', 'Padlock', 'Door', 'Peele', 'Crucial']","['Popov', 'Jester', 'Bozo', 'Bozo', 'Pennywise', 'Pennywise']","['Orbit', 'Burn', 'Ray', 'Capri', 'Celestial']","['Coulture', 'Week', 'Pavelski', 'Couture', 'water', 'tiger']","['Smoke', 'House', 'Earth', 'wind', 'Works', 'Pookie']","['Mountain', 'Billy', 'animal', 'Biles', 'Messi', 'mustache']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Insect', 'Swatter', 'Fishing', 'Soar', 'Wings']","['Newton', 'lab', 'biology', 'biology']","['Spray', 'Condiment', 'Salt', 'And']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Wind', 'Regen', 'Weer', 'Bliksem']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['tree', 'Oil', 'reading', 'Reader']","['Semolina', 'polished', 'carbohydrate', 'African', 'Wheat', 'wheat']","['Device', 'bunny', 'corn', 'eustachian', 'Listening', 'listen']","['Clown', 'Zapatta', 'Tigres', 'Funambule', 'Chapiteau', 'Chapiteau']","['Sewing', 'Join', 'Clothes', 'Clothing', 'Edge', 'Edge']","['Guerre', 'paratonnerre', 'Thor', 'Coup', 'Zeus', 'Zeus']","['Ermintrude', 'Mammal', 'cattle', 'Milk', 'Milk', 'milk']","['Beanie', 'toque', 'Headdress', 'sombrero', 'Sombrero']"
Mystery Word,Bee,Rayon,Oc\u00e9an,Orange,Professor,Marriage,Cube,Elvis,Birthday,Jungle,Station,Ciel,Paix,Fen\u00eatre,Flash,Lapin,Fi\u00e8vre,History,Fur,Nose,Snail,Sleeve,For\u00eat,Butterfly,Hammer,Taxi,Couch,Pompier,Cr\u00eape,Witch,Club,Chaussette,Tooth,Diamond,Nena,Cheese,Quarter,Root,Pirate,Pipe,Fraise,Humor,Revolution,Key,Clown,Sun,Shark,Fire,Goat,Guard,Fly,Science,Pepper,Puder,Dress,Storm,Club,Coin,Bar,Stone,Patron,Birthday,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Vegetable,Palm,Couscous,Ear,Cirque,Seam,Foudre,Cow,Hat
Guess,Bee,Sph\u00e8re,Oc\u00e9an,orange,Professor,Marriage,Cube,Elvis,Birthday,Jungle,Station,Ciel,Paix,Fen\u00eatre,Flash,Lapin,Fi\u00e8vre,History,fur,Nose,Snail,Sleeve,For\u00eat,butterfly,Hammer,,,pompier,Cr\u00eape,Witch,Club,Chaussettes,Tooth,Diamond,Nena,Cheese,mix,,Pirate,Pipe,,House,Revolution,Key,,Sun,Shark,iron,Goat,guard,Fly,Science,pepper,Russ,,Onweer,Club,Coin,Bar,Stone,Coin,Birthday,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,Vegetable,Sap,fufu,Ear,Cirque,Zip,Eclair,Cow,Hat
