ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56
Table Number,538710929,538703282,538409363,538374635,538397371,538273913,537515857,538331576,538195162,538179423,537934870,536784008,537620521,537725271,537089416,537472192,537361800,537124320,536352706,536956332,536420443,536151348,536192115,536115418,535940113,535088205,535380893,535253586,534335326,535200838,534528798,533758544,534087252,534343823,534244443,534024422,533472826,531294042,530819309,529245447,528624330,528244412,527332068,526405578,526272417,523793465,521791242,517125895,515531482,506189713,464921867,431028987,422619886,420552674,387173467,348302073
Move,['31'],['11'],['9'],['12'],['18'],['18'],['5'],['6'],['14'],['19'],['39'],['13'],['29'],['63'],['43'],['48'],['63'],['38'],['50'],['57'],['24'],['73'],['62'],['54'],['61'],['94'],['11'],['95'],['62'],['47'],['25'],['27'],['57'],['73'],['76'],['91'],['70'],['13'],['49'],['37'],['52'],['44'],['120'],['153'],['24'],['85'],['38'],['221'],['42'],['762'],['521'],['1444'],['784'],['919'],['2147'],['3227']
Mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 8 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+
Language,English,Français,Deutsch,English,Français,Deutsch,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,English,English,Deutsch,Français,English,English,Deutsch,Deutsch,English,English,English,English,Français,English,Français,English,Français,English,English,English,Français,Français,English,English,English,English,English,English,English,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['\\u30da\\u30eb\\u30b7\\u30e3', '\\u304b\\u308f\\u3055\\u304d\\u305f\\u304b\\u3084', '\\u306c\\u306e', '\\u3068\\u3089', '\\u30c8\\u30eb\\u30b3', '\\u30c8\\u30eb\\u30b3']","['Emanation', 'Combustion', 'feu', 'indien']","['S\\u00fcddeutsche', 'News', 'Tagesblatt', 'Bl\\u00e4ttchen', 'Redaktion', 'Redaktion']","['Hanukkah', 'Prop', ""Elton's"", 'Diana', 'wrench', 'revolver']","['Bulles', 'Flute', 'Ardennes', 'Mousseux', 'r\\u00e9gion', 'p\\u00e9tillant']","['Tisch', 'Zahlen', 'Snooker', 'Snooker', 'Kneipe', 'Kneipe']","['Railway', 'station', 'Subway', 'Subway']","['cobra', 'petrify', 'snakes', 'myth', 'Greek', 'Eyes']","['jumper', 'Llama', 'Itchy', 'sheep']","['Camping', 'Preview', 'camper', 'U-Haul', 'Film', 'hitch']","['lamp', 'vulcano', 'Volcano', 'Magma', 'igneous', 'run']","['twelve', 'Countdown', 'Boxing', 'Day', 'calendar', 'Calendar']","['Sam', 'lifesaver', 'backdraft', 'extinguish']","['course', 'textile', 'sol', 'sol']","['icarus', 'star', 'apollo', 'eclipse', 'fireball', 'solar']","['Bengal', 'cat', 'Siberian', 'fierce', 'Kia', 'Eye']","['Turing', 'Calculator', 'CPU', 'CPU']","['zip', 'bow', 'Knot']","['Basketball', 'PS5', 'This', 'chess', 'Finish', 'poker']","['Graveyard', 'Pet', 'Burial', 'Ground', 'Burial', 'Ground']","['Mus', 'Schneewittchen', 'Saft', 'Kanzi', 'Breaburn', 'Braeburn']","['Colima\\u00e7on', 'Ramper', 'Pluie', 'Bourgogne', 'Bourgogne', 'Pluie']","['Bunny', 'gold', 'Rabbit', 'Orange', 'orange', 'orange']","['road', 'Locomotive', 'Mono', 'Tram', 'tracks', 'Tracks']","['Paleo', 'Vegan', 'less', 'keto', 'calories', 'calories']","['Ozean', 'Surfer', 'Perfekte', 'Schall', 'Tsunami', '...nsittich']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['French', 'snack', 'Bite-sized', 'Starter', 'bite-sized', 'starter']","['Oasis', 'heat', 'Tundra', 'dune']","['angenagelt', 'Andreas', 'Jesus', 'Jesus']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['vegetable', 'Arrow', 'parsnip', 'Canal', 'canal', 'Canal']","['Floater', 'Schooner', 'Skiff', 'Tug']","['Pack', 'Wild', 'Howling', 'Were', 'Wilddog', 'Predator']","['hotdog', 'sauce', 'Dressing', 'Gas', 'Dijon', 'Dijon']","['Ventre', 'omphaloc\\u00e8le', 'Mercredi', 'Centre', 'Placenta', 'Cordon-ombilical']","['\\u30aa\\u30ec\\u30f3\\u30b8\\u30ea\\u30f3\\u30b0', '\\u30df\\u30b5\\u30f3\\u30ac', '\\u3042\\u304f\\u305b\\u3055\\u308a\\u30fc', '\\u305d\\u3046\\u3057\\u3087\\u304f\\u3072\\u3093', '\\u3066\\u304f\\u3073', '\\u3066\\u304f\\u3073']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['Tir', 'Triomphe', 'Carquois', 'Fleche', 'Elfe', 'Elf']","['toothpaste', 'container', 'pipe', 'soft', 'you', 'inner']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['Cthulu', 'camouflage', 'tentacles', 'Squidward', 'octonauts', 'Aquatic']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Concert', 'Notes', 'note', 'm\\u00e9lodie']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Crawl', 'Sex', 'Underneath', 'Jail', 'Master', 'Traps']","['Falling', 'Skydive', 'skypeia', 'octopus']","['Mutton', 'Mint', 'Spring', 'Bleats', 'Chop', 'lettuce']","['sipping', 'utensil', 'Sucks', 'Drink']","['Chocolate', 'Pub', 'Drinks', 'stool']","['Bubbly', 'Wine', 'drink', 'no']","['safety', 'head', 'protective', 'headware', 'Head', 'Protection']","['Bite', 'Transylvania', 'Immortal', 'CountVonCount', 'Coffin', 'Garlic']","['Cigarette', 'Remplacant', 'Silex', 'Zippo', 'Allumer', 'Allumette']"
Mystery Word,Rug,Fum\u00e9e,Zeitung,Candle,Champagne,Billard,Metro,Medusa,Wool,Trailer,Lava,December,Firefighter,Tapis,Sun,Tiger,Computer,Tie,Game,Cemetery,Apfel,Escargot,Carrot,Rail,Diet,Welle,Perle,Appetizer,Desert,Kreuz,Tempel,Root,Boat,Wolf,Mustard,Nombril,Bracelet,Menu,Clown,Arc,Tube,Cat,Octopus,Ange,Musique,Brush,Sheep,Dungeon,Parachute,Lamb,Straw,Bar,Champagne,Helmet,Vampire,Briquet
Guess,Carpet,Fume\u00e9,Zeitung,candle,Champagne,Roulette,central,Medusa,Wool,trailer,Lava,december,Firefighter,tapis,Sun,Tiger,Computer,tie,game,Cemetery,Apfel,Escalier,Carrot,Train,diet,Welle,Perle,Madeleine,Desert,Kreuz,,Root,Boat,Wolf,condiment,Nombril,bangle,Menu,clown,arc,toothbrush,cat,,,Musique,,sheep,Dungeon,Diving,Lamp,Straw,Bar,Champagne,,Vampire,Briquet
