ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72
Table Number,486132264,485911841,485654350,485451276,485337290,485495343,484606827,484942083,484123113,485049330,484600474,484748420,484660327,484363493,484682575,484435490,484557144,484206945,484320329,484065329,484101197,483949387,483699429,483714023,483707849,483589402,483102927,483246241,483217278,482501943,482175654,482122492,481827880,481556552,481025697,480718657,480162112,480770866,480731766,480203821,480291024,480055062,479553934,479677325,479396884,478644550,478625404,478694363,478362844,475769386,474111019,473319518,473890082,468125819,466086694,466081205,466083684,466084384,465621249,465731184,465664137,465664095,465664206,465664286,465668656,465435499,463714023,451463411,402108912,358827793,346689693,314360735
Move,['50'],['6'],['20'],['9'],['48'],['18'],['10'],['18'],['12'],['36'],['9'],['19'],['56'],['29'],['96'],['55'],['20'],['29'],['18'],['35'],['30'],['77'],['27'],['56'],['47'],['47'],['18'],['30'],['54'],['32'],['92'],['74'],['92'],['74'],['75'],['26'],['13'],['63'],['64'],['84'],['67'],['63'],['78'],['81'],['60'],['45'],['61'],['322'],['30'],['73'],['38'],['36'],['9'],['73'],['42'],['48'],['49'],['46'],['70'],['38'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['40'],['1217'],['1979'],['2730'],['3047']
Mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Deutsch,English,Français,Deutsch,English,Deutsch,Français,English,Deutsch,Deutsch,English,English,Deutsch,English,English,Français,English,Français,English,English,English,English,Deutsch,English,English,Français,English,English,Deutsch,English,English,English,Français,Français,Français,English,English,English,Deutsch,English,Deutsch,Français,English,English,English,Français,English,English,Français,English,Deutsch,English,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,English,Français,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['basketball', 'skyzone', 'trampoline', 'pogostick', 'Overboarder', 'Long......']","['samuel', 'l', 'Michael', 'Five']","['Otw\\u00f3r', 'Dno', 'malowid\\u0142a', 'Grota', 'nietoperze', 'Nietoperze']","['Enfer', 'PURGATOIRE', 'St-Pierre', 'Eden', 'Portes', 'City']","['Apres', 'Langlauf', 'Rosi', 'Schnee', 'Abw\\u00e4rts', 'Latten']","['Grinder', 'Cortado', 'Starbucks', 'Arabica', 'Brown', 'Cup']","['Wunderknabe', 'Nachtmusik', 'Schokokugeln', 'Salzburgs']","['Couette', 'literie', 'lit', 'protection', 'Plaid', 'plaid']","['shetland', 'foal', 'stable', 'hooves', 'juvenile', 'bronco']","['VC64', 'Rechner', 'Edv', 'Virus', 'PC', 'Datenverarbeitungsger\\u00e4t']","['Schnauzer', 'Dal\\u00ed', 'Oberlippe', 'Oberlippe', 'Lichter', 'HorstLichter']","['stiletto', 'wrestler', 'Hospital', 'shoe', 'Achilles', 'Achilles\\u2018']","['Tension', 'Pops', 'Soap', 'Soap']","['Wiederkehrend', 'Kreislauf', 'Regelm\\u00e4\\u00dfigkeit', 'Periode', 'Periode', 'Periode']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Merguez', 'Tajine', 'maroc', 'semoule']","['Lawn', 'lucky', 'Honey', 'Irish', 'Green', 'Green']","['hygi\\u00e8nique', 'd\\u00e9barbouillette', 'Hygi\\u00e9nique', 'Peignoir', 'Always', 'S\\u00e8che']","['Stop', 'Dot', 'Punctuation', 'Menstruation']","['mafia', 'honcho', 'CEO', 'President', 'Undercover', 'Baby']","['Hollywood', 'Andromeda', 'Sirius', 'Twinkler', 'WARS', 'Ringo']","['barrel', 'Hamlet', 'French', 'three', 'Porthos', ""Count-d'Artagnan""]","['Personentransport', 'Gelb', 'Fahrer', 'Droschke', 'Auto', 'Flughafentransfer']","['Fireball', 'spot', 'plasma', 'bright', 'Weather', 'Shine']","['Thunder', 'wind', 'Hannah', 'Mutant', 'attack', 'Hail']","['Pompiers', 'Habit', 'Arm\\u00e9e', 'Militaire', 'V\\u00eatements', 'V\\u00eatement']","['directors', 'lumber', 'Cutting', 'Surf', 'Chairman', 'Plank']","['porpoise', 'wimpet', 'Flipper', 'Flipper', 'Miami', 'Miami']","['Spezialpizza', 'Katze', 'Idefix', 'Nordsee', 'Dosenfisch', 'Fisch']","['canopy', 'Woods', 'sherwood', 'Woodland', 'Trees']","['saucepan', 'Top', 'Cover', 'Cover']","['Mischievous', 'Tinkerbell', 'Cottingley', 'Pixie', 'Godmother', 'godmother']","['brocolis', 'Handicap\\u00e9', 'vegan', 'Poivron', 'Aubergine']","['Pacifique', 'Eau', 'Indien', 'Indien', 'indien', 'Indien']","['v\\u00eatement', 'infirmi\\u00e8re', 'scolaire', 'pingouin']","['Articles', 'Headlines', 'Print', 'Times', 'Constitution', 'Ajc']","['Silence', 'Encyclopedy', 'Presidential', 'Card-catalog', 'Tensorflow', 'Membership']","['Nostril', 'schnozz', 'Snout', 'Proboscis', 'Sniffer', 'sniffer']","['Helligkeit', 'Lux', 'Optik', 'Werde', 'Gl\\u00fchbirne', 'Gl\\u00fchbirne']","[""Berlin's"", 'Brother', 'Xavier', 'Moriarty', 'Nutty', 'X']","['Glattimwinter', 'LeckerimSommer', 'Gefrorenes', 'Sorbet', 'rutschig', 'kalt']","['Fruit', 'bleuet', 'geni\\u00e8vre', 'Anges', 'Casseau', 'Hudson']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Power', 'Gobi', 'cactus', 'Camel']","['Excursion', 'Pto', 'Holiday', 'Holiday', 'Holiday', 'PTO']","['Bulbe', 'Gousse', 'Idiot', 'contre', 'Vampire', 'vampire']","['Arthur', 'Stone', 'Weapon', 'Pirate']","['legislative-', 'hand', 'twig', 'tree', 'Twigs', 'Tree']","['Chevaux', 'Rollercoaster', 'Forain', 'Pollux', 'Enchant\\u00e9', 'enchant\\u00e9']","['Church', 'Doom', 'Worship', 'Building']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Tropical', 'Guam', 'Tahiti', 'Atoll', 'Indonesia', 'Mackinac']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['Girls', 'Chili', 'Old', 'nutmeg', 'Arrakis', 'Arrakis']","['saisonn', 'bourgeons', 'Trimestre', 'Fleurs']","['priorit\\u00e9', 'moindre', 'rumble', 'sombrefer']","['Cancer', 'Stick', 'Tobacco', 'smoking', 'Lighter', 'lighter']"
Mystery Word,Jump,Jackson,Cave,Paradis,Ski,Coffee,Mozart,Couverture,Pony,Computer,Schnurrbart,Heel,Bubble,Zyklus,Quarter,Root,Couscous,Clover,Serviette,Period,Boss,Star,Musketeer,Taxi,Sun,Storm,Uniforme,Board,Dolphin,Sardine,Forest,Lid,Fairy,L\u00e9gume,Oc\u00e9an,Uniforme,Newspaper,Library,Nose,Licht,Professor,Eis,Baie,Guard,Desert,Vacation,Ail,Sword,Branch,Man\u00e8ge,Temple,Puder,Dress,Island,Club,Coin,Bar,Stone,Patron,Birthday,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Ninja,Spice,Printemps,Mineur,Cigarette
Guess,jump,Jackson,jaskinia,Paradis,Ski,Coffee,Mozart,Housse,pony,Computer,Schnurrbart,Heel,,,mix,,couscous,clover,Serviette,period,Boss,Star,Musketeers,Taxi,Sun,Hurricane,Unifome,board,Dog,Thunfisch,forest,,Fairy,L\u00e9gume,Oc\u00e9an,uniforme,Newspaper,Election,Nose,Licht,Professor,Eis,Baie,guard,Desert,trip,Ail,Sword,body,Man\u00e8ge,Cathedral,Russ,,island,Club,Coin,Bar,Stone,Coin,Birthday,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,,Spice,Printemps,Mineur,Cigarette
