ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,480474168,479916058,480225123,480065201,480267668,480028057,479750831,479553934,479720733,479519296,479311682,479430817,479349832,478656068,479108112,479010507,478467235,478382955,478302013,477993505,478065343,478045007,477629086,477397617,477140126,476678071,476926184,476711585,476589521,476414752,475857014,475721696,475982973,475920164,475456511,475419987,475293817,475166463,474013322,473319518,473890082,472630374,472148204,470574916,471505439,470813149,466086884,466084294,465621249,465661217,465665616,463714023,462438853,461078968,461036696,460084195,457064795,451463411,443775902,423771261,396307534,381826421,323499397
Move,['6'],['7'],['7'],['7'],['7'],['7'],['18'],['9'],['47'],['28'],['18'],['24'],['24'],['45'],['28'],['48'],['82'],['83'],['46'],['44'],['43'],['43'],['46'],['52'],['67'],['18'],['109'],['67'],['83'],['86'],['10'],['45'],['48'],['20'],['92'],['95'],['57'],['28'],['56'],['36'],['9'],['65'],['112'],['89'],['56'],['110'],['42'],['38'],['70'],['37'],['39'],['57'],['470'],['49'],['58'],['72'],['36'],['40'],['1381'],['1683'],['437'],['701'],['5127']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,Français,Français,English,English,English,Français,Deutsch,English,English,English,Deutsch,English,English,English,English,Français,Français,English,Français,English,English,Français,Français,English,Français,English,English,Français,English,English,English,English,English,English,English,English,Deutsch,Deutsch,English,English,Deutsch,Deutsch,Français,Français,English,English,Français,English,English,Français,Français,Deutsch,English,Deutsch,English,English,Français,Deutsch,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['\\u0413\\u0435\\u0440\\u043c\\u0438\\u043e\\u043d\\u0430', '\\u0427\\u0438\\u0442\\u0430\\u0442\\u0435\\u043b\\u044c', '\\u0410\\u0431\\u043e\\u043d\\u0435\\u043c\\u0435\\u043d\\u0442', '\\u0427\\u0438\\u0442\\u0430\\u0442\\u0435\\u043b\\u044c\\u0441\\u043a\\u0438\\u0439', '\\u0410\\u043b\\u0435\\u043a\\u0441\\u0430\\u043d\\u0434\\u0440\\u0438\\u0439\\u0441\\u043a\\u0430\\u044f', '\\u041f\\u0443\\u0431\\u043b\\u0438\\u0447\\u043d\\u0430\\u044f']","['Brad', 'prank', 'trap', 'Hole']","['puces', '\\u00c9tales', 'Georges', 'Stands']","['Ecouteur', 'Moto', 'protection', 'Protection']","['Broker', 'Car', 'invest', 'crash', 'market', 'market']","['Frucht', 'Haut', 'nintendo', 'Pl\\u00fcschpr\\u00fcm']","['Tarragon', 'Bencao', 'Thyme', 'Thyme', 'Mint', 'mint']","['Poignard', 'Arbal\\u00e8te', '\\u00c9p\\u00e9e', 'Blanche', 'gauche', 'D\\u00e9fense']","['Lebensendstation', 'Beh\\u00e4ltnis', 'Seifen', 'transport', 'Curver', 'Kasten']","['AM', 'Checkout', 'sunrise', 'dawn', 'cereal', 'breakfast']","['Utopia', 'City', 'Island', 'Eden', 'Eden', 'Island']","['Alhambra', 'Windsor', 'Queen', 'Palace', 'Fortress', 'Moat']","['Sage', 'Hochwuchs', 'Bohnenranke', 'Gigant', 'TurTur', '\\u00fcberdimensional']","['bra', 'mug', 'Tea', 'Chalice', 'Stanley', 'Stanley']","['Shrek', 'Allium', 'Layers', 'Layers']","['Salem', 'Trial', 'halloween', 'broom']","['Guantanamo', 'Guanabara', 'Michael', 'shallow']","['Nectar', 'Chaussette', 'Chaussettes', 'boisson', 'Boisson', 'Chaussettes']","['cible', 'Carquois', 'vecteur', 'Carreau', 'Arc', 'javelot']","['Barbados', 'Water', 'Some', 'Rhyme', 'pirate', 'liquor']","['Soustraction', 'Calcul', 'Scalpel', 'Addition', 'Chirurgie', 'Chirurgie']","['Hearst', 'Classifieds', 'Journalist', 'words']","['tanzania', 'Plains', 'Tourists', 'Zoo', 'Park', 'Africa']","['Trait\\u00e9', 'Or', 'Ethnic', 'Mariage']","['Jeudi', 'Samedi', 'Crusoe', 'Adams', 'frire', 'semaine']","['Eeyore', 'Mule', 'Shrek', 'Stubborn', 'Lanky', 'Kong']","['Serr\\u00e9es', 'conserve', 'omega-3', 'Maquereau', 'Huile', 'Tente']","['romaine', 'cucumber', 'Vinegar', 'dressing', 'lettuce', 'lettuce']","['craps', 'DeNiro', 'Venetian', 'Poker', 'Royale', 'Roulette']","['Homozygotes', 'Similaires', 'Soeurs', 'Semblables', 'Lentille', 'Deux']","['Newton', 'lab', 'biology', 'biology']","['Acrylic', 'screw', 'Polish', '9-inch', 'Hit', 'Coffin']","['oil', 'Chocolate', 'Shroom', 'pig', 'Mushroom']","['Protect', 'Security', 'Safety', 'Defend']","['Block', 'Big', 'Titanic', 'Arctic', 'arctic']","['Face', 'Carnaval', 'movie', 'zorro', 'Jason', 'Tape']","['MC', 'Rapper', 'carpenter', 'tool', 'Thor', 'Nails']","['AIDS', 'malware', 'Pandemic', 'sick']","['Bann', 'D\\u00e4monen', 'Vampir', 'J\\u00e4gerin']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['lighthouse', 'rocket', 'Hope', 'Torch', 'GB3ORK']","['Saint-Gothard', 'Gotthard', 'graben', 'U-Bahn', 'Verbindung', 'Untergrund']","['f\\u00e4rben', 'Rapunzel', 'Spliss', 'Per\\u00fccke', 'Spliss', 'Per\\u00fccke']","['Ap\\u00e9ro', 'Surf', 'bois', 'Bois']","['Foin', 'Couture', 'Arya', '\\u00e9pine', 'Chas', 'Chas']","['Cooperative', 'Tricktaker', 'Tricky', 'Seas']","['Birthday', 'Dessert', 'Going', 'Thedistance']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['Vadis', 'Tycoon', 'We', 'Bought']","['Not', 'Offense', 'Ofthe', 'Darkarts']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Mac\\u00e9o', 'D\\u00e9chu', 'Cupidon', 'C\\u00e9leste', 'D\\u00e9mon', 'Gabriel']","['Vogel', 'S\\u00fcdpol', 'Anzug', 'Tier']","['Candle', 'Pentecost', 'spark', 'flicker', 'torch', 'Torch']","['Sauerstoffzelt', 'Fischer', 'Luftnot', 'Luftnot']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['casse', 'd\\u00e9cortiqu\\u00e9e', 'Beurre', 'Coque']","['blaue', 'Piepi', 'Tinkerbell', 'Bibedibabediboo', 'La']","['Camera', 'Wall', 'border', 'contain', 'Picture', 'Picture']","['Aldwych', 'Performance', 'New', 'Show']","['hankerchief', 'tears', 'Sneeze', 'Fever', 'Kleenex', 'kleenex']"
Mystery Word,Library,Pit,March\u00e9,Casque,Stock,Peach,Herb,Arme,Kiste,Morning,Paradise,Castle,Riese,Cup,Onion,Witch,Bay,Jus,Fl\u00e8che,Rum,Op\u00e9ration,Newspaper,Safari,Alliance,Vendredi,Donkey,Sardine,Salad,Casino,Jumelles,Science,Nail,Truffle,Guard,Iceberg,Mask,Hammer,Virus,Buffy,Puder,Dress,Beacon,Tunnel,Haar,Planche,Aiguille,Sail,Cake,Patron,Zoo,Defense,Bouclier,Ange,Pinguin,Flame,Atemlos,Fox,Ninja,Noisette,Fee,Frame,Theater,Tissue
Guess,Library,Pitfall,moustique,Casque,stock,Peach,Spice,Arme,Sarg,morning,atlantis,Castle,Riese,Cup,onion,Witch,Bay,jus,fleche,Rum,Op\u00e9ration,newspaper,Sahara,Alliance,Vendredi,donkey,sardine,Salad,casino,Jumelle,Science,nail,Truffle,,Iceberg,Mask,Hammer,Virus,Buffy,Russ,,bright,Tunnel,Haare,,aiguille,Crew,Cake,Coin,Zoo,Defense,Chevalier,Ange,Pinguin,Fire,Singen,Fox,,Coquille,Fee,frame,Theatre,illness
