ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,521962890,522671604,522639901,522524296,522327882,522043003,521958247,521674356,521586091,521708459,521570005,521576994,520391399,520583929,520820103,520927803,520729232,520657365,520734114,520055966,520165148,519578322,519484673,519617486,519556051,519294356,519096481,519258234,519203929,518579460,518670650,518583318,518178811,517125895,517973951,517682691,517678078,517103589,517095134,516950744,517039024,516089261,515518017,515428104,514707951,514679425,513638397,512785830,511221983,510746861,510734812,510269410,509897088,508762408,507812897,508151957,508116165,504783443,504721368,504876059,503370597,495208466,493972187,489194416,484123113,470247957,426921218,417255169,387173467,374138794,358827793,348302073,319065151
Move,['9'],['8'],['8'],['10'],['9'],['5'],['15'],['18'],['27'],['44'],['19'],['11'],['21'],['8'],['28'],['22'],['43'],['31'],['63'],['33'],['48'],['77'],['32'],['61'],['37'],['56'],['75'],['57'],['37'],['82'],['72'],['32'],['62'],['72'],['17'],['36'],['50'],['42'],['79'],['68'],['35'],['75'],['31'],['101'],['65'],['74'],['36'],['64'],['729'],['83'],['320'],['33'],['73'],['202'],['64'],['52'],['75'],['31'],['67'],['30'],['91'],['75'],['374'],['551'],['589'],['1452'],['862'],['2073'],['1877'],['1738'],['2354'],['3019'],['457']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only
Language,Français,English,English,English,Français,English,Deutsch,English,English,English,Français,English,English,English,Français,English,English,English,English,Deutsch,English,English,English,English,Deutsch,English,English,English,English,English,English,Français,Français,English,English,English,Deutsch,English,Français,Français,English,English,Français,English,Français,English,English,Deutsch,English,English,Français,English,English,English,English,English,English,English,Français,English,Français,English,English,Français,English,English,English,English,English,English,Français,Français,English
End,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['cr\\u00e9dit', 'Plan', 'Vermeille', 'cassini', 'Menu', 'Tr\\u00e9sor']","['trim', 'hitler', 'Facial', 'Man', 'Chaplin']","['Subterranean', 'Book', 'Glow', 'Wriggly', 'Wriggle']","['Shit', 'Estrume', 'Zufrieden', 'Froh']","['exporte-A', 'm\\u00e9got', 'Marlboro', 'fum\\u00e9e', 'Fum\\u00e9e', 'Fum\\u00e9e']","['Tail', 'Ride', 'Eeor', 'Grandad']","['Schmetterling', 'Barbie', 'girl', 'toy']","['witch', 'Nutella', 'Hue', 'Chestnut', 'eyes', 'Eye']","['treasure', 'pectoral', 'Hairy', 'Lunge', 'Drawers', 'Toy']","['Edward', 'Fangs', 'Night', 'Creature', 'Transylvania', 'Carotid']","['split', 'gorille', 'Plantin', 'fruit', 'Jaune', 'jaune']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['stop', 'Kuh', 'optimusprime', 'Autobahn', 'Brummi']","['Ulysse', 'Alarme', 'pompiers', 'Klaxon']","['Climb', 'Rungs', 'Height', 'up']","['Directions', 'Dart', 'Pointer', 'Bow', 'Point', 'Bow']","['Forest', 'Conifer', 'Evergreen', 'Tree', 'Needle', 'Needles']","['rowing', 'conveyance', 'sinking', 'wooden', 'Cruise', 'Banana']","['stechen', 'Stechvieh', 'Stich', 'Mosquito', 'Mosquito']","['hope', 'Eggs', 'Homing', 'Lighthouse', 'Signal', 'ocean']","['bursting', 'closed', 'connection', 'Joint', 'Hem', 'hem']","['intersection', 'joining', 'Waistcoatslip', 'Coupling', 'Petticoat', 'Station']","['Incisors', 'Specialist', 'professional', 'molar', 'doctor', 'dentures']","['Verliererwunsch', 'Gegenaktion', 'Reaktion', 'Verrat', 'Revanche', 'Revanche']","['Butter', 'Slice', 'Bowie', 'Steak', 'Cut', 'Sharp']","['canon', 'Polaroid', 'DSLR', 'Kodak', 'obscura', 'Candid']","['Keurig', 'Pods', 'Cappuccino', 'Black']","['Feather', 'Egg', ""eagle's"", 'nsp', 'Eggs', 'eggs']","['Poached', ""Robin's"", 'Nog', 'Easter', 'Yolk', 'Yolk']","['vacation', 'warm', ""livin's"", 'easy', 'person', 'adding']","['Chambre', 'California', 'Mercure', 'Mercure']","['roulettes', 'soute', 'Suppl\\u00e9ment', 'poids', 'voyage', 'cabine']","['Bread', 'Maker', 'Holmes', 'Street', 'Oven', 'Croissant']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['paint', 'coat', 'bristles', 'tooth', 'hair', 'hair']","['K\\u00e4fig', 'Hagenbeck', 'Gorilla', 'Gehege', 'Gehege']","['Zeus', 'Power', 'Storms', 'Yellow', 'Bolt', 'Bolt']","['Feu', 'Braise', 'Olympique', 'Briquet']","['Destroyer', 'D\\u00e9riveur', 'Trir\\u00e8me', 'Navire']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Family', 'Double-sided', 'Espionage', 'Mi6', 'Agent', 'Undercover']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['silverware', 'Prongs', 'split', 'Tuning', 'Tines', 'tine']","['Dune', 'Grain', 'grain', 'Grain']","['hoot', 'barn', 'Snowy', 'Duolingo', 'Stare']","['Happy', 'Spaghetti', 'Sushi', 'Nourishment', 'hungry', 'Nutritious']","['Kappe', 'M\\u00fcnchhausen', 'Schandmaul', 'Eulenspiegel', 'Eulenspiegel']","['Lucifer', 'details', 'Diablo', 'Hell', 'horned']","['Dark', 'comedy', 'Funny', 'Sense', 'funny', 'Sense']",['Incendie'],"['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Melody', 'Bird', 'Music', 'rhapsody']","['chopped', 'punishment', 'Headless', 'execution', 'eatcake', 'Bastille']","['Sla', 'Tuin', 'Klein', 'Regen']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Thwack', 'Naenae', 'Hair', 'Crack', 'Cool', 'Cool']","['Tombeau', 'Sarcophage', 'N\\u00e9fertiti', 'Cleopatre', 'pyramide']","['Nickle', 'Slot', 'Loose', '1$']","['Rider', 'Joust', 'Lance', ""''starry''"", 'elegance', 'Armor']","['Avent', 'pompier', ""-de-l'avant"", '-gr\\u00e9gorien']","['waste', 'pipe', 'drainage', 'toilet', 'gutter', 'seamstress']","['Hollow', 'Subterranean', 'Limestone', 'Ariel', 'Cave', 'cave']","['M', 'For', 'Curious', 'George']","['Chalmers', 'Windrower', 'Deere', 'Supply', 'Pull', 'Pull']","['Strangle', 'anatomy', 'Tube', 'Underchin', 'Deep', 'Slit']","['prison', 'castle', 'Dragon', 'Oubliette']","['4fromages', 'Napolitaine', 'Repas', 'Donatello']","['Des', 'Bermudes', '3', 'C\\u00f4t\\u00e9s', 'Forme', 'G\\u00e9om\\u00e9trique']","['gladiator', 'protect', 'Buckler', 'Dalkon']"
Mystery Word,Carte,Mustache,Worm,Dung,Cigarette,Donkey,Puppe,Hazel,Chest,Vampire,Banane,Guard,Train,Truck,Sir\u00e8ne,Ladder,Arrow,Pine,Boat,M\u00fccke,Beacon,Seam,Junction,Dentist,Rache,Knife,Camera,Coffee,Nest,Egg,Summer,H\u00f4tel,Valise,Baker,Sail,Brush,Zoo,Lightning,Flamme,Bateau,Cake,Spy,Poup\u00e9e,Fork,Sable,Owl,Meal,Narr,Devil,Humor,Lance,Hunter,Coffee,Song,Guillotine,Worm,Spice,Oven,Vache,Whip,Pharaon,Coin,Knight,Calendrier,Sewer,Grotto,Monkey,Tractor,Throat,Dungeon,Pizza,Triangle,Shield
Guess,Carte,mustache,Worm,,Cigarette,Donkey,Tinkerbell,Brown,doll,Vampire,banane,,train,Lkw,Sir\u00e8ne,Ladder,Bullseye,,Boat,Moskito,,Junction,Junction,Tooth,Revanche,Knife,Camera,Coffee,Bird,egg,Summer,Hotel,Valise,Baker,sail,Brush,Zoo,Lightning,Flamme,Bateau,cake,Spy,Poup\u00e9e,Fork,Sable,Owl,Dinner,Narren,Devil,Joke,Feu,,coffee,Song,guillotine,Snail,Spice,fry,Vache,Whip,\u00c9gypte,coin,Knight,Calendrier,sewage,Cave,Monkey,Tractor,Throat,dungeon,pizza,Triangle,shield
