ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70
Table Number,477556430,477538017,477397617,477063237,477126497,477291068,476826099,477139520,477078465,476991567,476717275,476909943,476564427,476747293,476680608,475477736,476588530,476429607,476419564,476445139,475857014,476409918,476251140,476313701,476220968,476175938,475748509,475330261,475896597,475778330,475710055,475514781,475356115,474495002,474277157,473604955,474331197,474354037,473874684,473319518,473890082,472375458,472679267,472597677,472584209,470129046,466955772,466084294,465621249,465728930,463714023,459279309,457064795,451463411,449145581,431028877,426921218,417255169,402108912,348302073,344838144,343894377,338553253,337346134,323499397,322726720,319065151,317609821,314360735,313533300
Move,['9'],['13'],['10'],['14'],['15'],['18'],['18'],['29'],['9'],['10'],['18'],['10'],['10'],['18'],['18'],['37'],['30'],['14'],['26'],['94'],['5'],['52'],['19'],['19'],['74'],['44'],['16'],['12'],['62'],['66'],['48'],['55'],['92'],['56'],['36'],['42'],['12'],['43'],['55'],['36'],['9'],['81'],['109'],['31'],['73'],['84'],['95'],['22'],['70'],['314'],['57'],['40'],['36'],['40'],['73'],['637'],['481'],['1287'],['1061'],['2388'],['1486'],['2289'],['1680'],['3690'],['5062'],['1152'],['366'],['1655'],['2992'],['3551']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Deutsch,Français,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,English,Deutsch,English,English,Français,English,English,English,Deutsch,English,Deutsch,English,English,English,Français,English,English,Français,English,Deutsch,English,English,English,Français,Français,English,Français,English,Français,English,Français,Français,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['geyser', 'bubbler', 'Pen', 'Trevi', 'ornamental', 'Belagio']","['Aladdin', 'Einstein', 'Schlaukopf', 'Mathematik', 'Albert', 'Wahnsinn']","['Ha\\u00efti', 'Vivant', 'Mort', 'Mort']","['tarragon', 'aromatic', 'Hoover', 'Alpert']","['strand', 'theme', 'Needle', 'And']","['Crimes', 'Ukraine', 'invasion', 'horseman', 'Fighting', 'Armed']","['Conif\\u00e8re', 'Bucheron', 'Tronc', 'H\\u00eatre', 'Vegetal', 'g\\u00e9n\\u00e9alogique']","['leman', 'Eau', 'Titicaca', 'Etang']","['Meteorology', 'vane', 'sunny', 'Forecast', 'rain', 'thunder']","['head', 'rest', 'soft', 'cushion']","['Dice', 'sugar', '3D', 'Cm^3', 'Square', 'Squares']","['Sunshade', 'Umbrella', 'pine', 'protect']","['Usatoday', 'Wallstreet', 'Postbulletin', 'Paperboy']","['sugar', 'snow', 'Dust', 'Compact', 'talc', 'Talcum']","['Botanical', 'Patio', 'Gnome', 'Backyard', 'Vegetable', 'Eden']","['Emmental', 'gorgonzola', 'Jerry', 'Melted', 'Gouda', 'Gouda']","['hawkeye', 'projectile', 'Bow', 'and']","['jump', 'downhill', 'nordic', 'Chairlift']","['Planet', 'Snickers', 'Kriegsgottplanet', 'S\\u00fc\\u00dfigkeitenriegel', 'Roter', 'Vierter']","['Vogel', 'Nicholas', 'Tralies', 'Fight']","['Cranium', 'Safety', 'protection', 'skull']","['Anden', 'schmal', 'S\\u00fcdamerika', 'Land']","['maraschino', 'Tree', 'stem', 'Bakewell', 'Red', 'Cola']","['Lollipop', 'Bag', 'sugar', 'Sweets', 'Sucker', 'Cane']","['Pin-up', 'Barbie', 'Cire', 'Son', 'B\\u00e9b\\u00e9', 'Jouey']","['dig', 'Digging', 'Spade', 'Spade']","['kitchen', 'pest', 'Spray', 'Small']","['Jewish', 'David', 'twinkle', 'little', 'sun', 'estrella']","['Hinduismus', 'Buddhismus', 'Gebetshaus', 'sakral', 'Ritter', 'Geb\\u00e4ude']","['mint', 'rosemary', 'flavour', 'Green', 'lawn', 'Sage']","['Turtles', 'Warrior', 'Turtle', 'Warrior', 'Warrior', 'Turtles']","['Brush', 'molar', 'denture', 'White', 'dentist', 'dentifrice']","['Neck', 'Deep', 'swallow', 'Tonsils', 'Land', 'tonsils']","['Mountain', 'Iceland', 'Disaster', 'magma', 'Pompeii', 'Pompeii']","['Haut', 'Monument', 'Eiffel', 'Magie']","['Uvula', 'STREP', 'Lozenges', 'Esophagus', 'Esophagus']","['Nuclear', 'Infestation', 'Bug', 'Bug', 'infestation', 'bug']","['Alexandre', 'Charlemagne', 'Napol\\u00e9on', 'Napol\\u00e9on']","['Curtain', 'Nosegrind', 'Drinks', 'Mono', 'Shinkansen', 'Gun']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Amethyst', 'wisdom', 'Earrings', 'sphere', 'Conch']","['fletcher', 'gumshoe', 'Dick', 'Columbo', 'columbo', 'Columbo']","['machine', 'Coul\\u00e9e', 'Serpilli\\u00e8re', 'volcan', 'Volcan', 'Volcan']","['Na\\u00eff', 'Colombe', 'Ramier', 'Ville', 'Voyageur', 'Roucouler']","['bow', 'Archery', 'Head', 'Feather', 'Cupid', 'Keyboardkey']","['Toilette', 'Tourbillon', 'Bassin', 'Relaxant', 'Mousse', 'Moussant']","['Roger', 'eminem', 'Jessica', 'jessica']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['Defense', 'Eiffel', 'Rapunzel', 'Rapunzel', 'Rapunzel']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['castle', 'master', 'Underneath', 'keep']","['checkmate', 'bishop', 'zugzwang', 'castling', 'King', 'Knight']","['shuttle', 'person', 'Buzz', 'Aldrin']","['Road', 'Head', 'Clap', 'Struck', 'Struck', 'Clap']","['Lincoln', 'washington', 'Nixon', 'Elected', 'Vice', 'Supervision']","['Pr\\u00e9sent', 'Emball\\u00e9', 'Offrande', 'Paquet', 'No\\u00ebl', 'Offrir']","['putter', 'association', 'Discotheque', 'Golf']","['Knot', 'Bow', 'Dad', 'Neck']","['Kiddie', 'Float', 'Noodle', 'Car', 'Billiards', 'billiards']","['Jordan', 'Twin.Towers', 'flap', 'Travel', 'travel']","['Bathroom', 'portrait', 'galery', 'Monet', 'canvas', 'Forgery']","['Animal', 'Gruff', 'Kid', 'Billy', 'Kid', 'Billy']","['net', 'Sinker', 'hook', 'Hook']","['Bouchon', 'queue', 'Boules', 'Snooker', 'noir', 'Op\\u00e9ration']","['Rocket', 'Job', 'Explorer', 'nasa', 'Armstrong', 'armstrong']","['cover', 'Comforter', 'bedspread', 'fort', 'linus', 'Linus']"
Mystery Word,Fountain,Genie,Zombie,Herb,Thread,War,Arbre,Lake,Weather,Pillow,Cube,Parasol,Newspaper,Powder,Garden,Cheese,Arrow,Ski,Mars,Cage,Helmet,Chile,Cherry,Candy,Poup\u00e9e,Shovel,Cockroach,Star,Tempel,Herb,Ninja,Tooth,Throat,Volcano,Tour,Throat,Cockroach,Empereur,Rail,Puder,Dress,Pearl,Detective,Lave,Pigeon,Arrow,Bain,Rabbit,Patron,Tower,Bouclier,Bande,Fox,Ninja,Dungeon,Chess,Astronaut,Thunder,President,Cadeau,Club,Tie,Pool,Flight,Painting,Goat,Fishing,Billard,Astronaut,Blanket
Guess,Fountain,Genie,Volcan,Herb,Thread,War,Arbre,Lake,hurricane,Pillow,Cube,Canopy,Newspaper,,Garden,Cheese,Arrow,ski,Mars,Cage,helmet,Chile,cherry,candy,Poup\u00e9e,Shovle,Cockroach,star,Tempel,Herb,,Tooth,Thorat,volacano,Tour,Throat,Bomb,Empereur,,Russ,,Crystal,detective,Lavage,Pigeon,Arrow,Bain,run,Coin,Tower,Chevalier,,Fox,,dungeon,chess,Astronaut,Over,President,Cadeau,club,Tie,pool,Fly,Painting,Goat,fisherman,Billard,Astronaut,blanket
