ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,476498559,476495838,476139746,476048170,475778330,475658998,474943349,475593224,475456511,475376871,475166463,475008692,474955713,474591484,474625360,474653341,474029734,474114255,474013322,473773078,473319518,473890082,473810058,473530228,473559102,473282195,472979883,472960433,472803065,472820585,472597677,472584209,472263103,472016989,471897904,472062316,471943866,471450962,471123855,471168377,470484755,470271899,470247957,469785842,468937387,467972395,466955772,467212152,467002741,466084294,465621249,465619295,463714023,463059537,459714052,459279309,457064795,457752555,451463411,449955800,449145581,421549329,411382679,393621459,387173467,381777020,358827793,344838144,330741642
Move,['14'],['29'],['13'],['10'],['19'],['19'],['8'],['18'],['16'],['16'],['7'],['20'],['31'],['13'],['24'],['46'],['67'],['43'],['25'],['54'],['36'],['9'],['69'],['31'],['90'],['37'],['48'],['72'],['37'],['92'],['19'],['55'],['56'],['58'],['83'],['56'],['83'],['48'],['28'],['91'],['45'],['36'],['243'],['49'],['15'],['53'],['86'],['96'],['68'],['22'],['70'],['50'],['57'],['62'],['105'],['40'],['36'],['80'],['40'],['312'],['73'],['95'],['708'],['1120'],['1196'],['1075'],['1877'],['1486'],['2848']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode
Speed,Real-time • Slow speed (+,Real-time • Normal speed (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,English,English,Deutsch,English,English,English,English,Français,Français,Français,Deutsch,English,English,English,Deutsch,English,Deutsch,English,English,English,Français,English,Français,Français,English,English,Français,Français,English,Français,English,Français,English,Deutsch,English,English,English,English,English,English,English,English,Français,English,Deutsch,English,Français,English,Français,Français,Deutsch,Français,English,Français,English,English,English,English,English,Français,English,English,Français,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Deathadder', 'copyright', 'Rodent', 'Jerry']","['Premier', 'Stove', 'light', 'TV', 'Episode', 'Episode']","['electricity', 'roar', 'storm', 'Lightning', 'Lightning', 'lightning']","['Soleil', 'plage', 'Parapluie', 'parapluie']","['container', 'letter', 'Stationary', 'peau', 'Stamp', 'Stamp']","['Mary', 'cuddly', 'Baby', 'Vindaloo', 'Silence']","['B\\u00f6ser-Zwilling-der-Erde', 'Aphrodite', 'Damenrasierermarke', 'Planet', 'Leuchtet']","['derrick', 'egret', 'Hook', 'Frasier', 'Tall', 'Miyagi']","['Cranium', 'Thoughts', 'Thinking', 'Mind', 'Smart']","['Three', 'Equilateral', 'trinity', 'polygon']","['Frost', 'Tall', 'Beanstalk', 'Enormous']","['Mesure', 'Paradis', 'R\\u00e9glage', 'Musique']","['Hedwige', 'Effraie', 'Hulule', 'Hibou', 'Super', 'Super']","['Putter', 'priv\\u00e9', 'Sport', 'Rotary', 'Med']","['Indianerwaffe', 'Rundecke', 'Sehne', 'Jagdger\\u00e4t', 'Waffe']","['green', 'Fresh', 'HAMI', 'Canteloupe', 'Water', 'Honeydew']","['helios', 'Bathe', 'Raisins', 'Teletubies', 'Ra', 'Day']","['Payment', 'Mail', 'Envelope', 'Sticker', 'Letter', 'Letter']","['symbol', 'Winamp', 'Gewitter', 'Licht']","['system', 'weed', 'bomb', 'Popeye', 'Mario', 'Network']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['entrance', 'Socket', 'Telephone', 'Female', 'Exit', 'exit']","['Cherry', 'Seed', 'Hole', 'Grave', 'Peach', 'Middle']","['Monotone', 'Habit', 'Tenue', 'Vetement', 'Militaire', 'costume']","['Ossified', 'Calcium', 'Fossil', 'Clavicle', 'femur', 'Femur']","['Steak', 'Cr\\u00eache', 'Bourguignon', 'Police', 'Hach\\u00e9', 'Hach\\u00e9']","['Longue', 'Shuttle', 'Mendicit\\u00e9', 'Set', 'bras', 'Bras']","['Poupon', 'hotdog', 'Colonel', 'condiment', 'Sauce', 'dijon']","['Smart', 'tie', 'Track', 'mourning', 'Formal', 'Formal']","['Poltrenesofa', 'Convertible', 'Repos', 'T\\u00e9l\\u00e9', 'Materiel', 'Salon']","['Charleston', 'Menuet', 'Samba', 'Rumba', 'Salon', 'Tango']","['dustbin', 'Seal', 'Jar', 'Tupperware', 'screw']","['Marteau', 'Tr\\u00e9teau', 'M\\u00e9canique', 'Caisse', 'Caisse']","['Woodwind', 'reed', 'Wind', 'Duten']","['Allemande', 'muscle', 'Organe', 'Dialecte', 'Bouche', 'Bouche']","['timepiece', 'Cogsworth', 'Tick', 'Cuckoo', 'Alarm', 'time']","['Kleidungsst\\u00fcck', 'Musikstil', 'Beineverh\\u00fcllung', 'kegelstumpff\\u00f6rmig', 'Damenoberbekleidung', 'Musikrichtung']","['sixletters', 'sunblock', 'Laptop', 'Shirt', 'JingHongWu', 'HiddenWeapon']","['Velveteen', 'Jack', 'Trix', 'Peter', 'Easter', 'skin']","['hop', 'bounce', 'kangaroo']","['Good', 'wit', 'Joke', 'Hilarity', 'Mood', 'Funny']","['Expansion', 'Chopping', 'Surfing', 'Directors', 'chairman', 'Chairman']","['Baked', 'islie', 'carrot', 'yellow', 'Pan-', 'Pie']","['End', 'Dot', 'Punctuation', 'Menstruation']","['Television', 'World', '24', 'Simpson']","['cochon', 'Baindesang', 'Abattoir', 'Viande', 'Viandes', 'Viande']","['blackout', 'Menorah', 'wick', 'Elton', 'light', 'Taper']","['Mixtape', 'video', 'Aufnehmen', 'Kasette', '\\u00dcberspielen', 'Mehrspur']","['Roger', 'eminem', 'Jessica', 'jessica']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['robin', 'rat', 'Google', 'Thermostat', 'Twigs', 'Bowl']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Tente', 'Camping', 'poiscaille', 'argent\\u00e9e', 'Boite', 'Poisson']","['lauter', 'st\\u00e4nder', 'Sprechger\\u00e4t', 'Test', 'redner', 'Richtrohrkondensator']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['Jaune', 'Singe', 'Flamb\\u00e9e', 'Plantain', 'Plantain']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']",['pub'],"['castle', 'master', 'Underneath', 'keep']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['Aaa', 'Park', 'Lithium', 'rechargeable', 'Rechargeable']","['Peinture', 'Contour', 'rectangle', 'sup\\u00e9rieur', 'Tir']","['Ass-', 'Courtney.love', 'Courtney', 'Black', 'Golf', 'Golf']","['Danjou', 'Partridge', 'Bosc', 'Bosc']","['Franck', 'Effet', 'kobe', 'bourguignon']","['putter', 'association', 'Discotheque', 'Golf']","['Navire', 'Signalisation', 'lumi\\u00e8re', 'Tour']"
Mystery Word,Mouse,Pilot,Thunder,Parasol,Envelope,Lamb,Venus,Crane,Brain,Triangle,Giant,Balance,Chouette,Club,Bogen,Melon,Sun,Stamp,Blitz,Pipe,Puder,Dress,Outlet,Pit,Uniforme,Bone,B\u0153uf,Manche,Mustard,Suit,Canap\u00e9,Danse,Lid,Outil,Flute,Langue,Clock,Rock,Sleeve,Rabbit,Jump,Humor,Board,Cake,Period,Series,Boucherie,Candle,Rekorder,Rabbit,Patron,Nest,Bouclier,Sardine,Mikrofon,Bande,Fox,Banane,Ninja,Bar,Dungeon,Rooster,Battery,Cadre,Hole,Pear,B\u0153uf,Club,Phare
Guess,Mouse,smart,lightning,vacances,envelope,doll,Venus,Crane,brain,triangle,giant,Instrument,Chouette,,Bogen,melon,Sun,Letter,Blitz,pipe,Russ,,port,Pit,Uniforme,Bones,Boeuf,,mustard,,,Danse,Lid,Metal,Flute,Langue,Clock,Rock,sleeve,rabbit,Jump,Humor,Board,Cake,Period,Series,Boucherie,Candle,Recorder,run,Coin,Nest,Chevalier,sardine,Mikrophone,,Fox,Banane,,Beer,dungeon,DJ,Car,angle,Hole,Pear,Boeuf,club,Phare
