ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70
Table Number,503767286,503866751,503636736,503690824,503753424,503691874,503562666,503333095,503273217,503107355,502337768,502269196,502159986,501861973,502216491,501891319,502008870,501956544,501889987,501283844,501365809,500920253,500892294,501104416,500868789,500627375,500654508,500292833,500450610,500088115,500239570,500208762,499438978,499001295,498403224,498136926,497839637,497577135,497873988,497298050,497104006,496970715,495605195,493675456,493150387,492435846,491092635,491305856,490280100,489547867,489194416,488379380,484123113,484682575,478910455,466086694,466081205,466084294,465731184,465728930,465664137,465664206,465668656,444471586,426921218,422619886,381826421,356959263,348302073,341401520
Move,['5'],['9'],['7'],['13'],['6'],['12'],['17'],['10'],['5'],['38'],['47'],['57'],['72'],['27'],['56'],['30'],['51'],['46'],['19'],['38'],['101'],['38'],['27'],['122'],['47'],['63'],['102'],['103'],['60'],['39'],['46'],['58'],['43'],['76'],['65'],['73'],['109'],['30'],['65'],['95'],['114'],['75'],['58'],['7'],['61'],['75'],['74'],['39'],['37'],['52'],['265'],['79'],['265'],['98'],['173'],['57'],['65'],['53'],['53'],['497'],['56'],['53'],['55'],['57'],['690'],['662'],['864'],['1564'],['2680'],['3071']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Fast Turn-based • 8 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+
Language,Français,Deutsch,English,Français,Français,English,Français,Français,Français,Deutsch,Français,English,Deutsch,English,English,English,English,English,English,English,English,Français,English,English,English,English,Français,English,English,Français,English,English,Français,English,English,Français,English,Français,English,English,Français,Français,English,English,Français,Deutsch,Deutsch,Français,Français,Deutsch,Français,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Cul', 'Souris', 'Orifice', 'Halo']","['Hohlorgan', 'Fruchtwassersack', 'Kaugummi', 'Harndruck', 'Seifen', 'Seifen']","['Treat', 'Impressive', 'prank', 'Prank']","['Compote', 'Granny', 'Api', 'Reinette', 'Fruit', 'Cidre']","['bagnole', '53', 'Boite', 'Pet', 'enregistreuse', 'Enregistreuse']","['Lily', 'Protestors', 'bullet', 'daisy', 'Tulip', 'tulip']","['\\u00c9couter', 'Poste', 'Ondes', 'Ondes']","['R\\u00e9curante', 'Vaisselle', 'Bob', 'Bob']","['Speed', 'Tropical', 'tarzan', 'mowgli']","['Tier', 'Gorilla', 'Animalisch', 'Delfinshow', 'Kiosk', 'Elefantenhaus']","['carton', 'Roulettes', 'Voyage', 'Cerne', 'Bagage', 'Attach\\u00e9-caisse']","['birthday', '3-piece', 'spades', 'Mohair', 'tux', 'Tuxedo']","['Ivy', 'Blaus\\u00e4ure', 'Gr\\u00fcn', 'Strichnin', 'Nowitschok', 'Arsen']","['Waltz', 'hoedown', 'Samba', 'Prom', 'Break', 'Footloose']","['Chose', 'Moana', 'Large', 'Water']","['Source', 'Light', 'light', 'bulb', 'bulb', 'light']","['DOUBLEMINT', 'Fraternal', 'Gemini', 'olsen']","['Drink', 'Apple', 'Steroids', 'Squeezed', 'fruit', 'Fruit']","['Crazytown', 'Moth', 'Smettbo', 'Fragile', 'bunt', 'verpuppt']","['\\u00e9poca', 'menstruacion', 'Flujo', 'Tiempo', 'Fin', 'Final']","['bite', 'insect', 'Blood', 'Malaria', 'Malaria', 'malaria']","['mouton', 'Coupeuse', 'Pelouse', 'raser', 'Gazon', 'Gazon']","['Berg', 'Rocks', 'Age', 'celsius', 'Tray', 'cream']","['\\u30de\\u30b9\\u30ab\\u30eb\\u30dd\\u30fc\\u30cd', '\\u30e2\\u30c3\\u30c4\\u30a1\\u30ec\\u30e9', '\\u3053\\u306a', '\\u30d0\\u30bf\\u30b3\\u3055\\u3093', '\\u30c8\\u30e0\\u3068\\u30b8\\u30a7\\u30ea\\u30fc', '\\u30de\\u30eb']","['Forbidden', 'Maldives', 'Coconut', 'Hawaii', 'Gilligan\\u2019s', ""Gilligan's""]","['flavor', 'Oregano', 'Garden', 'Bencao', 'Chinese', 'Alpert']","['trinit\\u00e9', 'Quadrifoglio', 'Pique', 'Chance', 'Irlande', 'Irlande']","['shrine', 'hollow', 'Alcove', 'Lourdes', 'Heffner', 'Spring']","['Roll', 'Ova', 'Scrambled', 'nest', 'sperm']",['Sahara'],"['Crampons', 'Carabiner', 'Rock', 'Fall', 'Cliffhanger', 'lift']","['Movies', '\\u30aa\\u30da\\u30e9', '\\u307d\\u3063\\u3077\\u3053\\u30fc\\u3093', '\\u30dd\\u30c3\\u30d7\\u30b3\\u30fc\\u30f3']","['Math\\u00e9matique', 'Overlord', 'Intervention', 'Chirurgicale', 'Chirurgien', 'CHirurgicale']","['Bansuri', 'Instrument', 'champagne', 'Woodwind']","['cards', 'tailored', 'formal', 'birthday', 'Zoot', 'Zoot']","['Compote', 'Ballon', 'Sifflet', 'Fruit', 'Asiatique', 'Barlett']","['fiacre', 'Rank', 'Carriage', 'Service', 'Runway', 'runway']","['Nugget', 'KFC', 'flic', 'volaille', 'basquaise', 'boucanet']","['Education', 'Learning', 'Uniform', 'student', 'Classrooms']","['cell', 'folsom', 'Shawshank', 'Slammer', 'Jailbreak', 'break']","['Avocat', 'Bal', 'Tunique', 'Mari\\u00e9e', 'V\\u00eatement', 'Cafetan']","['Iris', 'farine', 'P\\u00e9tunia', 'Bouquet', 'P\\u00e2querette', 'Paquerette']","['Pokey', 'Fictional', 'Horn', 'Amalthea']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['cavit\\u00e9', 'Ours', 'Caverne', 'Caverne']","['Zielkarten', 'Bahnhof', 'Gleis', 'Brettspiel', 'Lift']","['Angekettet', 'JVA', 'Stammheim', 'Alcatraz']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Laken', 'Mitternacht', 'Durchsichtig', 'Kettenrasseln', 'Buhu', 'Wand']","['poisson', 'taureau', 'la-famille', '-animal']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['train', 'ticket', 'hand', 'banister', 'Hand', 'bannister']","['pizza', 'half', '15', '15minutes']","['Duke', 'Blue', 'evil', 'spirit', ""God's"", 'enemy']","['barley', 'rye', 'Wheat', 'Sand']","['college', 'lecturer', 'Jones', 'Evil']","['Desktop', 'Laptop', 'Antikythera', 'Mechanism']","['Wingspan', 'spam', 'Arrived', 'Second']","['Sycamore', 'Hover', 'Blades', 'Choppa', 'Chopper']","['cha-cha', 'smooth', 'Shutup', 'And']","['investment', 'certificate', 'Take', '-Re-']","['kiddie', '-swimming-', 'Dirty', 'Billiards']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['macaraina', 'waltz', 'Boogie', 'Swing']","['African', 'Lion', 'Dubai', 'Desert']","['yoghurt', 'container', 'Juice', 'Juice']","['stealthy', 'Assassin', 'Martialartist', 'foodi', 'Turtle', 'turtles']","['absence', 'conflits', 'Biere', 'Dieu', 'Monopoly', 'Rue']","['Love', 'VanGogh', 'orecchiette', 'Pierce', 'Lend', 'A']"
Mystery Word,Trou,Blase,Trick,Pomme,Caisse,Flower,Radio,\u00c9ponge,Jungle,Zoo,Valise,Suit,Gift,Dance,Ocean,Lamp,Twins,Juice,Butterfly,Period,Mosquito,Tondeuse,Ice,Cheese,Island,Herb,Tr\u00e8fle,Grotto,Egg,D\u00e9sert,Climb,Theater,Op\u00e9ration,Flute,Suit,Poire,Taxi,Poulet,School,Prison,Robe,Fleur,Unicorn,Heat,Grotte,Zug,Gef\u00e4ngnis,Baleine,Valise,Geist,B\u00e9lier,Poup\u00e9e,Rail,Quarter,Devil,Grain,Professor,Computer,Egg,Helicopter,Dance,Stock,Pool,Vegetable,Dance,Safari,Carton,Ninja,Paix,Ear
Guess,Trou,Blase,Eclair,pomme,Gaz,,Radio,\u00e9ponge,Jungle,Zoo,Valise,suit,Gift,Dance,Ocean,code,Twins,Juice,BUTTERFLY,Per\u00edodo,mosquito,Tondeuse,ice,cheese,island,Season,tr\u00e8fle,cave,egg,d\u00e9sert,Climb,theater,Calcul,Flute,suit,Poire,Horse,Poulet,School,Prison,Robe,Fleur,Unicorn,,Grotte,Zug,Gef\u00e4ngnis,Baleine,valise,Gespenst,B\u00e9lier,Poup\u00e9e,ride,,demon,Grain,Professor,Computer,Egg,,Dance,Stock,Pool,Vegetable,dance,Safari,pot,Ninja,Paix,Ear
