ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,514438929,514377397,514352888,513520547,513990989,513945485,513973547,513607109,513932460,513582527,513478581,513386986,513416918,513156747,512758549,513189022,513195888,512980717,512433163,512094068,512115878,511757036,511898063,511786256,511675551,511070791,511387001,511241613,510943938,510824818,510824814,510858611,510605123,510302310,509900139,510269410,509509203,509416152,509128013,508908555,508762408,508130373,508116165,507789430,507064247,505741993,505623552,504783443,505196983,504721368,504876059,503370597,499939612,496712411,493769667,493662581,488379380,478910455,443775902,322726720
Move,['7'],['6'],['9'],['16'],['29'],['18'],['24'],['36'],['12'],['18'],['24'],['37'],['22'],['10'],['27'],['12'],['58'],['19'],['48'],['102'],['47'],['18'],['61'],['50'],['36'],['15'],['62'],['78'],['34'],['81'],['51'],['111'],['50'],['67'],['54'],['33'],['62'],['95'],['69'],['75'],['107'],['211'],['66'],['71'],['99'],['65'],['72'],['31'],['83'],['67'],['24'],['49'],['72'],['271'],['57'],['49'],['79'],['235'],['2413'],['1263']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,Français,English,Français,English,Deutsch,English,English,English,English,English,Français,English,English,Français,Français,Deutsch,Deutsch,English,English,English,Français,English,English,English,English,Français,Français,English,English,Français,English,English,English,English,English,Français,Deutsch,English,English,English,English,English,English,English,English,English,Français,English,Français,English,English,English,English,Français,English,Français,English
End,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite
Clues,"['Services', 'Chaussure', 'Nadal', 'Raquette', 'Sport', 'Sport']","['Konklawe', 'jp2', 'Jan', 'Pawe\\u0142', 'Watykan', 'watykan']","['terr\\u00f3n', 'poliedro', 'Fregona', 'Soma', 'Rubik', 'Rubik']","['Galets', 'Ciseaux', 'menhir', 'Rocher', 'Ponce']","['Friends', 'World', 'Episode', 'sequential', 'progression', 'Season']","['Alliance', 'Frodon', 'gollum', 'Saturne', 'Gastrique', 'gastrique']","['turbine', 'Willows', 'gusts', 'mill', 'Earth', 'Fire']","['Lottozahl', 'Telefon', 'Zwei', 'Ziffer']","['cardboard', 'moving', 'groin', 'protection', 'Fight', 'Gloves']","['bite', 'Slither', 'Slytherin', 'Reptile', 'eve', 'Cottonmouth']","['sneeze', 'packet', 'toilet', 'paper', 'fatty', 'connective']","['movie', 'portion', 'Broadway', 'Interstitials', 'Act', 'Commotion']","['alohomora', 'closure', 'secure', 'click']","['Donjon', '\\u00c9checs', 'Guet', 'Ch\\u00e2teau']","['Pool', 'rubber', 'sea', 'donut', 'Water', 'water']","['Head', 'Cheese', 'Pinky', 'And...', 'Cranium', 'Mastermind']","['Section', 'Rues', 'Orange', 'Orange']","['Silicone', 'G\\u00e2teau', 'Bouchot', 'Chatte', 'frite', 'coquillage']","['Dreieck', 'Stimmgabelinstrument', 'Musikunterricht', 'Klang']","['Bates', 'Pantimos', 'Hitchcock', 'geistig', 'Klappse', 'Duschszene']","['Toupee', 'Mat', 'Persian', 'Carpet', 'Shag', 'rats']","['Head', 'Bathe', 'Waterfall', 'Indoors', 'april', 'baby']","['Liquid', 'Spring', 'Water', 'Spray']","['Coup', 'Cheval', 'Martinet', 'P\\u00e2tisserie']","['Memory', 'Ivory', 'Dumbo', 'Dumbo']","['Ancient', 'Execute', 'behead', 'Behead']","['wide-brimmed', 'Sun', 'mexican', 'Cowboy', 'Mexico']","['Pheromones', 'Smell', 'spritz', 'Flowery', 'Daisy', 'spray']","['Ma\\u00eetre', 'MGEN', 'Lyc\\u00e9e', 'Tournesol', 'Tournesol']","['R\\u00e9compence', 'Cannes', ""D'or"", 'Laurier', 'Plong\\u00e9e', 'Huile']","['Halloween', 'sour', 'confection', 'SWEET', 'Sweets']","['Reading', 'Hand', 'Fortune', 'swaying', 'Sunday', 'Sunday']","['Jack', 'prise', 'Protection', 'T\\u00eate', 'Audio', 'Chantier']","['Lincoln', 'Vice', 'political', 'Elect', 'Macron', 'Clinton']","['Jesus', 'Iwankofu', 'lengthen', 'L']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']",['Jewel'],"['Macadamia', 'Lunatic', 'Cracker', 'Case', 'Hazel']","['Awouuuh', 'Gevaudan', 'Grand', 'M\\u00e9chant', 'Garou', 'Chien']","['rauchen', 'gr\\u00fcn', 'Wiese', 'Halm', 'Halm', 'Halm']","['Elmlea', 'Strawberries', 'Double', 'Double']","['Talons', 'Teeth', 'chore', 'prongs', 'leaves', 'leaves']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['jumper', 'shearing', 'Herd', 'Fur', 'fuzzy', 'itchy']","['Blow', 'Unicorn', 'French', 'french', 'Unicorn', 'French']","['Chantrel', 'porcini', 'Fungi', 'cap', 'Chanterelle', 'chanterelle']","['flesh', 'blob', 'duckling', 'fawn', 'infant', 'endearment']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['Coco', 'bavard', 'Menthe', 'Zoo', 'Ara']","['Swine', 'Wilbur', 'oink', 'oink']","['Gym', 'Amazon', 'Fever', 'Bungle', 'Lion', 'Sleeps']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Computer', 'LCD', 'Fly', 'Genetic', 'Oled', 'Spf50']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['Red', 'ant', 'spots', 'beetle', 'aphid', 'eater']","['Fleur', 'R\\u00e9cipient', 'ctomie', 'line']","['Asia', 'Bear', 'Eyes', 'Animal', 'Bamboo', 'Bamboo']"
Mystery Word,Tennis,Pope,Cube,Pierre,Series,Anneau,Wind,Nummer,Box,Snake,Tissue,Scene,Lock,Tour,Tube,Brain,Quartier,Moule,Triangel,Psycho,Rug,Shower,Fountain,Fouet,Elephant,Guillotine,Sombrero,Perfume,Professeur,Palme,Candy,Palm,Casque,President,Nail,Hunter,Diamond,Nut,Loup,Gras,Cream,Rake,Fox,Wool,Horn,Mushroom,Baby,Oven,Pilot,Vache,River,Perroquet,Pig,Jungle,Spider,Screen,Poup\u00e9e,Ladybug,Vase,Panda
Guess,Tennis,Papiez,Cubo,Pierre,Series,Anneau,Wind,Nummer,box,Snake,Tissue,theater,Lock,Tour,tube,Brain,Quartier,moule,Triangel,Psycho,Rug,Shower,Ocean,Torsade,elephant,guillotine,Sombrero,Perfume,Professeur,palme,Lemonheads,,Casque,President,comic,,Ring,Nut,Loup,Gras,Cream,Chew,immigrant,Sheep,Wind,Mushroom,baby,fry,Pilot,Vache,river,Perroquet,prg,jungle,Spider,Screen,Poup\u00e9e,ladybug,Vase,
