ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75
Table Number,464633099,464514959,464450775,464040283,463954819,463897552,463812892,463727546,463560368,463522901,463455949,463420531,463374846,463121814,463059537,462961262,462908870,462612268,462574714,462452055,462437977,462191175,461774721,461589393,461387732,461359677,461169772,461120814,461004079,460820116,460811997,460462030,460412871,460163577,460052824,460047866,459892081,459860093,459423883,459279309,459026042,459000971,458993207,458938717,458774327,458716764,458150207,457762341,457037078,456727197,456700192,455303315,454586755,454507210,453839362,451721423,450455144,449955800,449145581,446155644,444471586,443775902,443300228,442523856,441488112,431028987,423771261,402108912,396307534,374138794,357001162,344838144,337138645,328236739,314360735
Move,['9'],['14'],['9'],['6'],['24'],['44'],['5'],['31'],['58'],['30'],['18'],['18'],['25'],['39'],['6'],['27'],['43'],['64'],['49'],['37'],['37'],['56'],['99'],['97'],['42'],['46'],['57'],['91'],['45'],['22'],['75'],['92'],['91'],['63'],['102'],['72'],['71'],['99'],['52'],['39'],['66'],['94'],['85'],['60'],['64'],['19'],['77'],['75'],['28'],['72'],['75'],['82'],['11'],['55'],['82'],['259'],['86'],['191'],['72'],['36'],['41'],['897'],['74'],['84'],['102'],['488'],['1348'],['871'],['367'],['1192'],['1799'],['1486'],['798'],['3118'],['2868']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Fast Turn-based • 12 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,English,Français,Français,English,Deutsch,English,English,English,Français,English,English,English,English,Français,English,English,Français,Français,English,Français,English,English,English,English,Français,Français,Français,English,Français,English,Français,English,English,Français,English,Deutsch,Français,Français,Français,Deutsch,English,English,English,Deutsch,English,English,English,English,English,Deutsch,English,English,English,English,English,Deutsch,English,English,English,English,Français,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['hem', 'stitching', 'connection', 'sewing', 'Cloth', 'dress']","['Jewelry', 'choker', 'pendant', 'Pendant', 'Choker', 'Pendant']","['Patte', 'Bunny', 'Moutarde', 'Panpan', 'Cr\\u00e9tin', 'Cr\\u00e9tin']","['Pied', 'Chaud', 'Pilou', 'Blanche', 'chemin\\u00e9e', 'No\\u00ebl']","['Baby', 'Dust', 'gun', 'cocaine', 'Baking', 'Flour']","['Popgruppe', '60er', 'Frisur', 'Yesterday', 'Pilz', 'Pilzfrisur']","['Wayne', 'cattle', 'cowboy', 'genre']","['Book', 'Amazon', 'George', 'Baloo', 'Mowgli', 'Mowgli']","['Chief', 'Biden', 'head', 'government']","['protection', 'parasol', 'Rihanna', 'Imperm\\u00e9able', 'Poppins', 'Poppins']","['Chirology', 'coconut', 'Oil', 'Hand', 'tropical', 'Reading']","['shot', 'Magic', 'Treat', 'prestidigitation', 'Illusion', 'illusion']","['Pruning', 'pinking', 'scissors', 'scissors']","['vampire', 'fly', 'Insect', 'Bloodsucker', 'Malaria', 'Malaria']","['MaineCoon', 'minou', 'F\\u00e9lix', 'miaulement', 'Pott\\u00e9', 'Goutti\\u00e8re']","['articles', 'Tribune', 'Tabloid', 'Gazette', 'Tabloid', 'Gazette']","['mane', 'king', 'cowardly', 'share', 'African', 'Roar']","['D\\u00e9tenu', 'Jugement', 'Perp\\u00e9tuit\\u00e9', 'cellule', 'Barreaux', 'Taule']","['persan', 'Felix', 'matou', 'Perch\\u00e9']","['Sharon', 'quartz', 'flamel', 'sedimentry', 'Pebble', 'Pebble']","['Humour', 'Dr\\u00f4le', 'Film', 'Film']","['humor', 'Haha', 'Laugh', 'Genre']","['mattress', 'Boing', 'Xidit', 'Slinky', 'Rolls', 'Summer']","['penguin', 'Formal', 'karda', 'Spades', 'clubs']","['em', 'game', 'Leader', ""Who's"", 'Baby', 'Baby']","['flou', '\\u00c9cume', 'Surf', 'ocean', 'Oc\\u00e9an', 'Surf']","['En', 'Pique-nique', 'Anse', 'Salade', 'Osier', 'Osier']","['biberon', 'couches', 'Naissance', 'Layette']","['Tar', 'Kool', 'inhale', 'Marlboro', 'nicotine', 'nicotine']","['Outil', 'Anctil', 'Feuilles', 'Feuille']","['river', 'Cashiers', 'Location', 'piggy', 'Robbery', 'Savings']","['Grise', 'langouste', 'Epuisette', 'Rose', 'Rose', 'rose']","['saw', 'ulna', 'Ivory', 'broth', 'Metatarsal', 'Tibia']","['Green', 'Bartlett', 'Bulbous', 'Fruit', 'Apple', 'Bosc']","['allocution', 'CAC', 'Bourbon', 'Testicule', 'Testicule', 'Testicule']","['Thor', 'Tempesta', 'Tormenta', 'Llamp', 'Renou', 'Renou']","['Minimensch', 'Nase', 'M\\u00fctze', 'Garten', 'Zipfelm\\u00fctze', 'KeinRie\\u00dfe']","['Caranbar', 'Roudoudou', 'Haribo', 'Tagada', 'Sucette', 'Sucette']","['Mousse', 'Malt', 'f\\u00fbt', 'bulle', 'artisanale']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Bosse', 'italienische', 'Sizilien', 'Kriminalit\\u00e4t']","['Station', 'Stove', 'steam', 'Light', 'Fart', 'fart']","['tool', 'jack', 'MC', 'sledge']","['Tracks', 'Conductor', 'Bullet', 'passenger', 'caboose']","['\\u00d6sterreich', 'Amadeus', 'Sprechgesang', 'Greifvogel', 'Mutter-der-mann-mit-dem-koks', 'Komissar']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['surface', 'coffee', 'Desk', 'chairs', 'Chair']","['Cardamom', 'curry', 'Dune', 'Myrhh', 'paprika', 'Paprika']","['Bridal', 'tub', 'Meteor', 'golden', 'Rinse', 'Clean']","['sycamore', 'Evergreen', 'christmas', 'Arboreal']","['Petersplatz', 'Johannes-Paul', 'Petrusamt', 'Heiligkeit', 'Pius', 'Ostersegen']","['round', 'shape', 'Magic', 'Life', 'Ring', 'Ring']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Snel', 'Moto', 'Spel', 'Auto']","['Relics', 'building', 'Artifacts']","['\\u3046\\u3055\\u304e\\u3068', '\\u308a\\u3085\\u3046\\u3050\\u3046\\u3058\\u3087\\u3046', '\\u3053\\u3046\\u3089', '\\u3053\\u3046\\u3089']","['Fisch', 'Verschlucken', 'verschlucken']","['balls', 'liver', 'swiming', 'Snooker', 'lake', 'Chilling']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['worst', 'bug', 'Pest', 'Beetle']","['Verre', 'Vue', 'Binocle', 'Vision']","['gang', 'Pirates', 'Board', 'walk', 'Walk', 'Walk']","['Post', 'alphabet', 'Mail', 'mail']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['beachwear', 'Cossie', 'Lifeguard', 'Bikini']","['Birne', 'Troja', 'Vorname', 'ATEMLOS', 'Atemlos']","['Donut', ""Frodo's"", ""saturn's"", 'Wedding', 'band', 'pinkie']","['Monopoly', 'Chess', 'Board', 'Chess', 'board', 'Chess']","['Garrick', 'Aldwych', 'Stage', 'curtain']","['Up', 'prison', 'pad', 'down', 'Smith', 'smith']","['putter', 'association', 'Discotheque', 'Golf']","['Moby', 'Dick', 'Film', 'Gruby', 'Pinokio', 'Po\\u0142kn\\u0105\\u0142']","['Cerebellum', 'thinking', 'thoughts', 'Head', 'intellect']","['Seedless', 'Wine', 'bunch', 'fruit', 'Vine', 'Vine']"
Mystery Word,Seam,Necklace,Lapin,Chaussette,Powder,Beatles,Western,Jungle,President,Parapluie,Palm,Trick,Shears,Mosquito,Chat,Newspaper,Lion,Prison,Chat,Stone,Com\u00e9die,Comedy,Spring,Suit,Boss,Vague,Panier,B\u00e9b\u00e9,Cigarette,R\u00e2teau,Bank,Crevette,Bone,Pear,Bourse,Thunder,Zwerg,Bonbon,Bi\u00e8re,Bande,Mafia,Gas,Hammer,Train,Falco,Pearl,Table,Spice,Shower,Tree,Papst,Circle,Crescent,Race,Museum,Tortoise,Gr\u00e4te,Pool,Dungeon,Battery,Cockroach,Lunettes,Plank,Letter,Anchor,Swimsuit,Helene,Ring,Game,Theater,Lock,Club,Whale,Brain,Grape
Guess,Thread,,Lapin,Chausette,Powder,Beatles,Country,Jungle,President,Parapluie,palm,trick,Shears,Bat,Chat,News,Lion,Prison,Chat,stone,com\u00e9die,Comedy,spring,Suit,Champion,Vague,Cuill\u00e8re,B\u00e9b\u00e9,cigarette,Rateau,bank,Crevette,Tusk,pear,Cotation,Thunder,Zwerg,bonbon,Bi\u00e8re,,Mafia,Gas,Hammer,Train,Falco,mussel,table,spice,shower,Tree,Pabst,circle,Crescent,Race,,turtle,Gold,Pool,dungeon,Battery,Roach,Lunette,Plank,letter,,Swim,Helena,ring,iron,theatre,Jumpsuit,club,,Brain,Grapes
