ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,499354332,499370528,498805285,498891809,498320868,497614150,498300596,498123851,497904575,498108109,498028034,497902335,497796415,497680789,497577135,497436913,497293911,497336647,496884758,497148227,497098868,496938426,496883057,496849841,496688279,496418420,496416430,496058086,495122405,495675336,495349332,495170271,494908508,494412075,494704846,494663104,494473652,493972187,494229009,492863434,493490598,493675456,492677863,491305856,490280100,490555540,489547867,485539344,484682575,484435490,484195799,479677325,465730124,465730355,465730615,465732005,465733714,465664095,465664286,465669875,465665695,464921867,444471586,443775902,431028987,426921218,387173467,381777020,374138794,363390977,356959263,322726720,319065151
Move,['6'],['14'],['7'],['18'],['32'],['25'],['48'],['49'],['37'],['18'],['37'],['35'],['48'],['44'],['12'],['48'],['46'],['26'],['56'],['36'],['30'],['30'],['21'],['63'],['72'],['31'],['46'],['67'],['36'],['18'],['43'],['73'],['93'],['57'],['54'],['49'],['82'],['54'],['85'],['68'],['44'],['7'],['69'],['39'],['37'],['95'],['33'],['65'],['98'],['55'],['39'],['82'],['48'],['43'],['43'],['43'],['48'],['44'],['43'],['42'],['43'],['51'],['57'],['1857'],['947'],['644'],['1501'],['1290'],['1477'],['1722'],['1537'],['1214'],['420']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,English,Deutsch,English,Deutsch,English,Deutsch,English,English,English,Français,English,Français,English,English,Français,Français,English,Français,Deutsch,English,English,Français,Français,English,English,English,Français,English,English,English,English,English,Français,English,English,English,English,English,English,Français,English,English,Français,Français,Français,English,Deutsch,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['sol', 'daylight', 'Flames', 'space', 'Center', 'center']","['Zuckerberg', 'Messenger', 'Meta', 'MarcZuckerberg']","['Oreo', 'Dream', 'Ice', 'ice']","['Pille', 'Mathe', 'Unternehmensorganisation', 'Kaninchen', 'Film', 'Film']","['praline', 'Galaxy', 'bittersweet', 'Brown']","['K\\u00f6nig', 'Mufasa', 'Wildtier', 'Leo', 'Gehege']","['coal', 'crazy', 'Drops', 'Jupiter', 'Thomas', 'Caboose']","['Eiffel', 'Pisa', 'Twin', 'Rapunzel', 'Control']","['Vibrissae', 'Fluffy', 'Jaguar', 'Meow', 'Curiosity', 'MaineCoon']","['Br\\u00e9silien', 'Electronique', 'Poignet', 'Bijoux', 'Poignet', 'Bijoux']","['Tv', 'Straw', 'Underground', 'Subway', 'toothpaste', 'container']","['Nutella', 'Aveline', 'Casse', 'Ol\\u00e9agineux']","['Third', 'Power', '6', 'sides', 'Gleaming', '512']","['Organized', 'Crime', 'Criminal', 'Group']","['Tique', 'March\\u00e9', 'insecte', '\\u00e9lectronique', 'demangeaison', 'chien']","['Sauce', 'Dinde', 'Thanksgiving', 'attrape', 'Attrappes', 'attrape']","['nose', 'napkin', 'kleenex', 'kleenex']","['Auberge', 'Transylvanie', 'California', 'California']","['Extremsport', 'laufen', 'Ironman', 'Fahrrad', 'Schwimmen', 'schwimmen']","['fried', 'Cocktail', 'Pink', 'Bubba', 'Pipsqueak', 'P\\u00e9pe']","['Syringe', 'Heroin', 'tricot', 'haystack', 'Haystack', 'Haystack']","['Ville', 'Zone', 'Morceau', 'Orange', 'Minimes', 'Bonnefoy']","['One', 'Piece', 'Bd', 'Japonaise']","['\\u30ab\\u30eb\\u30b7\\u30a6\\u30e0', '\\u30cf\\u30fc\\u30ed\\u30c3\\u30af', '\\u3064\\u3070\\u3055', '\\u30b3\\u30c3\\u30af\\u30d4\\u30c3\\u30c8', '\\u3057\\u3085\\u3069\\u3046\\u3051\\u3093', '\\u30af\\u30eb\\u30fc\\u30ec\\u30b9']","['Hocus', 'magic', 'Salem', 'Salem']","['Rollercoaster', 'Fairground', 'Bike', 'Horse', 'Bike', 'Horse']","['Tricot', 'Capitaine', 'mousqueton', 'pirate', 'Esse', 'Aiguille']","['COME', 'command', 'foot', 'Fido', 'Louboutin', 'Louboutin']","['Illness', 'Infection', 'temperature', 'sweats']","['Blouse', 'Part', 'Shirt', 'Record', 'sheath', 'Sheath']","['Glass', 'Toe', 'Hint', 'Money']","['wings', 'wright', 'take', 'Airport', 'Aviation', 'Risk']","['Enchant\\u00e9e', 'Bec', 'Pan', 'Traversi\\u00e8re', 'Traversi\\u00e8re', 'Pan']","['Official', 'Officer', 'Ceremony', 'Napittaa', 'Soldier', 'Sotilas']","['Easter', 'harvest', 'weaving', 'wicker', 'Wicker', 'wicker']","['Girls', 'Dune', 'Cinnamon', 'Pumpkin', 'Season', 'Seasoning']","['helmet', 'Horse', 'Armor', 'Lancelot', 'Lancelot']","['Lift', 'Utensil', 'Trident', 'Poseidon', 'food', 'cultery']","['sheep', 'Spin', 'merino', 'Worths', 'skein', 'shear']","['Mario', 'Terrestre', 'Etoiles', 'interstellaire']","['Ugyanaz', 'Verseny', 'Nyak', 'Eleg\\u00e1ns']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['M\\u00e9tier', 'Sentinel', 'Protecteur', 'Devant', 'But', 'Buts']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['nutricionista', 'stevia', 'atkins', 'cetogenica', 'Control', 'Men\\u00fa']","['...Ganele', 'Frau', '23', 'Grammy', 'Sengerin', 'S\\u00e4ngerin']","['salt', 'habanero', 'condiment', 'spicy']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Jaune', 'Colis', 'D\\u00e9m\\u00e9nagement', 'd\\u00e9m\\u00e9nagement', 'D\\u00e9m\\u00e9nagement']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Bird', 'KungFu', 'karate', 'kick']","['Titanic', 'ship', 'Killer', 'killer']","['Furry', 'bear', 'Two-toned', 'two-tone']","['Cashew', 'Brazil', 'squirrel', 'treat']","['Crimson', 'and', 'lucky', 'irish']","['Mean', 'Girls', 'kardashian', 'face']","['Dish', 'Liquid', 'sudsy', 'clean']","['Miniature', 'Prep', 'my', 'job']","['Great', 'desire', 'fruit', 'love']","['Engagement', 'gold', 'circus', 'perimeter']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['OZ', 'Garcimore', 'Houdini', 'Copperfield']","['Royale', 'Gamble', 'Vegas', 'Slots']","['canned', 'white', 'Fish', 'Sandwich']","['Dumb', 'Handyman', 'AdjectiveForGust', 'Screwdriver', 'Drill', 'Gustavo']","['Shoestring', 'Animal', ""McDonald's"", 'Potato']","['blades', 'chopper', 'Huey', 'Lynx']","['Blackjack', 'Game', 'Playing', 'Joker', 'Joker']","['in-point', 'Trunk', 'file', 'Basket', 'court', 'Pencil']","['Full', 'Square', 'Door', 'Terraced', 'Home', 'Home']","['3D', 'square', 'rubik', '^3']"
Mystery Word,Sun,Facebook,Cream,Matrix,Chocolate,L\u00f6we,Train,Tower,Cat,Bracelet,Tube,Noisette,Cube,Mafia,Puce,Farce,Tissue,H\u00f4tel,Triathlon,Shrimp,Needle,Quartier,Manga,Captain,Witch,Ride,Crochet,Heel,Fever,Sleeve,Tip,Flight,Fl\u00fbte,Uniform,Basket,Spice,Knight,Fork,Wool,Galaxie,Tie,Heat,Gardien,Baleine,Valise,Diet,Adele,Pepper,Quarter,Root,Carton,Guard,Crane,Iceberg,Panda,Nut,Clover,Plastic,Soap,Painting,Passion,Ring,Vegetable,Magicien,Casino,Tuna,Tool,Fries,Helicopter,Card,Case,House,Cube
Guess,Sun,Facebook,Dessert,,Chocolate,L\u00f6we,Train,Tower,Cat,Cigarette,Tube,Noix,cube,Mafia,puce,,Cold,h\u00f4tel,Triathlon,Shrimp,drug,quartier,Manga,captain,Trick,Ride,Crochet,,Fever,sleeve,Pochacco,Flight,flute,uniform,Basket,Latte,Knight,Fork,Wool,Galaxie,Tie,,Garde,Baleine,valise,Dieta,,sals,,,Poste,guard,Crane,Lifeboat,Grizzly,Nut,Clover,Cosmetics,Soap,Paint,Passion,Ring,Vegetable,magicien,casino,Tuna,Tool,Fries,helicopter,gamble,Case,House,Cube
