ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,462216945,461904906,461863322,461819083,461818753,461767037,461574032,461504647,461486219,461429339,461091037,461060555,460791698,460568067,460501327,460418485,460334417,460111782,460095751,460047866,459935010,459837226,459609832,459470730,459341737,459333597,459236908,459000971,458938717,458814729,458716764,458711453,458328616,458069807,457976449,457962610,457906441,457749670,456908720,456810278,456808852,456395675,456036077,455837502,455143990,455042660,454968344,454948362,454586755,454408567,453839362,453630167,453329629,450455144,450259336,449145581,448202573,446514318,446155644,445628197,441488112,431028877,422619886,381826421,358827793,357001162,341401520,336562502,330741642,323499397,313533300
Move,['6'],['15'],['5'],['24'],['18'],['33'],['31'],['9'],['45'],['10'],['18'],['19'],['51'],['25'],['56'],['27'],['38'],['97'],['95'],['52'],['52'],['36'],['32'],['6'],['42'],['68'],['45'],['76'],['35'],['65'],['18'],['66'],['38'],['42'],['30'],['49'],['105'],['46'],['24'],['55'],['42'],['31'],['63'],['161'],['45'],['57'],['65'],['30'],['11'],['101'],['82'],['41'],['73'],['74'],['66'],['72'],['40'],['20'],['36'],['38'],['102'],['453'],['389'],['608'],['1654'],['1799'],['2351'],['1436'],['2613'],['4660'],['3264']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Fast Turn-based • 8 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,English,English,English,English,English,English,English,English,English,Français,English,Français,English,English,Français,Deutsch,English,English,Deutsch,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,English,English,English,English,Français,Français,Français,Français,English,English,English,English,English,English,Deutsch,English,English,English,Deutsch,English,Deutsch,English,English,English,English,Français,English,English,Français,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Histoire', 'Ermitage', 'Louvre', 'Louvre', '\\u0152uvres', '\\u0152uvres']","['Seiko', 'Omega', 'Look', 'Rolex']","['Crystal', 'Sea', 'Oyster', 'Jewelry']","['propulsion', 'boat', 'engine', 'oil', 'Oil']","['Nile', 'nature', 'Flowing', 'Mississippi', 'Ganges', 'Amazonas']","['cocktail', 'sushi', 'fish', 'prawn']","['Top', 'Second', 'Belefonte', 'Tallyman']","['Carbs', 'Africa', 'Moroccan', 'Pasta']","['Nurse', 'flake', 'Baby', 'baby', 'megalodon', 'Megalodon']","['Top', 'Hair', 'ache', 'Master']","[""Farao's"", 'Grave', 'Giza', 'Wonder', 'Giza', 'Wonder']","['Bottle', 'recycle', 'vinyl', 'Wasteful', 'Polyethylene', 'PVC']","['M\\u00e9phisto', 'Enfer', 'belzebuth', 'Lucifer', 'Terry']","['Bed', 'Beyond', 'cleanse', 'tub']","['Plage', 'Cailloux', 'Ricochets', 'Sable']","['spirit', 'apparition', 'Casper', 'phantom', 'Phantom', 'Casper']","['2-wheel', 'DoaWheelie', 'Pedal', 'Twowheels']","['Bozo', 'Zavata', 'trap\\u00e9ziste', 'Art', 'Jongleurs', 'jongleur']","['Amsterdam', 'Vaseninhalt', 'Bierglas', 'Osterzierpflanze', 'Spekulationsobjekt', 'Holland']","['Imatge', 'Invertida', 'Espill', 'Blancaneu', 'Blancaneus', 'Madrastra']","['skillet', 'baking', 'Peter', 'Peter']","['stimme', 'Diktafon', 'Video', 'Video']","['Schippe', 'Grabeger\\u00e4t', 'Spaten', 'Pflanzger\\u00e4t', 'Schnee....']","['Week', 'Game', 'Worlds', 'Death', 'Aftiteling', 'Afgrond']","['Equinox', 'Roll', 'Coil', 'Coil']","['formalwear', 'Jacket', 'Tie', 'attire', 'perfect', 'Clubs']","['academic', 'McGonagall', 'Plum', 'teacher', 'PhD', 'University']","['Nicknack', 'Trunk', 'grey', 'Ivory', 'African', 'Pachyderm']","['Michelin', 'dining', 'Mexican', 'Waitstaff', 'Specials']","['Japan', 'judo', 'kid', 'Sport', 'Kick', 'MMA']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Ribs', 'Pecs', 'Hairy', 'Nips']","['Box', 'Torax', 'trunk', 'Tits', 'storage', 'Storage']","['Phantom', 'N95', 'Zorro', 'disguise']","['Trickster', 'Wand', 'Trick', 'Movie']","['Mortal', 'Kombat', 'Drizzle', 'Cloud', 'Forest', 'Precipitation']","['Long', 'Sew', 'Screw', 'Cotton', 'forum', 'Processing']","['Bing', 'Dreieck', 'Kling', 'eckig', 'idiophon', 'Musikunterricht']","['piccolo', 'woodwind', 'silver', 'toot', 'instument', 'instrument']","['Rotating', 'Saw', 'Ball', 'And', 'Mail', 'Armor']","['amygdala', 'meninges', 'Encephalon', 'Box', 'Intelligence', 'Mind']","['dhelmise', 'Naval', 'Newscaster', 'Aweigh', 'Aweigh']","['Questlove', 'ginger', 'beer', 'Veins', 'Origin', 'underground']","['traviata', 'Verdi', 'Garnier', 'castafiore', 'Pavarotti', 'Libretto']","['Caverne', 'Lascaut']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['Manchot', 'Empereur', 'Oeuf', 'smoking', 'banquise']","['Stars', 'milky', 'Samsung']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Storm', 'Cover', 'spokes', 'beach', 'bumpershoot', 'canopy']","['Relics', 'building', 'Artifacts']","['boardgame', 'cholecystectomy', 'Tonsillectomy', 'Appendectomy']","['King', 'zzzz', 'flower', 'trundle', 'futon', 'Mattress']","['Stadtvogel', 'Nichth\\u00f6rend', 'Brief', 'Frieden']","['Shear', 'Cashmere', 'warm', 'Marino', 'sheep', 'Sheep']","['castle', 'master', 'Underneath', 'keep']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Electrical', 'Tesla', 'Life', 'AAA']","['Wald', 'Killer', 'Gr\\u00fcnerAnzug', 'Beruf', 'Gewehr', 'Gewehr']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['walk', 'axis', 'pirate', 'wooden', 'Wood', 'Pirates']","['Ground', 'Tomb', 'Burial', 'Bury']","['shaped', 'drop', 'Conference', 'green']","['ping-pong', 'grand', 'Federer', 'Djoko']","['Up', 'prison', 'pad', 'down', 'Smith', 'smith']","['Lukewarm', 'Disappointing', 'England', 'Spring', 'Bubble', 'Tub']","['margharita', 'Capricciosa', 'Trapizzino', 'Italie', 'calzone', 'Calzone']","['Seringue', 'Abeille', 'Dard', 'Vaccin']","['Horse', 'Biscay', 'michael', 'Laguna', 'e', 'Botany']","['Gummy', 'treat', 'licorice', 'toffee', 'Sweets', 'sweets']"
Mystery Word,Mus\u00e9e,Watch,Pearl,Motor,River,Shrimp,Banana,Couscous,Shark,Head,Pyramid,Plastic,Diable,Bath,Galet,Ghost,Bicycle,Cirque,Tulpe,Mirror,Pan,Rekorder,Schaufel,End,Spring,Suit,Professor,Elephant,Restaurant,Karate,Pearl,Chest,Chest,Mask,Magician,Rain,Thread,Triangel,Flute,Chain,Brain,Anchor,Root,Op\u00e9ra,Grotte,Moutarde,Pingouin,Galaxy,Crescent,Umbrella,Museum,Operation,Bed,Taube,Wool,Dungeon,Grape,Meerjungfrau,Battery,J\u00e4ger,Anchor,Plank,Grave,Pear,Tennis,Lock,Bath,Pizza,Piq\u00fbre,Bay,Candy
Guess,Ch\u00e2teau,watch,Pearl,Motor,river,shrimp,Count,spaghetti,Wet,head,pyramid,plastic,d\u00e9mon,Bath,galet,ghost,Bike,Clown,Tulpe,Mirror,Stove,Rekorder,Schaufel,End,,suit,professor,elephant,Restaurant,Karate,mussel,Chest,,Mask,Magician,Rain,Line,Triangel,flute,Chainsaw,brain,Anchor,root,opera,Grotte,Moutarde,Pinguin,Galaxy,Crescent,,,Operation,Bed,Taube,wool,dungeon,,Meerjungfrau,Battery,J\u00e4ger,,,Grave,pear,tennis,Jumpsuit,Bath,pizza,Aiguille,Bay,candy
