ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,467070249,466881907,466792180,466758132,466664757,466562253,466532256,466480271,466358935,466340735,466297017,466176497,466105020,466084294,466068142,465699067,465613095,465594337,465392924,465383522,465278664,465246185,465176729,465108118,465020709,464429204,463974258,463935918,463642650,463549979,463420531,463344252,463059537,462932474,462892733,462533745,462438853,461863604,461863322,461507101,461078968,460937557,459645657,459628715,459349513,459279309,458716764,457749670,457698776,457134947,457037078,456395675,455700764,454586755,453839362,449716212,449145581,446155644,426921218,421549329,344838144,312552889
Move,['6'],['9'],['10'],['27'],['9'],['30'],['14'],['14'],['13'],['22'],['37'],['5'],['15'],['5'],['89'],['21'],['34'],['42'],['23'],['14'],['42'],['40'],['26'],['6'],['54'],['29'],['92'],['42'],['50'],['53'],['74'],['59'],['18'],['35'],['71'],['49'],['144'],['84'],['51'],['52'],['19'],['84'],['60'],['101'],['66'],['39'],['19'],['83'],['61'],['86'],['48'],['57'],['96'],['11'],['82'],['90'],['72'],['36'],['384'],['95'],['1486'],['2055']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,Deutsch,Deutsch,English,English,English,English,English,Deutsch,Deutsch,Français,Français,Deutsch,English,English,English,English,Deutsch,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,Français,Français,Deutsch,Français,English,Français,English,English,English,Deutsch,English,Deutsch,English,English,Français,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['Frei', 'Neurologie', '\\u00dcberlegungen', '\\u00dcberlegung']","['Pling', 'Rhythmusgeber', 'Klanginstrument', 'Kling', 'Sadness', 'Schlaginstrument']","['butt', 'emoji', 'Georgia', 'Fruit']","['Cheque', 'Receipt', 'Murray', 'Clinton']","['Beatles', 'mariachi', 'wedding', 'Rubber', 'Orchestra', 'Live']","['unicorn', 'narwhal', 'Instrument', 'French', 'trumpet', 'brass']","['hot', 'molten', 'Lamp', 'Lamp']","['englisch', 'Superheld', 'Laufwerk', 'Gordon']","['Saft', 'Kuchen', 'Kerne', 'Pferdeschei\\u00dfe', 'Mac', 'Newton']","['lithium-ion', 'Chargeur', 'pile', 'Charger']","['Raccommoder', 'Patron', 'Fil', 'Aiguille', 'Aiguille', 'Aiguille']","['Satelit', 'S\\u00e4ngerin', 'Meyer-landruth', 'Satellite']","['Choices', 'Desserts', 'Food', 'Selection']","['wall', 'board', 'nail', 'into']","['Round', 'Harbour', 'Wisdom', 'Wisdom']","['tgv', 'Orient-Express', 'coal', 'Steam', 'Locomotive', 'Wagons']",['Luna'],"['observe', 'Time', 'wrist', 'Wrist']","['Plaid', 'nuageuse', 'Laine', 'Froid']","['Tavern', 'Pub', 'saloon', 'Club']","['roll', 'sickle', 'canned', 'dough', 'Smile', 'Shape']","['coordi', 'Person', 'food', 'Beautician', 'Designer', 'artist']","['Potro', 'Palma', 'Acci\\u00f3', 'Elevar-se', 'Impuls', 'Pertiga']","['Montego', 'Monterey', 'calm', 'sealife', 'Costal', 'Area']","['Monitor', 'Filter', 'Plasma', 'Projection', 'cracked', 'saver']","['Subwoofer', 'Loud', 'Presenter', 'Keynote']","['kitty', 'pocket', 'maize', 'turn', 'intersection', 'Nook']","['time', 'rolex', 'wrist', 'pocket']","['mead', 'Hive', 'Sweetie', 'Viscous']","['Morning', ""Baby's"", 'Inhale', 'Exhale']","['FM', 'stereo', 'waves', 'XM', 'Gaga', 'transmission']","['orage', 'vitesse', 'chocolat', 'foudre', 'Flash', 'Pikachu']","['gel\\u00e9e', 'ruche', 'Abeille', 'Sucr\\u00e9', 'alv\\u00e9ole', 'alv\\u00e9ole']","['Metamorphose', 'Kokon', 'Zitronenfalter', 'Zitronenfalter']","['artillerie', 'imprimante', 'Arme', 'boulet']","['Kuzco', 'Arsenic', 'Venom', 'Cyanide', 'Cyanide']","['Smallworld', 'R\\u00f4le', 'Set', '\\u00c9chec', 'Monopoly', 'Plateau']","['Nautilus', 'turtle', 'carapace', 'cockle', 'Conch', 'beach']","['Gastropod', 'Small', 'Slow', 'Shell']","['Leader', 'Who', 'Battle', 'Baby', 'Hugo', 'Hugo']","['Wirbels\\u00e4ulenende', 'Schal', 'Rollkragen', 'K\\u00f6rperteil']","['Watch', 'Timepiece', 'sundial', 'Broken', 'cuckoo', 'cuckoo']","['Mogwai', '1984', 'Horrorfilm', 'Zweif\\u00e4ltig']","['emu', 'Cuckoo', 'Avian', 'Sparrow', 'Chirp', 'Owl']","['wedding', 'bride', 'finger', 'Lord', 'circle', 'circle']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Stein', 'Fluss', 'Split', 'Bodenbedeckend', 'Steinchen', 'Steinchen']","['two', 'tier', 'water', 'Spring', 'youth', 'Youth']","['Italian', 'Hawaiian', 'hut']","['savory', 'stink', 'Breath', 'Gilroy', 'vampire', 'Vampire']","['NineSword', 'Brussels', 'Offshoot', 'Grow', 'Shoot']","['knowledge', 'Hunt', 'X', 'Booty', 'Island', 'Island']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['bud', 'Thorns', 'Briar', 'Red', 'Titanic', 'Stood']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['Night', 'twilight', 'Dusk', 'dusk']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['putter', 'association', 'Discotheque', 'Golf']","['Conjuror', 'sleight', 'Hat', 'Illusionist', 'Illusionist']"
Mystery Word,Gedanke,Triangel,Peach,Bill,Band,Horn,Lava,Flash,Apfel,Batterie,Couture,Lena,Menu,Stud,Pearl,Train,Mond,Watch,Couverture,Bar,Crescent,Stylist,Jump,Bay,Screen,Speaker,Corner,Watch,Honey,Breath,Radio,\u00c9clair,Miel,Schmetterling,Canon,Poison,Jeu,Shell,Snail,Boss,Hals,Clock,Gremlins,Bird,Ring,Bande,Pearl,Kiesel,Fountain,Pizza,Garlic,Sprout,Treasure,Crescent,Museum,Rose,Dungeon,Battery,Evening,Rooster,Club,Magician
Guess,,Triangel,Peach,bill,Music,horn,,Flash,Apfel,Batterie,couture,Bl\u00fcmchen,Menu,Stud,Bay,train,Mond,watch,Couverture,Bar,Crescent,stylist,Salt,beach,Screen,Speaker,,Watch,Honey,breath,radio,\u00c9clair,Miel,Verpuppung,Canon,Poison,Jeu,Shell,Snail,,Hals,Clock,Gremlins,bird,Ring,,mussel,Kiesel,Fountain,Pizza,garlic,sprout,Aim,Crescent,,rose,dungeon,Battery,,DJ,club,magician
