ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,457589195,457477636,457019141,456889982,456808852,456700192,456623299,456533853,456499089,456478534,456295529,456194255,455970678,455954034,455938067,455855863,455837502,455624403,455593196,455460040,455385831,455275490,455082060,455045761,455042660,454973381,454948362,454799542,454694423,454581307,454552328,454282759,454009839,453839362,453589776,453579746,453530516,453436342,453260378,453131304,453042281,452972658,452672686,452217300,451213664,451040966,448202573,447297035,446545117,446514318,446102639,445628197,445072361,443958521,443775902,442007968,441488112,441032575,431028877,405054016,353362991,350481361,348302073,343894377,331907183,330654495,322628136,321888448,314877288
Move,['5'],['33'],['9'],['33'],['6'],['9'],['30'],['55'],['38'],['5'],['9'],['60'],['21'],['32'],['55'],['44'],['36'],['28'],['55'],['7'],['21'],['27'],['37'],['16'],['56'],['93'],['14'],['42'],['75'],['29'],['55'],['66'],['84'],['81'],['92'],['92'],['63'],['85'],['89'],['95'],['64'],['95'],['62'],['38'],['85'],['108'],['40'],['61'],['100'],['20'],['96'],['26'],['75'],['75'],['652'],['37'],['102'],['16'],['392'],['1059'],['1510'],['3890'],['2173'],['2018'],['875'],['1963'],['4057'],['2850'],['3314']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Français,English,English,English,English,Deutsch,English,English,Deutsch,English,English,English,Deutsch,English,English,Français,Français,Français,English,Français,English,English,English,English,Français,English,English,English,English,Deutsch,English,Deutsch,English,English,Français,English,English,English,English,English,Deutsch,English,English,Français,English,Français,English,Français,Français,Deutsch,English,Deutsch,English,Deutsch,Français,English,English,English,English,English,English,English,Français,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['papy', 'chevot', 'Feuille', 'Ciseau']","['Face', 'Hair', 'Yellow..', 'Pirate']","['HGV', 'Transportation', 'simulator', 'Wagon', 'lorry', 'Dump']","['complementary', 'money', 'Top', 'Point']","['Giza', 'Tut', 'Egypt', 'Triangle', 'MLM', 'Khufu']","['Aussichtspunkt', 'Schachbrettecke', 'Schachfigur', 'Rapunzel', 'Rapunzel', 'Schachfigur']","['Peppa', 'bacon', 'Pork', 'pork']","['Strip', 'member', 'Costco', 'bludgeon', 'crackers', 'Glee']","['Catweazle', 'Tesla', 'Antriebskraft', 'Ampere', 'Energie', 'Funkenschlag']","['Token', 'Cent', 'cash', 'circle']","['remove', 'Grass', 'comb', 'Gardening', 'autumn', 'Fall']","['hydrogen', 'Smelly', 'ether', 'Natural', 'Fuel']","['Windows', 'Kirk', 'Raumschiff', 'Raumschiff']","['cows', 'wheat', 'MacDonald', 'Eieioh']","['universe', 'Chitty', 'Explosion', 'firecraker', 'onomatopoeia', 'crash']","['Bo\\u00eete', 'Acier', 'Prison', 'Liti\\u00e8re', 'Nicolas', 'Nicolas']","['Ronron', 'tigre', 'Bott\\u00e9', 'Miaou', 'sheba', 'Siamois']","['Albacore', 'Germon', 'Sardine', 'P\\u00eache']","['Tarragon', 'Oregano', 'Seasoning', 'thyme', 'Rosemary', 'rosemary']","['Ail', 'frit', 'Soupe', 'Larme']","['Execution', 'chop', 'Antoinette', 'Antoinette']","['profession', 'Spacefarer', 'Iss', 'Buzz', 'Gagarin', 'gagarin']","['road', 'Ink', 'mass', 'transit']","['precipitation', 'Dance', 'Downpour', 'Singing', 'Umbrella']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['puma', 'Wildcat', 'lion', 'feline', 'Feline', 'feline']","['Choice', 'primaries', 'Politician', 'Corruption']","['close', 'And', 'key', 'Key']","['Hibernation', 'white', 'december', 'Snowflake', 'solstice', 'solstice']","['Atom', 'Werk', 'Stromerzeugung', 'Plutonium']","['booty', 'Coke', 'Bacardi', 'Mojito', 'Alcohol', 'sugarcane']","['Tipico', 'Tippabgabe', 'TOTO', 'Heiter', 'Pferderennen', 'Pferderennen']","['Brundle', 'Wings', 'Tsetse', 'Aircraft', 'Goldblum', 'Goldbloom']","['Relics', 'building', 'Artifacts']","['Instruction', '\\u00c9tablissement', 'lyc\\u00e9e', 'Fran\\u00e7ais', 'Obligatoire', 'coll\\u00e8ge']","['Needle', 'string', 'Fate', 'Spool', 'count', 'Sewing']","['Fischer', 'strategy', 'Rook', 'Magnus', 'rook', 'Magnus']","['hipster', 'Moustache', 'Santa', 'crumbs', 'goatee', 'goatee']","['Boar', 'goat', 'Oinker', 'oink', 'Oink']","['\\u3068\\u3082\\u305e\\u3046', '\\u3057\\u3085\\u305e\\u304f', '\\u3072\\u3052', '\\u3072\\u3061\\u306b\\u3093', '\\u304b\\u3058\\u3057\\u3087\\u304f\\u306b\\u3093', '\\u304d\\u3093\\u3053\\u3046\\u307b\\u308a']","['Funk...', 'Teilung', 'Verbrecher', 'Zimmer', 'Knast', 'Knast']","['Subject', 'Astrophysics', 'Nebula', 'Method', 'Hypothesis', 'Einstein']","['NSAIDs', 'OTC', 'antipyretic', 'recipe', 'curing', 'pills']","['Moisiture', 'Magique', 'Stroumphe', 'Chanterelle']","['Hisses', 'Asp', 'Reptiles', 'Slither']","['Cheveux', 'Bol', 'gambardella', 'Scie', 'troph\\u00e9e', 'troph\\u00e9e']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Centimes', 'Salle', 'Monnaie', 'Appartement']","['sol', 'Fa', 'Trousseau', 'possibles', 'Molette', 'Mollette']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['waistband', 'stretchy', 'spanx', 'Bands', 'Girl']","['Zigaretten', 'Rauchen', 'Pflanze', 'nikotin', 'Nikotinhaltig', 'pflanzlich']","['astronomic', 'supernova', 'Dust', 'celebrity', 'Rock', 'shine']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['lot', 'Britney', 'arme', 'longue']","['Rainforest', 'Habitat', 'Forest', 'Amazon']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Brie', 'Pepperjack', 'Feta', 'Gouda', 'Tasty', 'Camembert']","['Nocturnal', 'Raptor', 'barn', 'hoo']","['zone', 'Jambo', 'Kangaskhan', 'jeep']","['Buggles', 'Gaga', 'FM', 'Video']","['Copains', 'Comme', 'Animal', 'Musulman', 'mari', 'truie']","['wood', 'burn', 'Calgary', 'Olympic']","['Aria', 'Sydney', 'Carmen', 'Phantom', 'Phantom', 'Phantom']","['Exterior', 'Ganso', 'Peteca', 'Pluma', 'cocar', 'Cocar']","['louvered', 'rear', 'View', 'Pane', 'pane']","['Fifteen', 'Minutes', 'Quadrant', 'Fourth', 'Fraction', 'Coin']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Pierre,Beard,Truck,Tip,Pyramid,Turm,Pig,Club,Elektrizit\u00e4t,Coin,Rake,Gas,Enterprise,Farm,Bang,Cage,Chat,Thon,Herb,Oignon,Guillotine,Astronaut,Rail,Rain,Moutarde,Cougar,Election,Lock,Winter,Kernkraft,Rum,Wette,Fly,Museum,\u00c9cole,Thread,Chess,Beard,Pig,Dwarf,Zelle,Science,Medicine,Champignon,Snake,Coupe,Grape,Pi\u00e8ce,Cl\u00e9,Meerjungfrau,Elastic,Tabak,Star,Nest,Lance,Jungle,Anchor,Scale,Cheese,Owl,Safari,Radio,Cochon,Flame,Opera,Feather,Window,Quarter,Circle
Guess,Pierre,Beard,Truck,Tip,Pyramid,,Pig,club,Elektrizit\u00e4t,Coin,Rake,Gas,Start,Farm,bang,Cage,chat,thon,herbs,Oignon,Guillotine,Astronaut,cab,rain,Moutarde,feline,Election,Near,Winter,,Rum,Wette,fly,,Ecole,Thread,Price,beard,Wild,dwarf,Fahndung,Science,medication,Champignon,snake,Coupe,,pi\u00e8ce,Cl\u00e9,Meerjungfrau,Panties,Tabak,Star,,Lance,deforestation,,,cheese,Owl,safari,Radio,Cochon,Flame,Opera,Feather,Window,Quarter,Circle
