ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70
Table Number,473167564,473135618,472960803,472941661,472518873,472491678,472540090,472504290,472572057,472148204,472330572,472337595,472336239,472333626,472350117,472184665,472088609,472025477,472021556,471856560,471828804,471632804,471618894,471123855,471538830,471403469,471455477,471205103,471263110,470556675,470354687,470357896,470449917,470164957,469575310,469220736,469154900,468943667,468191722,467570723,468125230,467212152,465693104,465730615,465732005,465619295,464921867,459714052,459609832,459279309,458716764,457064795,454586755,453839362,451463411,449145581,446155644,445297184,421549329,411382679,393621459,363390977,357001162,344838144,343894377,338553253,330741642,328236739,319065151,313533300
Move,['9'],['11'],['12'],['15'],['6'],['27'],['27'],['37'],['12'],['9'],['7'],['52'],['27'],['19'],['16'],['27'],['56'],['20'],['21'],['29'],['36'],['46'],['45'],['18'],['38'],['27'],['19'],['30'],['74'],['81'],['51'],['22'],['85'],['83'],['48'],['69'],['46'],['92'],['65'],['39'],['92'],['68'],['42'],['12'],['12'],['38'],['17'],['96'],['91'],['40'],['19'],['36'],['11'],['82'],['40'],['73'],['37'],['32'],['95'],['700'],['1079'],['1523'],['1824'],['1486'],['2256'],['1653'],['2797'],['3234'],['355'],['3457']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,Français,Deutsch,English,English,English,English,Deutsch,English,English,English,English,English,English,Français,Français,Français,Deutsch,English,English,Français,English,English,English,Français,Français,English,Français,Deutsch,Deutsch,English,English,English,English,Français,Français,English,English,Français,English,English,English,English,English,English,Deutsch,Deutsch,Français,English,English,English,English,English,English,English,Deutsch,English,English,Français,English,English,English,English,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['torche', 'Huile', 'Spot', 'chevet', 'Plafonnier', 'Aladin']","['Desert', 'Buddhist', 'zelda', 'synagogue', 'Worship', 'Worship']","['Shot', 'Coffee', 'Cup', 'Cup', 'Coffee', 'Cup']","['aubergine', 'navet', 'Asperge', 'Poireaux']","['Kuchen', 'Sahne', 'Aufw\\u00e4ndig', 'Verziehrung', 'Buttercreme', 'Fondant']","['grill', 'Rangemaster', 'heat', 'cooker', 'Baking', 'Baking']","['Weird', 'Chemistry', 'Evidence', 'rocket', 'technology']","['Fancy', 'Code', 'princess', 'Rehearsal', '27', 'Pantless']","['reflect', 'glass', 'reflection', 'reflection', 'Glass', 'reflection']","['Bizarrerie', 'Raichu', 'sonnenfarben', 'Monster', 'Blitzf\\u00e4nger', 'Donnerblitz']","['Electrostatic', 'Storm', 'Scar', 'thunder']","['double', 'whipping', 'Ice', 'Cone']","['S\\u00e9rie', 'tooth', 'Jewelry', 'Elisabeth', 'Coronation', 'coronation']","['browser', 'iphone', 'Sightseeing', 'gazelles', 'Trek', 'Desert']","['engine', 'Start', 'car', 'Car']","['production', 'Playhouse', 'Broadway', 'cinema', 'Opera', 'Drama']","['Stirling', 'aigu', 'Rieu', 'archet', 'Stradivarius']","['Jaune', 'Compot\\u00e9e', 'Roscoff', 'Ail']","['Fruit', 'Peau', 'Ligne', 'Brugnon']","['guter', 'Scherz', 'Emotion', 'Witz']","['granulated', 'diabetes', 'cane', 'Confectioners', 'sweetener', 'Sweetener']","['Smoothie', 'Seedy', 'Jam', 'Cream', 'Red', 'Red']","['Marine', 'Bateau', 'Amarage', 'Amare', 'Amarr\\u00e9', 'Bateau']","['XL', 'matt', 'NTUGayChat', '183', '183', '183']","['Chisel', 'Level', 'Wrench', 'hammer', 'Hammer', 'hammer']","['Wrath', 'fruit', 'Vine', 'Vino', 'Gilbert', 'gilbert']","['Rangement', 'Caisse', 'Cube', 'Couvercle', 'Tupperware', 'Carton']","['De', 'Secours', 'Cercle', 'V\\u00e9lo']","['Covert', 'KGB', 'anya', '007', '007']","['S\\u00e9curit\\u00e9', 'Cha\\u00eene', 'Cl\\u00e9', 'Fermeture', 'serrure', 'Serrure']","['Aua', 'Baktus', 'Zahnpraxis', 'Zahnbelag']","['Helene', 'Ribbeck', 'Baumfrucht', 'Gelbfrucht']","['harbor', 'Oyster', 'Necklace', 'White', 'Clam', 'Jam']","['Cranberries', 'Dead', 'monster', 'undead', 'Shambling', 'Walker']","['Buffy', 'Slayer', 'Knoblauch', 'Sonnenunvertraeglich']","['Bronzewing', 'post', 'feed', '-toed']","['Smith', 'Mort', 'Monstre', 'Fatigu\\u00e9', 'Cranberries', 'Cranberries']","['Athos', 'Milady', 'Aramis', 'Pot', 'Porthos', 'Treville']","['Invertebrate', 'Turbo', 'slimey', 'shell', 'escargot', 'Slimy']","['Waste', 'Tunnels', 'Manhole', 'PoopHome']","['lorgnons', 'Monocle', 'Verres', 'T\\u00e9lescopes', 'Varilux', 'Toilettes']","['Breeze', 'Air', 'Sock', 'gust', 'Turbine', 'turbine']","['gamey', 'mountain', 'Billy', 'Gruff']","['Barley', 'whole-', 'Wheat', 'wheat']","['Motorized', 'Plow', 'littlegreen', 'johndeer']","['Yellow', 'Condiment', 'Grey', 'Poupon', 'seed', 'colonel']","['elixir', 'tipsy', 'bourbon', 'vodka']","['second', 'Kadeschschlacht', '\\u00c4gypten', 'Nil', 'Herrscher', 'Kindersegen']","['Feuerwerksk\\u00f6rper', 'V2', 'Ariane....', 'Mondtaxi', 'Saturn-5']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['Cowboy', 'Filmgenre', 'eastwood', 'indianer']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['Crate', 'Patient', 'Basket', 'Corsair', 'Closed']","['planeur', 'Mig', 'Airbus', 'stewart', 'crash']","['Ducat', 'Master', 'Scalper', 'Ride', 'Pass']","['Farming', 'Vehicle', 'farmer', 'wagob', 'Con', 'Ex']","['putter', 'association', 'Discotheque', 'Golf']","['Almond', 'Pecan', 'Pecan', 'Almond']","['Strep', 'Craw', 'esophagus', 'Swallow', 'esophagus', 'Swallow']","['Son', 'Dessin\\u00e9e', 'Gaza', 'Riveraine']","['Torx', 'driver', 'driver', 'driver', 'Driver']","['Vania', 'colegiata', 'sand', 'king']","['Detroit', 'Device', 'motion', 'car', 'horsepower', 'head']"
Mystery Word,Lampe,Temple,Mug,L\u00e9gume,Torte,Oven,Science,Dress,Mirror,Pikachu,Lightning,Cream,Crown,Safari,Motor,Theater,Violon,Oignon,P\u00eache,Humor,Sugar,Strawberry,Ancre,Club,Tool,Grape,Bo\u00eete,Roue,Spy,Cadenas,Karies,Birne,Pearl,Zombie,Vampire,Pigeon,Zombie,Mousquetaire,Snail,Sewer,Lunettes,Wind,Goat,Grain,Tractor,Mustard,Alcohol,Ramses,Rakete,Bande,Pearl,Fox,Crescent,Museum,Ninja,Dungeon,Battery,Western,Rooster,Case,Avion,Ticket,Tractor,Club,Nut,Throat,Bande,Screw,Castle,Motor
Guess,lampe,Temple,Gun,L\u00e9gume,Torte,oven,Cientist,dress,Mirror,Pikachu,Lightening,Cream,Gold,Safari,ignition,Theater,Violon,Oignon,Orange,Lachen,candy,jelly,Vague,Bar,hammer,Grape,boite,Roue,Agent,verrou,Karies,Birne,pearl,Zombie,vampire,Pigeon,FRANKENSTEIN,Mousquetaire,snail,sewer,Lunettes,Wind,Goat,Grain,Tractor,mustard,Drink,Ramses,Rakete,,mussel,Fox,Crescent,,,dungeon,Battery,Western,DJ,Case,Avion,ticket,Tractor,club,Paloma,Throat,Bande,tool,Castle,engine
