ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54
Table Number,508323218,508116165,508053280,507864886,507789430,507651738,507708820,507521700,507434632,507144553,507427229,506942519,507221262,507052086,506128485,506127566,505741993,506335856,506348845,506287422,506080714,506044627,505231728,505741815,504783443,505356470,505130723,505083872,504721368,503906863,503875739,503753424,502761686,502911543,502946233,500879536,500762018,500452237,499939612,499553464,498240290,493769667,493675456,491305856,488379380,484682575,481212678,470247957,466081205,443775902,381777020,374138794,343894377,319065151
Move,['38'],['65'],['12'],['9'],['9'],['58'],['51'],['42'],['36'],['47'],['66'],['49'],['15'],['32'],['12'],['32'],['27'],['43'],['41'],['26'],['50'],['80'],['50'],['70'],['10'],['27'],['74'],['50'],['67'],['73'],['95'],['56'],['38'],['75'],['67'],['38'],['43'],['81'],['50'],['59'],['54'],['57'],['7'],['39'],['79'],['98'],['130'],['1076'],['85'],['2234'],['1360'],['1574'],['2669'],['435']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode
Speed,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,Deutsch,English,English,English,English,Deutsch,English,Français,Français,English,Français,English,English,English,English,English,Français,English,English,English,English,English,English,Français,English,English,Français,English,English,Français,Deutsch,Français,English,Deutsch,English,Deutsch,English,English,English,English,English,Français,Français,English,English,English,English,Français,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Funktionserweiterung', 'Zwerg', 'Musik', 'Ton', 'Teenager', 'Little']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Fischrippen', 'Bergk\\u00e4mme', 'Fischknochen', 'Schluckbeschwerden', 'me', 'you']","['pie', 'Crumble', 'Toffee', 'Cider', 'Boskop', 'Braeburn']","['city', 'Transportation', 'Underground', 'stop', 'sexual', 'Sexual']","['planning', 'Almanac', 'diary', 'Dateline', 'Gregorian']","['Start', 'Order', 'Food', 'Meals']","['Ironman', 'Mehrkampf', 'Frodeno', 'Wettkampf', 'Ausdauer', 'Triple']","['Ursula', 'Siren', 'Ariel', 'Ariel', 'Ariel', 'Ariel']","['papillon', 'limace', 'processionnaire', 'Processionnaire', 'Insecte', 'insecte']","['Accessoire', 'hair', 'martine', 'Dents', 'Nettoyage', 'Nettoyage']","['Bless', 'Star', 'Trumpet', 'White', 'Halo', 'Halo']","['Fancy', 'Choir', 'O', 'Op\\u00e9ration']","['birthstone', 'Gem', 'Buck', 'Oyster', 'Oyster']","['Provolone', 'Swiss', 'Cottage', 'Feta', 'American', 'Goat']","['Skeleton', 'fiber', 'broth', 'Papyrus', 'marrow']","['pincers', 'Sting', 'Stinger', 'Stinger', 'stinger', 'Stinger']","['Dental', 'Hat', 'jewel', 'head', 'Royalty', 'Royal']","['Cupidon', 'palpitation', 'Aorte', 'Thorax', 'Vital']","['Sewing', 'Screw', 'Needle', 'Red', 'Bobbin', 'Filament']","['cat', 'food', 'Italian', 'island', 'Fish', 'Tin']","['Chord', 'Child', 'Small', 'Insignificant']","['House', 'Barbie', 'ann', 'china', 'raggedy', 'raggedy']","['Luther', 'Forandring', 'Guillotine', 'Uafh\\u00e6ngighedskrig', 'Udvikling', 'Historisk']","['Bugle', 'trumpet', 'Honk', 'Beeeeeep']","['Parking', 'Metro', 'billet', 'amoureux']","['Snowplough', 'Trot-', 'Slalom', 'Sunday', 'Mask', 'sport']","['Taft', 'Eisenhower', 'Lincoln', 'Roosevelt', 'Reagan', 'Reagan']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Cake', 'Orange', 'Veggie', 'Crop', 'Vegetable', 'vegetable']","['headbutt', 'trucks', 'impactful', 'Daft', 'battering', 'battering']","['illuminatis', 'maslow', 'Kheops', 'Khephren', 'Construction', 'Triangle']","['Autobahn', 'Bauwerk', '\\u00dcberfahrt', '\\u00dcberqueren', 'Fluss', 'Fluss\\u00fcberquerung']","['brasserie', 'Bistrot', 'cantine', 'Nourriture', 'Gastronomique', 'Gastronomique']","['Purple', 'flavoring', 'Bunch', 'Vine', 'Wine', 'Fruit']","['Schliemann', 'Pitt', 'Pferd', 'Pferd']","['Jonestown', 'Jab', 'swing', 'fruit']","['Konditoreiprodukt', 'Sahne', 'Backwerk', 'Buttercreme....']","['rosemary', 'weed', 'cilantro', 'basil']","['Pillow', 'Peacock', 'Down', 'Down']","['Radio', 'public', 'Subway', 'Grosvenor', 'MCPD', 'Location']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['baseball', 'Yellow', 'Snack', 'seeds', 'Seeds', 'Seed']","['France', 'Crafting', 'Antoinette', 'Antoinette', 'headless', 'Headless']","['belly', 'crawler', 'MGS', 'Solid']","['zizi', 'barbecue', 'knacki', 'francfort']","['Sunscreen', 'Sunshade', 'Umbrella', 'Shade']","['mallard', 'bend', 'toilet', 'quack']","['Aluminum', 'Nickel', 'Iron', 'Zinc']","['Sinatra', 'La', 'Hugo', 'Hurley']"
Mystery Word,Minor,Fox,Gr\u00e4te,Apple,Metro,Calendar,Menu,Triathlon,Mermaid,Chenille,Brosse,Angel,Op\u00e9ra,Pearl,Cheese,Bone,Scorpion,Crown,C\u0153ur,Thread,Sardine,Minor,Doll,Revolution,Horn,Ticket,Ski,President,Vache,Carrot,Ram,Pyramide,Br\u00fccke,Restaurant,Grape,Troja,Punch,Torte,Herb,Feather,Station,Spider,Heat,Baleine,Poup\u00e9e,Quarter,Sunflower,Guillotine,Snake,Saucisse,Parasol,Duck,Metal,Boss
Guess,Note,immigrant,Knorpel,Apple,Subway,Calendar,Menu,Triathlon,Medusa,Insecte,peigne,,anneau,Emerald,Cheese,Bone,Crab,Crown,Coeur,thread,sardines,Minor,Doll,Menneskerettigheder,Horn,Ticket,Ski,President,Vache,Carrot,ram,pyramide,Br\u00fccke,restaurant,Grape,Troja,punch,Torte,herb,Feather,Station,Spider,,Baleine,Poup\u00e9e,,Nachos,Champagne,snake,saucisse,Canopy,duck,Metal,Voice
