ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61
Table Number,479103270,479024447,478467235,478416865,478355524,478541269,478422662,478040551,477993505,478065343,478016852,477916961,477490428,477457314,476863340,477304250,476846929,476681990,476772891,476458559,476320702,476211733,476251140,475916704,475958414,475880258,475252526,475293817,475249119,474331197,473319518,473890082,472811422,472014796,472330572,472263103,472016989,470679986,470568445,470484755,470247957,468164131,465621249,465665365,465666075,465668036,465668546,463714023,459714052,459279309,457064795,451463411,422619886,396307534,381826421,381777020,366888891,358827793,344838144,322726720,319065151
Move,['24'],['27'],['21'],['12'],['7'],['11'],['16'],['21'],['12'],['18'],['71'],['27'],['54'],['28'],['64'],['51'],['55'],['56'],['66'],['34'],['50'],['43'],['38'],['73'],['24'],['29'],['67'],['31'],['65'],['12'],['36'],['9'],['76'],['51'],['73'],['88'],['91'],['44'],['108'],['71'],['306'],['22'],['70'],['32'],['32'],['32'],['33'],['57'],['115'],['40'],['36'],['40'],['506'],['437'],['701'],['1089'],['1187'],['1920'],['1486'],['1158'],['372']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode
Speed,Real-time • Normal speed (+,Real-time • Normal speed (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,Deutsch,Deutsch,English,Deutsch,English,Français,English,English,English,English,Deutsch,Deutsch,English,Deutsch,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,English,English,English,English,English,Français,English,English,English,English,English,Français,English,English,English,English,Français,Deutsch,Français,English,English,English,English,English,English,English,Français,English,English,English
End,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Slow', 'Lane', 'Left', 'Wing', 'turn', 'signal']","['gelo', 'Letitgo', 'Elza', 'Jon', 'branco', 'Branca']","['Ante', 'bid', 'wager', 'wager']","['Enfant', 'Percussion', 'Fanfare', 'Musique', 'Instrument', 'Instrument']","['Magda', 'Name', 'Landrut', 'Zwilling']","['Aids', 'Corona', 'trojaner', 'wirt']","['StoneGaze', 'stone', 'SnakeHair', 'snakehair']","['Regenwald', 'Lianenheimat', 'Mogli', 'Mowgli']","['Coalitions', 'Bloc', 'Treaty', 'Friends', 'union', 'collaboration']","['Drole', 'Belge', 'G\\u00e9ographie', 'Pass\\u00e9', 'Lecture', 'Conte']","['k\\u00f6nyv', 'T\\u00e9rtivev\\u00e9ny', 'bor\\u00edt\\u00e9k', 'Bor\\u00edt\\u00e9k', 'Posta', 'posta']","['Cayenne', 'Salt', 'Poblano', 'Black', 'Lonely', 'Sgt']","['scalp', 'stone', 'mythical', 'Head', 'serpents', 'Snakes']","['Pedal', 'Pedals', 'race', 'Ride', 'Tandem', 'Tandem']","['Robusta', 'Tee', 'Arabica', 'Arabica']","['Laptop', 'Rechner', 'Datenverarbeitungsanlage', 'Gro\\u00dflaptop']","['Block', 'lid', 'hat', 'hide', 'blanket', 'Remix']","['Homer', 'Springfield', 'Fernsehserie', 'Maggie', 'Gelb', 'Gelbk\\u00f6pfe']","['Vermin', 'Computer', 'Jerry', 'Rat', 'Field', 'Logitech']","['Buket', 'Flowers', 'Pottery', 'potte', 'blomsterbeholder']","['Googoo', 'rag', 'Chucky', 'Toy', 'Chucky', 'toy']","['Ruler', 'pinguin', 'Powerful', 'Trajan']","['alarm', 'Awake', 'am', 'a.m.', 'Sunrise', 'sunrise']","['Marin', 'Br\\u00fblures', 'pieuvre', 'Piq\\u00fbre']","['Beheading', 'French', 'Bourgeoisie', 'France', 'France']","['Laundry', 'suds', 'Dirty', 'Dish']","['Metabolites', 'plaster', 'silicone', 'casting', 'die-cast', 'Silicon']","['strong', 'feeling', 'Maracuja', 'Fruit', 'Christ', 'Burning']","['Baby', 'Seasoning', 'Flair', 'Heat', 'Cinnamon', 'Trade']","['Nuclear', 'Infestation', 'Bug', 'Bug', 'infestation', 'bug']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Seabed', 'Fixed', 'Tsang-Yam-kuen', 'Landing', 'mooring', 'Bolt']","['Stabber', 'honedge', 'Excalibur', 'Slice', 'masamune']","['wheat', 'Grist', 'Wind', 'Wind']","['Pelosi', 'Talker', 'announcer', 'Amp', 'tweeter']","['Pyramide', 'Ramses', 'Momie', 'antique', 'Empereur']","['Up', 'Driver', 'rotate', 'steel', 'fix', 'component']","['Pete', 'Lichen', 'plant', 'Minecraft', 'Carpet', 'Spanish']","['left', 'Ships', 'Air']","['River', 'Mortgage', 'Money', 'Swiss', 'Reserve', 'Safe']","['Circus', 'Paarden', 'Borstel', 'Schoonmaken']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['pet', 'Bird', 'pirate', 'Pirate']","['Mario', 'fireball', 'Daisy', '-power']","['Maracaibo', 'villain', 'Sparrow', 'Blackbeard']","['Devo', 'classic', 'Indianas', 'weapon']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['110', 'kontrolle', 'beritten', 'helfer', 'Streifenwagenbesatzungen', 'Acab']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['Happy', 'Feet', 'favorite', 'bird']","['Camera', 'Wall', 'border', 'contain', 'Picture', 'Picture']","['Aldwych', 'Performance', 'New', 'Show']","['Yard', 'Education', 'Grad', 'Elementary']","['jogger', 'Louboutin', 'High', 'Achilles', 'Side', 'Side']","['huitre', 'bouzigues', 'repas', '-frites']","['putter', 'association', 'Discotheque', 'Golf']","['Unkillable', 'Bug', 'Twinky', 'Hard', 'Pest', 'Pest']","['arena', 'LaPaloma', 'disco', 'prom']"
Mystery Word,Right,Snow,Bet,Tambour,Lena,Virus,Medusa,Dschungel,Alliance,Histoire,Letter,Pepper,Medusa,Bicycle,Kaffee,Computer,Cover,Simpson,Mouse,Vase,Doll,Emperor,Morning,M\u00e9duse,Guillotine,Soap,Mold,Passion,Spice,Cockroach,Puder,Dress,Anchor,Sword,Mill,Speaker,Pharaon,Screw,Moss,Port,Bank,Whip,Patron,Parrot,Flower,Pirate,Whip,Bouclier,Polizei,Bande,Fox,Ninja,Penguin,Frame,Theater,School,Heel,Moule,Club,Cockroach,Ballroom
Guess,right,,Bet,Tambour,Lena,Virus,Henge,Urwald,agreement,Histoire,,Pepper,Statue,Bike,Kaffee,Computer,Cover,Simpsons,mouse,Vase,Doll,Emperor,morning,,Revolution,Washing,,passion,Spice,Bomb,Russ,,Anchor,sword,Silo,Speaker,Egypte,screw,moss,,bank,Muizen,Coin,Parrot,Flower,Pirate,Whip,Chevalier,Polizei,,Fox,,Penguin,frame,Theatre,School,Heel,moules,club,Cockroach,Club
