ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61
Table Number,586514631,586525720,586399072,586108843,586272263,586254992,585693317,585353034,585630225,585040326,585282957,585471535,585013408,584874230,584714078,584841578,584667084,584339432,583609065,583894886,583845229,583397452,582865844,582723668,582772237,582016019,582097141,581508232,582064913,581767722,581099749,581342951,580606024,580454340,578450103,576920182,577548956,577180892,576237385,576413622,575258119,575798268,575401862,571815545,571195661,570734438,569765107,568397159,566662988,561660353,558983329,555624853,546055893,508762408,480055062,478416865,470247957,466081205,464921867,422619886,312552889
Move,['18'],['9'],['12'],['9'],['24'],['27'],['26'],['27'],['27'],['40'],['35'],['18'],['72'],['25'],['46'],['19'],['52'],['65'],['57'],['73'],['62'],['97'],['26'],['56'],['43'],['89'],['55'],['29'],['79'],['9'],['93'],['63'],['84'],['78'],['36'],['10'],['120'],['91'],['56'],['19'],['113'],['30'],['336'],['89'],['37'],['38'],['210'],['179'],['62'],['90'],['42'],['67'],['575'],['1021'],['1029'],['1755'],['2808'],['781'],['783'],['984'],['2565']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,Français,English,English,Français,English,English,English,English,English,Deutsch,English,English,Deutsch,Français,Français,English,English,English,English,Français,English,Français,English,English,English,English,Français,English,English,English,English,English,Français,English,English,Français,English,Deutsch,English,English,English,English,Deutsch,English,Français,English,English,Français,English,English,English,English,Deutsch,Français,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['cookie', 'Dale', 'Dorito', 'Circuit', 'damage', 'TSMC']","['soup', 'Market', 'shares', 'Broth', 'Vegetable', 'Ant']","['Fouett\\u00e9e', 'Fra\\u00eeche', 'white', 'fluffy']","['building', 'Prayer', 'Longshan', 'Aztec', 'court', 'Buddhist']","['Castle', 'Hourglass', 'Grains', 'dollar', 'Beach', 'Beach']","['Javelot', 'M\\u00e9di\\u00e9val', 'Arme', 'Spartiate']","['Burial', 'Veterans', 'zombie', 'tombstone']","['\\u304a\\u3046\\u3055\\u307e\\u306e', '\\u307b\\u3093\\u3066\\u3093', '\\u30d5\\u30e9\\u30f3\\u30c1\\u30e3\\u30a4\\u30ba', '\\u3051\\u3093\\u3088\\u3046', '\\u3075\\u305f\\u307e\\u305f', '\\u30c1\\u30e7\\u30b3']","['Mammillaria.', 'Prickly', 'plant', 'succulent', 'Desert', 'desert']","['Winter', 'November', 'Twelfth', 'Month', 'Christmas', 'Christmas']","['Shell', 'Scrambled', ""Dragon's"", 'Poached', 'Easter']","['Toblerone', 'Weihnachtsmann', 'S\\u00fc\\u00dfigkeiten', 'Hase', 'Mousse', 'Lindt']","['pinocchio', 'Strings', 'Ventriloquist', 'Dummy', 'Kermit', 'Kermit']","['Protection', 'Sword', 'Viking', 'Armour', 'Protect', 'Protect']","['Meereslebewesen', 'Knorpelfisch', 'Flunder', 'platt', 'Nemocharacter', 'Nemolehrer']","['Caille', 'Jaune', 'Coque', 'Mouillettes', 'Poule', 'Coquille']","['\\u00c9toile', 'Bronzage', 'astre', 'ra']","['Ming', 'Breakable', 'Flowers', 'flowers']","['Tears', 'Sobek', 'Hunter', 'Sand', 'Hook', 'Hook']","['Interview', 'Zoot', 'Stinson', 'Clubs', 'Wedding', 'Wedding']","['fibia', 'sternum', 'Thugs', 'Harmony', ""Hubbard's"", 'Dog']","['Goji', 'Plage', 'oc\\u00e9an', 'Groseille', 'Fruit', 'M\\u00fbre']","['Cloudy', 'Sunny', 'Green', 'Screen', 'National', 'Service']","['3', 'Aladdin', 'lampe', 'Einstein', 'Einstein', 'Einstein']","['Station', 'Underground', 'city', 'City']","['Fashon', 'Ballgown', 'Bodice', 'clothe', 'Code']","['Barn', 'Coop', 'Fields', 'Cattle', 'Arable', 'Dairy']","['Botij\\u00e3o', 'Encanado', 'Cozinha', 'Fuma\\u00e7a']","['Tombeau', 'Nil', 'antique', 'chef', 'egypte', 'toutankamon']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Hardware', 'bytes', 'IBM', 'Microchip', 'processor', 'processor']","['Band', 'Hair', 'Bungee', 'Rubber', 'Stretchy', 'Stretchy']","['hours', 'Minutes', 'Chime', 'analog', 'Time', 'Timer']","['washington', 'O.25', 'century', 'FOURTH', 'Forth', 'Fourth']","['Punition', 'Enfant', 'Angle', 'Piece']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['Month', 'winter', 'Christmas', 'Twelfth', 'Twelfth', 'Christmss']","['tuichi', 'George', 'Liane', 'Mowgli']","['Prom', 'Ballet', 'Chachacha', 'flash']","['Land', 'Nizza', 'Nachbar', 'Wei\\u00dfbrot', 'Hahn', 'Libert\\u00e9']","['Sidious', 'Sun', 'king', 'Palpatine', 'Ruler', 'ruler']","['ginger', 'licorice', 'below', 'ground']","['Windermere', 'tea', 'Coffee', 'jockstrap', 'Measuring']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['Graduation', 'Double-d\\u00e9cim\\u00e8tre', 'Compa', 'Menstruation', 'Menstruation']","['America', 'lady', 'Cat', 'cat']","['dog', 'command', 'high', 'foot', 'high', 'foot']","['LouisXIV', 'Dame', 'Dagobert', 'Couronne', 'Couronne']","['Pulcsi', 'Puha', 'B\\u00e1r\\u00e1ny', 'B\\u00e1r\\u00e1ny']","['Chargoggagoggmanchauggagoggchaubunagungamaugg', 'michigan', 'House', 'Reservoir', 'Great', 'great']","['Furry', 'Nectarine', 'James', 'Giant', 'Princess', 'Mario']","['Charcoal', 'Texas', 'Sauce', 'Sauce']","['Papier', 'Absender', 'portopflichtig', 'Analogpost', 'Kuvert', 'Couvert']","['Ingr\\u00e9dients', 'Cigarette', 'Chiquer', 'Baseball', 'Feuille', 'Cigar']","['Thor', 'Ridge', 'zap', 'speed', 'Franklin', 'flash']","['free', 'willy', ""Fraser's"", 'Return']","['-machine', 'Lacerda', 'Casual', 'Topic']","['ceremony', 'Wedding', 'Second', 'comes']","['comb', 'Sticky', 'Badger', 'sweetie', 'Sweet']"
Mystery Word,Chip,Stock,Cr\u00e8me,Temple,Sand,Lance,Cemetery,Branch,Cactus,December,Egg,Schokolade,Puppet,Shield,Rochen,Oeuf,Soleil,Vase,Crocodile,Suit,Bone,Baie,Weather,G\u00e9nie,Metro,Dress,Farm,Gas,Pharaon,Medal,Computer,Elastic,Clock,Quarter,Coin,Cup,December,Jungle,Dance,Frankreich,Emperor,Root,Cup,Sting,Rose,Couch,R\u00e8gle,Cougar,Heel,Roi,Wool,Lake,Peach,Barbecue,Brief,Tabac,Lightning,Whale,Weather,Marriage,Honey
Guess,Chip,Stock,cr\u00eame,temple,Sand,Lance,Cemetery,,Cactus,December,egg,Schokolade,Puppet,Shield,Rochen,Oeuf,soleil,,Crocodile,Suit,Bone,Date,Weather,G\u00e9nie,subway,dress,Farm,Gas,Pyramide,medal,Computer,Elastic,Clock,quarter,Coin,,December,Jungle,Dance,Frankreich,,Root,cup,Sting,Rose,Couch,R\u00e8gle,,sit,Roi,Hood,Lake,Peach,Oil,Brief,Tabac,Thunder,Whale,Weather,Marriage,Honey
