ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,487058906,487319669,487191685,486911772,487030853,486775251,486430446,486415686,486138178,486015935,485758263,485206219,485451276,485573351,485271970,485019261,484942083,483967058,484814911,484600474,484363493,484682575,484435490,484422697,484249693,483944277,484078046,484101197,483588725,483717581,483353040,482880706,482707285,482658995,482548589,482440414,481844555,481212678,481021567,480601865,479677325,478694363,478269717,475857014,473319518,473890082,466086694,466081205,466083684,466084384,465621249,465731184,465664137,465664095,465664206,465664286,465668656,465435499,463714023,455837502,423771261,420552674,411382679,387173467,381826421,358827793,324381970,317609821
Move,['40'],['24'],['20'],['37'],['63'],['18'],['63'],['16'],['45'],['65'],['36'],['21'],['55'],['52'],['45'],['42'],['44'],['21'],['73'],['73'],['84'],['96'],['55'],['55'],['72'],['47'],['53'],['30'],['42'],['69'],['50'],['83'],['92'],['67'],['65'],['92'],['49'],['30'],['48'],['90'],['82'],['411'],['80'],['10'],['36'],['9'],['42'],['48'],['49'],['46'],['70'],['38'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['688'],['1890'],['588'],['725'],['1344'],['753'],['1994'],['1769'],['1701']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only
Language,Deutsch,Français,Français,Français,English,English,Français,English,English,Français,English,English,Français,Français,Français,English,Français,Français,Français,Deutsch,Deutsch,English,English,English,Français,Français,English,English,Français,English,Deutsch,English,English,English,Deutsch,English,English,English,Français,English,English,English,English,English,Deutsch,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,Français,Deutsch,English,English,English,English,Français,Français,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Hafer', 'Gerste', '\\u00c4hren', 'Korn', 'Korn']","['clou', 'repr\\u00e9sentation', 'Enfant', 'Scene', 'Concert', 'Artistes']","['Pr\\u00e9', 'Racont\\u00e9e', 'R\\u00e9cit', 'G\\u00e9o', 'Conte', 'Conte']","['Saponification', 'Lavage', 'nettoyeur', 'charbon', 'Engueulade', 'Toilette']","['Calamari', 'Tentacles', 'Paprika', 'Ink', 'Eight', 'Eight']","['constrictor', 'Rattle', 'Nokia', 'Game', 'Slithering', 'Reptile']","['Crotin', 'Soignon', 'Seguin', 'Seguin', 'Crottin', 'Seguin']","['Riot', 'Fight', 'Politics', 'Change']","['Wolnie', 'flat', 'Cooker', 'cooker']","['Ca\\u00efpirinha', 'Bar', 'Tomate', 'PinaColada', 'Mojito', 'Mojito']","['Dead', 'Over', 'zone', 'Rear', 'finale', 'Finale']","['Compact', 'Looking-glass', 'Reflect', 'Reflective']","['Blanche', 'ouragan', 'Spirale', 'Cataclysme', 'Vent', 'Intemp\\u00e9rie']","['Trident', 'Manger', 'Doigts', 'Yeux', 'Sabot', 'Poisson']","['Mac', 'HAL', 'PC', 'Station', 'computer', 'Amstrad']","['Windsor', 'Warwick', 'Turret', 'Moat', 'Turret', 'Moat']","['Enchant\\u00e9e', 'Zut', 'Champagne', 'instrument', 'pan', 'bec']","['Pantoufles', 'Sous-v\\u00eatements', 'Pied', 'V\\u00eatements']","['Magasin', 'lumineux', 'Miel', 'Lin\\u00e9aire', 'diametre', 'Crayon']","['Hundenahrung', 'Bellum', 'Buchstabieralphabet', 'Kleopatraliebhaber', 'Lorbeerkranz', 'AsterixUndObelix']","['B\\u00fcrste', 'Bart', 'Spliss', 'braun', 'Dauerwelle', 'dauerwelle']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Olympic', 'Expensive', 'yellow', 'Carat', 'standard', 'Conductor']","['tocsin', 'r\\u00e9veil', 'Sonner', 'Voiture', 'sir\\u00e8ne', 'sir\\u00e8ne']","['Taraud', 'mara', 'Dentiste', 'Baie', 'Rouge', 'rouge']","['waltz', 'Strictly', 'shoes', 'Dancing', 'Foxtrot', 'Foxtrot']","['mafia', 'honcho', 'CEO', 'President', 'Undercover', 'Baby']","['artique', 'Pacifique', 'indien', 'Indien']","['stp', 'oil', 'Vibrator', 'Boat', 'like', 'engine']","['Stehen', 'Polizeistation', 'Lagerfeuer', 'Gef\\u00e4ngnis', 'Gef\\u00e4ngnis']","['Shatter', 'Rearview', 'Handheld', 'glass', 'Reflection', 'reflection']","['Soprano', 'Sopranos', 'Organisation', 'Russian', 'Corleone', 'Corleone']","['Popov', 'Jester', 'Bozo', 'Bozo', 'Pennywise', 'Pennywise']","['Bluffen', 'geld', 'Flush', 'Karten', 'Kartenspiel', 'Kartenspiel']","['Holy', 'Utters', 'udders', 'dairy', 'milk', 'Female']","['Orbit', 'Burn', 'Ray', 'Capri', 'Celestial']","['Coulture', 'Week', 'Pavelski', 'Couture', 'water', 'tiger']","['Connemara', 'Ness', 'Lancelot', 'Tignes']","['Dictionary', 'novel', 'Reading', 'Title', 'Chapter', 'chaptures']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Menstrate', 'End', 'Menstrual', 'Cycle']","['Fast', 'strobe', 'Blink', 'Camera', 'Camera']","['Newton', 'lab', 'biology', 'biology']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Belle-H\\u00e9l\\u00e8ne', 'Louis-Philippe', 'Perry', 'Williams', 'Lavement', 'Pyrus']","['Zapdos', 'Kraftwerk', 'Blitz', 'Licht', 'Pikachu']","['ammunition', 'bill', 'armor', 'piercing', 'Bite', 'The']","['Morgan', 'Barcel\\u00f3', 'Booze', 'bacardi', 'Malibu']","['I.need.it', 'roadtrip', 'BoraBora', 'Travel', 'Airplane', 'SpringBreak']","['Luggage', 'trunki', 'holiday', 'trunks']","['dolipranes', 'suppositoire', 'Vendu', 'Pharmacie']","['2000', 'Dedas', 'Illusion', 'Desert', 'illusion', 'd\\u00e9sert']","['Guerre', 'paratonnerre', 'Thor', 'Coup', 'Zeus', 'Zeus']"
Mystery Word,Getreide,Spectacle,Histoire,Savon,Octopus,Snake,Ch\u00e8vre,Revolution,Pan,Cocktail,End,Mirror,Tornade,Fourchette,Ordinateur,Castle,Fl\u00fbte,Chaussette,Rayon,Caesar,Haar,Quarter,Root,Gold,Alarme,Fraise,Ballroom,Boss,Oc\u00e9an,Motor,Wache,Mirror,Mafia,Clown,Poker,Cow,Sun,Shark,Lac,Book,Guard,Period,Flash,Science,Puder,Dress,Club,Coin,Bar,Stone,Patron,Birthday,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Poire,Elektrizit\u00e4t,Bullet,Rum,Vacation,Baggage,M\u00e9dicament,Mirage,Foudre
Guess,Getreide,Spectacle,Histoire,Savon,Octopus,snake,,Revolution,sheep,Cocktail,End,Mirror,Tornade,Fourchette,ordinateur,Castle,Fl\u00fbte,Chaussettes,rayon,Caesar,Haar,mix,,Gold,Alarme,,ballroom,Boss,Oc\u00e9an,motor,Bulle,Mirror,,,Poker,Cow,Sun,Shark,Lac,Book,guard,Period,Flash,Science,Russ,,Club,Coin,Bar,Stone,Coin,Birthday,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,poire,Elektrizit\u00e4t,Bullet,Rum,Vacation,suitcase,Medicaments,sport,Eclair
