ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,595902710,595826607,595819539,595755303,595615536,595491821,595502117,595261069,595102799,594700609,594552566,594456573,594320926,593950086,593896549,593611715,593509888,593287084,593053340,593001876,592646178,592616952,592108923,592206562,592179715,591616850,591717906,590718252,590604519,590215352,589841119,589780936,589038539,588839701,588131818,585819367,582545566,581767722,581560970,577852826,576920182,577180892,576762350,575798268,571815545,567406997,559608546,555552287,548181663,546728758,537913892,536949914,528022855,517125895,517095134,484123113,417255169,338553253
Move,['9'],['9'],['6'],['10'],['30'],['9'],['19'],['9'],['11'],['36'],['25'],['50'],['12'],['25'],['24'],['42'],['37'],['60'],['62'],['46'],['24'],['59'],['46'],['82'],['86'],['25'],['79'],['90'],['17'],['55'],['38'],['47'],['66'],['101'],['89'],['32'],['90'],['9'],['69'],['50'],['10'],['91'],['26'],['65'],['90'],['401'],['253'],['261'],['51'],['650'],['2549'],['202'],['389'],['527'],['907'],['1699'],['3251'],['2316']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+
Language,English,English,English,Français,English,English,English,English,Français,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,Français,Français,English,English,Français,Deutsch,English,English,English,Deutsch,English,English,Français,English,Français,English,English,English,Français,Français,English,English,English,English,English,Français,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Dark', 'Rocky', 'CAve', 'Cave', 'Cave', 'Cave']","['moonshine', 'Ethanol', 'Addictive', 'Free', 'Rubbing', 'Booze']","['Peer', 'Seed', 'Tree', 'Newton', 'Fuji', 'Fuji']","['V\\u00e9nus', 'poisson', 'Jour', 'jour']","['flightless', 'DeVito', 'Tuxedo', 'waddle', 'Animal', 'Rockhopper']","['Safe', 'security', 'Skeleton', 'fob', 'piano', 'padlock']","['Partner', 'DeathSentence', 'Connection', 'Husband', 'Ring', 'Together']","['Cherish', 'hoard', 'booty', 'Gold', 'buried', 'Loot']","['France', 'Angleterre', 'Chunnel', 'Getlink']","['CRUTCH', 'Peppermint', 'whipping', 'Candy', 'sugar', 'Sugar']","['Fast-casual', 'Food', 'KFC', 'McDonald']","['Manhole', 'Front', 'Fill', 'Tarp']","['Coupe', 'Cheveux', 'Champignon', 'M\\u00e9tier', 'Ma\\u00eetre', 'Barbier']","['serviette', 'cloth', 'Dab', 'Mouth', 'lap', 'paper']","['Zurg', 'Augustus', 'Napoleon', 'Japan', 'Penguin']","['Verwoekerd', 'Amazon', 'Rimboe', 'tarzan', 'Mowgli', 'Boek']","['Sweet', 'milkshake', 'red', 'shortcake', 'Shortcake', 'shortcake']","['Cone', 'Chris', 'Scent', 'Sol']","['creamer', 'columbian', 'Cup', 'Morning', 'Instant', 'Nescafe']","['Dispute', 'Boullion', 'Hamburger', 'Argument', 'feud', 'bullock']","['999', 'Arrested', 'siren', 'emergency', 'Cops', 'NYPD']","['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['Turtle', 'Aesop', 'old', 'Hase', 'Hare', 'Hare']","['Nook', 'Chamber', 'playboy', 'flooded', 'cave', 'Cave']","['Lick', 'Send', 'Stamped', 'Stamp', 'stamp']","['Agricole', 'Animaux', 'Maison', 'Paysan', 'Travail', 'Agriculteur']","['Tiara', 'tiara', 'Tiara', 'Tiara']","['Sexe', 'Hiroshima', 'Attentat', 'D\\u00e9samorcer', 'Atomique']","['Prison', 'Animal', 'Oiseau', 'Oiseau']","['Spherical', 'Ellipse', 'round', 'doughunt', 'shape', 'Shape']","['igneous', 'metamorphic', 'Dwayne', 'Johnson']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['Balletst\\u00fcck', 'Vogel', 'Petra', 'M\\u00fcnster', 'Entlein', 'T\\u00fcmpel']","['Cold', 'Cube', 'Antarctic', 'titanic', 'T', 'Frozen']","['Keyboard', 'Linux', 'Processor', 'RAM', 'Laptop']","['Fight', 'or', 'Delta', 'leg']","['Noten', 'Tonfolge', 'Singsang', 'Tonfolge', 'Gesang']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Craig', 'Elementary', 'Education', 'High', 'Lindenwood', 'Chaminade']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Floss', 'Tales', 'Pixie', 'Godmother']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Calzone', 'Regina', 'Ananas', 'Ananas']","['c\\u00e9tac\\u00e9', 'parc', 'Mammif\\u00e8re', 'Violeur']","['Snack', 'Almond', 'Snoopy', 'publisher', 'Oil', 'Spy']","['Socialism', 'Oodi', 'Alexandria', 'Games', 'Free', 'Bookshop']","['Loving', 'Spring', 'Vacation', 'Scott', 'Olaf', 'Season']","['primitive', 'projectile', 'Broadhead', 'Bow', 'Pointer', 'Knee']","['Hoist', 'Tower', 'Bird', 'tall', 'Construction', 'construction']","['Plat', 'Merguez', 'Semoule', 'Semoule']","['Punch', 'Amazon', 'Cutter', 'Casket', 'Dick', 'Package']","['Nuisible', 'tristesse', 'Insecte', 'insecte']","['blot', 'lips', 'Dinner', 'Paper', 'mouth', 'wiper']","['Terrabithia', 'Toll', 'Club', 'Suspension', 'Terabithia', 'Terabithia']","['canter', 'Seabiscuit', 'Shoe', 'Pommel', 'High']"
Mystery Word,Grotto,Alcohol,Apple,Vendredi,Penguin,Key,Marriage,Treasure,Tunnel,Cane,Restaurant,Cover,Coiffeur,Napkin,Emperor,Jungle,Strawberry,Pine,Coffee,Beef,Police,Grape,Tortoise,Grotto,Envelope,Ferme,Crown,Bombe,Cage,Circle,Rock,Carrefour,Schwanensee,Ice,Computer,Flight,Melodie,Medal,School,Port,Cup,Jungle,Tissue,Fairy,Sting,Pizza,Dauphin,Peanut,Library,Summer,Arrow,Crane,Couscous,Box,Cafard,Napkin,Bridge,Horse
Guess,,Alcohol,Apple,,Penguin,key,Marriage,Treasure,manche,Cane,chaine,truck,Coiffeur,Tissue,Emperor,Jungle,Strawberry,Orange,coffee,drama,Police,wine,Fable,grotto,envelope,Ferme,Cool,Bombe,cage,circle,Rock,Carrefou,Schwan,Ice,Computer,letter,Schule,medal,school,cabane,,Jungle,Tissue,fairy,Sting,Pizza,Dauphin,Peanuts,Library,Summer,Arrow,Crane,Couscous,Box,Emotion,napkin,Bridge,Horse
