ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,519096481,518579460,518635453,518527050,518451199,518358626,518170324,518178951,518006039,517973951,516909664,517682691,517649014,517411458,517259470,517292681,517095134,517098518,516807797,517150197,517039024,516738278,515743132,516371061,516034788,515518017,515417691,515468244,515531482,515428104,515105737,515107837,515103857,514796638,514749563,514643573,514438929,514377397,514339808,513879745,513603313,513648042,512996805,512715448,512980717,512810444,511077102,510269410,509897088,508762408,508116165,507982780,504783443,505196983,504721368,498936864,498938279,495208466,494728196,493769667,489194416,465728930,443775902
Move,['9'],['18'],['20'],['21'],['44'],['25'],['38'],['21'],['25'],['16'],['84'],['24'],['72'],['26'],['52'],['39'],['31'],['65'],['28'],['47'],['35'],['248'],['56'],['36'],['25'],['30'],['15'],['57'],['5'],['47'],['66'],['99'],['85'],['45'],['30'],['58'],['26'],['100'],['38'],['24'],['56'],['86'],['42'],['32'],['67'],['36'],['100'],['33'],['73'],['165'],['75'],['69'],['31'],['83'],['67'],['48'],['1624'],['75'],['164'],['57'],['518'],['540'],['2565']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,English,English,English,Français,English,Français,English,English,English,Français,Deutsch,English,Deutsch,Français,English,English,English,English,English,Deutsch,English,Français,Français,English,Français,English,English,English,English,English,English,Deutsch,Français,Français,English,Deutsch,English,Français,English,English,English,Français,English,English,English,English,English,English,English,English,English,Français,Français,English,English,English,English,Français,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite
Clues,"['Smithsonian', 'Louvre', 'moma', 'Archaeology', 'display', 'Gallery']","['roast', 'Mass', 'Weekend', 'Funday', 'Church', 'Church']","['Gimlet', 'Daiquiri', 'Caipirinha', 'Drink']","['Routine', 'Breakfast', 'Glory', 'Coffee']","['Microphone', 'Bose', 'Presenter', 'Loud']","['JoseLuis', 'Avocado', 'Alike', 'fibrous', 'Fruit', 'fruit']","['Randonn\\u00e9e', 'For\\u00eat', 'Pyr\\u00e9nn\\u00e9es', 'Andes']","['Salads', 'mediterranean', 'atkins', 'Atkins']","['Drap', 'Une', 'Plaid', 'Plaid']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['cogburn', 'red', 'Cockerel', 'Cockerel']","['chandelier', 'dance', 'hall', 'place', 'waltz', 'walz']","['Scoville', 'ARRACHE', 'Jalapeno', '\\u00c9pic\\u00e9', 'espelette', 'Espelette']","['Zahnschmerzen', 'Baktus', 'Zahn', 'Loch', 'Loch', 'Zahn']","['nsp', 'Silence', 'Mary', 'Baaahh']","['Rabe', 'Fu\\u00dfkleid', 'Strumpf', 'Stoff', 'nsp', 'what']","['pigeon', 'mesange', 'ailes', 'piaf']","['Worth', 'euros', 'Cash', 'exchange']","['Fists', 'Jab', 'beverage', 'Hawaiian', 'Judy', 'Sucker']","['backpack', 'ripcord', 'hang-glider', 'Silk', 'Skydive', 'Skydive']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Pink', 'Crustacean']","['Gilette', 'Planet', 'armlos', 'G\\u00f6ttin', 'Botticelli', 'Fliegenfalle']","['candy', 'club', 'Saloon', 'beer', 'Stool', 'stool']","['Enqu\\u00eate', 'True', 'Priv\\u00e9', 'Enqu\\u00eateur', 'Priv\\u00e9', 'Enqueteur']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['bleu', 'curds', 'gouda', 'gouda']","[""D'api"", 'Eden', 'Fruit', 'Poire']","['Kyoya', 'Finn', 'kuro', 'eyes']","['dictionary', 'Cover', 'Reserve', 'Amanuensis', 'Chapter', 'Phone']","['mechanism', 'Department', 'Shield', 'Defend', 'Block']","['pocket', 'Zippo', 'Candle', 'fluid', 'Flame']","['safety', 'Train', 'Hand', 'Way', 'Steel']","['Humble', 'Pizza', 'Crust', 'pecan']","['Athen', 'K\\u00e4mpfer', 'Kampfarena', 'Film']","['d\\u00e9licat', 'Bout', 'Terme', 'Cloture', '\\u00c9pilogue', '\\u00c9pilogue']","['Cadeau', 'P\\u00e2te', 'Cheveux', 'D\\u2019or', 'Ceinture', 'Fris\\u00e9e']","['Rowerem', 'Samochodem', 'bezokolicznik', 'jazda', 'Lider', 'Pierwszy']","['Pferd', 'M\\u00e4nnlich', 'Vierbeiner', 'M\\u00e4hne']","['bird', 'skin', 'light', 'pluck', 'Birds', 'White']","['one', 'piece', 'Carte', 'Croix', 'Parfum', 'Lancome']","['beard', 'Handlebar', 'Sideburn', 'Facial', 'Facial', 'Facial']","['Ultrasound', 'Lubricant', 'water-based', 'sex', 'Pen', 'Insouls']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['chikoungounia', 'dengue', 'bouton', 'piq\\u00fbre', 'Tigre', 'tigre']","['bedrooms', 'guests', 'Vacation', 'Stay', 'California', '4-star']","['radio', 'depot', 'FM', 'railway', 'Police', 'train']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Wave', 'Wireless', 'GaGa', 'Fm']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Butter', 'Legume', 'Reeces', 'Buttercups', 'Salted', 'Salted']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Armure', 'Ecu', 'Protection', 'Protection']","['Round', 'Table', 'Percival', 'Lancelot', 'templar', 'columbus']","['Nickle', 'Slot', 'Loose', '1$']","['Plant', 'Purify', 'slippery', 'bog', 'green', 'green']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Arakis', 'Ressource', 'curcuma', 'piment']","['Margherita', 'Pepperoni', 'TMNT']","['fort', 'tr\\u00e9sor', 'boite', 'proteger']"
Mystery Word,Museum,Sunday,Cocktail,Morning,Speaker,Pear,Montagne,Diet,Couverture,Sail,Rooster,Ballroom,Piment,Karies,Lamb,Socke,Oiseau,Currency,Punch,Parachute,Cake,Shrimp,Venus,Bar,D\u00e9tective,Poup\u00e9e,Cheese,Pomme,Glasses,Book,Defense,Lighter,Rail,Pie,Gladiator,Fin,Boucle,Ride,Hengst,Feather,Tr\u00e9sor,Mustache,Gel,Island,Moustique,Hotel,Station,Hunter,Coffee,Radio,Spice,Peanut,Oven,Pilot,Vache,Bouclier,Knight,Coin,Moss,Spider,\u00c9pice,Pizza,Coffre
Guess,Museum,sunday,cocktail,Morning,speaker,Mamey,Montagne,Diet,Couverture,sail,Rooster,ballroom,Piment,Karies,Sheep,Socke,Oiseau,Currency,Punch,Parachute,cake,Shrimp,Venus,bar,crime,Poup\u00e9e,Cheese,Pomme,glasses,Book,,Lighter,rail,Pie,Olompia,,Boucle,Wy\u015bcig,Hengst,Feather,Tr\u00e9sor,Mustache,gel,Island,moustique,Hotel,station,,coffee,Radio,Spice,Peanut,fry,Pilot,Vache,Bouclier,Knight,coin,moss,Spider,Epice,Pizza,coffre
