ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,513386986,513416918,513180908,513195888,512804262,513077559,512951598,512776292,512980717,512593105,512433163,512330060,512467489,512031584,511893148,511792637,511786256,511578558,511077102,511070791,510824814,510522677,510466742,510218293,510212466,510187912,509531723,509411011,508721495,508740938,508116165,507334076,506128485,505741993,505196983,504721368,504876059,496712411,494478774,493769667,493662581,488379380,484123113,426921218,422619886,420552674,411382679,405054016,396307534,374138794,348838927,338553253,337346134,314360735,312552889
Move,['6'],['11'],['6'],['20'],['36'],['16'],['27'],['12'],['13'],['11'],['26'],['39'],['48'],['31'],['19'],['48'],['39'],['58'],['45'],['15'],['50'],['16'],['38'],['42'],['110'],['103'],['72'],['72'],['66'],['42'],['66'],['83'],['49'],['65'],['82'],['67'],['24'],['271'],['707'],['57'],['49'],['79'],['457'],['770'],['687'],['763'],['767'],['2217'],['552'],['1642'],['1828'],['1921'],['4494'],['3299'],['2304']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,Deutsch,Français,English,English,English,Deutsch,Français,Français,Deutsch,English,English,English,Français,English,Français,Français,English,English,English,English,Français,Français,English,Deutsch,English,Français,English,English,English,English,English,English,English,Français,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,Français,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['arachnid', 'zodiac', 'animal', 'Crustacean', 'desert', 'Desert']","['Arriving', 'Home', 'Sea', 'Sea']","['Colada', 'Sch\\u00fctteln', 'Mojito', 'Caipirinha', 'Gin', 'Tonic']","['\\u00c9picerie', 'hippique', 'Marathon', 'marathon']","['Beetle', 'Polkadot', 'small', 'bird']","['dearest', 'Imhotep', 'mom', 'Sarcophagus', 'Fraser']","['Mulder', 'mammal', 'Vixen', 'Grey', 'Simpsons', 'Experiment']","['Aufnahmeger\\u00e4t', 'Kopieren', 'Video', 'Mikrofon', 'Kassetten', 'Kassette']","['art', 'Grevin', 'guggenheim', 'nuit', 'louvre', 'Louvre']","['Alimentation', 'Fruit', 'Singe', 'Singe']","['Hannelore', 'Schlager', 'Sonnenbrille', 'Sonnenbrille']","['House', 'Airborne', 'Wings', 'Fire', 'swat', 'Bug']","['\\u3073\\u3063\\u304f\\u308a', '\\u30e9\\u30fb\\u30b0\\u30e9\\u30f3\\u30cf', '\\u30d6\\u30ec\\u30fc\\u30e1\\u30f3', '\\u30a4\\u30fc\\u30e8\\u30fc', 'animal']","['deadbolt', 'bicycle', 'secure', 'John', 'Pad', 'Smith']","['Cheveux', 'Warner', 'Chiottes', 'Peigne', 'lustrer', 'balai']","['Ginuwine', 'small', 'miniature', 'Tail', 'Horse', 'Shetland']","['Tropicale', 'Book', 'Mogli', 'Mowgli']","['Humerus', 'Tibia', 'Chien', 'R\\u00e9compense']","['Elon', 'Einstein', 'IQ', 'savant', 'Mensa', 'mastermind']","['Ancient', 'Execute', 'behead', 'Behead']","['Halloween', 'sour', 'confection', 'SWEET', 'Sweets']","['Range', 'Jumbo', 'Denali', 'Thunder', 'goat']","['Deux', 'Fr\\u00e8res', 'moustique', 'sib\\u00e9rie', 'Fauve', 'Bengale']","['Fruit', 'Amour', 'Fruit', 'Amour', 'Fruit', 'Amour']","['Wicked', 'Hazel', 'Kiki', 'Rowena', 'Sabrina', 'Sabrina']","['Helau', 'Guggemusik', 'Rio', 'Vielharmonies', 'Verkleidung', 'Veilchendienstag']","['fish', 'roller', 'Torville', 'Glide', 'Hawk']","['Afterwork', 'Mitzvah', 'PMU', 'buvette', 'Raymond', 'Comptoir']","['Nicolas', 'macaw', 'Bird', 'Enclos', 'Diving', 'Jail']","['Whale', 'Stranded', 'UV-A', 'coast', 'bikini', 'volleyball']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Strictly', 'Floating', 'waltz', 'Fancy', 'dancing', 'dancing']","['Toxic', 'Mildew', 'Windows', 'Fungus', 'Black', 'Black']","['Chantrel', 'porcini', 'Fungi', 'cap', 'Chanterelle', 'chanterelle']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['Gym', 'Amazon', 'Fever', 'Bungle', 'Lion', 'Sleeps']","['Surgery', 'hysterectomy', 'Scalpel', 'appendicectomy', 'Barclay']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Computer', 'LCD', 'Fly', 'Genetic', 'Oled', 'Spf50']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['water', 'nymph', ""Copenhagen's"", 'statue', 'Ariel', 'Splash']","['Smallest', 'Seed', 'Colonel', 'Cludo']","['Magic', 'Stick', 'hat', 'Hand']","['bikini', 'beach', 'burkini', 'clothing', 'fastskin', 'outfit']","['Buffy', 'Blood', 'stake', 'Morbius', 'Morbius']","['Puff', 'Train', 'Smaug', 'Smaug']","['rootless', 'Flowerless', 'green', 'plant', 'plant', 'Green']","['fly', 'boat', 'Welsh', 'red']","['Haie', 'Quignon', 'Chequier', 'Aiguille', 'ch\\u00e8que', 'Aiguille']","['Hogwarts', 'Moat', 'Neuschwanstein', 'palace', 'Fortress']","['U.dont.dress.like.this', 'wing', 'buzz', 'soar', 'Flying']","['Hair', 'Designer', 'Hairdresser', 'Beautician', 'fashion', 'clothing']","['Lethal', 'phaser', 'Dagger', 'concealed', 'Flail']"
Mystery Word,Scorpion,Port,Cocktail,Course,Ladybug,Mummy,Fox,Rekorder,Mus\u00e9e,Banane,Heino,Fly,Donkey,Lock,Brosse,Pony,Jungle,Os,Genius,Guillotine,Candy,Mountain,Tigre,Passion,Witch,Karneval,Skate,Bar,Cage,Beach,Fox,Ballroom,Mold,Mushroom,Pilot,Vache,River,Jungle,Operation,Spider,Screen,Poup\u00e9e,Mermaid,Mustard,Wand,Swimsuit,Vampire,Dragon,Moss,Dragon,Talon,Castle,Fly,Stylist,Weapon
Guess,Crab,welcome,Cocktail,Courses,bug,Mommy,fox,Kamera,mus\u00e9e,cerise,Heino,Fly,donkey,lock,Brosse,Pony,jungle,Os,Genius,guillotine,Lemonheads,mountain,Tigre,Catastrophe,witch,Karneval,Skate,Bar,,Beach,immigrant,,Mold,Mushroom,Pilot,Vache,river,jungle,Organ,Spider,Screen,Poup\u00e9e,Mermaid,sprout,Wand,Swimsuit,Vampire,Smoke,Dirt,dragon,Pain,Castle,fly,Style,weapon
