ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,586568900,586176876,586854758,585762823,586630561,586525720,586399072,586108843,586254992,586099444,585693317,585353034,585630225,584999173,584874230,584880646,584646277,584628766,583653379,583609065,584114603,584037461,582545566,582865844,582772237,581508232,581767722,581560970,581342951,580788243,580606024,580496854,580454340,578450103,578305134,576920182,577548956,577180892,576415268,576237385,576413622,575258119,575798268,571815545,571195661,570734438,568397159,566662988,527775627,511221983,508762408,478416865,470247957,422619886,312552889
Move,['9'],['9'],['9'],['8'],['18'],['9'],['12'],['9'],['27'],['9'],['26'],['27'],['27'],['40'],['25'],['91'],['31'],['31'],['69'],['57'],['73'],['49'],['34'],['26'],['43'],['29'],['9'],['31'],['63'],['73'],['84'],['74'],['78'],['36'],['94'],['10'],['120'],['91'],['56'],['56'],['19'],['113'],['30'],['89'],['37'],['38'],['179'],['62'],['940'],['2282'],['1021'],['1755'],['2808'],['984'],['2565']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,Deutsch,English,English,English,English,Français,English,Français,English,English,English,English,English,English,English,English,English,English,English,Français,Deutsch,Deutsch,English,English,English,English,English,English,Deutsch,English,English,English,Français,English,English,English,Français,English,English,Deutsch,English,English,English,Deutsch,English,English,English,English,English,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Autonomous', 'R2D2', 'Android', 'Dance', 'Artificial', 'AI']","['Stumme', 'DACHHASE', 'Vogel', 'Gurren', 'gurren', 'gurren']","['pass...', 'Flatulence', 'Light', 'Nitrous', 'Petrol', 'petrol']","['Margareta', 'Hawaiian', 'Pineapple', 'fiorentina', 'dairy']","['Birthday-', 'Lalala', 'Track', 'Melody', 'Stem', 'Stem']","['soup', 'Market', 'shares', 'Broth', 'Vegetable', 'Ant']","['Fouett\\u00e9e', 'Fra\\u00eeche', 'white', 'fluffy']","['building', 'Prayer', 'Longshan', 'Aztec', 'court', 'Buddhist']","['Javelot', 'M\\u00e9di\\u00e9val', 'Arme', 'Spartiate']","['Insect', 'Spots', 'aphid', 'spotted', 'Beetle', 'beetle']","['Burial', 'Veterans', 'zombie', 'tombstone']","['\\u304a\\u3046\\u3055\\u307e\\u306e', '\\u307b\\u3093\\u3066\\u3093', '\\u30d5\\u30e9\\u30f3\\u30c1\\u30e3\\u30a4\\u30ba', '\\u3051\\u3093\\u3088\\u3046', '\\u3075\\u305f\\u307e\\u305f', '\\u30c1\\u30e7\\u30b3']","['Mammillaria.', 'Prickly', 'plant', 'succulent', 'Desert', 'desert']","['12', 'santa', 'Sagittarius', 'Yule', 'Yule']","['Protection', 'Sword', 'Viking', 'Armour', 'Protect', 'Protect']","['Japanese', 'Love', 'fruit', 'Fruit', 'Blossom', 'Blossom']","['Feline', 'Nip', 'purr']","['Pig', 'Cow', 'cattle', 'settlement', 'crops', 'reap']","['Gangster...', 'Eden', 'Place', 'Happyland', 'Utopia']","['Tears', 'Sobek', 'Hunter', 'Sand', 'Hook', 'Hook']","['poids', 'Kilogrammes', 'mesure', 'astrologie', 'Astrologie', 'astrologie']","['Freund', 'Wochentag', 'Robinson', '5', 'Crusoe', 'Crusoe']","['Blasen', 'Drachen', 'Hose', 'St\\u00e4rke', 'Element']","['Cloudy', 'Sunny', 'Green', 'Screen', 'National', 'Service']","['Station', 'Underground', 'city', 'City']","['Botij\\u00e3o', 'Encanado', 'Cozinha', 'Fuma\\u00e7a']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Film', 'Popcorn', 'Fabulous', 'fox', 'Drama', 'Stage']","['Band', 'Hair', 'Bungee', 'Rubber', 'Stretchy', 'Stretchy']","['Leuchtturm', 'Interpretin', '99', 'Luftballons', 'Irgendwo', 'Irgendwann']","['hours', 'Minutes', 'Chime', 'analog', 'Time', 'Timer']","['Kill', 'Murray', 'Payment', 'Cosby', 'duck', 'duck\\u2019']","['washington', 'O.25', 'century', 'FOURTH', 'Forth', 'Fourth']","['Punition', 'Enfant', 'Angle', 'Piece']","['Past', 'now', 'time', 'Gift', 'gift', 'Gift']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['Month', 'winter', 'Christmas', 'Twelfth', 'Twelfth', 'Christmss']","['tuichi', 'George', 'Liane', 'Mowgli']","['Slash', 'seaside', 'hourglass', 'dunes', 'Beach', 'sahara']","['Prom', 'Ballet', 'Chachacha', 'flash']","['Land', 'Nizza', 'Nachbar', 'Wei\\u00dfbrot', 'Hahn', 'Libert\\u00e9']","['Sidious', 'Sun', 'king', 'Palpatine', 'Ruler', 'ruler']","['ginger', 'licorice', 'below', 'ground']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['America', 'lady', 'Cat', 'cat']","['dog', 'command', 'high', 'foot', 'high', 'foot']","['dick', 'Sex.offender', 'freaky', 'Tiddies', 'Tits']","['Cane', 'Stevia', 'sweet', 'C12H22O11', 'sweetner']","['Charcoal', 'Texas', 'Sauce', 'Sauce']","['Ingr\\u00e9dients', 'Cigarette', 'Chiquer', 'Baseball', 'Feuille', 'Cigar']","['Thor', 'Ridge', 'zap', 'speed', 'Franklin', 'flash']","['ceremony', 'Wedding', 'Second', 'comes']","['comb', 'Sticky', 'Badger', 'sweetie', 'Sweet']"
Mystery Word,Robot,Taube,Gas,Pizza,Song,Stock,Cr\u00e8me,Temple,Lance,Ladybug,Cemetery,Branch,Cactus,December,Shield,Cherry,Cat,Farm,Paradise,Crocodile,Balance,Freitag,Wind,Weather,Metro,Gas,Medal,Theater,Elastic,Nena,Clock,Bill,Quarter,Coin,Present,Cup,December,Jungle,Sand,Dance,Frankreich,Emperor,Root,Sting,Rose,Couch,Cougar,Heel,Flash,Sugar,Barbecue,Tabac,Lightning,Marriage,Honey
Guess,Robot,Katze,Gas,Pizza,song,Stock,cr\u00eame,temple,Lance,Ladybug,Cemetery,,Cactus,December,Shield,Blossom,cat,Farm,heaven,Crocodile,pes\u00e9e,Freitag,Wind,Weather,subway,Gas,medal,Theatre,Elastic,Nena,Clock,Bill,quarter,Coin,clock,,December,Jungle,sand,Dance,Frankreich,,Root,Sting,Rose,Couch,,sit,kenny,Sugar,Oil,Tabac,Thunder,Marriage,Honey
