ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,524426030,523862861,524157978,523965429,523904835,523951720,523659348,523737126,523566988,523390049,523246464,523016337,522898329,522994258,522785946,521577005,522430882,522524296,522043003,522098832,521679955,521958247,521647625,521819189,521706649,521679789,521036920,521576994,521275673,520391399,521139788,520887641,520958200,520927803,520601637,520154633,520165148,520018819,519350597,518944203,518505563,518048802,518358626,517973951,517469912,517095134,516950744,517039024,516738278,516034788,515518017,514496319,509758557,510269410,509897088,507812897,508116165,504783443,489266717,480162112,405054016,374138794,358827793,356959263,336562502,313533300
Move,['6'],['33'],['6'],['8'],['12'],['9'],['18'],['18'],['6'],['5'],['24'],['28'],['28'],['64'],['59'],['73'],['92'],['61'],['5'],['76'],['17'],['51'],['73'],['90'],['55'],['65'],['30'],['11'],['45'],['21'],['102'],['63'],['38'],['50'],['59'],['58'],['94'],['68'],['89'],['79'],['65'],['65'],['74'],['17'],['82'],['109'],['75'],['35'],['447'],['70'],['31'],['80'],['37'],['33'],['73'],['73'],['75'],['31'],['37'],['45'],['2409'],['1754'],['2374'],['1730'],['1956'],['4237']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 3 moves per day (+,Fast Turn-based • 8 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 3 moves per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,Deutsch,English,English,English,English,English,English,English,English,English,Deutsch,Français,English,Deutsch,English,English,English,English,English,English,Français,Deutsch,English,English,English,English,English,English,Deutsch,English,Français,English,English,English,Deutsch,English,English,Français,English,English,English,English,English,English,English,Français,Français,English,English,Français,Français,English,English,English,English,English,English,English,English,English,English,English,Français,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Kallax', 'Schwedisch', 'M\\u00f6belhaus', 'Schweden', 'Schweden', 'M\\u00f6belhaus']","['Hot', 'Bullock', 'Wall', 'Animal', 'Piercing']","['Ikea', 'Righty-tighty', 'Thread', 'Cross-headed', 'Drink', 'Driver']","['cardboard', 'Ass', 'Square', 'Lunch', 'Punching']","['Boat', 'Patch', 'Sword', 'Seas', 'Treasure', 'Crossbones']","['Mythical', 'Woman', 'Manderley', 'siren', 'Siren', 'Siren']","['handed', 'Left', 'Correct', 'correct', 'Direction', 'Direction']","['opposition', 'guard', 'cover', 'mechanism', 'Armor', 'Armour']","['glacial', 'mass', 'Shipwreck', 'ocean', 'Penguins', 'Mascot']","['Farina', 'Olanda', 'Vento', 'Vento']","['Lennon', 'Ringo', 'Lemontree', 'Pilzkopf', 'Zebrastreifen', 'Help']","['Tueuse', 'Puree', 'Migale', 'faucheux', 'Aragog', 'Animal']","['Postal', 'Slug', 'Escargot', 'Shell', 'Shell', 'Shell']","['Nachtschattengew\\u00e4chs', 'gelb', 'Erdapfel', 'Puffer', 'Beilage', 'Beilage']","['Liberty', 'Remembrance', 'figurine', 'edifice', 'Medusa', 'Carved']","['series', 'Femur', 'Spine', 'Skeleton', 'Tibia', 'Rib']","['Teeth', 'Comb', 'Sonicare', 'paint', 'Painter']","['Guardar', 'Mudan\\u00e7a', 'Papel', 'Grosso']","['Tail', 'Ride', 'Eeor', 'Grandad']","['Foam', 'Tub', 'sale', 'Shower', 'Hot', 'England']","['Soleil', 'Parapluie', '\\u00c9t\\u00e9', 'Ombre', 'Plage']","['Oger', 'Kinderfilm', 'Animated', 'Movie']","['waste', 'ball', 'Defender', 'Beetle', 'Pile', 'pile']","['Score', 'Sounds', 'Jazz', 'Spotify', 'guitar', 'radio']","['Moon', 'Roll', 'shape', 'Islam', 'terraced', 'Arc']","['details', 'Tazmanian', 'ADVOCATE', 'egg', 'GEORGIA', 'hell']","['Parrot', 'Flamingo', 'Crow', 'Pigeon']","['Rail', 'watch', 'Protect', 'protect']","['Kilt', 'Hudson', 'Falten', 'Schotte', 'Mini', 'Mini']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['candia', 'Maternel', 'Blanc', 'Caf\\u00e9', 'Amande', 'amande']","['Casper', 'Spoopy', 'Gengar', 'PEPPER']","['Volume', 'stereoscopic', 'rubix', 'Dice', 'dice', 'dice']","['infant', 'Anna', 'Birth', 'swaddle']","['Zocken', 'Controller', 'Konsole', 'Konsole', 'Konsole']","['moistureless', 'AWOL', 'cake', 'sundae']","['Gears', 'System', 'Robot', 'Motorized', 'coffee', 'device']","['derni\\u00e8re', 'demeure', 'squelette', 'ver', 'Catacombe', 'Lachaise']","['Coast', 'Sand', 'crabs', 'Boys', 'volley', 'VOLLEY']","['Sip', 'Drink', 'Reusable', 'Plastic', 'suck', 'stick']","['Portable', 'Crest', 'Bulwark', 'buckler']","['turd', 'Excrement', 'poop', 'heap', 'Beetle', 'Beetle']","['Potion', 'Glass', 'Chemistry', 'Container', 'Framework', 'Python']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Dough', 'Website', 'Crumble', 'Monster', 'Monster']","['Mikado', 'Suc\\u2019', 'Chandeleur', 'Chandeleur']","['Sanguine', 'Jaune', 'Agrume', 'Jus']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Lip', 'Hair']","['tais', 'toi', 'Tr\\u00e9buche', 'Tombe', 'Badaboum', 'Gamelle']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Exotic', 'Wonderwall', 'water', 'water']","['bj', 'trachea', 'esophagus', 'Sore', 'Esophagus', 'Sore']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Garfield', 'salem', 'litten', 'Nyan', 'nyan', 'Nyan']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['crossword', 'Printed', 'Headline', 'Journalist']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['Photon', 'Lumens', 'candle', 'glow']","['pebble', 'stone', 'water', 'water']","['tu-pointe', 'ou-tu-tires', 'Sport', 'Obut']","['Wednesday', 'Desert', 'hump', 'silkroad', 'spit', 'bactrian']","['Particules', 'Canon', 'Drogue', 'Blanche', 'Chocolat', 'Nesquik']","['Wendy\\u2019s', 'Filet', 'Wellington', 'complaint', 'bourguignon', 'stroganoff']"
Mystery Word,Ikea,Stud,Screw,Box,Pirate,Mermaid,Right,Defense,Iceberg,Mill,Beatles,Araign\u00e9e,Snail,Kartoffel,Statue,Bone,Brush,Carton,Donkey,Bath,Parasol,Shrek,Dung,Music,Crescent,Devil,Bird,Guard,Rock,Train,Lait,Ghost,Cube,Baby,PlayStation,Dessert,Machine,Cimeti\u00e8re,Beach,Straw,Shield,Dung,Flask,Sail,Cookie,Cr\u00eape,Orange,Cake,Mustache,Chute,Poup\u00e9e,Oasis,Throat,Hunter,Coffee,Cat,Spice,Oven,Newspaper,Whale,Light,Mill,P\u00e9tanque,Camel,Poudre,Beef
Guess,Ikea,Buffalo,Screw,box,Pirate,,Right,Protect,iceburg,Semi,Beatles,Araignee,snail,Kartoffel,Statue,Bone,Brush,cardboard,Donkey,Bath,Parasol,Shrek,Blue,Music,Crescent,devil,Bird,,Rock,train,Lait,ghost,Cube,baby,Konsole,desert,machine,Tombe,Beach,straw,Shield,manure,flask,sail,Website,Cr\u00eape,Orange,cake,Mustache,chute,Poup\u00e9e,Oasis,Throat,,coffee,Cat,Spice,fry,Newspaper,whale,light,rock,P\u00e9tanque,Camel,Poudre,Beef
