ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,469346960,469304454,469143237,469138975,469104623,468905512,468821556,468695993,468578987,468553099,468467820,468452127,467972395,467903953,467212152,467186949,467029829,466999004,466977825,466881907,466885385,466822267,466777299,466713018,466571975,466358935,466154882,466086694,466086884,466036389,465921149,465849302,465731184,465664137,465661217,465668656,465665616,465664206,465472491,465435499,465320903,465176729,465055432,464716399,464626959,464030557,463053389,463059537,460435146,460084195,459279309,458716764,457037078,454586755,453839362,449145581,446155644,421549329,366888891,358827793,357001162,344838144,330741642
Move,['6'],['6'],['5'],['20'],['13'],['8'],['25'],['72'],['21'],['29'],['24'],['15'],['11'],['46'],['28'],['39'],['41'],['64'],['62'],['93'],['30'],['73'],['53'],['53'],['65'],['65'],['48'],['10'],['10'],['54'],['64'],['75'],['6'],['6'],['6'],['6'],['6'],['6'],['50'],['156'],['77'],['61'],['54'],['87'],['83'],['83'],['37'],['37'],['101'],['44'],['39'],['19'],['86'],['11'],['82'],['72'],['36'],['95'],['1160'],['1742'],['1824'],['1486'],['2720']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Deutsch,English,English,English,Français,English,Français,Français,English,English,English,English,English,Deutsch,English,English,English,English,Français,Deutsch,English,English,English,Français,English,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,English,Deutsch,Deutsch,Français,English,English,English,English,English,Français,Français,English,Deutsch,Français,English,English,English,English,English,English,English,English,Français,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Flossen', 'Sklett', 'Rippen', 'Flossentier', 'Verschlucken', 'Spitz']","['jug', 'handle', 'corn', 'serving', 'Ring', 'Head']","['Museum', 'Marble', 'Liberty', 'medussa']","['Peal', 'Hand', 'Jewelry', 'Jewlery']","['carbone', ""Tiffany's"", 'Solitaire', 'Precieux', 'Bague', 'Bague']","['buckle', 'Notch', 'cam', 'Ammunition', 'Black']","['profession', 'conforama', 'Croissant', 'Metier', 'M\\u00e9tier']","['Arial', '\\u00c9criture', 'Municipale', 'Sting', 'Ordre']","['Salt', 'Summer', 'fall', 'winter']","['Frasier', 'heron', 'hoister', 'hoist', 'sandhill', 'sandhill']","['Dior', 'Cologne', 'Scented', 'Sweet', 'chanel']","['Amsterdam', 'Dam', 'vliegwedstrijd', 'Dood']","['Underground', 'Pipe', 'Rats', 'Turtles']","['Mehrzahl', 'Peralba', 'Hoch', 'Oftspitz']","['hops', 'Pilsner', 'nuts', 'Fosters', 'Stout', 'Stout']","['Chime', 'Blowing', 'Air', 'Clouds', 'Gone', 'with']","['Cop', 'Constable', 'Cops', 'Sheriff']","['Bernstein', 'Neck', 'Tonsil', 'Choke', 'Goat', 'Goat']","['feuilles', 'Prise', 'Enfonce', 'Lunnette', 'arbre', 'Arbre']","['Quickstep', 'Lambada', 'Choreograf', 'B-Boy', 'Rumba', 'Spitzen']","['attack', 'Price', 'accumulator', 'Battery']","['turtles', 'drain', 'waste', 'Underground', 'RATS', 'Rats']","['Oyster', 'Sieraad', 'Necklage', 'Oester']","['Lascaux', 'Pierre', 'Caverne', 'Caverne']","['Snowman', '24', 'orange', 'rabbit', 'bunny', 'Bunny']","['Kopfbedeckung', 'Zylinder', 'Kopfbedeckung', 'Zylinder']","['Canne', 'Nectarine', 'Thon', 'fruit', 'Brugnon', 'Brugnon']","['Theatre', 'Film', 'Fancy', 'Movie']","['Umbrella', 'Mushroom', 'Kirby', 'Ability']","['Tug-o-War', 'Climb', 'Cord', 'Noose', 'Lasso', 'Lasso']","['Curtsy', 'Decoration', 'Tie', ""Archer's""]","['inflection', 'Foreign', 'Dialect', 'Cockney', 'Pronunciation', 'language']","['Adjustable', 'Grabbers', 'needlenose', 'torture']","['Cacao', 'Sweet', 'Charlieandthe', 'dark']","['Wonka', 'Hershey', 'finished', 'cocoa']","['Blitz', 'fancy', 'Dancing', 'dancing']","['JerrySpringer', 'emotional', 'Luggage', 'luggage']","['Jams', 'Tunes', 'Soundof', '-Man']","['Nussknacker', 'Tschaikowsky', 'B\\u00fchne', 'Kost\\u00fcme', 'Schwanensee', 'Schwanensee']","['Sternzeichen', 'Luise', 'Sternbild', 'Stier']","['Roi', 'Joueur', 'galak', 'Gris', 'Oum', 'Oum']","['Roba', 'Nuvia', 'Gala', 'Mudar', 'festa', 'indument\\u00e0ria']","['swashbuckler', 'Artemis', 'three', 'french', 'Soldier', 'soldier']","['Fondant', 'tea', 'torte', 'wedding', 'Sponge', 'bake']","['stradivarius', 'itzhak', 'Shoulder', 'Instrument', 'strings', 'String']","['camera', 'bright', 'Fast', 'Gordon', 'News']","['Avocat', 'Cerise', 'P\\u00eache', 'P\\u00eache']","['malle', 'voyage', 'Roulette', 'Voyage', 'Voyage', 'Roulette']","['VALLI', 'Vivaldi', 'Asmodee', '525600', 'flavor', 'autumn']","['Pluszeichen', 'Andreas-', 'X', 'x']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['tulip', 'Electric', 'screw', 'garlic', 'garlic', 'Garlic']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['Mickey', 'Houdini', 'Copperfield', 'David', 'copperfield', 'David']","['Volte-face', 'Nicholas', 'Faraday', 'Poule']","['Farming', 'Vehicle', 'farmer', 'wagob', 'Con', 'Ex']","['putter', 'association', 'Discotheque', 'Golf']","['Atomique', 'Puante', 'Retardement', 'Explosion']"
Mystery Word,Gr\u00e4te,Ear,Statue,Ring,Diamant,Belt,Boulanger,Police,Season,Crane,Perfume,Pigeon,Sewer,Berge,Beer,Wind,Police,Throat,Branche,Tanz,Charge,Sewer,Pearl,Grotte,Carrot,Hut,P\u00eache,Cinema,Parasol,Rope,Bow,Accent,Pliers,Chocolate,Chocolate,Ballroom,Baggage,Music,Ballett,Widder,Dauphin,Dress,Musketeer,Cake,Violin,Flash,Noyau,Valise,Season,Kreuz,Bande,Pearl,Bulb,Crescent,Museum,Dungeon,Battery,Rooster,Magician,Cage,Tractor,Club,Bombe
Guess,Gr\u00e4te,ear,Statur,Cream,Diamant,Belt,,Police,season,crane,Perfume,Duif,Sewer,Berge,Beer,Wind,Police,tongue,Branche,Tanz,Charge,,Parel,Grotte,carrot,Hund,Rouge,Cinema,Float,rope,bow,Accent,Pliers,Chocolate,Chocolate,Ball,Reality,Music,Ballett,Widder,dauphin,Suit,Musketeer,Cake,Violin,flash,noyau,valise,season,Kreuz,,mussel,Bulb,Crescent,,dungeon,Battery,DJ,magician,Cage,Tractor,club,Bombe
