ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,524916428,524684396,524873470,524585021,524560426,523577529,524124524,523507194,523897736,523720593,523664450,523534665,523566988,523390049,523395476,523341760,523227098,523221173,523016297,522767375,522453853,521648485,522184234,522043003,520557474,521576994,520391399,521102703,520775494,520536820,520601637,518048802,518583318,517125895,517973951,516938061,517039024,516738278,516034788,515518017,515531482,513316968,509758557,510269410,509897088,509348231,508999573,508116165,506713688,504783443,498938279,489469138,489266717,480162112,464921867,423771261,402108912,374138794,343894377,314360735
Move,['6'],['8'],['53'],['9'],['16'],['9'],['26'],['36'],['27'],['16'],['38'],['10'],['13'],['11'],['18'],['31'],['45'],['43'],['30'],['43'],['37'],['42'],['54'],['5'],['44'],['11'],['21'],['36'],['72'],['41'],['76'],['65'],['54'],['102'],['17'],['69'],['35'],['463'],['70'],['31'],['10'],['64'],['37'],['33'],['73'],['428'],['61'],['75'],['56'],['31'],['2075'],['651'],['37'],['45'],['129'],['2995'],['1624'],['1765'],['2859'],['3360']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Deutsch,English,English,English,English,Français,English,English,Français,English,English,English,English,English,English,English,English,English,English,Français,English,Deutsch,English,English,English,English,English,English,English,English,Deutsch,English,Français,English,English,English,English,English,Français,Français,English,English,English,English,English,English,English,English,Deutsch,English,English,Français,English,English,English,Deutsch,English,English,English,English
End,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Zeichen', 'Kiste', 'Schuhe', 'Verpackung', 'Schachtel', 'Schachtel']","['Bunny', 'Alkaline', 'Stroom', 'Duracell', 'Lithium']","['Pop', 'Bamboo', 'Express', 'Fiat']","['Treetop', 'worm', 'cider', 'Gala', 'fruit', 'fruit']","['Fireworks', 'Noise', 'shooting', 'sound']","['Bathandbody', 'Votive', 'd\\u00e9marreur', 'C\\u00e9r\\u00e9monie', 'Allumage', 'allumage']","['Blow', 'Magic', 'Galway', 'Instrument', 'Recorder']","['zodiacsign', 'Pride', 'Mane', 'mane']","['Angleterre', 'Majest\\u00e9', 'empereur', 'Mat', 'Dagobert', 'Sceptre']","['Maga', 'Left', 'Starboard', 'Starboard']","['exactly', 'Direction', 'Left', 'justice', 'correct', 'Correct']","['Vacation', 'Eagles', 'California', 'California']","['Invoice', 'Payment', 'Cosby', 'Clinton', 'Clinton', 'Cosby']","['Righello', 'Snella', 'Telefonica', 'Dieta']","['monarchy', 'prawns', 'signet', 'crown', 'Charles', 'coronation']","['defence', 'Eiffel', 'tall', 'building', 'CN', 'Sears']","['Nottingham', 'Grove', 'Tree', 'Dirt']","['Cher', 'Vermin', 'Pest', 'Pest']","['phone', 'battery', 'biology', 'chamber', 'prison', 'prison']","['cadenas', 'Verrou', 'serrure', 'Serrure']","['Magic', 'portobello', 'Mario', 'Maitake', 'Spores', 'Toadstool']","['Heimsucher', 'Paranormal', 'Huibuhh', 'Klosterfraumelissen', 'Tod']","['Spike', 'League', 'dutronc', 'spines', 'Prickly', 'Prickly']","['Tail', 'Ride', 'Eeor', 'Grandad']","['clouds', 'curtain', 'clean', 'standup', 'rain', 'wet']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['VW', 'Gilmor', 'Sunningdale', 'Boogie', 'Fore', '4']","['Fluoride', 'Orthodontist', 'bouche', 'healer', 'extraction', 'fear']","['Mariott', 'Transylvania', 'Hilton', 'Hilton']","['Natur', 'B\\u00e4ume', 'Lichtung', 'forst', 'Baumwipfel']","['turd', 'Excrement', 'poop', 'heap', 'Beetle', 'Beetle']","['rouge', 'points', 'Puceron', 'Col\\u00e9opt\\u00e8re']","['Wristwatch', 'Punch', 'Cogsworth', 'Grandfather', 'Tower', 'Watch']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Bear', 'Cold', 'Modi', 'Palle', 'Visone', 'Ermellino']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Jack', 'Sparrow']","['tais', 'toi', 'Tr\\u00e9buche', 'Tombe', 'Badaboum', 'Gamelle']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['throwing', 'stabbing', 'polearm', 'danheng']","['Chinchilla', 'cuddly', 'Murder', 'Baby', 'eRMINE']","['bj', 'trachea', 'esophagus', 'Sore', 'Esophagus', 'Sore']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Climber', 'rung', 'runged', ""Jacob's""]","['Identical', 'Gemini', 'Siamese', 'Olsen', 'Minnesota', 'Minnesota']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Gleis', 'Metall', 'Schublade', 'Dreisine', 'Zug', 'Eisen']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Cabinet', 'Man', 'oral', 'capsule', 'Dose', 'Drug']","['Pigment', 'D\\u00e9co', 'Teinture', 'Aquarelle', 'tableau', 'Ripolin']","['crossword', 'Printed', 'Headline', 'Journalist']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['Eden', 'Babylon', 'savage', '-truly']","['Block-', 'Zauber', 'Instrument', 'Pan', 'ProblemMitAlkohol']","['hog', 'Fat', 'sty', 'squeal', 'SOW', 'Peppa']","['lassoo', 'fray', 'swing', 'noose']","['Calm', 'Before', 'Thunder', 'Rain']","['wicker', 'Shopping', 'ball', 'Case', 'woven', 'Woven']"
Mystery Word,Karton,Battery,Panda,Apple,Bang,Bougie,Flute,Lion,Roi,Right,Right,Hotel,Bill,Line,King,Tower,Forest,Cockroach,Cell,Cl\u00e9,Mushroom,Geist,Cactus,Donkey,Shower,Guard,Train,Golf,Dentist,Hotel,Wald,Dung,Coccinelle,Clock,Sail,Fur,Cake,Pirate,Chute,Poup\u00e9e,Spear,Fur,Throat,Hunter,Coffee,Ladder,Twins,Spice,Schiene,Oven,Medicine,Peinture,Newspaper,Whale,Garden,Fl\u00f6te,Pig,Rope,Storm,Basket
Guess,Karton,Battery,Panda,,gun,Bougie,Balloon,lion,Roi,President,right,hotel,bill,Scheda,King,Tower,Forest,Rat,Cell,Serrure,mushroom,Geist,Cactus,Donkey,shower,,train,Golf,Dentist,Dracula,Wald,manure,Coccinelle,Clock,sail,Fur,cake,Pirate,chute,Poup\u00e9e,Spear,fur,Throat,,coffee,ladder,Twins,Spice,Lok,fry,pill,Peinture,Newspaper,whale,Garden,Fl\u00f6te,pig,rope,Storm,Basket
