ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64
Table Number,519308606,519096481,519258234,518778839,518695454,518683308,518505563,518635453,518527050,518358626,518064487,517125895,518006039,517973951,516909664,517682691,517649014,517208272,517292681,517095134,516807797,517039024,516618897,516560601,516738278,515743132,515976401,515518017,515417691,515468244,515531482,515428104,515107837,514892775,514995931,514796638,514749563,514643573,514503441,514467387,514377397,514339808,513879745,513603313,513648042,512715448,512980717,512810444,511077102,510269410,509897088,508762408,508116165,507982780,504783443,505196983,504721368,498936864,498938279,495208466,493769667,489194416,465728930,402108912
Move,['8'],['9'],['15'],['28'],['12'],['18'],['15'],['20'],['21'],['25'],['55'],['18'],['25'],['16'],['84'],['24'],['72'],['48'],['39'],['31'],['28'],['35'],['51'],['37'],['248'],['56'],['82'],['30'],['15'],['57'],['5'],['47'],['99'],['77'],['57'],['45'],['30'],['58'],['58'],['118'],['100'],['38'],['24'],['56'],['86'],['32'],['67'],['36'],['100'],['33'],['73'],['165'],['75'],['69'],['31'],['83'],['67'],['48'],['1624'],['75'],['57'],['518'],['540'],['1587']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+
Language,English,English,English,Français,English,English,English,English,English,English,English,English,Français,English,English,English,Français,Français,Deutsch,Français,English,English,English,English,English,Deutsch,English,Français,English,Français,English,English,English,English,Français,English,Deutsch,Français,English,Français,English,Deutsch,English,Français,English,English,Français,English,English,English,English,English,English,English,English,English,Français,Français,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite
Clues,"['Coffee', 'Ceramic', 'shot', 'hold', 'Cafe', 'Cup']","['Smithsonian', 'Louvre', 'moma', 'Archaeology', 'display', 'Gallery']","['Insect', 'Exterminate', 'Kitchen', 'Infestation']","['jaune', 'aphteuse', 'chaud', '40', 'Infection', 'Travolta']","['Horsehair', 'resonator', 'Fore', 'Prow', 'Respectful', 'Appreciation']","['sealed', 'Send', 'Pouch', 'mail', 'mail', 'Mail']","['Exchange', 'Inventory', 'inventory', 'Inventory']","['Gimlet', 'Daiquiri', 'Caipirinha', 'Drink']","['Routine', 'Breakfast', 'Glory', 'Coffee']","['JoseLuis', 'Avocado', 'Alike', 'fibrous', 'Fruit', 'fruit']","['Schulz', 'butter', 'snoopy', 'Legume', 'Allergy', 'Allergy']","['Miserables', 'Jinx', 'Symphony', 'Punk', 'Sound', 'Of']","['Drap', 'Une', 'Plaid', 'Plaid']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['cogburn', 'red', 'Cockerel', 'Cockerel']","['chandelier', 'dance', 'hall', 'place', 'waltz', 'walz']","['Scoville', 'ARRACHE', 'Jalapeno', '\\u00c9pic\\u00e9', 'espelette', 'Espelette']","['Aube', 'Soir', 'T\\u00f4t', 'Ros\\u00e9e', 'Reveil', 'Reveil']","['Rabe', 'Fu\\u00dfkleid', 'Strumpf', 'Stoff', 'nsp', 'what']","['pigeon', 'mesange', 'ailes', 'piaf']","['Fists', 'Jab', 'beverage', 'Hawaiian', 'Judy', 'Sucker']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['musique', 'corde', 'String', 'First', 'Orchestra', 'Small']","['Parry', 'Katana', 'Epee', 'Rapier']","['Pink', 'Crustacean']","['Gilette', 'Planet', 'armlos', 'G\\u00f6ttin', 'Botticelli', 'Fliegenfalle']","['potato', 'Sofa', 'Heavy', 'TV', 'long', '3-seater']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['bleu', 'curds', 'gouda', 'gouda']","[""D'api"", 'Eden', 'Fruit', 'Poire']","['Kyoya', 'Finn', 'kuro', 'eyes']","['dictionary', 'Cover', 'Reserve', 'Amanuensis', 'Chapter', 'Phone']","['pocket', 'Zippo', 'Candle', 'fluid', 'Flame']","['Badluck', 'Reflection', 'Reflection', 'Reflection', 'reflection', 'Reflection']","['eden', 'ext\\u00e9rieur', 'Mara\\u00eecher', 'Parcelle']","['Humble', 'Pizza', 'Crust', 'pecan']","['Athen', 'K\\u00e4mpfer', 'Kampfarena', 'Film']","['d\\u00e9licat', 'Bout', 'Terme', 'Cloture', '\\u00c9pilogue', '\\u00c9pilogue']","['extinguish', 'Hot', 'heat', 'candle', 'Eternal', 'Eternal']","['Kafka', 'm\\u00e9lancolique', 'Insecte', 'Punaise', 'Berk', 'Blatte']","['Rowerem', 'Samochodem', 'bezokolicznik', 'jazda', 'Lider', 'Pierwszy']","['Pferd', 'M\\u00e4nnlich', 'Vierbeiner', 'M\\u00e4hne']","['bird', 'skin', 'light', 'pluck', 'Birds', 'White']","['one', 'piece', 'Carte', 'Croix', 'Parfum', 'Lancome']","['beard', 'Handlebar', 'Sideburn', 'Facial', 'Facial', 'Facial']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['chikoungounia', 'dengue', 'bouton', 'piq\\u00fbre', 'Tigre', 'tigre']","['bedrooms', 'guests', 'Vacation', 'Stay', 'California', '4-star']","['radio', 'depot', 'FM', 'railway', 'Police', 'train']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Wave', 'Wireless', 'GaGa', 'Fm']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Butter', 'Legume', 'Reeces', 'Buttercups', 'Salted', 'Salted']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Armure', 'Ecu', 'Protection', 'Protection']","['Round', 'Table', 'Percival', 'Lancelot', 'templar', 'columbus']","['Nickle', 'Slot', 'Loose', '1$']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Arakis', 'Ressource', 'curcuma', 'piment']","['Margherita', 'Pepperoni', 'TMNT']","['Poppins', 'bumbleshoot', '\\u00c1gueda', 'Shadow', 'parasol', 'parasol']"
Mystery Word,Mug,Museum,Cockroach,Fi\u00e8vre,Bow,Envelope,Stock,Cocktail,Morning,Pear,Peanut,Music,Couverture,Sail,Rooster,Ballroom,Piment,Matin,Socke,Oiseau,Punch,Cake,Violin,Sword,Shrimp,Venus,Couch,Poup\u00e9e,Cheese,Pomme,Glasses,Book,Lighter,Mirror,Jardin,Pie,Gladiator,Fin,Flame,Cafard,Ride,Hengst,Feather,Tr\u00e9sor,Mustache,Island,Moustique,Hotel,Station,Hunter,Coffee,Radio,Spice,Peanut,Oven,Pilot,Vache,Bouclier,Knight,Coin,Spider,\u00c9pice,Pizza,Umbrella
Guess,Mug,Museum,,Fi\u00e8vre,bow,Envelope,Stock,cocktail,Morning,Mamey,Peanut,Music,Couverture,sail,Rooster,ballroom,Piment,matin,Socke,Oiseau,Punch,cake,Violin,sword,Shrimp,Venus,Couch,Poup\u00e9e,Cheese,Pomme,glasses,Book,Lighter,,Jardin,Pie,Olompia,,Fire,cafard,Wy\u015bcig,Hengst,Feather,Tr\u00e9sor,Mustache,Island,moustique,Hotel,station,,coffee,Radio,Spice,Peanut,fry,Pilot,Vache,Bouclier,Knight,coin,Spider,Epice,Pizza,Umbrella
