ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,569767976,569516855,569386194,569278700,569185097,569000947,568999874,568845104,568694320,568237278,568181733,568239892,568133181,567791334,568010964,567654830,567516188,567562443,567160271,567291905,566945144,566668380,567136135,566462339,566996645,566271525,565220465,565677681,565773436,564964740,565115621,564815758,564326503,563782439,563137425,562871961,562524435,562133986,561337934,561355348,559608546,557504133,555685422,555594558,555376965,546837128,528042758,517125895,517095134,478416865,470247957,420552674,324381970,319065151,312552889
Move,['9'],['9'],['20'],['9'],['14'],['6'],['13'],['18'],['23'],['38'],['54'],['27'],['34'],['29'],['12'],['46'],['18'],['73'],['30'],['59'],['19'],['37'],['68'],['24'],['76'],['25'],['67'],['38'],['93'],['32'],['72'],['42'],['82'],['86'],['58'],['83'],['17'],['11'],['39'],['55'],['102'],['74'],['93'],['86'],['37'],['293'],['59'],['430'],['702'],['1530'],['2491'],['1103'],['2178'],['596'],['2514']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,Français,Français,English,English,English,Français,English,English,Français,English,Français,English,English,English,English,English,Deutsch,English,Deutsch,English,Deutsch,English,English,English,English,English,English,Français,English,Français,English,English,English,English,English,Français,Français,English,Français,English,Français,English,Français,English,Français,Français,Deutsch,English,Français,Français,English,English,Français,English,English
End,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Armistice', 'Trait\\u00e9', 'Olivier', 'Colombe', 'Colombe', 'Colombe']","['Amour', 'Incendie', 'Allumette', 'Rouge', 'lueur', 'chaud']","['Peace', 'Police', 'Avian', 'Dove', 'Coo', 'dialect']","['Ball', 'Alice', 'reflect', 'Shattered', 'bathroom', 'looking']","['college', 'University', 'instructor', 'Moriarty']","['P\\u00e9pita', 'Pharaon', 'Laffont', 'myk\\u00e9rinos', 'Tombeau', 'tombeau']","['vision', 'asleep', 'Wet', 'Day', 'Mind', 'Sleeping']","['gulp', 'Sore', 'Swallow', 'neck', 'Neck', 'Neck']","['Cheveux', 'Chewing-gum']","['Oat', 'Skimmed', 'Carton', 'Cheese', 'Udder', 'Lactose']","['St\\u00e9phanie', 'Robe', 'Fille', 'Monaco', 'Fiona', 'Elisabeth']","['Grandfather', 'Tower', 'Digital', 'Hours', 'Tock', 'alarm']","['Piercing', 'Streng', 'Geboortestreng', 'Buik', 'Buik', 'Buik']","['Dog', 'Peter', 'Howl', 'Husky', 'gobble', 'alpha']","['stasis', 'pharaoh', 'Daddy', 'Sunny', 'British', 'mama']","['Era', 'Four', 'Fourth', 'Fall', 'pepper', 'Salt']","['Motorrad', 'Haube', 'Kopfschutz', 'Kopfschutz', 'Bauarbeiterhut', 'Baustelle']","['Bastion', 'Protect', 'linebacker', 'Shield', 'Shield']","['W\\u00e4rter', 'Nena', 'Lichtsignal', 'Warnung', 'K\\u00fcste', 'K\\u00fcste']","['catamount', 'cat', 'huntress', 'Puma', 'Kitty']","['Adel', 'Thron', 'Diana', 'K\\u00f6nigstochter', 'Erbse', 'Erbse']","['Sashimi', 'can', 'sushi', 'elephant', 'Salad', 'Casserole']","['Jacket', 'Trousers', 'Birthday', 'Smart', 'Safari', 'Diving']","['Sport', 'Alley', 'gutter', 'split', 'Spare', 'Shoes']","['cake', 'skillet', 'iron', 'Pot', 'Peter', 'Peter']","['Coals', 'Claw', 'leaves', 'Leaves']","['Sap', 'pourable', 'glucose', 'sticky', 'flapjacks', 'golden']","['pointu', 'toutankhamon', 'Barjabulle', 'Briques']","['Ignite', 'Flickering', 'Orange', 'blue', 'Firefighter', 'Fire']","['Chance', 'Fortune', 'Voiture', 'Acrobatie', 'De', 'Secours']","['Roll', 'Aerosmith', 'Schist', 'Dwayne', 'Stone', 'igneous']","['bald', 'boss', 'bed', 'Decapitation']","['forgeron', 'adamantium', 'Scrap', 'heavy', 'tungsten', 'Titanium']","['spike', 'Pin', 'scissors', 'cuticle', 'hammer', 'Hand']","['seedless', 'concord', 'soda', 'vines', 'Grenache', 'Bunch']","['Kilauea', 'crat\\u00e8re', 'Eyjafjallaj\\u00f6kull', 'Volvic', 'Magma', 'Magma']","['Flaque', 'Ond\\u00e9e', 'Mouill\\u00e9', 'Perturbations', 'nuage']","['Milky', 'Way', 'far', 'away']","['Rouge', 'Visage', 'Respirer', 'Narine', 'Odorat', 'crochu']","['Neurons', 'Pinky', 'Noggin', 'Cerebellum', 'Smart', 'Smart']","['Binocles', 'Correction', 'Deux', 'verre']","['moon', 'Universe', 'identity', 'BuzzAldrin', 'job']","['Fermier', 'V\\u00e9hicule', 'Transport', 'Engin', 'Foin', 'foin']","['fillion', 'Scotland', 'Burgundy', 'burgandy', 'turret', 'Turret']","['Pommade', 'Beurre', 'Ecureuil', 'Casse', 'Marron', 'Amande']","['Cr\\u00e9ature', 'Arc-en-ciel', 'Cheval', 'Corne']","['Pinky', 'Denken', 'Sch\\u00e4del', 'Gr\\u00fctze']","['Water', 'Inflorescence', 'Ming', 'Urn', 'Elegant', 'Pottery']","['Aiguille', 'Cath\\u00e9ter', 'Insecte', 'Insecte']","['M\\u00e9tier', 'Hame\\u00e7on', 'P\\u00e9ch\\u00e9s', 'Poissons', 'Poisson', 'Chasseur']","['Excrement', 'Fertiliser', 'Beetle', 'Faeces', 'poop', 'Poop']","['And', 'Moustache', 'hair', 'barber', 'facial', 'face']","['Jean-Pierre', 'Alimentation', 'loot', 'voiture', 'mimic', 'fort']","['Messier', 'Andromeda', 'Samsung', 'mario']","['Leaves', 'Cad', 'tool', 'tool', 'cad']"
Mystery Word,Paix,Flamme,Pigeon,Mirror,Professor,Pyramide,Dream,Throat,\u00c9lastique,Milk,Princesse,Clock,Navel,Wolf,Mummy,Season,Helm,Defense,Leuchtturm,Cougar,Prinzessin,Tuna,Suit,Bowling,Pan,Rake,Syrup,Pyramide,Flame,Roue,Rock,Head,Metal,Nail,Grape,Volcan,Pluie,Galaxy,Nez,Brain,Lunettes,Astronaut,Tracteur,Castle,Noisette,Licorne,Gehirn,Vase,Piq\u00fbre,P\u00eacheur,Dung,Beard,Coffre,Galaxy,Rake
Guess,Paix,feu,Pigeon,mirror,Professor,pyramide,Dream,throat,Emmeler,Milk,Princesse,Clock,Navel,wolf,mummy,quarter,Helm,Defend,Leuchtturm,tiger,Prinzessin,tuna,Suit,Bowling,Pan,Rake,Syrup,Pyramide,extinguisher,Roue,Rock,Head,Metal,Nail,Grape,Volcan,pluie,galaxy,NEZ,Brain,lunettes,Astronaut,Tracteur,castle,Noisette,licorne,Gehirn,Vase,Perfusion,P\u00eacheur,dung,beard,coffre,Galaxy,Autumn
