ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,518579460,518704120,518459958,518482810,518328866,518270528,518131107,518178951,516909664,517707667,517403894,517070432,517292681,517095134,516938061,517039024,516837341,516618897,516560601,516791807,516299353,516539435,515832978,516089261,515518017,515770821,515657052,515468244,515586612,515531482,514896075,515105737,515080852,514796638,514496319,514467387,514438929,514339808,513879745,513648042,512996805,512715448,512980717,512035573,511757036,511070791,511129871,510746861,510734812,510302310,510269410,509897088,509085593,508761165,507812897,508116165,507982780,506453655,504783443,505196983,504721368,500334503,495208466,493769667,478910455,473773078,465728930,348302073,337346134,324381970,314360735
Move,['9'],['6'],['12'],['19'],['18'],['16'],['9'],['14'],['56'],['56'],['38'],['28'],['19'],['25'],['19'],['35'],['37'],['26'],['30'],['68'],['76'],['26'],['77'],['18'],['30'],['25'],['56'],['52'],['16'],['5'],['81'],['58'],['90'],['35'],['35'],['91'],['26'],['38'],['24'],['67'],['30'],['32'],['61'],['92'],['24'],['31'],['46'],['73'],['230'],['121'],['33'],['73'],['81'],['148'],['55'],['75'],['69'],['110'],['31'],['83'],['67'],['156'],['75'],['57'],['248'],['748'],['540'],['2964'],['4546'],['1864'],['3330']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,Français,English,English,English,English,Deutsch,English,English,English,English,English,Deutsch,Français,English,English,English,English,English,English,Français,English,Deutsch,English,Français,English,English,Français,English,English,English,English,English,English,English,Français,Français,Deutsch,English,English,English,English,Français,Français,English,English,Français,English,Français,English,English,English,English,Français,English,English,English,Français,English,English,Français,Deutsch,English,English,English,English,English,Français,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['navigate', 'canvas', 'voyage', 'boat', 'Out', 'Wind']","['M\\u00e9tal', 'Pr\\u00e9cieux', 'Carat', 'M\\u00e9daille', 'Mine', 'Tr\\u00e9sor']","['Spanish', 'Mexicans', 'Cowboyhat', 'Mexican', 'Hat', 'Hat']","['light', 'Mustard', 'OnlyYou', 'Sheep', 'Meat', 'chop']","['Clockwork', 'navel', 'kumquat', 'unrhymable', 'Marmalade', 'Crush']","['Gemini', 'Double', 'Siblings', 'Asa', 'identical']","['Helligkeit', 'Scheinwerfer', 'schalter', 'LampenStrahlung', 'kegel', 'erkette']","['Beaujolais', 'dine', 'Riesling', 'riesling']","['ash', 'Tab', 'Rizla', 'filter']","['Ekler', 'lody', 'Owocowy', 'poobiedni']","['Lorax', 'Milk', 'Clooney', 'goatee', 'Hair', 'Facial']","['Gullet', 'esophagus', 'Swallow', 'Swallow']","['trek', 'serie', 'Trainiert', 'm\\u00e4chtig', 'Kr\\u00e4ftig', 'kraftvoll']","['Nid', 'Boule', 'Bouclier', 'B\\u00e9b\\u00e9']","['Uccello', 'popo', 'Batman', 'Madagascar', 'Antartide', 'Antartide']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['microgreen', 'greenery', 'Legium', 'seedling', 'germinating', 'Germinate']","['Lesson', 'foldingue', 'eleve', 'College', 'Educator', 'Teacher']","['camera', 'Loose', 'Artillery', 'Artillery']","['Twinkling', 'Ziggy', 'dwarf', 'burst', 'Betelgeuse']","['Moustache', 'Enchant\\u00e9e', 'pipot', 'd\\u00e9pend', 'pan']","['Bread', 'Chef', 'thirteen', 'cookies', 'cooks', 'yeast']","['Geramont', 'Brie', 'Weich', 'Weich']","['Police', 'Aviary', 'Stool', 'Grey', 'coo', 'Flock']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Handcuffs', 'Linked', 'Figaro', 'Necklace', 'Gang', 'Smokers']","['North', 'Goldengate', 'span', 'overpass', 'Suspension', 'Rope']","['Pirate', 'Rousse', 'Poils', 'Menton']","['mazaretti', 'chevy', 'Horseless', 'Carriage']","['Kyoya', 'Finn', 'kuro', 'eyes']","['facade', 'Ipkiss', 'Carrey', 'Kabuki', 'Mirror', 'Facial']","['Foam', 'gum', 'Pop', 'Kids', 'Soapy']","['bravado', 'Green', 'Blue', 'container', 'Message']","['Chrispy', 'Cache', 'Monster', 'Monster']","['grinder', 'Flour', 'grind', 'Grind']","['tourn\\u00e9e', 'Orchestral', 'unisson', 'Salle', 'Sc\\u00e8ne', 'Spectacle']","['Cadeau', 'P\\u00e2te', 'Cheveux', 'D\\u2019or', 'Ceinture', 'Fris\\u00e9e']","['Pferd', 'M\\u00e4nnlich', 'Vierbeiner', 'M\\u00e4hne']","['bird', 'skin', 'light', 'pluck', 'Birds', 'White']","['wings', 'Drumstick', 'Coop', 'Nugget', 'Nuggets', 'coop']","['chrysalis', 'caterpillar', 'Monarch', 'moth', 'brimstone', 'effect']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['excel', 'craie', 'Peinture', 'Craie', 'Excel', 'peinture']","['Journal', 'aurores', 'Aurore', 'Ros\\u00e9e', 'Aube', 'aube']","['Sweet', 'craving', 'Pastry', 'Course', 'Baklava', 'Pudding']","['Nina', 'Pinta', 'boat', 'cruise']","['foin', 'poutre', 'chalumeau', 'chalumeau']","['Defend', 'buckler', 'volcano', 'Wooden', 'Protection', 'Protection']","['Fennec', 'Corbeau', 'Rouky', 'Roucky', 'Roux', 'Roux']","['Petting', 'Taronga', 'giraffe', 'excursion', 'menagerie', 'Enclosure']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Shakespeare', 'Crime', 'Denoument', 'Movie', 'Act']","['Biome', 'Speed', 'Elisa', 'Livre']","['squash', 'latte', 'hallowseve', ""Jack'o'lantern"", 'patch', 'Patch']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Butter', 'Legume', 'Reeces', 'Buttercups', 'Salted', 'Salted']","['Plante', 'Sacr\\u00e9', 'Cigare', 'chique', 'Cigarette', 'Passer']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['L\\u00e4ngengradkreuzung', 'Endpunkt', 'Plus', 'S\\u00fcd', 'S\\u00fcd']","['Nickle', 'Slot', 'Loose', '1$']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['holy', 'bond', 'spouse', 'union', 'wedding', 'idk']","['Sourdough', 'Crumble', 'grain', 'spelt', 'Circus', 'dough']","['Margherita', 'Pepperoni', 'TMNT']","['Carr\\u00e9', 'Triangle', 'De', 'Secours', '2', 'Velo']","['7days', 'elden', 'cock', 'doorbell', 'finger']","['If', 'Let', 'Baffe', 'Cr\\u00eame', 'fraises', 'gifle']","['Flightless', 'Seabird', 'Chocolate', 'Rogue', 'Emperor', 'Emperor']"
Mystery Word,Sail,Or,Sombrero,Lamb,Orange,Twins,Licht,Wine,Cigarette,Dessert,Mustache,Throat,Stark,Cocon,Penguin,Cake,Sprout,Professor,Cannon,Star,Fl\u00fbte,Baker,Camembert,Pigeon,Poup\u00e9e,Chain,Bridge,Barbe,Car,Glasses,Mask,Bubble,Bottle,Cookie,Mill,Concert,Boucle,Hengst,Feather,Chicken,Butterfly,Island,Tableau,Matin,Dessert,Ship,Paille,Shield,Renard,Zoo,Hunter,Coffee,Scene,Jungle,Pumpkin,Spice,Peanut,Tabac,Oven,Pilot,Vache,Pol,Coin,Spider,Marriage,Bread,Pizza,Roue,Ring,Tarte,Penguin
Guess,Sail,Or,Sombrero,sashimi,orange,Twin,licht,wine,Cigarette,Dessert,Beard,Throat,Superkraft,Oeuf,Penguin,cake,Sprout,Professor,,Star,Flute,baker,Camembert,,Poup\u00e9e,Chain,Bridge,Barbe,Automobile,glasses,Mask,Bubble,Bottle,Chip,Mill,Concert,Boucle,Hengst,Feather,Buffalo,Butterfly,Island,,,Dessert,ship,Xxx,Shield,Renard,Zoo,,coffee,Play,Jungle,pumpkin,Spice,Peanut,Tabac,fry,Pilot,Vache,Pol,coin,Spider,marriage,Bread,Pizza,Roue,ring,tarte,penguin
