ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65
Table Number,461904906,461865702,461697330,461598154,461514671,461429339,461424358,461344896,461125011,460990748,460696843,460558184,460501327,460474673,460412871,460262622,460219292,460137613,460097401,459860093,459629127,459628715,459470730,459458671,459423883,458931484,458716764,458711453,458378974,457884605,457752555,457731333,457589195,457368390,456908720,456810278,456808852,456727197,456395675,456261598,455837502,455460040,455303315,455143990,455042660,454932477,454604526,454586755,454423550,453839362,451721423,450455144,450259336,449145581,448202573,446514318,446155644,441488112,427449286,363390977,357001162,348838927,348302073,341401520,336562502
Move,['5'],['5'],['9'],['9'],['19'],['5'],['81'],['11'],['9'],['47'],['55'],['13'],['56'],['33'],['36'],['46'],['30'],['57'],['70'],['54'],['42'],['38'],['6'],['28'],['25'],['62'],['18'],['50'],['36'],['84'],['16'],['67'],['37'],['100'],['24'],['55'],['36'],['43'],['31'],['57'],['161'],['72'],['63'],['45'],['57'],['110'],['92'],['11'],['67'],['82'],['107'],['74'],['66'],['72'],['40'],['20'],['36'],['102'],['69'],['1355'],['1799'],['1403'],['2222'],['2351'],['1436']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 12 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,English,Français,English,Français,English,English,English,Deutsch,Français,Français,English,Français,English,English,English,English,English,English,Français,English,English,English,Deutsch,Français,English,English,English,English,English,Français,English,Français,English,English,English,English,English,English,Français,Français,Français,English,Français,Français,English,Français,English,English,English,English,Deutsch,English,English,English,Deutsch,English,English,English,English,English,Français,Français,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Ariel', 'Siren', 'Little', 'Little']","['sculpt', 'fungus', 'aspergillus', 'slime']","['Nekfeu', 'Zelda', 'Mononok\\u00e9', 'Ariel', 'Sarah', 'cendrillon']","['Diner', 'Appetiser', 'chef', 'Michelin', 'Order', 'Dinner']","['chiche', 'b\\u00fbche', 'Outil', 'Tron\\u00e7onneuse', 'bucheron', 'Bucheron']","['rapier', 'mace', 'Sword', 'Knife']","['tiramisu', 'mousse', 'Sundae', 'Cake']","['ice', 'whipped', 'Nivea', 'thick', 'dairy', 'Dairy']","['Oskar', 'movie', 'Neytiri', 'Kinderserie', 'Blauwesen', 'Blau']","['Salade', 'Feuille', 'Bruxelles', 'Vert']",['Saucisses'],"['ceramic', 'steal', 'Coffee', 'Thief', 'shot', 'rob']","['Plage', 'Cailloux', 'Ricochets', 'Sable']","['Transfer', 'Thermal', 'Warm', 'Up', 'Discraft', 'Driver']","['seventies', 'Aorta', 'Blood', 'Brave', 'cardiac', 'Cardiac']","['P.I.', 'container', 'lawsuit', 'valise', 'Brief', 'Tiffany']","['woodwind', 'piccolo', 'reedless', 'side-blown']","['chain', 'Stop', 'Navymen', 'Symbol', 'ship', 'Ship']","['curry', 'Vacuum', 'Allergy', 'Snow', 'talcum', 'Talcum']","['Gorille', 'Orang-outan', 'Babouin', 'Macaque', 'tamarin', 'Madidi']","['Walk', 'Wooden', 'Wood', 'Wood']","['Tranquility', 'War', 'Harmony', 'Truce', 'dove', 'Dove']","['Week', 'Game', 'Worlds', 'Death', 'Aftiteling', 'Afgrond']","['STRG', 'ESC', 'Dr\\u00fccken', 'Knopf']","['dessert', 'Savon', 'Bain', 'Soir\\u00e9e', 'bi\\u00e8re']","['magic', 'performance']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Tut', 'Male', 'Egypt', 'Pyramid']","['Summer', 'deep', 'billiards', 'Cabana', 'Swimming', 'swimming']","['mario', 'dwarf', 'Shark', 'MC', 'smash', 'Smash']","['Voiture', 'Banane', 'Payer', 'Enregistreuse', 'Enregistreuse']","['lan', 'Steward', 'bringer', 'Waiter', 'Waiter', 'Waiter']","['lieu', 'enterr\\u00e9s', 'Tombe', 'Endroit']","['Sharon', 'Geology', 'kidney', 'Pebble', 'Pebble', 'Pebble']","['piccolo', 'woodwind', 'silver', 'toot', 'instument', 'instrument']","['Rotating', 'Saw', 'Ball', 'And', 'Mail', 'Armor']","['Mohave', 'gobi', 'Sahara', 'Sand', 'Fox', 'Camels']","['pie', 'Perfect', 'Picked', 'Cerise']","['dhelmise', 'Naval', 'Newscaster', 'Aweigh', 'Aweigh']","['huit', 'tentatules', 'c\\u00e9phalopode', 'encre', 'Encre', 'C\\u00e9phalopode']","['traviata', 'Verdi', 'Garnier', 'castafiore', 'Pavarotti', 'Libretto']","['Bond', 'Parachute', 'Corde', 'Hauteur']","['Green', 'bomb', 'Hand', 'Booooom', 'Boom', 'hand']","['Caverne', 'Lascaut']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['liberty', 'discobolus', 'sculptor', 'Sculpture', 'David', 'David']","['Corde', 'Bouldering', 'Varappe', 'Magn\\u00e9sine', 'Edlinger', 'Mousqueton']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['rainshield', 'Poppins', 'Rihanna', 'parasol', 'Mobile', 'Shade']","['Relics', 'building', 'Artifacts']","['\\u305b\\u3093\\u304b\\u3093', '\\u305b\\u3093\\u3057\\u3083', '\\u30e1\\u30fc\\u30ab\\u30fc', '\\u30ec\\u30f3\\u30ba\\u30e1\\u30fc\\u30ab\\u30fc']","['Stadtvogel', 'Nichth\\u00f6rend', 'Brief', 'Frieden']","['Shear', 'Cashmere', 'warm', 'Marino', 'sheep', 'Sheep']","['castle', 'master', 'Underneath', 'keep']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Electrical', 'Tesla', 'Life', 'AAA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Cardamom', 'Saffron', 'Old', 'Girls', 'herb', 'flavoring']","['Mud', 'Slip', 'cha-cha', 'Slip', 'cha-cha']","['Up', 'prison', 'pad', 'down', 'Smith', 'smith']","['Porte', 'Abba', '\\u00c9change', 'Deutschemark', 'Pi\\u00e9cettes', 'Funny']","['sofa', 'Assis', 'Psychologue', 'Long', 'fauteuil', 'Fauteuil']","['Lukewarm', 'Disappointing', 'England', 'Spring', 'Bubble', 'Tub']","['margharita', 'Capricciosa', 'Trapizzino', 'Italie', 'calzone', 'Calzone']"
Mystery Word,Mermaid,Mold,Princesse,Restaurant,Hache,Weapon,Dessert,Cream,Avatar,Chou,Boucherie,Mug,Galet,Heat,Heart,Case,Flute,Anchor,Powder,Singe,Plank,Peace,End,Taste,Mousse,Trick,Pearl,Pharaoh,Pool,Hammer,Caisse,Server,Cimeti\u00e8re,Stone,Flute,Chain,Desert,Cherry,Anchor,Pieuvre,Op\u00e9ra,Saut,Grenade,Grotte,Moutarde,Statue,Escalade,Crescent,Umbrella,Museum,Cannon,Taube,Wool,Dungeon,Grape,Meerjungfrau,Battery,Anchor,Spice,Slide,Lock,Monnaie,Canap\u00e9,Bath,Pizza
Guess,Mermaid,Mushroom,princesse,menu,Hache,Weapon,Chocolate,Cream,,chou,Barbecue,Break,galet,Heat,Heart,case,Flute,amulet,powder,Singe,Nature,peace,End,Tastatur,Bulles,,mussel,King,pool,,Caisse,,Cimeti\u00e8re,Stone,flute,Chainsaw,desert,cherry,Anchor,pieuvre,opera,saut,,Grotte,Moutarde,statue,Escalade,Crescent,Umbrella,,Cannon,Taube,wool,dungeon,,Meerjungfrau,Battery,,Spice,Dirt,Jumpsuit,Money,Canap\u00e9,Bath,pizza
