ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,465794703,465549889,465402709,465395270,465389100,465334487,465271721,465106691,465024233,464984063,464888528,464855305,464650611,464539974,464438406,464036197,464019909,463936438,463741555,463741503,463642650,463425731,463377479,463344834,463249084,463166570,463027594,462216945,461863322,461697330,461483497,461373227,461331618,461105701,460568067,459645657,459609832,459279309,458716764,458063347,456908720,455330446,454586755,453839362,449955800,449145581,446155644,441488112,426921218,358827793,356959263,348302073,346689693,344838144,322726720
Move,['31'],['18'],['29'],['6'],['12'],['13'],['14'],['24'],['28'],['18'],['30'],['9'],['19'],['50'],['36'],['27'],['67'],['75'],['37'],['37'],['36'],['29'],['60'],['37'],['55'],['49'],['77'],['68'],['46'],['102'],['85'],['89'],['31'],['24'],['55'],['60'],['49'],['39'],['19'],['65'],['50'],['93'],['11'],['82'],['209'],['72'],['36'],['102'],['379'],['1686'],['1260'],['2258'],['2164'],['1486'],['1091']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,Deutsch,Deutsch,English,English,English,Français,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,Français,English,English,Français,English,Français,English,English,English,English,English,Deutsch,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,English,Français,English,Français,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Soleil', 'Prince', 'Empereur', 'Champion']","['Vehicle', 'Fun', 'Scooter', 'carpet', 'Stear', 'car']","['Jucar', 'Afluente', 'Guadalquivir', 'Desembocadura']","['Nase', 'Gloin', 'Kleinwuchs', 'Garten', 'Balin', 'Dwalin']","['NeuDelhi', 'Mann', 'Asien', 'Friedensbewegung', 'Indien', 'Ber\\u00fchmtheit']","['Kecleon', 'arknova', 'colorful', 'Poikilotherm', 'rainbow', 'Charmeleon']","['Peaches', 'and', 'spice', 'medicinal', 'Essences', 'shampoo']","['dance', 'Golf', 'Book', 'Reading', 'Fitness']","['Cancanner', 'Punition', 'Angle', 'carr\\u00e9', 'Canard', 'Demi-canard']","['Encre', 'Mahori', 'Peau', 'Yakuza', 'Ind\\u00e9l\\u00e9bile', 'Ind\\u00e9l\\u00e9bile']","['water', 'Tube', 'Stockings', 'Pipe', 'panty', ""Legg's""]","['dissapear', 'Rabbit', 'Illusion', 'illusionist', 'Copperfield', 'Copperfield']","['Coop', 'Kfc', 'Fried', 'Wings', 'egg', 'animal']","['Bird', 'Home', 'Cozy', 'Birdie']","['subwoofer', 'Podium', 'Woofer', 'Bass', 'Pelosi', 'Bose']","['ostrich', 'Nightengale', 'kiwi', 'Wingspan', 'Cuckoo', 'Avian']","['locked', 'Enclosure', 'Jail', 'Kennel', 'Bird', 'Bird']","['Cheese', 'yoga', 'Kid', 'billy']","['Slippery', 'PowerPoint', 'Slip', 'playground', 'slip', 'playground']","['Snake', 'Henry', 'father', 'Clubs', 'checkmate', 'Checkmate']","['Blaring', 'clock', 'Warning', 'Panic']","['Frog', 'filament', 'Lamp', '-asaur', 'Edison', 'TeslaEdison']","['Battle', 'Cruize', 'Cruise', 'Rocket']","['Metall', 'Ritter', 'Waffe', 'Klinge', 'Klinge', 'Klinge']","['stylo', 'R\\u00e9miges', 'pique', 'Rectrice', 'poids', 'Cygne']","['ink', 'emboss', 'postage', 'Postage']","['Gandalf', 'Rodolf\\u00f3', 'Cirkusz', 'Dumbledore', 'Houdini', 'Apprentice']","['mer', 'baton', 'Enfiler', 'Gilet', 'Bras', 'Bras']","['pirate', 'Buried', 'gold', 'Gold']","['Platon', 'caverne', 'Lascot', 'Chauvet', 'chauvet', 'Chauvet']","['logarithmic', 'Baby', 'Peep', 'Girl', 'fledgling', 'idiot']","['dish', 'cleaner', 'Porifera', 'Bob', 'Porous', 'Porous']","['Szeg', '\\u00dct', 'Szeresz\\u00e1m', 'Sz\\u00f6g']","['House', 'Drinking', 'Blower', 'Shatter', 'Window', 'Window']","['cork', ""Archimedes'"", 'spiral', 'fastener']","['Mogwai', '1984', 'Horrorfilm', 'Zweif\\u00e4ltig']","['Schwerelosigkeit', 'Neil', 'Testpilot', 'Trompeterber\\u00fchmtheit', 'Tour-de-France']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Hot', 'Elevated', 'Flu', '101F']","['butterfly', 'shell', 'metamorphosis', 'caterpillar', 'shroud', 'chrysalis']","['Toaster', 'Microwave', 'pizza', 'Preheat', 'stove', 'Broiler']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['Cyclone', 'Beaufort', 'Pressure', 'Moving', 'blow', 'blow']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['of', 'Sharon', 'English', 'Valentines']","['Kingkong', 'cheeath', 'primate', 'planete']","['Exhumation', 'Pet', 'Mausoleum', 'burial', 'tomb', 'dead']","['Housse', 'Coiffure', 'Fillette', 'Drap', 'Couverture', 'Couverture']","['Lestat', 'buffy', 'Alucard', 'alucard']","['putter', 'association', 'Discotheque', 'Golf']","['Checkmate', 'Squares', 'Gambit', 'Bishop', 'Game', 'Game']"
Mystery Word,Roi,Ride,River,Zwerg,Gandhi,Chameleon,Herb,Club,Coin,Tatouage,Hose,Magician,Chicken,Nest,Speaker,Bird,Cage,Goat,Slide,King,Alarm,Bulb,Ship,Schwert,Plume,Stamp,Magician,Manche,Treasure,Grotte,Chick,Sponge,Hammer,Glass,Screw,Gremlins,Armstrong,Bande,Pearl,Fever,Cocoon,Oven,Crescent,Museum,Wind,Dungeon,Battery,Anchor,Rose,Singe,Cemetery,Couette,Vampire,Club,Chess
Guess,Roi,Motorvycle,River,Zwerg,Gandhi,chameleon,Cream,Club,coin,Tatouage,Hose,magician,chicken,Cage,speaker,bird,prison,Stretch,Slide,,Alarm,Bulb,Missile,Schwert,Plume,caligraphy,Wizard,Manche,Treasure,grotte,,sponge,Hammer,Glass,Screw,Gremlins,Armstrong,,mussel,Fever,cocoon,Oven,Crescent,,blast,dungeon,Battery,,,singe,cemetery,Couette,Vampire,club,Chess
