ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,467903953,467638450,467383169,467144635,467108244,466977825,466960698,466961807,466937204,466789661,466596573,466559268,466358935,466340735,466105020,466084294,466042467,465925449,465921149,465830557,465779394,465778782,465658134,465549889,465392924,464829747,464626959,464438406,464150236,464040748,464011319,463974258,463655597,463614863,463172184,462571609,461504647,460427655,459279309,458716764,458068629,455115775,454586755,453839362,449145581,446155644,421549329,417255169,405054016,358827793,356959263,348302073,344838144,322726720,319065151
Move,['31'],['6'],['6'],['19'],['18'],['24'],['9'],['18'],['28'],['12'],['49'],['19'],['21'],['50'],['20'],['5'],['31'],['30'],['36'],['46'],['15'],['72'],['30'],['66'],['37'],['18'],['65'],['82'],['29'],['82'],['84'],['114'],['101'],['54'],['36'],['117'],['52'],['82'],['39'],['19'],['84'],['52'],['11'],['82'],['72'],['36'],['95'],['1094'],['1243'],['1722'],['1278'],['2283'],['1486'],['1103'],['308']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Deutsch,Deutsch,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,English,English,English,English,Français,Français,English,English,English,Français,English,English,English,Français,English,English,English,English,English,English,English,English,Deutsch,Français,English,English,Deutsch,English,English,English,English,English,English,English,Français,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Klopfen', 'Panade', 'Flach', 'Fleisch']","['Kette', 'Meeresgrund', 'Boot', 'Maritim', 'Befestigung', 'Schiffsbefestigung']","['Balance', 'Support', 'scotty', 'laser', 'Light', 'Moon']","['Hugo', '....yboots', 'springsteen', 'Manager', 'Chief', 'Chief']","['Warehouse', 'Power', 'exit', 'Mitsui', 'Socket', 'cheap']","['Vin', 'P\\u00e9tillant', 'Clairette', 'Luxe', 'Cremant', 'Cremant']","['snip', 'Stylist', 'Clippers', 'trimming', 'Pinking', 'pinking']","['Clowns', 'Tent', '3', 'Barnum', 'Barnham', 'Barnum']","['Bird', 'Macarena', 'music', ""Brian's"", 'Sing', 'Tune']","['Shell', 'shelled', 'Slow', 'Slimy', 'Slug', 'slug']","['Smoking', 'Ashtray', 'Camels', 'Camels']","['water', 'summer', '8', 'cue', 'Swimming', 'Spa']","['Irokesenschnitt', 'Musikrichtung', 'Nieteng\\u00fcrtel', 'Ramones']","['Mobile-home', 'gitans', 'Gypsi', 'Raphael']","['Comfort', 'silk', 'larvae', 'larva']","['wall', 'board', 'nail', 'into']","['Cucumber', 'Radish', 'Carrot', 'Carrot']","['small', 'Tail', 'horse', 'Horse']","['Petals', 'Crocus', 'staimen', 'Stamen']","['essuyer', 'table', 'tissu', 'douche']","['Carreau', 'Arbal\\u00e8te', 'Arc', 'Cible']","['Brazil', 'Macadamia', 'Head', 'Salted']","['Wedding', 'Frosting', 'Bakery', 'dessert']","['holstein', 'Moo', 'Milk', 'Kettle', 'Beef', 'Guernsey']","['Dessin', 'BD', 'Naruto', 'Livre']","['Sea', 'crab', 'Oil', 'She', 'Conch', 'gas']","['Guinea', 'babyback', 'Oink', 'squeker', 'Bacon', 'Babe']","['Monster', 'Oreo', 'Biscuit', 'oatmeal', 'snickerdoodle', 'Snickerdoodle']","['aile', ""D'Aix"", 'CLOCHETTE', 'clochette']","['Vase', 'tumbler', 'crystal', 'Stained', 'chihuly', 'Window']","['Drinking', 'pipe', 'Tube', 'plastic', 'yellowish', 'Cylinder']","['anniversary', 'grow', 'age', 'Candles', 'candles', 'candles']","['kampot', 'Shaker', 'seasoning', 'Cracked', 'Corn', 'cayene']","['Loan', 'Fish', 'Jaws', 'Bl\\u00e5haj', 'fin', 'Mako']","['Golden', 'skydive', 'Plane', 'Falling']","['Episode', 'rollerball', 'Pen', 'Earhardt', 'Sullenberger', 'Sullenberger']","['Small', 'Overshadow', 'tunnelling', 'Miner']","['Bergloch', 'Spechtloch', 'Tropfstein', 'Urzeitmalereien', 'Gleichnis']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['seeded', 'Ciabatta', 'Gluten', 'Toast', 'Dough']","['Dose', 'Blauflossen', 'Pizzabelag']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['Henge', 'Skipping', 'Phil', 'Pebble', 'Rolling', 'Me']","['AWS', 'nimbus', 'cumulus', 'cumulous']","['-gear-solid', 'heavy-', 'Acier', 'Heavy']","['teetotal', 'tipple', 'whiskey', 'tequila', 'fermentation', 'Rubbing']","['choix', 'Carte', 'Restaurant', 'restaurant', 'carte', 'restaurant']","['putter', 'association', 'Discotheque', 'Golf']","['Clean', 'Lambs', 'Coil', 'Lambing', 'Season', 'Season']","['Shark', 'diapers', 'kid', 'toothless']"
Mystery Word,Schnitzel,Anker,Beam,Boss,Outlet,Champagne,Shears,Circus,Song,Snail,Cigarette,Pool,Punk,Caravane,Cocoon,Stud,Vegetable,Pony,Flower,Serviette,Fl\u00e8che,Nut,Cake,Cow,Manga,Shell,Pig,Cookie,F\u00e9e,Glass,Straw,Birthday,Pepper,Shark,Parachute,Pilot,Dwarf,H\u00f6hle,Bande,Pearl,Bread,Thunfisch,Crescent,Museum,Dungeon,Battery,Rooster,Stone,Cloud,M\u00e9tal,Alcohol,Menu,Club,Spring,Baby
Guess,Schnitzel,Anker,Beam,Boss,Outlet,champagne,scissors,Circus,rythms,Snail,cigarette,pool,Punk,Caravane,Pillow,Stud,Salad,Bunny,Flower,Serviette,Cercle,Nut,Cake,Cow,Manga,Shell,Pig,Cookie,Montgolfi\u00e8re,Glass,straw,Birthday,Pepper,Shark,parachute,Ink,Dwarf,H\u00f6hle,,mussel,Bread,Thunfisch,Crescent,,dungeon,Battery,DJ,Stone,Cloud,M\u00e9tal,Alcohol,Num\u00e9ro,club,Spring,baby
