ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,516500083,515744622,515843922,515929161,515846900,515558454,515468244,515428104,514707951,514749563,514559666,514167014,514438929,514488299,513511996,513945485,513879745,513897638,513543835,513648042,513582527,512715448,513171788,513073439,512408901,511199752,511071992,510943938,510269410,509085681,508130373,508116165,507294423,507298592,507221262,506189713,504783443,505196983,504721368,504876059,498938279,493769667,489469138,489194416,488379380,484123113,480055062,464921867,431028877,420552674,417255169,348838927,343894377,336562502,312552889
Move,['23'],['18'],['8'],['25'],['19'],['18'],['15'],['19'],['14'],['15'],['46'],['44'],['20'],['61'],['37'],['84'],['24'],['50'],['66'],['30'],['74'],['32'],['65'],['84'],['51'],['66'],['42'],['52'],['33'],['71'],['275'],['66'],['115'],['78'],['41'],['193'],['31'],['83'],['67'],['24'],['1302'],['57'],['482'],['456'],['79'],['477'],['444'],['114'],['1158'],['782'],['1999'],['1856'],['2758'],['1880'],['2320']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Real-time • Normal speed (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,English,Deutsch,English,English,English,English,Français,English,Français,Deutsch,English,English,Français,Français,English,Français,English,Français,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,Français,English,English,English,Français,English,English,English,Français,Français,Français,English,Deutsch,English,English,English,English,Français,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['storage', 'Package', 'luggage', 'Luggage']","['Gehirn', 'Geist', 'Hirntod', 'Cranberries', 'Untoter', 'Untot']","['restaurant', 'Person', 'network', 'Waiter', 'Drinks']","['Paris', '1789', 'national', 'razor', 'Robespierre', 'avulsion']","['Not', 'former', ""Jacob's"", 'escalator', 'climbing', 'the']","['tea', 'Ginseng', 'canabis', 'medicinal', 'Bier', 'Parsley']","['Burka', 'Catamaran', 'Naviguer', 'Toile']","['bubbly', 'France', 'Fl\\u00fbte', 'Bubbley', 'region', 'Bollinger']","['Paon', 'v\\u00e9lo', 'Pneu', 'Pneu']","['Waffen', 'Frieden', 'Frieden', 'Frieden']","['Raker', 'Crescent', 'Full', 'Light', 'Planet', 'shot']","['UFC', 'confinement', 'Fence', 'Crate', 'animal', 'bars']","['Sport', 'Extr\\u00eame', 'Saut', 'Air', 'Avion', 'Avion']","['Sorci\\u00e8re', 'B\\u00e9ret', 'haut-de-forme', 'beret']","['cocaine', 'wonderland', 'hail', 'precipitation', 'blind', 'man']","['instrument', 'Zut', 'Traversi\\u00e8re', 'Zut', 'Traversi\\u00e8re', 'zut']","['bird', 'skin', 'light', 'pluck', 'Birds', 'White']","['Plates-bandes', 'Petale', 'Lys', 'Marguerite', 'G\\u00e9ranium', 'Orchid\\u00e9e']","['mailing', 'eszett', 'Scarlet', 'envelope', 'theta', 'typography']","['scissors', ""hairdresser's"", 'Wool', 'Wools', 'Gardening', 'sheep']","['Djokovic', 'Sport', 'Table', 'wimbledon', 'Federer', 'Federer']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['shining', 'Jousting', 'Castle', 'Armour', 'Lancelot', 'Medieval']","['Electrifying', 'iPhone', 'Arc', 'McQueen', 'Mcqueen']","['bristles', 'Santa', 'Pirate', 'Black', 'Hair', 'Facial']","['Fraser', 'Egyptian', 'Wrapped', 'Dead', 'TP', 'Costume']","['bind', 'shoelaces', 'breaker', 'bow', 'bow']","['Chapitre', 'Sterling', '\\u00c9crivain', 'Biblioth\\u00e8que', 'Biblioth\\u00e8que']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['Shriners', 'Tightrope', 'Trapeze', 'Trapeze']","['Next', 'Casual', 'Smokey', 'Good', 'payday', 'Payday']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Olimpic', 'piste', 'Slopes', 'Waterjump', 'Lift', 'lift']","['Togs', 'One-piece', '2-piece', 'Trunks', 'tankini', 'lake']","['Pommes', 'Terre', 'Patates', 'McDonalds']","['bourguignon', 'Disagreement', 'brisket', 'cattle', 'Steak', 'Tartare']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['Statue', 'boulder', 'Throw', 'Rock', 'rock', 'Rock']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['D\\u00e9sert', '\\u00c9pine', 'Barbarie', 'arizona', 'Dutronc', 'Dutronc']","['pluie', 'grondement', 'de-brest', 'expression']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['jute', 'wall-to-wall', 'Carpet', 'Covering', 'toupee', 'toupee']","['Zielverfehlen', 'Versuch', 'fehlgeschlagen', 'Verlierersituation', 'Scheitern', 'Scheitern']","['Gun', 'noise', 'Chitty', 'Energy']","['Play', 'silk', 'Tv', 'Tablet', 'Monitor', 'monitor']","['pop', 'Blow', 'superficial', 'tension', 'soapy', 'Soap']","['Splendor', 'Gemstone', 'Precious', 'Crown', 'Singer', 'singer']","['Hareng', 'Tente', 'Anchois', 'Poisson', 'Serr\\u00e9e', 'Serr\\u00e9es']","['Pansy', 'Daffodil', 'Daisy', 'Poppy']","['foetus', 'maman', 'Sonorisation', 'Machine', 'Debora', 'B\\u00e9b\\u00e9']","['sunkist', 'Creamsicle', 'Juice', 'clementine', 'Tangerine']"
Mystery Word,Baggage,Zombie,Server,Guillotine,Ladder,Herb,Voile,Champagne,Roue,Krieg,Moon,Cage,Parachute,Chapeau,Snow,Fl\u00fbte,Feather,Fleur,Letter,Shears,Tennis,Island,Knight,Lightning,Beard,Mummy,Tie,Livre,Hunter,Circus,Friday,Fox,Ski,Swimsuit,Frites,Beef,Oven,Pilot,Vache,River,Stone,Spider,Cactus,Tonnerre,Poup\u00e9e,Rug,Misserfolg,Bang,Screen,Bubble,Jewel,Sardine,Flower,Enceinte,Orange
Guess,suitcase,Erinnerung,,revolution,ladder,herb,Voile,champagne,Roue,Pistole,Moon,cage,Parachute,chapeau,rain,Fl\u00fbte,Feather,fleur,letter,Shears,tennis,Island,Spear,Shock,Beard,Mummy,Tie,Livre,,Circus,Jeans,immigrant,Ski,Swimsuit,Frites,beef,fry,Pilot,Vache,river,Rock,Spider,Cactus,Tonnerre,Poup\u00e9e,rug,Niederlage,Bang,screen,Bubble,Jewel,Filet,Flower,Cordon,Orange
