ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65
Table Number,526510288,526294954,525886705,525785849,525832027,525751531,525458917,525738113,525525435,525314976,525143192,524920192,524883574,524615558,524421795,524095373,524042130,523904835,523793465,523367375,523737126,523629927,523534665,523566988,523498940,523388276,522534931,523007045,522412507,522303074,522043003,520973737,520557474,521576994,521075789,520391399,520589419,520820103,520622342,520696039,519739719,518691126,519087879,519082979,518048802,517125895,517973951,517095134,517039024,516738278,515518017,515417691,513638397,509897088,508130373,508116165,506713688,504783443,489266717,481212678,480162112,464921867,423771261,402108912,396307534
Move,['6'],['5'],['6'],['18'],['31'],['26'],['30'],['20'],['22'],['18'],['22'],['38'],['37'],['55'],['53'],['56'],['26'],['49'],['55'],['37'],['57'],['32'],['15'],['19'],['51'],['6'],['9'],['57'],['69'],['92'],['5'],['47'],['50'],['11'],['39'],['21'],['17'],['65'],['14'],['67'],['59'],['50'],['92'],['66'],['77'],['108'],['17'],['139'],['35'],['480'],['31'],['44'],['64'],['73'],['544'],['75'],['63'],['31'],['37'],['211'],['45'],['144'],['3021'],['1633'],['590']
Mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+
Language,Français,Deutsch,Français,Français,English,Deutsch,English,Français,Français,English,English,Français,Français,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,Français,Français,English,English,English,Français,English,English,Français,English,English,English,English,English,Deutsch,English,English,English,English,English,Deutsch,English,English
End,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['Chaleur', 'Briquet', 'allumette', 'ori', 'Vive', 'Bougie']","['Elefanten', 'Doppelsamen', 'Kleinkram', 'Ger\\u00f6stet']","['R\\u00e9cipient', '\\u00c9colo', 'Bouteille', 'R\\u00e9utilisable', 'P\\u00e9joratif', 'Femme']","['deux', 'Lunettes', 'Doublette', 'Duo', 'duo', 'Duo']","['Ralph', 'Tryllestavskerne', 'Horn', 'Eventyr', 'Hest', 'Hest']","['Symphonynr9', 'Echoes', 'Lacrimosa', 'Lacrimosa']","['cover', 'sealed', 'Wrapping', 'Stamp', 'Surround', 'address']","['Noel', 'Ofrrande', 'Pr\\u00e9sent', 'Offrir']","['Bouche', 'Macher', '\\u00c9mail', 'Molaire']","['Highway', 'Connection', 'Elbow', 'Intersection', 'Cross', 'Petticoat']","['benedictine', 'Scrambled', 'poached', 'Yolk', 'nog', 'nog']","['Serre', 'Butane', 'p\\u00eat', '\\u00e9nergie', 'M\\u00e9thane', 'Prout']","['Crabe', 'Sourcil', 'Linge', 'main', 'homard', 'Homard']","['newborn', 'shoots', 'tiny', 'Brussel', 'Growing', 'Growing']","['Katana', 'Saber', 'King', 'Fish', 'Excalibur', 'Knight']","['Winner', 'Podium', 'Olympic', 'Award', 'Olympics', 'Award']","['Habitation', 'Carapace', 'Escargot', 'Escargot']","['Cracker', 'Polly', 'King', 'Rosella', 'Imitate', 'Feathered']","['25', 'flat', 'Back', 'piece', 'fraction', 'Cake']","['Cue', 'Pee', 'Combine', 'Dead', 'billiards', 'billiards']","['inflection', 'Dialect', 'Cockney', 'thick', 'Pronunciation', 'Regional']","['Gold', 'doubloons', 'gemstones', 'Chest', 'chest', 'Chest']","['and', 'cream', 'cobbler', 'tree']","['Seabiscuit', 'Jockey', 'Stallion', 'Steed', 'race', 'riding']","['piccolo', 'wind', 'Galway', 'champagne']","['hunting', 'Apollo', 'ribbon', 'Archery', 'arrow', 'Arrow']","['Castle', 'gambit', 'Wooden', 'go', 'Back-wing-abandon-soldier', 'Ron']","['Plantain', 'R\\u00e9gime', 'Split', 'Flamb\\u00e9e', 'Jaune', 'jaune']","['Circus', 'Methemoney', 'The', 'EdSullivan', 'Talent', 'Tv']","['Zipper', 'Canopy', 'camping', 'Circus', 'Circus', 'camping']","['Tail', 'Ride', 'Eeor', 'Grandad']","['downpour', 'April', 'Rain', 'rinse', 'head', 'cleanse']","['advance', 'aluminum', 'Firetruck', 'Step-up', 'rungs', 'rungs']","['Rail', 'watch', 'Protect', 'protect']","['101', 'Italy', 'Dota', 'defense']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['spannen', 'Abschleppen', 'Strick', 'Seil', 'Seil']","['Mod\\u00e8le', 'industrie', 'Couture', 'Chef']","['Enclosure', 'excursion', 'Enclos', 'Animalier', 'enclosures', 'enclosures']","['Mcninja', 'lawn', 'Meadow', 'Shamrock', 'Pasture', 'Hole']","['Jonagold', 'Core', 'Delicious', 'Honeycrisp', 'Honeycrisp']","['Tent', 'housing', 'Speculation', 'wrap', 'Glinda', 'spherical']","['Air', 'oxyg\\u00e8ne', 'Phylact\\u00e8re', 'Gazeux', 'savon', 'Mousse']","['Religion', 'Dix', 'Eglise', 'Celtique', 'fer', 'Symbole']","['Chop', 'japanese', 'ninja', 'kick', 'Kid', 'Kid']","['Huacachina', 'Desert', 'Waterhole', 'Supersonic', 'Wonderwall', 'Wonderwall']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Magnum', 'Bouchon', 'Bulles', 'Mariage']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Cake', 'Maker']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['moby', 'Orca', 'Beluga', 'baluga']","['Grandfather', 'Wall', '24-hour', 'Timepiece', 'Time', 'ANALOG']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Pizza', 'Records', 'Babel', 'tall', 'Pisa', 'Pisa']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Tuareg', 'Dune', 'Heiss', 'Sand', 'Oase', 'Trocken']","['Cooker', 'Fan', 'Hot', 'Cooking']","['crossword', 'Printed', 'Headline', 'Journalist']","['Vegetable', 'Orange', 'Snowman', 'nose', '14', 'Gold']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['Japanese', 'assassins', 'Teenage', 'Mutant']","['Eckz\\u00e4hne', 'Mona', 'Castlevania', 'Edward', 'Diaries']","['foxtrot', 'Choreographic', 'Prom', 'Macarena', 'Safety', 'polka']","['Getaway', 'Holiday', 'Out', 'Relax', 'Travel', 'Travel']"
Mystery Word,Flamme,Erdnuss,Gourde,Paire,Unicorn,Geige,Envelope,Cadeau,Dent,Junction,Egg,Gaz,Pince,Sprout,Sword,Medal,Coquille,Parrot,Quarter,Pool,Accent,Treasure,Peach,Horse,Flute,Bow,Chess,Banane,Show,Tent,Donkey,Shower,Ladder,Guard,Tower,Train,Rope,Patron,Zoo,Clover,Apple,Bubble,Bulle,Croix,Karate,Oasis,Sail,Champagne,Cake,Baker,Poup\u00e9e,Whale,Clock,Coffee,Tower,Spice,W\u00fcste,Oven,Newspaper,Carrot,Whale,Ninja,Vampir,Dance,Vacation
Guess,Flamme,Erdn\u00fcsse,gourde,Paire,Unicorn,Geige,Letter,Cadeau,Dent,junction,,Gaz,Pince,,Sword,First,Tortue,Parrot,Quarter,Pool,accent,Rich,Peach,horse,Flute,Artemis,chess,Banane,Show,Tent,Donkey,Shower,ladder,,Riot,train,Car,patron,,pot,apple,Bubble,eau,commandements,Karate,Oasis,sail,Champagne,cake,Baker,Poup\u00e9e,whale,clock,coffee,Tower,Spice,W\u00fcste,fry,Newspaper,Carrot,whale,Ninja,Vampir,Dance,vacation
