ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,521117308,520866236,521139788,521138895,520820103,520784291,520493099,520486472,520146397,519787660,519578322,519687440,519888851,519817267,519763339,518944203,518505563,518527050,518178951,518015922,518061538,517125895,518006039,517973951,517678078,517469912,517411458,517403894,517364783,516807797,516820035,517003063,517039024,515743132,515856103,515976401,515518017,515770821,515843922,515531482,515105737,514748186,514318723,514339808,513879745,512810444,510920367,511070791,510943938,510734812,510539771,510269410,509897088,508116165,507514787,504783443,504721368,500334503,498936864,496712411,495208466,489194416,478416865,473773078,466793699,462438853,402108912,387173467,374138794,366888891,356959263,324381970,322726720
Move,['6'],['5'],['9'],['12'],['7'],['18'],['29'],['75'],['29'],['25'],['38'],['39'],['12'],['36'],['57'],['30'],['29'],['65'],['56'],['54'],['69'],['42'],['47'],['17'],['41'],['48'],['38'],['109'],['68'],['28'],['54'],['44'],['35'],['74'],['75'],['100'],['30'],['38'],['90'],['5'],['90'],['60'],['78'],['58'],['36'],['60'],['50'],['46'],['84'],['275'],['103'],['33'],['73'],['75'],['18'],['31'],['67'],['181'],['48'],['343'],['75'],['530'],['768'],['776'],['400'],['1180'],['1596'],['1839'],['1723'],['1317'],['1703'],['1870'],['1281']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,English,Français,English,Français,English,English,English,Français,English,English,English,Français,Français,English,English,English,English,English,Deutsch,English,English,Français,English,Deutsch,English,Deutsch,English,English,English,Français,English,English,Deutsch,English,English,Français,English,English,English,English,Français,English,Deutsch,English,English,English,English,Français,Français,English,English,English,English,English,English,Français,Deutsch,Français,English,English,Français,Français,English,English,Français,English,English,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Spring', 'Holiday', 'Summer', 'Four', 'Winter', 'Winter']","['Water', 'Flow', 'Danube', 'Euprhates']","['circonf\\u00e9rence', 'Partie', 'Babel', 'Londres', 'Pise', 'Pise']","['rubber', 'boing', 'Secures', 'braces', 'Waistband', 'waistband']","['charentais', 'Past\\u00e8que', '\\u00e9t\\u00e9', 'Boulard']","['Needlenose', 'pincers', 'utility', 'clamp', 'Tool', 'tool']","['Image', 'snowwhite', 'Alice', 'Reflection']","['Spices', 'Tis', 'Autumn', 'Salt', 'Deer']","['Uber', 'Course', 'Jaune', 'Jo', 'Films', 'Driver']","['Shortcake', 'Red', 'Fields', 'Forever', 'Fruit', 'Fruit']","['Protect', 'sentry', 'Shield', 'Protector', 'Body', 'body']","['night', 'Nighthawk', 'Predator', 'Snowy', 'Nocturnal', 'Nocturnal']","['Hedwig', 'French', 'Lapone', 'Hululement', 'animal', 'ailes']","['rouge', 'Organe', 'Battement', 'Valentin', 'Art\\u00e8re', 'Bris\\u00e9']","['Freaky', 'Weekend', 'day', '13']","['Baby', 'Elise', 'animal', 'hide', 'Mink', 'Coat']","['castle', 'Master', 'Underground', 'Underground']","['Slope', 'Summit', 'Peak', 'Kosciuszko']","['Buck', 'edge', 'bowie', 'Santoku']","['H\\u00e4sslich', 'Kathedrale', 'Renaissance', 'Notre-Dame', 'Spitzbogenfenster', 'Barock']","['moustache', 'razor', 'Chin', 'Hair', 'Hairy', 'Chin']","['Basaur', 'Flower', 'Daffodil', 'Onion', 'Tulip', 'Gardening']","['Perche', 'Parachute', 'Bond', 'Bond']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Enzian', 'Enzian', 'Hannelore', 'Hannelore', 'Enzian']","['Groove', 'Penguin', 'Kuzco', 'Kuzco', 'Kuzco']","['Dickfl\\u00fcssig', 'Pancake', 'Maple', 'Pancakes', 'Klebrig', 'Klebrig']","['Knot', 'Hang', 'bowline', 'Hanging', 'skipping', 'hemp']","['Jennifer', 'address', 'Blackjack', 'Roulette', 'My', 'Street']","['Fists', 'Jab', 'beverage', 'Hawaiian', 'Judy', 'Sucker']","['cheveux', 'Monaco', 'Linge', 'Homard', 'A-linge', ""\\u00c0-l'inge""]","['Bee', 'Burn', 'prick', 'needle', 'bite', 'insect']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Dumbledore', 'Potter', 'Merlin', 'Copperfield', 'Copperfield', 'Merlin']","['tennis', 'watchband', 'wristlet', 'MANACLE', 'Wrist', 'Beaded']","['radius', 'perfect', 'Zero', '180', 'Shape', 'Shape']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Breast', 'Or', 'Plastic', 'Jug', 'Neck', 'Cap']","['Travel', 'Samsonite', 'Emotional', 'claim', 'claim']","['Kyoya', 'Finn', 'kuro', 'eyes']","['Achilles\\u2019', 'Hand', 'Stiletto', 'High', 'High']","['Plomb', 'Implant', 'colle', 'Magn\\u00e9tique', 'Amoureux']","['jab', 'Boxing', 'Kidney', 'Fruit', 'Kick', 'Alcoholic']","['Ib\\u00e4h', 'FreshG', 'Rot', 'Rot']","['Lock', 'Car', 'unlock', 'metal', 'Map', 'Code']","['Media', 'Celluloid', 'Cinema', 'Director', 'Camera', 'Camera']","['whole', 'seed', 'go', 'against', 'Wheat', 'Maize']","['Sea', 'Army', 'cara', 'orange']","['Palace', 'Ibis', 'mairie', 'Ville', 'Ritz']","['d\\u00e9crasse', 'Obsidienne', '\\u00c9ruption', 'Nettoie', 'Magma', 'Magma']","['coto', 'artemisa', 'Survival', 'Profesion', 'Lobo', 'Elmer']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Bluetooth', 'listen', 'JBL', 'seminar', 'amp', 'microphone']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Guevara', 'Mao', 'Aufstand', 'Frankreich', 'Wandel']","['Armure', 'Ecu', 'Protection', 'Protection']","['Express', 'China', 'Bamboo', 'Ling', 'Ling', 'Bamboo']","['Nickle', 'Slot', 'Loose', '1$']","['Winston', 'lucky-strike', '-electronique', 'clope']","['Melon', 'Bonnet', 'Cowboy', 'Couvre-chef', 'Couvre-chef', 'Cow-boy']","['Torch', 'tower', 'craft', 'Dragon', 'glow', 'Burning']","['Swanson', 'Bowser', 'Ganon', 'Management', 'CEO', 'Baby']","['Arachide', 'Curly', 'Ap\\u00e9ritif', 'Beurre', 'Ap\\u00e9ro', 'Beurre']","['Anime', 'Backwards', 'naruto', 'Dragonball', 'japanese', 'Gunnm']","['Investors', 'Adobe', 'Tsx', 'Soup', 'NYSE', 'Wallstreet']","['Parrot', 'plank', 'ship', 'treasure']","['fire', 'Miami', 'Thermal', 'geothermal', 'Winter', 'oven']","['shed', 'Nation', '7wonders', 'Botanical', 'Eve', 'secret']","['mot', 'voyage', 'boucler', 'diplomatique', 'bas', 'gages']","['Hydrogen', 'Helium', 'Fart', 'Fuel', 'Carbon', 'State']"
Mystery Word,Season,River,Tour,Elastic,Melon,Pliers,Mirror,Season,Taxi,Strawberry,Guard,Owl,Chouette,C\u0153ur,Friday,Fur,Dungeon,Mountain,Knife,Gotik,Beard,Bulb,Saut,Sail,Heino,Emperor,Sirup,Rope,Casino,Punch,Pince,Sting,Cake,Zauberer,Bracelet,Circle,Poup\u00e9e,Bottle,Baggage,Glasses,Heel,Aimant,Punch,Tomate,Key,Film,Grain,Navel,H\u00f4tel,Lave,Hunter,Hunter,Coffee,Spice,Speaker,Oven,Vache,Revolution,Bouclier,Panda,Coin,Cigarette,Chapeau,Flame,Boss,Cacahu\u00e8te,Manga,Stock,Pirate,Heat,Garden,Valise,Gas
Guess,Season,cascade,Tour,,Melon,pliers,Mirror,Season,Taxi,Strawberry,soldier,Owl,Chouette,Coeur,Friday,fur,King,Mountain,Knife,Gotik,Shave,Bulb,Saut,sail,Mond,Dance,Ahornsirup,Rope,Casino,Punch,Pince,Sting,cake,Harry,wrist,circle,Poup\u00e9e,Bottle,Baggage,glasses,Heel,Aimant,,Oma,Key,Film,Corn,red,H\u00f4tel,Calcaire,,,coffee,Spice,speaker,fry,Vache,Revolution,Bouclier,panda,coin,Cigarette,Chapeau,flame,Boss,cacahu\u00e8te,cartoon,Exchange,pirate,heat,garden,valise,Gas
