ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,511051655,510653303,509976818,510376074,510234757,510218293,510315140,509932361,509801761,509669320,509595025,509665158,509609795,509085593,509348231,508912001,509284498,509128013,508908555,508819213,508273744,508740938,508761165,508699652,508600105,508030633,508231776,508116165,507832390,507334076,506713688,506120988,504670748,505203278,505313146,504721368,504876059,504676752,504215079,503906863,502153915,502033632,500879536,500762018,498240290,497475123,496926213,493769667,489194416,488379380,484682575,481212678,466081205,465728930,431028987,422619886,417255169,343894377
Move,['81'],['5'],['6'],['27'],['9'],['12'],['66'],['30'],['40'],['28'],['36'],['27'],['46'],['16'],['50'],['28'],['46'],['25'],['25'],['60'],['24'],['18'],['55'],['56'],['45'],['53'],['73'],['66'],['10'],['45'],['19'],['35'],['44'],['100'],['56'],['67'],['24'],['92'],['78'],['91'],['90'],['99'],['60'],['71'],['81'],['337'],['92'],['57'],['377'],['79'],['98'],['143'],['95'],['521'],['1103'],['677'],['1936'],['2695']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Real-time • Normal speed (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+
Language,English,Français,English,Français,Deutsch,Français,English,Français,English,Français,English,English,English,English,English,Français,Français,Français,Deutsch,English,Deutsch,English,Français,Français,Français,Deutsch,Deutsch,English,English,English,Deutsch,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,English,English,English,English,English,Français,Français,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['pizza', 'banger', 'phallic', 'breakfast', 'hearty', 'German']","['Pirate', 'Spacial', 'Mer', 'Intergalactique']","['Tyre', 'Up', 'push', 'suction', 'water', 'water']","['Concorde', 'Boeing', 'A\\u00e9roport', 'H\\u00e9licopt\\u00e8re', 'Jet', 'Bombardier']","['Kirche', 'W\\u00e4chterin', 'Feuerfalle', 'Parthenon', 'Hinduistischer', 'Karnak']","['Cadeau', 'Senteur', 'Spray', 'Fleur', 'Odeur', 'Odeur']","['eat', 'fried', 'legless', 'centipede', 'gummy', 'bait']","[""d'enter"", '...', 'attaque', '4temps', '\\u00c9l\\u00e9phant', 'Ivoire']","['Acidente', 'coqueteleira', 'Impacto', 'Colis\\u00e3o']","['pique-nique', 'Antigaspi', 'Piano', 'Piano', 'osier', 'osier']","[""Dylan's"", 'Shelter', 'Norm', 'Schwarzkopf', 'move', 'angrily']","['Board', 'AUTUMN', 'Slinky', 'Primrose', 'season', 'saison']","['extinguisher', 'Hydrant', 'Mascot', 'Dalmatian', 'hero', 'pole']","['Crab', 'Eremite', 'Loner', 'recluse', 'recluse']","['Growth', 'Peat', 'Moist', 'algae']","['Zazie', 'Rame', 'Station', 'Souterrain', 'RER', 'RER']","['Idiot', '\\u00c9cureuil', 'Ch\\u00eane', 'P\\u00e9nis']","['Magicienne', 'Balais', 'Sabrina', 'Hermione', 'Malefice', 'Crochu']","['Bleichen', 'Zucker', 'Schnee', 'Hell', 'Hell', 'Schnee']","['Royal', 'Crystal', 'Caesars', 'Buckingham']","['Luftnot', 'Fisch', 'Knochen', 'Ersticken', 'Ersticken']","['military', 'sleeve', 'school', 'cop', 'same', 'sameness']","['Casse', '\\u00c9cureuil', 'Marron', 'Caf\\u00e9']","['Volcan', '\\u00c9ruption', 'Etna', 'D\\u00e9crasse', 'Magma', 'Magma']","['mayonnaise', 'Nordique', 'Crustac\\u00e9s', 'Krill', 'Ch\\u00e9tive', '\\u00c9crevisse']","['Merlot', 'Chardonnay', 'Alkohol', 'K\\u00e4se']","['Chips', 'Erdapfe\\u013a', 'Pommeszutat', 'setzen', 'Brei', 'Kroketten']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['spade', 'diamond', 'UNO', 'Deck']","['#2', 'Fecal', 'Faeces', 'excrement', 'beetle', 'beetle']","['Ohrloch', 'Gotthard', 'Dunkel', 'Geheim', 'Gothard', 'Agility']","['KIIS-FM', 'Radio', 'Train', 'Stop']","['Parthenon', 'Stonehenge', 'Genesis', 'Church']","['drawers', 'bosom', 'Hope', 'Trunk', 'Treasure', 'Treasure']","['battle', 'Lumberjack', 'lochaber', 'Guitar', 'Chop', 'chop']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['Dog', 'Ankle', 'Achilles', 'Stiletto', 'Shoe', 'Villain']","['monument', 'Underground', 'cross', 'Epitaph', 'cemetery', 'cemetery']","['Train', 'Railway', 'Gas', 'Bus', 'DS9', 'Transit']","['Carriage', 'Conductor', 'Steam', 'Choochoo', 'Choochoo']","['Manilla', 'mail', 'Enclosed', 'Lick', 'Padded']","['Regenbogen', 'Fabelwesen', 'Glitzer', 'Fantasiewesen']","['fork', 'clothing', 'Electricity', 'Grocery']","['Samsung', 'Alcyoneus', 'Pinwheel', 'Stars', 'Andromeda', 'Milky']","['tragedy', 'Sketch', 'Slap-stick', 'Act', 'standup', 'Zoolander']","['fall', 'Projector', 'Chutes', 'skid', 'Playground', 'Park']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['-a2mains', 'sklibur', 'arme', 'bouclier']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Cleaver', 'Animals', 'Baker', 'Candlestick', 'CHOPS', 'STEAK']","['Smalltalk', 'Topic', 'zacs', 'colder']","['Waistband', 'Band', 'Stretch']","['Rungs', 'Tights', 'Climb', 'corporate']","['Temperature', 'Atmospheric', 'meterologist', 'storm']","['Keratin', 'tortoise', 'Barbershop', 'Blonde', 'homonym', 'Bald']","['marionette', 'Kermit', 'pinocchio', 'Pinocchio']"
Mystery Word,Sausage,Vaisseau,Pump,Avion,Tempel,Parfum,Worm,D\u00e9fense,Ram,Panier,Storm,Spring,Firefighter,Hermit,Moss,M\u00e9tro,Gland,Sorci\u00e8re,Wei\u00df,Palace,Gr\u00e4te,Uniform,Noisette,Lave,Crevette,Wein,Kartoffel,Fox,Card,Dung,Tunnel,Station,Temple,Chest,Axe,Vache,River,Heel,Grave,Station,Train,Envelope,Einhorn,Outlet,Galaxy,Comedy,Slide,Spider,\u00c9p\u00e9e,Poup\u00e9e,Quarter,Butcher,Weather,Elastic,Ladder,Weather,Hair,Puppet
Guess,meal,espace,Pump,Avion,Tempel,Parfum,worm,Defense,Bater,\u00c9colo,storm,Spring,Fire,Hermit,moss,M\u00e9tro,Gland,Sorci\u00e8re,weiss,Palace,Karpfen,,Noisette,Lave,Crevette,Wein,Kartoffel,immigrant,Cards,Poop,Tunnel,station,History,,Axe,Vache,river,Heel,grave,Station,Train,Envelope,Einhorn,Store,Galaxy,comedy,Ladder,Spider,Epee,Poup\u00e9e,,Butcher,Weather,Elastic,Ladder,Weather,Hair,Puppet
