ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,487059129,486226243,486529433,486415686,486246019,486070683,486124151,485539344,486015935,485960603,485888388,485786319,485723487,484865890,485573351,485387226,485292173,484868196,484741001,484141066,485015411,484682575,484435490,484206945,484426235,484351909,483688321,484265429,484249693,483944277,484101197,483703728,483774430,483611237,483217278,482658995,481844555,481747388,481646065,480959759,480770866,479106712,479553934,479677325,478910455,478625404,478362907,475857014,475721696,475330261,473319518,473890082,471793759,470247957,466086694,466081205,466083684,466084384,465621249,465731184,465664137,465664095,465664206,465664286,465668656,465435499,463714023,443775902,374138794,358827793,336562502,322628136,317609821
Move,['14'],['6'],['12'],['11'],['18'],['27'],['9'],['7'],['46'],['29'],['25'],['32'],['36'],['50'],['31'],['38'],['44'],['82'],['65'],['38'],['57'],['96'],['55'],['29'],['36'],['49'],['49'],['36'],['66'],['47'],['30'],['83'],['84'],['76'],['66'],['57'],['49'],['37'],['92'],['100'],['73'],['66'],['78'],['82'],['54'],['67'],['66'],['10'],['108'],['58'],['36'],['9'],['65'],['509'],['42'],['48'],['49'],['46'],['70'],['38'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['1516'],['1368'],['1994'],['1623'],['4525'],['1701']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Deutsch,English,English,Deutsch,Français,English,English,Français,English,English,English,English,Français,Français,Français,Français,English,English,English,English,English,English,English,Français,Français,English,English,Français,Français,English,English,English,Français,English,English,English,English,Français,English,English,English,Français,English,English,Français,English,English,English,English,Deutsch,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,Français,English,Français,Français,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['gastropod', 'slug', 'slowcoach', 'trail', 'slow', 'trail']","['B\\u00fcro', 'Aufpassen', 'Soldat', 'Wochenende', 'Polizei', 'Polizei']","['knife', 'Chopper', 'Cleaver', 'Slaughters', 'meat', 'Meat']","['Holiday', 'Weekstart', 'Weekend', 'Happy']","['Schlagen', 'Liebe', 'Defibrillator', 'Vorhof', 'Organ', 'Infarkt']","['Mignon', 'Romanesco', 'Kale', 'Rave', 'Bruxelle', 'L\\u00e9gume']","['Wear', 'face', 'Zorro', 'Covid-19', 'Hidden', 'disguise']","['snapple', 'grapefruit', 'Sunny-D', 'Electricity']","['Chocolatine', 'Beurre', 'Viennoiserie', 'Lune', 'Viennoiserie', 'Lune']","['Melody', 'lullaby', 'Instrumental', 'Birds', 'Grammys', 'ditty']","['Spock', 'Balance', 'Dumbo', 'Listening', 'cochlea']","['tea', 'coaster', 'Big', 'Rootbeer', 'Cup', 'Cup']","['Cheese', 'Card', 'plank', 'cutting']","['Roue', 'Laser', 'Supermarch\\u00e9', 'Diam\\u00e8tre']","['opticien', 'binocle', 'Toilettes', 'Astronomique', 'Vue', 'Piscine']","['Reims', 'flute', 'Bollinger', 'Effervescent', 'epernay', 'Bulles']","['D\\u00e9jeuner', 'R\\u00e9veil', 'r\\u00e9veil', 'Reveil']","['Hairy', 'Warmth', 'Fluffy', 'Sable', 'Coat']","['This', 'Atari', 'Video', 'contest', 'Rummy', 'Checkers']","['China', 'Endangered', 'musteloid', 'Bamboo', 'Takenoko', 'lingling']","['wicker', 'Picnic', 'hoops', 'Hamper', 'Easter', 'Easter']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Lawn', 'lucky', 'Honey', 'Irish', 'Green', 'Green']","['Interdit', 'D\\u00e9tournement', 'Charbon', 'Grisou', 'Houill\\u00e8res', 'Enfant']","['saut', 'Largueur', 'Sensation', 'd\\u00e9barquement', 'Tandem']","['MLK', 'bed', 'interpretation', 'Nightmare', 'nightmare']","['dressing', 'macaroni', 'cobb', 'Cobb']","['amuse', 'gueule', 'Dents', 'Canon', '\\u00c9gout', '\\u00c9gout']","['Taraud', 'mara', 'Dentiste', 'Baie', 'Rouge', 'rouge']","['mafia', 'honcho', 'CEO', 'President', 'Undercover', 'Baby']","['Megan', 'Hound', 'red', 'Sly', 'Red', 'Sly']","['flying', 'Loundry', '99', 'bird', 'Bird', 'bird']","['Jaune', 'Cyclisme', 'Ketchup', 'Plage', 'Bikini', 'Monokini']","['Beckham', 'Ice', 'Nutmeg', 'Posh', 'sugar', 'Sugar']","['Boxing', 'Kick', 'Line', 'One', 'Jab', 'Jab']","['Orbit', 'Burn', 'Ray', 'Capri', 'Celestial']","['Speak', 'Facial', 'lips', 'organ', 'Eat', 'Eat']","['Basquaise', 'Coq', 'Kentucky', 'Frites', 'Cuisse', 'Cuisse']","['Triangle', 'element', 'Hearth', 'Flame', 'starter', 'Seaparks']","['Gun', 'Pierce', '35mm', 'Hollowpoint', 'Train', 'Train']","['Barnum', 'firebreather', 'Spectacle', 'Maximus']","['Fruit', 'bleuet', 'geni\\u00e8vre', 'Anges', 'Casseau', 'Hudson']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['pre', 'adult', 'adolescent', 'juvenile', 'opposite', 'major']","['Termin\\u00e9', 'Maigre', 'arriv\\u00e9e', 'terminus', 'termination', 'dernier']","['Japeth', 'brilliant', 'shelly', 'paige', 'mind', 'mind']","['Newton', 'lab', 'biology', 'biology']","['honey', 'Buzzing', 'pollinator', 'Queen', 'Bumble', 'Spelling']","['wager', 'ante', 'money', 'gamble', 'gamble', 'gamble']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Outdated', 'magazine', 'Extra', 'Times', 'Print', 'print']","['fort', 'soft', 'Boomerang', 'Top', 'sleep', 'Sleep']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Mat', 'Damier', 'plateau', 'Olivier-K']","['oily', 'tinned', 'fish', 'fish']","['dolipranes', 'suppositoire', 'Vendu', 'Pharmacie']","['Calimero', 'erreur', 'Poussin', 'Casse', 'Escargot', 'Maison']","['Mythical', 'Princess', 'flighted', 'Pan', 'tink']","['Guerre', 'paratonnerre', 'Thor', 'Coup', 'Zeus', 'Zeus']"
Mystery Word,Snail,Wache,Butcher,Sunday,Herz,Chou,Mask,Juice,Croissant,Song,Ear,Mug,Board,Rayon,Lunettes,Champagne,Matin,Fur,Game,Panda,Basket,Quarter,Root,Clover,Mineur,Parachute,Dream,Salad,Bouche,Fraise,Boss,Fox,Pigeon,Maillot,Spice,Punch,Sun,Mouth,Poulet,Fire,Bullet,Circus,Baie,Guard,Minor,Fin,Genius,Science,Bee,Bet,Puder,Dress,Newspaper,Pillow,Club,Coin,Bar,Stone,Patron,Birthday,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,\u00c9chec,Sardine,M\u00e9dicament,Coquille,Fairy,Foudre
Guess,Snail,Uniform,Butcher,Sunday,Herz,Chou,Mask,juice,Croissant,song,ear,Cup,Board,rayon,Lunette,Champagne,Oeuf,fur,Game,Panda,Basket,mix,,clover,coup,parachute,Dream,Cheese,Bouche,,Boss,fox,balloon,maillot,spice,Wrestling,Sun,mouth,Poulet,Fire,Bullet,Circus,Baie,guard,minor,Fin,Genius,Science,Bee,bet,Russ,,Newspaper,Pillow,Club,Coin,Bar,Stone,Coin,Birthday,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,\u00e9chec,fish,Medicaments,Coquille,Fairy,Eclair
