ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,527295481,527135673,527063265,527046211,527029597,526882439,526246443,526297570,526008211,525613157,525482946,525545587,525407844,524650839,524684396,524416990,524427244,524426030,523577529,524042130,523770916,523853462,523631019,523602163,523659348,523367375,523629927,523390049,523395476,523016297,522453853,522168663,522043003,521036920,521576994,520391399,521055852,520524660,519864926,519556051,519082979,519085979,517973951,517039024,515518017,514749563,513638397,513316968,509897088,509348231,508116165,504783443,489266717,480162112,478910455,466081205,402108912,396307534,387173467,381826421,319065151,313533300
Move,['6'],['8'],['33'],['12'],['5'],['21'],['28'],['43'],['30'],['70'],['10'],['25'],['57'],['51'],['50'],['36'],['47'],['36'],['29'],['42'],['41'],['65'],['38'],['24'],['72'],['55'],['45'],['23'],['43'],['61'],['64'],['92'],['5'],['55'],['11'],['21'],['58'],['60'],['72'],['64'],['76'],['63'],['17'],['35'],['31'],['67'],['73'],['80'],['73'],['472'],['75'],['31'],['37'],['45'],['286'],['156'],['1642'],['590'],['1943'],['957'],['467'],['4266']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Deutsch,English,English,English,English,English,English,Deutsch,Français,Deutsch,English,English,English,English,English,Français,English,Deutsch,Français,Français,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,Français,Deutsch,Français,Français,English,English,Français,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Anzug', 'Festlich', 'binden', 'knoten', 'Abengarderobe', 'Kulturstrick']","['Beefeater', 'sentinel', 'Occupation', 'Protect', 'changing']","['\\u30bf\\u30fc\\u30b6\\u30f3', '\\u30c9\\u30f3\\u30ad\\u30fc\\u30b3\\u30f3\\u30b0', '\\u30b8\\u30e0', '\\u306f\\u307e\\u3060\\u307e\\u3055\\u3068\\u3057', '\\u30b8\\u30e5\\u30de\\u30f3\\u30b8', '\\u30df\\u30e9\\u30af\\u30eb\\u30b7\\u30e7\\u30c3\\u30d4\\u30f3\\u30b0']","['glass', 'Snow', 'White', 'Image', 'reflection', 'Reflection']","['spare', 'reaps', 'weapon', 'fish']","['Batman', 'WADDLE', 'Cobblepot', 'Jagr']","['sugar', 'Rubix', 'dimensional', 'Dice']","['Arabisch', 'Jasmin', 'Hauff', 'Wunderlampe']","['Mignon', 'St.honor\\u00e9', 'Vert', 'Pot\\u00e9e', 'Bruxelles']","['Fabelwesen', 'Zw\\u00f6lfe', 'Fl\\u00fcgel', 'Maigl\\u00f6ckchen', 'M\\u00e4rchen', 'Weiblich']","['Tab', 'Shots', 'Drinks', 'Drinks']","['\\u308f\\u3044\\u306e\\u3044\\u306b\\u3057\\u3083\\u308b', '\\u305f\\u3059\\u3066\\u3043', '\\u30cf\\u30fc\\u30c9\\u30ed\\u30c3\\u30af\\u3053\\u3046\\u304e\\u3087\\u3046', '\\u3061\\u3087\\u3046', '\\u30d8\\u30fc\\u30bc\\u30eb', '\\u30de\\u30ab\\u30c0\\u30df\\u30a2']","['coffin', 'Pale', 'Phlebotomist', 'bite', 'Blood', 'bloodsucker']","['spiky', 'painful', 'prickly', 'desert']","['Willie', 'Gewas', 'Oranje', 'Groente', 'Ogen']","['Cravate', 'd\\u00e9guisement', 'd\\u00e9guisement', 'D\\u00e9guisement']","['conch', 'bra', 'sea', 'Nut', 'peanut', 'Sea']","['R\\u00fcckschlagspiel', 'Ballspiel', 'Federer', 'Ballsport', 'Ball', 'Schl\\u00e4ger']","['adulte', '500', 'r\\u00e8gle', 'Kallax', 'Vid\\u00e9o', 'vid\\u00e9o']","['Pise', 'Montparnasse', 'Demonstration', 'Magie']","['carrier', 'Squab', 'trash', 'stool', 'Stool']","['leafy', 'Vinaigrette', 'ambrosia', 'Vegetarian', 'Caesar', 'Chef']","['din', 'electricity', 'storm', 'booming', 'boom', 'storm']","['P\\u00e9-Tsa\\u00ef', 'Romanesco', 'fleur', 'bruxelles', 'fleurs', 'bruxelle']","['chimp', 'apes', 'Baboon', 'primate', 'Primate', 'primate']","['Cards', 'steel', 'Grist', 'thousand', 'Grind', 'Grind']","['Vine', 'Fruit', 'Wine', 'Fruit', 'Wine', 'Fruit']","['Vampiro', 'Collana', 'Vampiri', 'Alitosi']","['Sherlock', 'case', 'sleuth', 'clue', 'Poirot', 'homicide']","['peanut', 'snail', 'The', 'Game', 'turtle', 'turtle']","['Loner', 'Mumble', 'woods', 'alone', 'recluse', 'Recluse']","['Blattodea', 'flat-bodied', 'Hissing', 'exterminator', 'Jump', 'scatter']","['Tail', 'Ride', 'Eeor', 'Grandad']","['tequila', 'headwear', 'Som', 'Brero']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['Donatello', 'Tortue', 'Shuriken', 'shuriken']","['Red', 'Rescuer', 'volunteer', 'squirter', 'dalmatian', 'ladder']","['Bandit', 'palmip\\u00e8de', 'Cul-de-jatte', 'Pingouin', 'handicap\\u00e9', 'Bras']","['Caipirinha', 'Barkeeper', 'Gesch\\u00fcttelt', 'Schirmchen', 'Mojito', 'BloodyMary']","['carton', 'Succ\\u00e8s', 'Contenant', 'Dentifrice', 'cylindre', 'cathodique']","['Routier', 'poubelle', 'Semi-remorque', 'fret', 'Pouet-Pouet', 'Pouet-pouet']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['\\u00c4rzte', 'Randale', 'rockig', 'Rockmusik']","['Airport', 'Escape', 'Stimulator', 'jet', 'Stairs', 'Helicopter']","['kernal', 'Gallery', 'brittle', 'Snoopy', 'Snoopy']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Eyjafjallaj\\u00f6kull', 'eruptor', 'Vesuvius', 'Taal']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['crossword', 'Printed', 'Headline', 'Journalist']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['bug', 'juice', 'fist', 'throat', 'drink', 'kick']","['Serenity', 'Tranquility', 'of', 'mind']","['rivet', 'finder', 'Breeder', 'Dowel', 'Reproductive', 'earing']","['Getaway', 'Holiday', 'Out', 'Relax', 'Travel', 'Travel']","['Heaven', 'Surfers', 'Welcometo', 'Dream', 'Coldplay', 'Charles.wont.make.it']","['Football', 'sewage', 'inflate', 'foot']","['tiramis\\u00fa', 'danonino', 'brownie', 'fruit']","['connection', 'magnetic', 'Magnetic', 'magnetism', 'magnetic', 'Magnetic']"
Mystery Word,Krawatte,Guard,Jungle,Mirror,Spear,Penguin,Cube,Aladdin,Chou,Elfe,Bar,Nut,Vampire,Cactus,Carrot,Costume,Shell,Tennis,Jeu,Tour,Pigeon,Salad,Thunder,Chou,Monkey,Mill,Grape,Garlic,Detective,Shell,Hermit,Cockroach,Donkey,Sombrero,Guard,Train,Ninja,Firefighter,Manchot,Cocktail,Tube,Camion,Sail,Cake,Poup\u00e9e,Punk,Flight,Peanut,Coffee,Volcano,Spice,Oven,Newspaper,Whale,Punch,Peace,Stud,Vacation,Paradise,Pump,Dessert,Attraction
Guess,Krawatte,Gaurd,gorilla,Mirror,fishing,penguin,Cube,Aladin,chou,Fee,Bar,nut,Vampire,Cactus,Wortel,noeud,seashell,Tennis,Jeu,Tour,Pigeon,Salad,Buzzing,Chou,Monkey,resource,grapes,Aglio,Detective,,Lonely,Cockroach,Donkey,Mexico,,train,Nija,Firefighter,Manchot,Cocktail,,Camion,sail,cake,Poup\u00e9e,B\u00e4nd,Flight,Peanut,coffee,Volcano,Spice,fry,Newspaper,whale,punch,Peace,stud,vacation,Paradise,pump,Dessert,French
