ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,449855370,449833405,449750538,449630687,449639325,449617826,449560263,449245785,449201530,449184057,449104108,448949317,448820332,448792679,448765578,448716024,448551683,448555622,448478666,448299443,448223939,448202573,448018632,447963995,447714414,447655791,447616638,447438212,447297035,446951295,446733878,446640850,446591963,446585119,446539469,446514318,446384335,446102639,445975209,445702967,445647568,444843544,444468376,443300228,443085305,442941057,442755037,442523856,442334438,442252464,442051748,441850019,441488112,441032575,440978972,440225058,438284391,435781132,430526833,429726886,405054016,350584338,350481361,348302073,318929216,314877288,312552889
Move,9,8,12,8,5,18,12,51,41,6,25,63,16,24,68,36,15,54,55,25,68,40,29,63,42,83,65,50,30,76,82,31,85,26,55,20,78,40,27,101,49,36,67,18,45,67,56,52,57,92,116,119,102,15,7,107,107,11,18,67,973,2799,3815,2086,2527,3314,1955
Clues,"['007', 'KGB', 'Philby', 'Investigator', 'undercover', 'Undercover']","['block', 'Bloody', 'Deli', 'Knife', 'Cleaver']","['virus', 'capitaine', 'pilleur', 'sparrow', 'Boussole', 'Abordage']","['Seaside', 'Parasol', 'Boys', 'Sandcastle', 'Sand']","['Primat', 'Banane', 'Schimpanse', 'Lemur']","['reptile', 'Camouflage', 'Karma', 'Change', 'colorful', 'Color']","['set', 'alarm', 'large', 'watch', 'analog', 'digital']","['Board', 'Break', 'Compartment', 'Building', 'Wiseau', 'The']","['Leafy', 'roots', 'Christmas', 'Pine', 'Pine']","['Summer', 'Fall', 'vernal', 'equinox', 'has', 'sprung']","['soleil', 'Voeux', 'Scintillante', 'Place', 'danseuse', 'Danseuse']","['cursor', 'Remy', 'Minnie', 'Frisby', 'Trap', 'trap']","['Eden', 'coldplay', 'Sunny', 'Island', 'Afterlife']","['Skydiving', 'Glide', 'Descend', 'Slowly', 'pants', 'Hammer']","['ch\\u00e9tif', 'crustac\\u00e9', 'Animal', 'Grise', 'Rose', 'Rose']","['serveur', 'Menu', 'gastronomique', 'Gastronomique']","['Magic', 'Sorcerer', 'STick', 'Potter']","['Haus', 'Identifikations', 'Telefon', 'Ziffer', 'Zahl', 'Zahl']","['Tarzan', 'George', 'gym', 'rainforest', 'Jumanji', 'Book']","['Cetacean', 'Bottlenose', 'Seamammal', 'Flipper', 'Flipper']","['peso', 'yuan', 'euro', 'Tender', 'money', 'Money']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['ml', 'Watchers', 'libra', 'Cm', 'Roof', 'Justice']","['deet', 'Malaria', 'blood', 'Blood', 'suckers', 'Suck']","['Princess', 'Castle', 'Building', 'royal', 'Versailles', 'Palatial']","['r\\u00e9p\\u00e9tition', 'Noeud', 'Fris\\u00e9e', 'frisette', 'Frisette', ""D'or""]","['bouquet', 'hip', 'Petals', 'Red']","['Building', 'white', 'Out', 'Windsor']","['Or', 'Argent', 'Gourmette', 'Menottes']","['14', 'Crunchy', 'Orange', 'gold', 'snowman', ""snowman's""]","['Nut', 'furniture', 'Fastener', 'Twist', 'Driver', 'driver']","['Hondeydew', 'Water', 'large', 'fruit']","['Ding', 'Three', 'Angle', 'Bermuda', 'Isosceles', 'Isoceles']","['Band', 'Under', 'Dust', 'Jacket', 'manhole', 'house']","['photosynthesis', 'autumn', 'birch', 'rake', 'Maple', 'Green']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['red', 'teeth', 'orifice', 'Gape', 'Speak', 'Speak']","['cheeto', 'Julius', 'Juice', 'Color', 'Color']","['Himalayan', 'Flats', 'sodium', 'seasoning', 'pinch', 'Deice']","['yellow', 'Star', 'Shining', 'bathe', 'Solar', 'Nova']","['barbouze', 'Nid', 'James', 'Secret']","['Backsplash', 'Grout', 'Mosaic', 'Pattern', 'Ceramic', 'Ceramic']","['Michael', 'Lucifer', 'Seraphim', 'Cherubim', 'Azrael', 'Smite']","['Pink', 'Flying', 'Woolley', 'Mammoth', 'Horton', 'Babar']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['Respect', 'tie', 'tie', 'NA']","['Gibson', 'film', 'emotion', 'love', 'Fruit', 'Red']","['proxy', 'Storage', 'Terraria', 'apache']","['Belt', 'Pliers', 'Hammer', 'Wrench']","['politician', 'polling', 'stolen', 'Presidential', 'Primary', 'vote']","['Plant', 'Shallot', 'Layered', 'Davos', 'Leek', 'cry']","['Pole', 'Anziehungskraft', 'Noden', 'K\\u00fchlschrank', 'Kluster', 'Eisen']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['Salem', 'Hag', 'warlock', 'Cackle', 'Hunt', 'wicked']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['0', 'X', 'browser', 'Browser']","['Bath', 'Air', 'Toes', 'Pop', 'Snot']","['hiss', 'Kaa', 'oil', 'slither']","['Trompe', 'Afrique', 'Mammif\\u00e8res', 'Gris']","['dawn', 'Leghorn', 'RWBY', 'Poultry']","['Cochon', 'Luxe', 'p\\u00e9rigord', 'Champignon', 'Champignon', 'champignon']","['tango', 'Resistance', 'Protozoa', 'Battery', 'Alcatraz']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Crimping', 'Grippers', 'Holding', 'needlenose', 'Needle']"
Mystery Word,Spy,Butcher,Pirate,Beach,Affe,Chameleon,Clock,Room,Tree,Spring,\u00c9toile,Mouse,Paradise,Parachute,Crevette,Restaurant,Wand,Nummer,Jungle,Dolphin,Currency,Grape,Scale,Mosquito,Palace,Boucle,Rose,House,Bracelet,Carrot,Screw,Melon,Triangle,Cover,Leaf,Meerjungfrau,Mouth,Orange,Salt,Sun,Espion,Tile,Angel,Elephant,Pinguin,Bow,Passion,Server,Tool,Election,Onion,Magnet,Anchor,Scale,Candle,Napkin,Witch,Poil,Safari,Bubble,Snake,\u00c9l\u00e9phant,Rooster,Truffe,Cell,Circle,Pliers
Guess,Spy,Blade,pirate,Beach,Affe,Cameleon,clock,House,tree,Spring,\u00e9toile,Mouse,paradise,Parachute,crevette,Restaurant,Wand,Nummer,Jungle,Dolphin,Dollar,,scales,mosquito,Palace,Boucle,Rose,House,bracelet,,screw,Melon,Triangle,cover,leaves,Meerjungfrau,Mouth,orange,Salt,Sun,espion,Tile,Archangel,Elephant,,artist,Apple,web,,election,Onion,Kompass,,,,,Witch,Poil,,Bubble,Snake,\u00c9l\u00e9phant,Rooster,Porc,Cell,Circle,pliers
