ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56
Table Number,510051553,509993537,509979754,509545345,509624361,509355375,509531723,509661583,509665158,509586342,509609795,509393764,509310457,509269836,509284498,509128013,508999573,508762408,508699652,508240050,508030633,507941948,508076959,508130373,508116165,507832390,507064247,507708820,507605266,507434632,506942519,506580010,506435502,506133386,505803319,504783443,505196983,505109239,504721368,504102561,503906863,503753424,503521596,502794447,503273217,503164125,496926213,494977940,493769667,491305856,488379380,484682575,422619886,343894377,314360735,313533300
Move,['10'],['7'],['5'],['7'],['6'],['16'],['16'],['40'],['18'],['29'],['34'],['23'],['7'],['16'],['36'],['13'],['6'],['21'],['38'],['38'],['42'],['68'],['100'],['55'],['66'],['10'],['36'],['73'],['86'],['79'],['62'],['43'],['33'],['56'],['67'],['15'],['73'],['46'],['67'],['100'],['91'],['68'],['202'],['67'],['22'],['52'],['92'],['90'],['57'],['39'],['79'],['98'],['672'],['2684'],['3272'],['4024']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,English,Français,Deutsch,Deutsch,English,English,English,English,English,English,English,English,English,English,Français,Français,English,English,Français,Deutsch,Deutsch,Français,Français,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,Français,Français,English,English,Français,English,English,Français,English,English,English,English,Français,Français,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['iron', 'aluminum', 'Li', 'Mg']","['Merckx', 'Selle']","['T\\u00e4t\\u00e4\\u00e4', 'Jecken', 'K\\u00f6lle', 'Meenz']","['Metallbeschichtung', 'Schneewittchen', 'Badezimmer', 'Nachrichtenmagazin']","['roulette', 'parlors', 'Dice', 'Bellagio', 'Slots', 'Slots']","['Acorn', 'Sunflower', 'Sow', 'Mustard', 'Mustard']","['Maximus', 'Ringleader', 'Dumbo', 'hippodrome', 'Ring']","['carnaval', '...', 'Punishment', 'Crutches']","['Spider', 'portrait', 'Waterproof', 'Blank', 'painting', 'painting']","['\\u30cd\\u30c3\\u30af', '500ml', '\\u30b7\\u30e3\\u30f3\\u30d7\\u30fc', '\\u30da\\u30c3\\u30c8']","['Sharp', 'Cutlery', 'Serrated', 'Paring', 'carving', 'Carving']","['Slaapkamers', 'Vakantieverblijf', 'Kamers', 'Gebouw']","['Eden', 'Newton', 'Macintosh', 'Macintosh']","['shopping', 'glass', 'curtains', 'see-through', 'pane']","['Entr\\u00e9e', 'coupon', 'Argent', 'M\\u00e9dical']","['V\\u00eatement', 'Sous-v\\u00eatement', 'Chaussure', 'Pied', 'Pied', 'Pied']","['Sad', 'Instrument', 'symphony', 'Tiny', 'Screechy', 'Asian']","['Referendum', 'Voting', 'General', 'General']","['Groin', 'Noire', 'Nez', 'Champignon', 'Cochon', 'Nez-chien']","['Parachute', 'Flugzeug', 'Adrenalin', 'Tandemsprung']","['Pyro', 'Polen-', 'china', 'jahresende']","['Cantatrice', 'Aig\\u00fce', 'Garnier', 'Chanteuse']","['Gamora', 'Phare', 'goal', 'protecteur', 'Ge\\u00f4lier', 'Surveillance']","['pecan', 'Circular', '3.14', 'crust', 'Humble', 'American']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['spade', 'diamond', 'UNO', 'Deck']","['Pinky', 'Concussion', 'Intelligence', 'Teaser', 'Freeze', 'Cerebellum']","['Bird', 'babies', 'Home', 'empty']","['Japanese', 'Panels', 'Novel', 'Art', 'Comics', 'Comics']","['jet', 'Airport', 'Pilot', 'Ait', 'Fly']","['Marathon', 'Relay', 'Drag', 'Culture', 'Ethnicity', 'Ethnicity']","['coupon', '\\u30c7\\u30b6\\u30fc\\u30c8', '3\\u304b\\u3044', '\\u30aa\\u30fc\\u30c8', '\\u3061\\u3083\\u3076\\u3060\\u3044']","['Act', 'Location', 'Movie']","['Outdoor', 'Plug', 'Tangers', 'Wall', 'Mall', 'Mall']","['MAth\\u00e9matique', 'Fran\\u00e7ais', 'Layton', 'Xavier', 'Instituteur', 'Instruire']","['Cell', 'Jailbird', 'Jail', 'Jail']","['Sunset', 'Gown', 'Dusk', 'Dusk', 'dusk']","['Inverse', 'Puanteur', 'Abscence', 'Conflit', 'Guerre', 'Guerre']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Cavalry', 'mount', 'Hoops', 'mare', 'centaur']","['Train', 'Railway', 'Gas', 'Bus', 'DS9', 'Transit']","['poulpe', 'oc\\u00e9an', 'animal', 'Electrique', 'tentacules', 'Tentacule']",['Package'],"['Saber', 'incisor', 'Enamel', 'Dental', 'Cavity']","['Fardeau', 'Obstacle', 'canon', 'munition']","['twin', 'matching', 'Socks', 'Duo']","['fall', 'Projector', 'Chutes', 'skid', 'Playground', 'Park']","['Matlock', 'Esquire', 'Lawyer', 'juris', 'barrister', 'barister']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Tonka', 'F150', 'diesel', 'hauler']","['tree', 'cover', 'Perpetual', 'Disappointment']","['Big', 'Gun', 'Artillery', 'Ball', 'actual', 'pirateship']","['wagons', 'Circumference', 'unending', 'shape', 'jerk', 'revolve']"
Mystery Word,Metal,V\u00e9lo,Karneval,Spiegel,Casino,Seed,Circus,Cane,Canvas,Bottle,Knife,Hotel,Apple,Window,Billet,Chaussette,Violin,Election,Truffe,Fallschirm,B\u00f6ller,Op\u00e9ra,Gardien,Pie,Fox,Card,Brain,Nest,Manga,Plane,Race,Meal,Scene,Outlet,Professeur,Prison,Evening,Paix,Vache,Horse,Station,Pieuvre,Box,Tooth,Boulet,Pair,Slide,Attorney,Spider,Baleine,Poup\u00e9e,Quarter,Truck,Leaf,Cannon,Circle
Guess,Metal,,Karneval,Spiegel,Casino,Seed,Circus,Cross,Canvas,bottle,Knife,Hotel,Apple,window,Billet,Chaussette,Violin,Election,truffe,Fallschirm,Feuerwerk,Opera,gardien,pie,immigrant,Cards,Brain,nest,,airplane,Race,desk,Scene,Outlet,Mati\u00e8re,Prison,night,paix,Vache,horse,Station,Pieuvre,parcel,tooth,D\u00e9fense,Pair,Ladder,Court,Spider,Baleine,Poup\u00e9e,,Truck,Bark,Canon,Circle
