ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,511681898,511675551,511427961,511221983,511461873,511194442,511241613,510979110,510811961,510643525,510480122,510121543,510376074,510360489,510340787,510218293,509900139,510074790,510051909,509986891,509979754,509801761,509257460,509411011,509416152,509211925,508632568,508740938,508761165,508478814,508240050,508161670,508116165,507864886,507334076,505820263,506435502,506014207,505109239,504721368,504876059,504676752,504102561,503906863,498938279,496926213,496712411,493769667,489194416,488379380,484123113,464921867,443775902,422619886,420552674,374138794,366888891,356959263,343894377,338553253
Move,['9'],['7'],['9'],['32'],['18'],['7'],['19'],['27'],['15'],['29'],['49'],['12'],['63'],['44'],['42'],['24'],['31'],['63'],['47'],['123'],['21'],['87'],['60'],['36'],['36'],['65'],['45'],['24'],['69'],['67'],['52'],['18'],['66'],['19'],['45'],['63'],['57'],['73'],['58'],['67'],['24'],['103'],['108'],['100'],['984'],['102'],['247'],['57'],['377'],['79'],['431'],['92'],['2341'],['682'],['763'],['1615'],['1252'],['1618'],['2711'],['1912']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+
Language,English,English,Français,English,Français,English,English,Français,Français,English,English,Français,Français,Français,Français,Français,English,English,English,English,Deutsch,English,Deutsch,Français,English,English,English,English,Français,English,Deutsch,Français,English,English,English,English,English,English,Français,Français,English,English,English,English,English,English,English,English,Français,Français,English,English,Français,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['crab', 'Introvert', 'Roshi', 'Lantern', 'Sociopath', 'recluse']","['bread', 'mildew', 'Fungus', 'Cheese']","['B\\u00fbcheron', 'viking', 'nain', 'H', 'outils', 'Outils']","['Capitulate', 'Spelunking', 'stalactites', 'stalagmite', 'stalactite']","['Premi\\u00e8re', 'couette', 'lit', 'Page', '\\u00c9dredon', 'Edredon']","['Carter', 'rations', 'Critical', 'critical']","['Soup', 'milky', 'Lotion', 'pie', 'Ice', 'Ice']","['serr\\u00e9s', 'comme', 'Poisson', 'Chanson']","['pmu', '...', 'Risque', 'Mise']","['Milk', 'waxed', 'box', 'cigarette', 'cigarettes', 'cigarettes']","['bakery', 'Buttermilk', 'Loaf', 'money', 'Baguette']","['Tomber', 'anatomie', 'Niagara', 'Niagara', 'Cascade', 'Cascade']","['Volant', ""d'Orient"", 'Moquette', 'Poker', '...', '...']","['camelid\\u00e9', 'vilain', 'mammif\\u00e8re', 'Bactrine']","['tabac', 'fellation-lol', 'Bois', 'Fum\\u00e9']","['Projectile', 'Cible', 'Carquois', 'Munition', 'Arc', 'Arc']","['First', 'season', 'warm', 'PlumFlower']","['Win', 'Place', 'Mane', 'Dressage', 'Riding', 'Cowboy']","['Kirin', 'Tyskie', 'Germany', 'Lager', 'Hop', 'Stout']","['korvatulpat', 'Muusikko', 'swift', 'Sibelius-talossa', 'tapahtuma', 'Musiikkitapahtuma']","['Leviosa', 'Lily', 'Harry', 'Harry']","['Sahara', 'Ant\\u00e1rtida', 'Atacama', 'Duna']","['Gef\\u00e4ngnis', 'Ereigniskarte', 'Nordbahnhof', 'Kultspiel']","['Cerf-volant', 'siroco', '\\u00c9olienne', 'Blizzard', 'tramontane', 'Tramontane']","['Rings', 'teary', 'Spring', 'Scallion', 'Garlic', 'Pickled']","['Armisty', 'Love', 'War', 'Calm', 'Dove', 'Dove']","['Tidal', 'Swimming', 'backstroke', 'pocket', 'billiards', 'Billiards']","['takoyaki', 'suction', 'Camouflage', 'Eight', 'Doctor', 'Villain']","['New-York', '1234', 'Transport', 'Saga']","['Animal', 'Humps', 'Desert', 'spit', 'Spit', 'Desert']","['buddeln', 'Spielplatz', 'Schippe', 'Sandkasten']","['Volatile', 'Ara', 'Rio', 'Oiseau', 'Repetition', 'R\\u00e9p\\u00e9tition']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Shell-adorned', 'Shortman', ""Santa's"", 'Queues', 'santa', 'Santa']","['#2', 'Fecal', 'Faeces', 'excrement', 'beetle', 'beetle']","['Dexia', 'Straatmeubilair', 'Park', 'Zitten', 'ING', 'rusten']","['Caravan', 'Desert', 'Hump']","['Squishy', 'tape', 'Earth', 'Earth', 'Wiggly', 'Wiggly']","['bible', 'objet', 'Roman', 'poche', 'Pages', 'Reliees']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['Capture', 'Window', 'Television', 'Medical', 'Block', 'Mesh']","['preview', 'Caravan', 'mobile', 'hitch', 'Hitch']","['Flowery', 'Fragrance', 'Artificial', 'Dior', 'scent', 'Scent']","['Stove', 'Bake', 'Mitts', 'Bun', 'reheat', 'rotisserie']","['Howl', 'Wild', 'Akela', 'Pack', 'Lycanthrope', 'Mammal']","['solstice', 'Glau', 'cookout', 'Adder', 'Hot', 'Hot']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['-a2mains', 'sklibur', 'arme', 'bouclier']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['opener', 'fob', 'skeleton', 'answer', 'padlock', 'padlock']","['And', 'Bones', 'pirate', 'Vice']","['Boxe', 'Leger', 'encrier', 'oiseau']","['finder', 'buff', 'Animal', 'Breeding']","['bikini', 'beach', 'burkini', 'clothing', 'fastskin', 'outfit']","['american', 'panther', 'puma', 'puma']","['spiky', 'prick', 'plant', 'Spike', 'Spike', 'Spike']","['Sheep-Granny', 'Plantain', 'slippery', 'Split', 'Split', 'Split']","['Bad', 'Bug', 'Survives', 'Apocalypse']","['Bullion', 'Silver', 'mine', ""Fool's"", ""Fool's""]"
Mystery Word,Hermit,Mold,Hache,Cave,Couverture,Emergency,Cream,Sardine,Pari,Carton,Bread,Chute,Tapis,Chameau,Pipe,Fl\u00e8che,Spring,Horse,Beer,Concert,Potter,Desert,Monopoly,Vent,Onion,Peace,Pool,Octopus,Taxi,Camel,Schaufel,Perroquet,Fox,Grotto,Dung,Bank,Camel,Worm,Livre,Vache,River,Screen,Trailer,Perfume,Oven,Wolf,Summer,Spider,\u00c9p\u00e9e,Poup\u00e9e,Key,Rum,Plume,Stud,Swimsuit,Cougar,Cactus,Banana,Cockroach,Gold
Guess,Hermit,Mold,Barbe,Cave,Couverture,,Cream,Sardine,Paris,carton,Bread,,Tapis,Chameau,Pipe,Balle,Spring,Horse,Beer,concert,Hexe,Deserto,Monopoly,vent,Onion,peace,Pool,Octopus,,Camel,,Perroquet,immigrant,elf,Poop,bank,Camel,ball,Livre,Vache,river,screen,Trailer,Perfume,oven,wolf,summer,Spider,Epee,Poup\u00e9e,key,Rum,Plume,Stud,Swimsuit,black,cactus,banana,Cockroach,ore
