ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64
Table Number,552867560,554023225,553812308,553675417,553324469,553182170,553161901,552408247,552834694,552711037,552587415,552842629,552417259,552502335,552318003,552352558,552339240,552318025,552245347,551910881,551860307,551949432,551534468,551324603,551312356,550259893,550670611,550484879,550487689,550254144,549623066,550010707,549656035,549794636,548946969,548719769,546422056,546187313,546021719,545618695,544734104,544337775,542060223,540361426,539937223,539412516,537913892,535380893,533993182,534528798,533093056,528042758,520583929,517095134,516738278,511221983,508130373,506189713,498938279,480055062,431028877,420552674,396307534,319065151
Move,['7'],['8'],['4'],['29'],['18'],['11'],['48'],['15'],['20'],['27'],['21'],['37'],['30'],['36'],['81'],['73'],['66'],['33'],['79'],['29'],['103'],['55'],['48'],['57'],['62'],['62'],['63'],['85'],['101'],['72'],['76'],['32'],['57'],['88'],['63'],['58'],['89'],['73'],['86'],['43'],['83'],['57'],['31'],['336'],['40'],['68'],['1324'],['11'],['45'],['25'],['31'],['52'],['108'],['532'],['1033'],['1464'],['1312'],['1348'],['3191'],['775'],['1467'],['986'],['693'],['545']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,Français,English,English,Français,English,Français,Français,English,Deutsch,Français,English,English,English,English,Français,Français,English,English,Deutsch,English,English,English,Français,English,English,English,English,English,Deutsch,English,English,English,English,Deutsch,English,English,Français,Français,English,Français,English,English,Deutsch,English,English,Français,English,Deutsch,English,Deutsch,English,Français,English,English,English,English,English,Deutsch,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Bunny', 'Roger', 'White', 'Ears']","['ouch', 'henna', 'anchor', 'permanent', 'Permanent']","['astre', 'nuit', 'astre', 'nuit']","['Combine', 'oats', 'seed', 'Rice', 'Wheat', 'flour']","['Humor', 'RomCom', 'Hilarious', 'Anchorman', 'Laugh', 'Laughs']","['museau', 'Sourire', 'Oreille', 'Dents']","['Daffy', 'Donald', 'Bird', 'Quack', 'Mallard', 'Rubber']","['Arnaque', 'Royal', 'Argent', 'Supermarch\\u00e9']","['Lancelot', 'Laspales', 'Cavalier', 'Roi']","['Minecraft', 'Breathing', 'Boobs', 'wonderbra', 'Push', 'Pushup']","['Homer', 'Maggie', 'Gelb', 'Jessica']","['Jeux', 'Kennedy', 'Pise', 'Donjon', 'Chateau', 'Echec']","['Fervor', 'Ardor', 'Play', 'Project', 'Christ', 'enthusiasm']","['Paprika', 'Bell', ""Lennon's"", 'Sergeant', 'Jalapeno', 'Habanero']","['Ghandi', 'Nobel', 'hippies', 'shalom', 'hippie']","['visor', 'steel', 'head', 'Hat', 'safety', 'Safety']","['Imite', 'guenon', 'Bonobo', 'Monnaie', 'Rafiki']","['andouillette', 'blanc', 'Saucisse', 'Pomme']","['Detector', 'Disturbed', 'Metallica', 'Metalica', 'steel', 'steel']","['Fallen', 'Daemon', 'Mephistopheles', 'Dare']","['Storck', 'Adam', 'R\\u00fcbezahl', 'Bohnenstangengefahr', 'Goliath', 'Goliath']","['bad', 'Food', 'Double', 'Asian', 'shaped', 'Shape']","['Bug', 'influenza', 'Sickness', 'pandemic', 'malware', 'computer']","['Serviette', 'Face', 'Cloth', 'Cleaning', 'paper', 'towel']","['Moulin', 'Moche', 'Mer', '\\u00c9nergie', 'Vent', 'Vent']","['Bridge', 'Alternative', 'Shawshank', ""crawlin'"", 'underground', 'passage']","['Treasure', 'Ruby', 'singer', 'nile', 'Gem', 'Gem']","['Christmas', 'Wrapped', 'tense', 'Gift', 'gift', 'gift']","['bourbon', 'biscoff', 'Buttermilk', 'cookie', 'Wafer', 'Snack']","['Weed', 'Cigarette', 'Hickory', 'Asphyxiating', 'Fumes', 'Fumes']","['Menstruation', 'Periode', 'Menstruations...', 'regel', 'Mond', 'Mond']","['Corn', 'Rye', 'endosperm', 'bran', 'wheat', 'whole']","['Bender', 'BB-8', 'R2D2', 'C3P0', 'Artificial', 'Humanoid']","['hornet', 'similar', 'Bumble', 'Sting', 'black', 'Yellow']","['Knight', 'Cave', 'Fiery', 'Red', 'Fire', 'Fire']","['Erbse', 'Schloss', 'Kate', 'Thronfolgerin', 'Victoria']","['Ororo', 'Inclement', 'Daniels', 'electrical', 'DiConstanza']","['Express', 'Little', 'Foal', 'EQUESTRIA', 'Equine', 'Shetland']","['Lucarne', 'Carreau', 'Volets', 'vitr\\u00e9e', 'Vitrail']","['Poisson', 'Fente', 'peigne', 'Cheveux']","['Mirage', 'Slot', 'Gambling', 'Royale', 'roulette']","['boucle', 'Sauron', 'goloum', 'Alliance', 'Alliance', 'alliance']","['sweets', 'cane', 'sourpatch', 'kitkat']","['Santa', 'Wizard', 'Goatee', 'Hair']","['Troubadix', 'Film', 'Obelix', 'Comic', 'Idefix', 'Idefix']","['Loves', 'Rhum', 'Ahoy', 'JackSparrow']","['Button', 'umbilical', 'fuzzy', 'Belly', 'Belly', 'fuzzy']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Hemlock', 'Toxin', 'sick', 'Oak']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['Eingewickelt', '\\u00c4gypten', '\\u00c4gyptisch', 'Toilettenpapier']","['Ka', 'kriechen', 'Boa', 'Lang', 'Giftig']","['Suisse', 'Tranchant', 'Laguiole', 'Coupure']","['Electrical', 'Connexion']","['curds', 'Gruy\\u00e8re', 'Big', 'Feta', 'Camembert']","['king', 'Leader', 'Moses', 'Tutankhamun', 'Cleopatra', 'Cleopatra']","['pooh', 'cake', 'Sweet', 'Comb', 'Golden', 'Golden']","['kleenex', 'scotties', 'Massage', 'Sneeze', 'wipe', 'paper']","['Usa-nachbar', 'Quebec', 'Ottawa', 'Trudeau', 'Ahornblatt', 'Ahornsirup']","['Cardboard', 'Packing', 'Of', 'Chocolate', 'cereal', 'container']","['phantom', 'of', 'house', 'Sydney', 'singer', 'theater']","['Climb', 'Tool', 'climbing', 'Up', 'step', 'extension']","['migjorn', 'gregal', 'Air', 'Movement']"
Mystery Word,Rabbit,Tattoo,Lune,Grain,Comedy,Bouche,Duck,Casino,Chevalier,Chest,Simpson,Tour,Passion,Pepper,Peace,Helmet,Singe,Boudin,Metal,Devil,Riese,Pear,Virus,Napkin,\u00c9olienne,Tunnel,Jewel,Present,Biscuit,Smoke,Zyklus,Grain,Robot,Bee,Dragon,Prinzessin,Storm,Pony,Fen\u00eatre,Raie,Casino,Anneau,Candy,Beard,Asterix,Pirate,Navel,Perle,Poison,Tempel,Ocean,Mumie,Snake,Couteau,Outlet,Cheese,Pharaoh,Honey,Tissue,Kanada,Box,Opera,Ladder,Wind
Guess,Rabbit,Tattoo,U,,,,Duck,Casino,Chevalier,Chest,Simpsons,Tour,Faith,Pepper,peace,Helmet,Singe,Boudin,Metal,Devil,Riese,,Virus,Napkin,\u00c9olienne,tunner,Jewel,,Biscuit,Smoke,Monatsblutung,Bread,Robot,Bee,,Prinzessin,Storm,Pony,,Raie,Casino,Anneau,Candy,Beard,Asterix,Pirate,Belly,Perle,Poison,,Ocean,Mumie,Schlange,Couteau,Current,Cheese,Pharaoh,Honey,Tissue,Kanada,Box,Opera,ladder,Wind
