ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,515075093,515176359,515105737,515107837,515006325,514964104,514707951,514643573,514329376,514736640,514565841,514167014,514438929,514342135,514381694,514339808,514163701,514127942,514167474,514056553,513973547,513617556,513603313,513316968,513406936,513416918,513106138,512810444,512757859,512695517,512598970,512633377,512045912,512408901,512212397,511473406,511154351,510920367,511194442,510522677,510539771,510466742,510218293,510269410,509980948,509624361,509531723,508273744,508619100,508161670,508116165,507088910,507832390,507221262,507052086,505741993,504783443,505196983,505313146,504721368,504876059,498936864,494728196,493769667,488379380,484123113,470247957,464921867,317609821
Move,['6'],['6'],['8'],['8'],['16'],['20'],['7'],['18'],['14'],['38'],['28'],['26'],['13'],['32'],['41'],['27'],['46'],['21'],['18'],['44'],['30'],['72'],['12'],['16'],['83'],['37'],['36'],['12'],['43'],['66'],['56'],['52'],['108'],['39'],['73'],['34'],['91'],['25'],['44'],['24'],['53'],['58'],['67'],['33'],['92'],['73'],['104'],['75'],['58'],['42'],['66'],['72'],['27'],['36'],['103'],['65'],['31'],['83'],['92'],['67'],['24'],['42'],['151'],['57'],['79'],['463'],['1260'],['114'],['1936']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,English,English,English,Français,Français,Français,English,English,Français,English,Français,English,Français,Deutsch,Deutsch,Français,English,English,English,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,Français,Français,English,English,English,English,Deutsch,English,Français,English,English,English,Français,English,English,English,English,English,Français,English,Français,English,English,Français,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['Casket', 'protection', 'Display', 'study', 'Investigation', 'investigation']","['map', 'legend', 'Unlocking', 'Implement', 'Padlock', 'Open']","['Rifle', 'Deer', 'Gatherer', 'Gatherer', 'Gatherer']","['bleach', 'Rotten', 'Shape', 'spores', 'spores']","['Electricity', 'Clothing', 'Plug', 'Plug']","['Fil', 'Repriser', 'Tricot', 'Charl\\u00e9lie', 'Lagerfeld', 'Aiguille']","['\\u00c9lys\\u00e9e', 'Royaume', 'Royal', 'R\\u00e9sidence']","['Serrure', 'Verrou', 'sol', 'Vo\\u00fbte', 'Allen', 'Passe-partout']","['Dust', 'cake', 'disolvable', 'Granular']","['Tiger', 'Siamese', 'Tom', 'Persian']","['ouvrier', 'Nord', 'charbon', 'Charbon']","['platelet', 'thief', 'Blood', 'Fly', 'annoying', 'sucker']","['Petit', '9h', 'Vie', 'Rouge', 'Amour', 'Amour']","['beer', 'Seed', 'underground', 'tree', 'canal', 'Canal']","['Caf\\u00e9', 'Bizarre', 'Plante', 'Fleur']","['Konterfeiheft', 'Meta', 'blauwei\\u00df', 'Millennialplattform']","['Boybandpioniere', 'Yesterday', 'Strawberryfields', 'Zebrastreifenbild', 'Pilzk\\u00f6pfe', 'Pilzk\\u00f6pfe']","['Gibier', 'Fusil', 'Tueur', 'For\\u00eat']","['stable', 'Ride', 'horse', 'shetland', 'little', 'Little']","['talking', 'colourful', 'Animal', 'Pirate', 'Pirate', 'Animal']","['Forest', 'acid', 'pouring', 'umbrella', 'Shower', 'showers']","['Alpinsport', 'Berge', 'Sicherungsleine', 'Muskelkraft']","['Nourriture', 'Chimpanz\\u00e9', 'Fruit', 'Mario', 'Aliments', 'Babouin']","['Earring', 'dean', 'Swine', 'Bead', 'Wisdom']","['Fraser', 'Weisz', 'Daddy', 'Female', 'Anubis', 'Tomb']","['hole', 'tinker', 'Wall', 'Handsome']","['Bun', '375', 'Double', 'Convection', 'furnace', 'cake']","['Jessica', 'hutch', 'Peter', 'Bunny', 'Tophat', 'Magician']","['Wool', 'Clippers', 'Hedge', 'Sharp']","['riot', 'Russian', 'orbit', 'Industrial', 'rebellion', 'Xinhai']","['curly', 'Thin', 'oily', 'French', ""McDonald's"", 'crunchy']","['velo', 'wheels', 'Riding', 'Helmet', 'Tandem', 'Uni']","['Clove', 'Breath', 'vampire', 'Vampire', 'Vampire', 'Vampire']","['Xanadu', 'Rollerball', 'blade', 'Board', 'ice', 'Ice']","['Ruler', 'Leader', 'Dynasty', 'Yu-Gi-Oh', 'Neferefre', 'Tut']","['November', 'Tuesday', 'Vote', 'Candidate', 'Majority']","['gainsbourg', 'russe', 'poumon', 'nicotine', 'Fum\\u00e9e', 'Fum\\u00e9e']","['Unleaded', 'Premium', 'propellant', 'acetylene', 'station', 'fumes']","['Stardust', 'Belagio', 'Vegs', 'Vegas']","['Microgreens', 'Germinate', 'sapling', 'Growth', 'Growth']","['palmeras', 'avion', 'Oasis', 'ilusion', 'Alucinaci\\u00f3n', 'Alucinaci\\u00f3n']","['Arc', 'Ville', 'Plusieurs', 'Ciel', 'sur', 'ciel']","['Eclair', 'Statique', 'Pikachu', '\\u00c9l\\u00e9ment', 'Watt', 'Energie']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['jacobs', 'Stool', 'Tights', 'Chutes', 'Step', 'Ball']","['Book', 'Dog', 'rear', 'dead', 'The', 'Finale']","['Beach', 'Fish', 'Turtle', 'Snail', 'Snail']","['Japan', 'Tezuka', 'Bildergeschichten', 'Comic', 'Mila']","['Howard\\u2019s', 'Lands', 'rear', 'rear']","['manta', 'Fesses', 'Fente', 'poisson', 'Mantha', 'Poisson']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Rolling', 'Pictures', 'celluloid', 'analogue', 'hollywood', 'acting']","['cease', 'backside', 'Epilogue', 'Acknowledgments']","['Escargot', 'Crabe', 'boulette', 'oeuf']","['Clean', 'Dishes', 'bob', 'bob', 'Bob']","['Chantrel', 'porcini', 'Fungi', 'cap', 'Chanterelle', 'chanterelle']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['episode', 'volumes', 'sequence', 'Netflix', 'Mini', 'Narnia']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['Chasseur', 'poisson', 'Martin', 'martin']","['Magma', 'Aso', 'disaster', 'hill', 'Lava', 'Lava']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['Taekwondo', 'Miyagi', 'Aikido', 'Jujitsu', 'Judo', 'judo']","['capricciosa', 'Italian', 'Napoli', 'manoosh', 'Hut', 'Pineapple']","['Gun', 'noise', 'Chitty', 'Energy']","['casper', 'drap', 'Poltergeist', 'Op\\u00e9ra', 'Op\\u00e9ra', 'OP\\u00e9ra']"
Mystery Word,Case,Key,Hunter,Mold,Outlet,Couture,Palais,Cl\u00e9,Powder,Cat,Mineur,Mosquito,C\u0153ur,Root,Grain,Facebook,Beatles,Chasseur,Pony,Parrot,Rain,Klettern,Banane,Pearl,Mummy,Stud,Oven,Rabbit,Shears,Revolution,Fries,Bicycle,Garlic,Skate,Pharaoh,Election,Cigarette,Gas,Casino,Sprout,Mirage,Corde,\u00c9lectricit\u00e9,Hunter,Ladder,End,Shell,Manga,End,Raie,Fox,Film,End,Coquille,Sponge,Mushroom,Oven,Pilot,Series,Vache,River,P\u00eacheur,Volcano,Spider,Poup\u00e9e,Karate,Pizza,Bang,Fant\u00f4me
Guess,case,Key,Hunter,,Wool,Couture,Palais,Cl\u00e9,powder,cat,Lutins,mosquito,Coeur,Hop,Graine,Facebook,Beatles,Chasseur,Pony,Parrot,Rain,Klettern,Banane,pearl,Mummy,,Oven,Rabbit,Shears,Revolution,Fries,Bicycle,garlic,Skate,King,Election,cigarette,Gasoline,casino,sprout,Desert,Monument,\u00c9lectricit\u00e9,,ladder,End,Sea,Manga,end,Raie,immigrant,Cinema,End,,Washer,Mushroom,fry,Pilot,Series,Vache,river,Pecheur,eruptions,Spider,Poup\u00e9e,karate,Pizza,Bang,Fant\u00f4me
