ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,496180039,495785333,496054420,495725877,495560314,495228715,495200530,495242253,495050738,494948149,494965811,494567062,494886767,494801385,494719520,494290426,494657077,494569914,493925782,493924887,493662581,493383316,492085316,492142675,491850991,491749709,491706632,491355517,491305856,490849544,490280100,490240657,490025575,489221823,488977589,489194416,486357111,486179493,485539344,484682575,484435490,479677325,479232973,475857014,471793759,465730124,465730355,465730615,465732005,465733714,465664095,465664286,465669875,465665695,465435499,464921867,462438853,444471586,426921218,423771261,417255169,396307534,338553253,337346134,336562502,328236739,322726720
Move,['6'],['15'],['15'],['17'],['18'],['27'],['30'],['35'],['22'],['28'],['27'],['25'],['21'],['12'],['28'],['25'],['36'],['30'],['40'],['37'],['24'],['50'],['89'],['45'],['72'],['63'],['75'],['48'],['38'],['109'],['37'],['91'],['42'],['51'],['68'],['130'],['77'],['67'],['50'],['98'],['55'],['82'],['1915'],['10'],['74'],['48'],['43'],['43'],['43'],['48'],['44'],['43'],['42'],['43'],['366'],['51'],['682'],['57'],['613'],['2118'],['1673'],['483'],['1800'],['4142'],['1704'],['3574'],['1207']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,Deutsch,Deutsch,English,Français,Français,Français,Français,English,English,Deutsch,Français,English,Français,English,English,English,English,English,English,English,English,English,Français,English,Français,Français,Deutsch,Français,English,Français,English,English,Français,English,Français,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,Français,English,English,Deutsch,English,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Jeannie', 'Lava', 'Ligth', 'Bulb', 'desktop', 'tiffany']","['Leibniz', 'Vanillekipferl', 'Prinzenrolle', 'Butter', 'Bahlsen', 'Kr\\u00fcmelmonster']","['Kapseln', 'Kaffeesystem', 'Clooney', 'Clooney']","['Hitch', 'wagon', 'Truck', 'Preview', 'Preview']","['volet', 'Lumi\\u00e8re', 'Velux', 'ouverture', 'Ouverture', 'Ouverture']","['Lancer', 'Bois', 'Tranchant', 'Tomahawk', 'Bucheron', 'Bucheron']","['Vieille', 'Chaudasse', 'Panth\\u00e8re', 'Milf', 'Vielle', 'Salope']","['lentilles', 'zoom', 'Longues-vue', 'Monozygote']","['Coniferous', 'Christmas-tree', 'cone', 'Evergreen']","['Cutlery', 'Spage', 'Tines', 'Pitch']","['Beruf', 'Kanzlei', 'Strafverteidiger', 'Gerechtigkeitsbeuger', 'Syndikus', 'Justiz']","['Cerise', 'semi', 'blT', 'Heinz', 'Italienne']","['Prickly', 'Blossom', 'Desert', 'Desert']","['bain', 'pommeau', 'Froide', 'Arrosage', 'italienne', 'gel']","['encourage', 'Underneath', 'Jailbreak', 'Canal', 'Underground', 'Xylem']","['Gang', 'Lone', 'Pack', 'Romulus', 'hooowl']","['flock', 'Ewe', 'Wool', 'ewe', 'ewe', 'wool']","['Tissue', 'bib', 'Serviette', 'Handkerchief', 'sanitary', 'Paper']","['Gaia', 'FirstBirthday', 'mountain', 'guitar', 'scissors', 'Scissors']","['aviation', 'sitcom', 'Bic', 'Flight', 'Flyer', 'Lindbergh']","['Connection', 'Join', 'Conjoin', 'Crossroad', 'Intersection', 'Synonym']","['Zelda', 'Wild', 'In', 'Oxygen', 'Fire', 'Smelly']","['Snowplow', 'Girl-', 'Trump', 'employer', 'Employer']","['amarrage', 'enclume', 'Lourd', 'Amarres', 'matelot']","['Carrey', 'Marple', 'Batman', 'Gumshoe']","['Semaine', 'Ombillical', 'Bande-dessin\\u00e9e', 'Pitsbury', 'cicatrice', 'cordon']","['Incandescence', 'V\\u00e9sicule', 'Edison', 'Watts', 'durillon', 'Id\\u00e9e']","['Pferd', 'Griechisch', 'Griechensage', 'Huftierattrappe']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['Bull', 'Fernet', 'Control', 'Bonds', 'Supply', 'bouillon']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Cosmos', 'Astra', 'Andromeda', 'Milkyway', 'stars', 'supercluster']","['microchip', 'Processor', 'Desktop', 'Machine', 'iMac']","['r\\u00e9p\\u00e9ter', 'Cacato\\u00e8s', 'Ara', 'Ara']","['fire', 'panty', 'nylons', 'garden', 'water', 'water']","['plante', 'jaune', 'huile', 'huile']","['Einstein', 'lab', 'physics', 'Information', 'Fiction']","['tablette', 'plaque', 'Sc\\u00e8ne', 'D\\u00e9couper', 'Pain', 'Etag\\u00e8re']","['abs', '2x4', 'board', 'Board']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Tub', 'Soap', 'Roman', 'spa']","['Newton', 'lab', 'biology', 'biology']","['Free', 'Bird', 'Nicolas', 'Bars', 'actor', 'avoidant']","['Bird', 'KungFu', 'karate', 'kick']","['Titanic', 'ship', 'Killer', 'killer']","['Furry', 'bear', 'Two-toned', 'two-tone']","['Cashew', 'Brazil', 'squirrel', 'treat']","['Crimson', 'and', 'lucky', 'irish']","['Mean', 'Girls', 'kardashian', 'face']","['Dish', 'Liquid', 'sudsy', 'clean']","['Miniature', 'Prep', 'my', 'job']","['Great', 'desire', 'fruit', 'love']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['Engagement', 'gold', 'circus', 'perimeter']","['Reggae', 'Ambiance', 'Orchestre', 'Eurovision', 'Partition', 'Partition']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['gravy', 'Dog', 'cookie', 'Cookie']","['Traumhaus', 'Margot', 'Nussknacker', 'Ken', 'Ken']","['Plants', 'Romero', 'dead', 'Rob', 'Dead', 'Rob']","['eruption', 'Mana-Loa', 'Vesuvius', 'effusive', 'Lava', 'Haleakala']","['Punch', 'Argyle', 'Compression', 'puppet', 'Puppet', 'Puppet']","['dick.head.shape', 'tool.aka.you', 'mallet', 'tool', 'mjolnir']","['Mont\\u00e9e', 'Falaise', 'Baudrier', 'Corde', 'Ascension', 'Cime']","['opel', 'Diamond', 'gemstone', 'ruby', 'Kilcher']","['Print', 'Frame', 'Oil', 'Tent', 'Easel', 'Painting']"
Mystery Word,Lamp,Keks,Nespresso,Trailer,Fen\u00eatre,Hache,Cougar,Jumelles,Pine,Fork,Anwalt,Tomate,Cactus,Douche,Root,Wolf,Sheep,Napkin,Rock,Pilot,Junction,Breath,Boss,Ancre,Detective,Nombril,Ampoule,Troja,Baleine,Stock,Valise,Galaxy,Computer,Perroquet,Hose,Tournesol,Science,Planche,Plank,Quarter,Root,Guard,Bath,Science,Cage,Crane,Iceberg,Panda,Nut,Clover,Plastic,Soap,Painting,Passion,Poker,Ring,Musique,Vegetable,Biscuit,Barbie,Zombie,Volcano,Sock,Hammer,Escalade,Jewel,Canvas
Guess,Lamp,Keks,Nespresso,Hiking,Fen\u00eatre,H\u00e2che,Cougar,Loupe,Pine,fork,Anwalt,Tomate,Cactus,Douche,,Wolf,sheep,napkin,,Pilot,Junction,Breath,Nickname,Ancre,Detective,Nombril,Ampoule,Troja,Baleine,market,valise,galaxy,Computer,,hose,Mimosa,Science,planche,ladder,,,guard,Bath,Science,cage,Crane,Lifeboat,Grizzly,Nut,Clover,Cosmetics,Soap,Paint,Passion,Poker,Ring,Festival,Vegetable,Train,Oper,Rosemary,volcano,Socks,hammer,Escalade,Jewel,Art
