ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61
Table Number,576659201,576104470,575798268,575483623,575442228,575483356,575401862,575283867,575009680,574855708,574669691,574383150,574370813,574146296,573618526,573546126,573627935,573478692,573301360,572822891,572631912,572223118,572496359,571815545,571302579,571195661,569827801,570180987,570044287,569653565,568820644,569278700,569276510,569000947,568716970,568825592,568239892,568010964,567324587,567185190,567406997,567090385,566677150,566462339,562524435,562133986,560134917,558983329,557419238,555318049,539412516,521199099,517095134,516738278,489194416,478416865,470247957,420552674,417255169,356959263,313533300
Move,['18'],['9'],['5'],['55'],['17'],['27'],['58'],['19'],['36'],['26'],['29'],['100'],['47'],['60'],['58'],['58'],['46'],['90'],['66'],['48'],['37'],['30'],['101'],['35'],['6'],['37'],['92'],['51'],['87'],['77'],['74'],['88'],['59'],['49'],['77'],['73'],['91'],['61'],['105'],['57'],['226'],['43'],['83'],['49'],['17'],['11'],['257'],['26'],['92'],['115'],['195'],['839'],['748'],['1435'],['1233'],['1606'],['2592'],['1159'],['3022'],['2267'],['5031']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,English,English,English,English,English,English,English,Français,Français,English,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,Deutsch,Français,English,English,English,English,English,English,Français,English,English,English,English,English,English,Français,English,Français,English,Français,English,English,English,Français,English,English,Français,Français,English,Français,Français,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['push', 'padded', 'Mail', 'Flaps', 'card', 'container']","['Spring', 'grow', 'Leaves', 'Alfalfa', 'Seedling', 'SEEDLING']","['Leadbelcher', 'Music', 'Heavy', 'Heavy']","['Snow', 'Slalom', 'Hermon', 'Slope', 'Alps', 'Sport']","['feet', 'mat', 'floormat', 'Aladdin', 'Floor']","['diesel', 'Car', 'Engine', 'Wheelie', 'Engine', 'engine']","['bite', 'Nettle', 'grift', 'wasp', 'wasps']","['Stockage', 'Sous-sol', 'Vin', 'Flipant', 'Nick', 'humidit\\u00e9']","['card', 'appetizer', 'List', 'order', 'carte', 'Ordering']","['plage', 'pasteque', 'saison', 'vacances']","['T\\u00e9nor', 'Casse-noisette', 'Ballet', 'lyrique']","['Steel', 'drama', 'Korean', 'Succession', 'Netflix', 'Friends']","['Sleep', 'cushion', 'Headrest.', 'soft', 'Zzz', 'bed']","['Balmoral', 'Disney', 'Urquhart', 'home', 'Neuschwanstein']","['Tonsillitis', 'Frog', 'swallow', 'Esophagus']","['knight', 'slays', 'riders', 'Pern', 'Crouching', 'Tiger']","['toro', 'Potro', 'herradura', 'Caballo', 'Macho', 'macho']","['Fixins', 'Jerk', 'ribs', ""Stubb's"", 'Korean', 'Shrimp']","['werfen', 'Trocknen', 'abtrocknen', 'D.Adams', 'Sauna', 'Liegenreservierumg']","['Decay', 'Plaque', 'Dentist', 'Shark', 'Fairy', 'Fairy']","['Loverboy', 'motion', 'of', 'Frank', 'Billy', 'Billy']","['Pretend', 'Creepy', 'face', 'rag', 'plaything', 'playing']","['presenter', 'Sport', 'Orator', 'Talker', 'hifi', 'loud']","['sundae', 'Pit', 'Bing', 'Red']","['Pillen', 'Doctor', 'Forma\\u00e7\\u00e3o', 'Sa\\u00fade', 'Drugs', 'Krank']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['alto', 'Archet', 'Stradivarius', 'Musique', 'Ingres', 'Ingres']","['Ascot', 'Run', 'road', 'marathon', 'Competition', 'competition']","['belt', 'Macchio', 'Taekwondo', 'Fighting', 'Martial', 'sensei']","['row', 'Pontoon', 'love', 'Love']","['scooped', 'soup', 'vine', 'Kabocha', 'carve', 'Linus']","['Panthera', 'Cowardly', 'scar', 'animal', 'Aslan', 'Nala']","['Profession', 'Bread', 'cookies', 'creator', 'Butcher', 'Street']","['pyjama', 'R\\u00e9ception', 'Mousse', 'crepuscule', 'Cr\\u00e9puscule', 'Cr\\u00e9puscule']","['Brick', 'Heat', 'Bread', 'Roast', 'Cooker', 'microwave']","['Siberian', 'Kahn', 'Hogle', 'Bengal', 'Daniel', 'Daniel']","['Homicide', 'Batman', 'Pikachu', 'Marple', 'Sherlock', 'Sherlock']","['Burning', 'Bright', 'Frosted', 'Flakes', ""Cereal's"", 'Tony']","['Plants', 'Lichen', 'slimy', 'Algae', 'bog', 'surface']","['7.21', 'Days', 'date', 'November', 'reminder', 'schedule']","['Boule', 'Cochonnet', 'Marseille', 'Ricard']","['mac', 'ipod', 'red', 'fruist', 'MacBook', 'Brand']","['Nicolas', 'thoracique', 'UFC', 'Sports', 'Sports']","['Hygenist', 'Enamel', 'Doctor', 'Teeth', 'D.D.S.', 'gums']","['Flaque', 'Ond\\u00e9e', 'Mouill\\u00e9', 'Perturbations', 'nuage']","['Milky', 'Way', 'far', 'away']","['Fodder', 'Fort', 'Artillery', 'Ball']","['T\\u00e1rsasj\\u00e1t\\u00e9k', 'Carcassonne', 'F\\u00fcrd\\u0151szoba', 'Nemtudom']","['maillet', 'Piqueur', 'Requin', 'piqueur', 'Requin', 'Requin']","['Dig', 'Spade', 'Scoop', 'Spade', 'Spade', 'Scoop']","['Rotating', 'Air', 'whirlwind', 'storm']","['Poupon', 'Naissance']","['Tarzan', 'Lianes', 'Georges', 'Georges']","['Mountain', 'Tunnel']","['fournaise', 'notre-dame', 'fuego', 'non-maitris\\u00e9']","['\\u00c9crevisse', 'Tempura', 'Crustac\\u00e9s', 'Nordique', 'Crustac\\u00e9s', 'Nordique']","['Block', 'Shoulder', 'micro', 'kettle', 'poker', 'Dorito']","['chris', 'tree', 'evergreen', 'Cones', 'needle', 'Needles']","['Proton', 'McGonagall', 'Tenured', 'Dumbledor', 'Collegiate', 'X']","['Gandalf', 'Holmes', 'Smoke', 'Smoke', 'Organ', 'organ']","['Thumbelina', 'Navi', 'fae', 'Godmother', 'tinkerbell', ""Cinderella's""]"
Mystery Word,Envelope,Sprout,Metal,Ski,Rug,Motor,Sting,Cave,Menu,\u00c9t\u00e9,Op\u00e9ra,Series,Pillow,Castle,Throat,Dragon,Stud,Barbecue,Handtuch,Tooth,Ocean,Doll,Speaker,Cherry,Medicine,Rose,Violon,Race,Karate,Boat,Pumpkin,Lion,Baker,Soir\u00e9e,Oven,Tiger,Detective,Tiger,Moss,Calendar,P\u00e9tanque,Apple,Cage,Dentist,Pluie,Galaxy,Cannon,Tile,Marteau,Shovel,Tornado,B\u00e9b\u00e9,Jungle,Cave,Incendie,Crevette,Chip,Pine,Professor,Pipe,Fairy
Guess,Box,Sprout,metal,Ski,Carpet,gasoline,Hurt,cave,food,Ete,,Series,Pillow,castle,Throat,Dragon,Equino,barbecue,Tuch,Tooth,ocean,Mask,,Cherry,Medicine,Rose,Violon,Race,Karate,Boat,pumpkin,Lion,Baker,soir\u00e9e,Oven,Tiger,Murder,tiger,Lake,calendar,P\u00e9tanque,Apple,Cage,Dentist,pluie,galaxy,Cannon,Tile,Marteau,hole,Tornado,B\u00e9b\u00e9,jungle,Underground,Incendie,Crevette,Chip,Pine,Professor,pipe,fairy
