ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65
Table Number,482880706,482707285,482907709,482686694,482658995,482446068,481989851,482050499,481680435,481747388,481685545,481413511,481332731,480688827,481205600,480192475,480611246,480643401,480225123,479553934,479717801,479552937,479466145,479243968,478712941,478625404,478668337,478416865,478409391,477794751,478413710,478170756,477997297,477477285,477629086,476450279,476415351,475857014,475235402,473604955,474303583,473319518,473890082,468164131,468125819,468191722,466086884,466084294,465621249,465661217,465665616,465435499,463714023,461036696,457064795,455837502,451463411,411382679,402108912,358827793,356959263,348838927,346689693,338553253,322726720
Move,['9'],['11'],['36'],['19'],['9'],['20'],['28'],['31'],['45'],['12'],['30'],['50'],['67'],['57'],['37'],['55'],['31'],['72'],['64'],['37'],['75'],['61'],['61'],['82'],['45'],['43'],['73'],['90'],['90'],['28'],['65'],['43'],['51'],['81'],['104'],['103'],['37'],['10'],['89'],['76'],['74'],['36'],['9'],['38'],['64'],['85'],['42'],['38'],['70'],['37'],['39'],['366'],['57'],['68'],['36'],['584'],['40'],['717'],['1178'],['1964'],['1425'],['1505'],['2670'],['1716'],['1164']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only
Language,English,English,English,English,English,English,English,Français,Français,English,Français,English,English,Français,English,Français,English,English,Français,Français,English,English,English,English,Français,Français,English,Français,English,English,English,English,English,English,English,Français,English,English,Français,English,Français,Deutsch,English,English,English,English,English,English,Français,English,English,Deutsch,Français,English,English,Français,English,English,English,Français,English,Français,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['spaceman', 'Armstrong', 'Rocketeer', 'space', 'Rocket', 'space']","['Stout', 'Pilsner', 'Pub', 'Keg', 'Duff', 'Adult']","['Mousetrap', 'Chicken', 'Closed', 'Bird']","['Alley', 'Lanes', 'ball', 'whooot', 'Grandpa']","['Freshwater', 'Huron', 'Tahoe', 'Pond', 'Placid', 'Water']","['Cuckoo', 'grandfather', 'annoying', 'circle']","['Police', 'Rocket', 'Glas', 'neck', 'Neck', 'neck']","['Jet', 'Flotte', 'Froide', 'Rideau', 'Pommeau', 'Pommeau']","['Allumette', 'Gaz', 'Feu', 'Zippo', 'Zippo', 'Zippo']","['tall', 'building', 'Babel', 'Defense', 'Eiffel', 'Pisa']","['Carnaval', 'Covid', 'Venise', 'Jimcarrey']","['weight', 'Mass', 'balance', 'Climb', 'Libra']","['Ross', 'PBS', 'Oils', 'Watercolors', 'Van', 'Gogh']","['multiplication', 'Jesus', 'Chemin', 'Gamm\\u00e9e', 'calvaire']","['Dig', 'Donut', 'cavity', 'black', 'dark', 'grave']","['mygale', 'Toile', '8', 'pholque', 'Phobie', '\\u00e9cumoire']","['Data', 'Android', 'Animatronic', 'Wall-E', 'Technological', 'Golem']","['Talking', 'maw', 'oriface', 'Smash']","['Aube', 'Lundi', 'Aurore', 't\\u00f4t']","['interdiction', 'Autod\\u00e9fense', 'Ivoire', '\\u00c9L\\u00e9phant', 'Bouclier', 'BOUCLIER']","['Staal', 'Materiaal', 'ijzer', 'Rammstein', 'Erts', 'Roest']","['Calcium', 'Fracture', 'femur', 'spurs', 'Dog', 'White']","['Duplex', 'Dwelling', 'Gingerbread', 'cabin']","['\\u304a\\u3068\\u306a\\u306e\\u304f\\u3046\\u304b\\u3093', 'tmc5', '\\u30d0\\u30ec\\u30a8', '\\u30ab\\u30a6\\u30f3\\u30bf\\u30fc', 'Dining']","['Confinement', 'Punition', 'Cage', 'Humain', 'Barreaux', 'Barreau']","['Bernie', 'B\\u00eache', 'embrasser', 'rouler', 'Gueule', 'Trou']","['Jester', 'Silly', 'Rednose', 'king', 'Krusty', 'Circus']","['Fer', 'Magn\\u00e9sium', 'Nickel', 'Alliage', 'Acier', 'Acier']","['Videography', 'Buff', 'Critic', 'strip', 'Feature', 'Documentary']","['Handles', 'Prongs', 'Spoon', 'knife', 'silverware', 'Pitch']","['Chucky', 'Ugly', 'Bratz', 'Barbie', 'Toy', 'Toy']","['Arany', 'Vagyon', 'Kal\\u00f3z', 'Kal\\u00f3z']","['burguer', 'Carlos', 'Queen', 'Husband', 'tokyo', 'Tokyo']","['Precise', 'Alt', 'Turn', 'starboard', 'Affirmative', 'On']","['Cumin', 'Hot', 'Turmeric', 'Peper', 'Ginger', 'Sumac']","['Ludoth\\u00e8que', 'emprunt', 'Livres', 'Lieu', 'Librairie', 'Municipale']","['condiment', 'Yellow', 'seed', 'Colonel']","['Newton', 'lab', 'biology', 'biology']","['Lenoir', 'Louboutin', 'Aiguille', 'Achille', 'Achille']","['CPR', 'Services', 'Critical', 'Disaster', 'Bartlett']","['m\\u00e9rino', 'Tonte', 'Acier', 'Frisoux', 'tricot']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Stenen', 'Hoog', 'Beklimmen', 'Koud']","['cartoon', 'Reeses', 'Planters', 'allergy', 'Planters', 'Allergy']","['Square', 'Domino', 'Floor', 'grout', 'Bath', 'Ceiling']","['Cooperative', 'Tricktaker', 'Tricky', 'Seas']","['Birthday', 'Dessert', 'Going', 'Thedistance']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['Vadis', 'Tycoon', 'We', 'Bought']","['Not', 'Offense', 'Ofthe', 'Darkarts']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Sediment', 'Geode', 'granite', 'actor', 'salt', 'Gneiss']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u00c9pilation', 'Bain', 'piscine', 'Jaune', 'Jaune', 'jaune']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['Crease', 'beach', 'Leaf', 'Strike', 'Tropical']","['options', 'Edit', 'Entr\\u00e9es', 'catalog', 'offerings', 'listing']","['Etat', 'Schumacher', 'inverse', 'fruit']","['Devil-Devil', 'Music', 'Ballad', 'Notes', 'warble', 'mouth']","['Marie-Antoinette', '\\u00c9chafaud', 'tranchante', 'Barbier', 'L\\u00e9tale', 'D\\u00e9capitation']","['sarasin', 'au-sucre', 'mardi', 'gras']","['crustacean', 'seafood', 'Gumbo', 'puny', 'Brine', 'Brine']","['Berry', 'Tree', 'Stem', 'Drops', 'Red', 'Red']"
Mystery Word,Astronaut,Beer,Cage,Bowling,Lake,Clock,Bottle,Douche,Briquet,Tower,Masque,Scale,Painting,Croix,Hole,Araign\u00e9e,Robot,Mouth,Matin,D\u00e9fense,Metal,Bone,House,Bar,Prison,Pelle,Clown,M\u00e9tal,Film,Fork,Doll,Treasure,King,Right,Spice,Biblioth\u00e8que,Mustard,Science,Talon,Emergency,Laine,Puder,Dress,Mountain,Peanut,Tile,Sail,Cake,Patron,Zoo,Defense,Poker,Bouclier,Rock,Fox,Maillot,Ninja,Palm,Menu,L\u00e9gume,Song,Guillotine,Cr\u00eape,Shrimp,Cherry
Guess,Moon,Beer,Cage,Bowling,Lake,Clock,,Douche,Chaudiere,tower,masque,Scale,Paint,Croix,hole,Araign\u00e9e,Robot,mouth,Matin,Trafic,Metal,Bone,House,Bar,prison,Pelle,clown,M\u00e9tal,movie,Fork,Doll,Rich,King,order,spices,Biblioth\u00e8que,mustard,Science,Talon,Emergency,laine,Russ,,Mountain,,Tile,Crew,Cake,Coin,Zoo,Defense,Poker,Chevalier,rock,Fox,Maillot,,Palm,menu,L\u00e9gume,sing,Guillotine,beignet,Shrimp,
