ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61
Table Number,456344312,456222316,456069175,455920327,455855863,455620922,455340110,455334723,455314102,455082060,454848205,454706392,454581307,454423550,454408709,454347001,454245047,454097047,453828514,453630167,453589776,453436342,453219940,453106439,452780156,452751482,452672686,452316821,451693676,451595440,451359006,451357694,451153700,450758314,450600836,450476300,449716212,448202573,447297035,446585119,446514318,445628197,444843544,443958521,442941057,441538900,441488112,441032575,431028987,426921218,422619886,381826421,363390977,357001162,348302073,338553253,337346134,331907183,322726720,314877288,312552889
Move,['7'],['9'],['18'],['38'],['20'],['18'],['20'],['19'],['32'],['21'],['9'],['75'],['18'],['18'],['57'],['47'],['67'],['44'],['68'],['11'],['73'],['57'],['57'],['29'],['65'],['32'],['49'],['45'],['59'],['75'],['41'],['78'],['73'],['43'],['64'],['60'],['18'],['40'],['61'],['57'],['20'],['26'],['60'],['75'],['67'],['82'],['102'],['16'],['378'],['284'],['356'],['573'],['1280'],['1767'],['2167'],['1519'],['3328'],['875'],['1039'],['3314'],['2006']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Français,English,Français,English,Français,English,Français,Français,English,English,English,English,Deutsch,English,English,English,English,English,English,English,Français,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,English,Français,English,Deutsch,Deutsch,English,Deutsch,English,Français,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Pichu', 'minato', 'patisserie', 'Orage']","['Reynard', 'Fire', 'Hound', 'Sports', 'Cub', 'Vulpes']","['Serrer', 'Noire', 'Bretelle', 'Pantalon', 'Obi', 'Obi']","['Easter', 'Carrier', 'Fancy', 'Bucket']","['Suite', 'Double', 'Orchestre', 'Mortuaire', 'Robe', 'Dormir']","['weekend', 'Lazy', 'mass', 'driver', 'Sabbath', 'funnies']","['Feuilles', 'chance', 'Parfum\\u00e9', 'Irlande', '4', 'quatre']","['Vin', 'Jupon', 'Bal', 'Garde', 'Jupe', 'Jupe']","['Union', 'Togetherness', 'Team', 'Join']","['tiny', 'stallion', 'Mule', 'Mare']","['Star', 'Paper', 'Pebble', 'Igneous', 'Stone', 'geology']","['stratosphere', 'overhead', 'firmament', 'line', 'Scanner', 'up']","['King', 'Adlige', 'Elisabeth', 'Corgis', 'Bohemian', 'Freddy']","['Ocean', 'mammal', 'Flipper', 'Miami', 'bottlenose', 'cetacea']","['intestines', 'stuffed', 'brat', 'kolache']","['Kumite', 'Dojo', 'Kid', 'Taekwondo', 'Martial', 'Martial']","['Natural', 'Energia', 'Ne\\u00f3', 'Heli', 'Combustible', 'Estat']","['Tooth', 'Tinkerbell', 'Mythical', 'Fantasy', 'Godmother', 'Wings']","['Air', 'Inhale', 'Respiration', 'Freshener', 'Bad', 'Oxygen']","['Panes', 'Translucent', 'glass', 'view']","['alv\\u00e9ole', 'Pops', 'Ruche', 'Nectar', 'Acacia', 'Malaury']","['fry', 'casserole', 'Peter', 'flute', 'flute', 'Peter']","['cute', 'shoes', '12', 'Twins', 'Aces', 'Aces']","['Fahrradreifeninhalt', 'Feuerwehr', 'Draufstehen', 'Gartenbew\\u00e4sserung', 'Garten', 'Garten']","['grim', 'black', 'cheese', 'humid', 'Cake', 'Aspergillus']","['Stich', 'Fabric', 'Sewing', 'Ripper', 'Ripper']","['Belly', 'pants', 'Something', 'Click', 'Press', 'Press']","['Ororo', 'Daniels', 'gale', 'X-Man', 'Thunder', 'Thunder']","[""Orion's"", 'narrow', 'conveyor', 'Notched', 'trouser', 'Trousers']","['Sheldon', 'Albert', 'Brilliant', 'O', 'Einstein', 'Einstein']","['Animal', 'Slaughterer', 'Cutter', 'Cutter']","['POPPINS', 'Umbrella', 'Shade', 'Shade']","['Sew', 'String', 'Conversation', 'Train', 'Tapestries', 'Composition']","['Rail', 'Point', 'Petticoat', 'coupling', 'Train', 'Pipe']","['lamp', 'fire', 'Magma', 'magma']","['Waldrandkraut', 'Marmelade', 'Schwarzbeere', 'Bordeaux', 'Dornbeere']","['1978', 'Mustang', 'Mare', 'Neigh', 'Neigh', 'Neigh']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Centimes', 'Salle', 'Monnaie', 'Appartement']","['guacamole', 'Hat', 'Mexican', 'Mexican', 'hat', 'hat']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Zigaretten', 'Rauchen', 'Pflanze', 'nikotin', 'Nikotinhaltig', 'pflanzlich']","['Wooden', 'Aim', 'Direction', 'Robin', 'Fletcher', 'Fletching']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Respect', 'tie', 'tie', 'NA']","['Vin', 'Gourde', 'Verre', 'Boire', 'Plastique']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Nursing', 'educational', 'Uniform', 'Teacher']","['Looking', 'Glass', 'reflection', 'broken']","['Place', 'Site', 'Card', 'Cineplex']","['Freaky', 'fifth', 'fish', 'TGI']","['Braxton', 'hole', 'Skeleton', 'Essential', 'Peele']","['shell', 'cracker', 'Brazilian', 'Pea', 'Case', 'Job']","['Coiffure', 'Anglaises', 'Bijou', 'Oreilles', 'Lacet', 'Cheveux']","['Chips', 'Screen', 'Tanning', 'tan', 'rise', 'Solar']","['Not.you', 'you', 'Sheva', 'Hugo', 'Hugo']","['Aria', 'Sydney', 'Carmen', 'Phantom', 'Phantom', 'Phantom']","['12th', 'Advent', 'Month', 'Twelfth', 'Month', 'Twelfth']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Double', ""George's"", 'Born', 'Puff', 'Puff']"
Mystery Word,\u00c9clair,Fox,Ceinture,Basket,Chambre,Sunday,Tr\u00e8fle,Robe,Alliance,Pony,Rock,Sky,Queen,Dolphin,Sausage,Karate,Gas,Fairy,Breath,Window,Miel,Pan,Pair,Schlauch,Mold,Seam,Button,Storm,Belt,Genius,Butcher,Parasol,Thread,Junction,Lava,Brombeere,Horse,Grape,Pi\u00e8ce,Sombrero,Meerjungfrau,Tabak,Arrow,Nest,Bow,Bouteille,Anchor,Scale,School,Mirror,Scene,Friday,Key,Nut,Boucle,Sun,Boss,Opera,December,Circle,Dragon
Guess,Eclair,Fox,Ceinture,Basket,Chambre,Sunday,Trefle,Robe,Acceptance,Pony,rock,Sky,Queen,Dolphin,sausage,Karate,Gas,Fairy,breathe,Window,Miel,roast,Mary,Schlauch,mould,thread,belt,Storm,Belt,Genius,Butcher,Mary,Write,Junction,,Brombeere,horse,,pi\u00e8ce,Vegetable,Meerjungfrau,Tabak,Arrow,,artist,Bouteille,,,Educator,Mirror,Scene,friday,Key,Nut,Boucle,Sun,black,Opera,December,Circle,twins
