ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,523016297,522982500,522917963,522734394,522767575,522767375,522043003,522074776,521674356,521938924,521708459,521570005,521576994,520391399,521406989,521273166,521133888,520589419,521133988,521138895,520958200,520467015,519739719,519986347,519484673,519687440,519817267,519617486,518691126,518816937,518678559,518579460,518670650,518587758,518583318,518328866,517125895,517973951,517856835,517103589,517039024,515518017,514679425,511757036,511070791,510269410,509897088,509348231,508116165,506189713,504783443,504721368,489469138,489194416,480055062,478416865,443775902,431028877,402108912,387173467,343894377,322726720
Move,['6'],['16'],['9'],['8'],['6'],['10'],['5'],['32'],['28'],['36'],['44'],['28'],['11'],['21'],['65'],['56'],['69'],['8'],['37'],['68'],['28'],['30'],['40'],['46'],['32'],['97'],['74'],['68'],['41'],['61'],['101'],['91'],['84'],['68'],['38'],['84'],['90'],['17'],['83'],['42'],['35'],['31'],['74'],['43'],['57'],['33'],['73'],['398'],['75'],['358'],['31'],['67'],['594'],['551'],['507'],['820'],['2763'],['1240'],['1615'],['1877'],['2844'],['1287']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,Français,English,English,English,Français,English,English,English,Français,English,Français,English,English,Français,Français,English,English,Français,English,English,Français,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,Français,Français,Français,Deutsch,Français,Français,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['knight', 'headwear', 'protection', 'skull', 'safety', 'motorcycle']","['Enclos', 'Soigneur', 'Parc', 'Barben']","['Excuse', 'Goatee', 'Chin', 'Whiskers', 'Barbers', 'Scruffy']","['\\u30b2\\u30fc\\u30e0\\u30bb\\u30f3\\u30bf\\u30fc', 'top', '\\u30aa\\u30ea\\u30f3\\u30d4\\u30c3\\u30af', 'Olympic', '\\u30aa\\u30ea\\u30f3\\u30d4\\u30c3\\u30af']","['Larynx', 'Pharynx', 'esophagus', 'Uvula', 'strep', 'Strep']","['Taekwondo', 'Martial', 'kungfu', 'sport']","['Tail', 'Ride', 'Eeor', 'Grandad']","['Carta', 'Estampilla', 'Poker', 'Poker', 'Tama\\u00f1o', 'vocales']","['Bloodsucker', 'Malaria', 'Blood', 'Bite', 'Zika', 'Pest']","['Cache', 'Visage', 'objet', 'occultant', 'Bal', 'Carnaval']","['Edward', 'Fangs', 'Night', 'Creature', 'Transylvania', 'Carotid']","['Enterrement', 'Mort', 'recueillement', 'mausolee', 'Chute', 'Chute']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['Protection', 'Averse', 'poppins', 'pr\\u00e9cipitation', 'Pluie', 'Mouill\\u00e9']","['Unique', 'Gollum', 'Seigneur', 'Alliance']","['Tape', 'Daffy', 'Donald', 'mallard', 'quack', 'Lacquered']","['Garten', 'Deo', 'Holz', 'Beil', 'Deospray']","['Tourner', 'Carroussel', 'enfants', 'Enchant\\u00e9']","['Bugs', 'Door', 'monitor', 'Wind', 'projector', 'Projector']","['damp', 'Flowerless', 'Humid', 'Fishtank', 'Greenery', 'Kate']","['pilote', 'vehicule', 'Porche', 'Bagnole', 'Automobile', 'Automobile']","['watercolor', 'Louvre', 'Acrylics', 'Brush', 'Mural']","['Lactose', 'breast', 'Colostrum', 'Gallon', 'cow', 'Skim']","['intersection', 'joining', 'Waistcoatslip', 'Coupling', 'Petticoat', 'Station']","['Feathers', 'Chirpy', 'Sparrow', 'wings', 'Toucan', 'Wren']","['fonderie', 'Gong', 'matines', 'Tintement', 'Glas', 'Glas']","['gripping', 'Pinch', 'Squeeze', 'tool', 'Tool', 'Tool']","['Trilby', ""O'Shanter"", 'straw', 'bonnet', 'Fedora', 'Fedora']","['antipasto', 'Dressing', 'Caesar', 'Cobb', 'tossed', 'Tossed']","['Platform', 'Play', 'Fire', 'Assign', 'Unmoving', 'Bus']","['All-in', 'Ante', 'Dare', 'wager', 'wager', 'Wager']","['FDIC', 'regulated', 'of', 'America', 'Citi', 'vault']","['Tastatur', 'tasten', 'Joel', 'Elfenbeinschl\\u00fcssel', 'Instrument']","['Guidon', 'B\\u00e9quille', 'Selle', 'Selle']","['Justinian', 'Palpatine', 'Akihito', 'potentate', 'japanese', 'Vespasian']","['Boo', 'Seance', 'Poltergeist', 'Sheet', 'Writer', 'Casper']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['sleet', 'Climate', 'forecast', 'Forecast', 'Meteorology', 'Meteorology']","['Zeus', 'Power', 'Storms', 'Yellow', 'Bolt', 'Bolt']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['hoot', 'barn', 'Snowy', 'Duolingo', 'Stare']","['Climb', 'Step', 'Chutes', 'Ball', 'Jacob\\u2019s', 'Corporate']","['cone', 'tree', 'Sol', 'Christmas']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['toupee', 'floorcloth', 'Pull', 'carpet']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Mattress', 'murphy', 'Flower', 'Sheets', 'hair', 'Pillow']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Audio', 'Protection', 'corinthien', 'Bleu', 't\\u00eate', 'Moto']","['Avent', 'pompier', ""-de-l'avant"", '-gr\\u00e9gorien']","['Salzgegner', 'Gew\\u00fcrzk\\u00f6rner', 'nasenreinigend', 'geschmackverbessernd', 'Hasenliege', 'Streuer']","['Cocktail', 'Hot-dog', 'Pogo', 'Charcuterie', 'Octoberfest', 'Aliment']","['\\u00catre', ""S'eteint"", 'Etna', '\\u00e9ruption']","['packed', 'tightly', 'canned', 'Mackerel', 'Fish', 'Hairy']","['GP', 'trend', 'rev', 'Coil', 'engine', 'Mover']","['Strangle', 'anatomy', 'Tube', 'Underchin', 'Deep', 'Slit']","['Recyclable', 'Material', 'Bendy', 'Bottles']","['Hair', 'Ginger', 'Tree', 'Underground', 'Plant', 'Grow']"
Mystery Word,Helmet,Zoo,Beard,Medal,Throat,Karat\u00e9,Donkey,Letter,Mosquito,Masque,Vampire,Tombe,Guard,Train,Parapluie,Anneau,Duck,Axe,Man\u00e8ge,Screen,Moss,Voiture,Painting,Milk,Junction,Bird,Cloche,Pliers,Hat,Salad,Station,Bet,Bank,Klavier,V\u00e9lo,Emperor,Ghost,Sail,Weather,Lightning,Cake,Poup\u00e9e,Owl,Ladder,Pine,Hunter,Coffee,Rug,Spice,Bed,Oven,Vache,Casque,Calendrier,Pfeffer,Saucisse,Volcan,Sardine,Motor,Throat,Plastic,Root
Guess,Helmet,zoo,Beard,UFO,throat,Judo,Donkey,Sobre,Mosquito,Masque,Vampire,Cimeti\u00e8re,,train,parapluie,Anneau,Duck,Axt,man\u00e8ge,Screen,seeweed,voiture,art,Milk,Junction,Bird,Sonnerie,pincers,Hat,Salad,Station,Bet,bank,,V\u00e9lo,Emperor,Ghost,sail,Hail,Lightning,cake,Poup\u00e9e,Owl,Ladder,Pine,,coffee,Rug,Spice,bed,fry,Vache,casque,Calendrier,Pfeffer,Saucisse,Volcan,sardine,motor,Throat,Plastic,Root
