ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59
Table Number,553424758,552920188,552914726,552408247,552788681,552969912,552834694,552701094,552587415,552511060,552395657,552275330,552352558,552113848,552199337,552074806,552105133,552009559,551572084,551539122,551324603,550920354,551051709,550718299,549597066,549440230,549999874,549857080,549656035,548751447,549292649,547537580,547212485,546893479,546021719,545618695,544734104,544337775,544179130,539937223,535380893,533993182,534528798,534470434,533093056,528822756,528042758,528022855,520583929,511221983,506189713,481212678,478416865,466081205,464921867,422619886,396307534,381826421,374138794
Move,['7'],['9'],['9'],['7'],['7'],['15'],['5'],['13'],['10'],['9'],['56'],['49'],['67'],['56'],['12'],['27'],['49'],['31'],['50'],['15'],['38'],['52'],['18'],['28'],['101'],['100'],['36'],['78'],['44'],['73'],['61'],['50'],['26'],['106'],['86'],['43'],['83'],['57'],['74'],['40'],['11'],['45'],['25'],['89'],['31'],['191'],['52'],['153'],['108'],['1464'],['1321'],['303'],['1336'],['603'],['610'],['842'],['693'],['1022'],['2097']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,Français,English,English,Français,English,Deutsch,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,Français,English,Français,English,Deutsch,Français,English,Deutsch,Français,English,English,Deutsch,Français,English,English,English,English,Français,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Caf\\u00e9', 'Comptoir', 'Poisson', 'Poisson']","['hover', 'lift', 'Flying', 'Ornithopter', 'Chinook', 'chinook']","['Play', 'Audio', 'man', 'Spotify', 'SONG', 'songs']","['Eden', 'Dieu', 'Vanessa', 'Ange']","['gel', 'shave', 'Rapunzel', 'Toupet']","['Leap', 'Start', 'Trampoline', 'Hop']","['De', 'Vip\\u00e8re', 'Anglaise', 'Espagnole']","['Jalape\\u00f1o', 'Spice', 'Lonely', 'Hearts', 'Salt', 'Grinder']","['Priester', 'Spirituell', 'Buddhismus', 'Hinduismus']","['Concerto', 'Stringed', 'Bowstring', 'String', 'Stradivarius', 'Stradivarius']","['Setzer', 'Wager', 'Raise', 'gamble', 'Fold', 'chip']","['Andre', 'Behemoth', 'humongous', 'J\\u00f6tunn', 'cyclops']","['bear', 'unicycle', 'Clowns', 'Tent', 'Clown', 'Tent']","['Forest', 'Spores', 'enoki', 'mycelium']","['Dough', 'Sliced', 'Ducks', 'Yeast', 'Carbs', 'Baked']","['Nutty', 'Lecturer', 'Flitwick', 'University', 'Snape', 'Snape']","['Werewolf', 'gang', 'mob', 'Goodfellas', 'Goodfellas']","['Casket', 'Crate', 'Trunk', 'Armour', 'Treasure', 'Treasure']","['Saturday', 'Night', '104', 'Fahrenheit', 'Flu', 'Temperature']","['javelot', 'arme', 'Chevalier', 'B\\u00e2ton']","['Ulna', 'sex', 'Osteoporosis', 'Density', 'Femur', 'femur']","['NATO', 'Friends', 'Treaty', 'Accord', 'Military', 'Partnership']","['alloy', 'Queensryche', 'Gojira', 'material', 'Baby', 'Heavy']","['Repeat', 'Bird', 'Mimics', 'Mimic']","['Cordial', 'Pit', 'maraschino', 'Flavor', 'Red', 'Red']","['Poppins', 'Shield', 'Academy', 'Folding', 'Rihanna']","['Rabbit', 'Deceive', 'Hat', 'Hat']","['game', 'Boardgame', 'Go', 'bishop', 'Kasparov', 'kasparov']","['Hilarious', 'Club', 'Stand-up', 'Humour', 'Improv', 'genre']","['Cinnamon', 'Powder', 'Coriander', 'cloves', 'Paprika', 'Sugar']","['Cyberpunk', 'Metal', 'Melody', 'Song']","['brim', 'Stovetop', 'Toque', 'fedora', 'fedora']","['Boat', 'in', 'Wind', 'wind']","['Mensa', 'Loci', 'Einstein', 'Einstein', 'Smart', 'smart']","['Lucarne', 'Carreau', 'Volets', 'vitr\\u00e9e', 'Vitrail']","['Poisson', 'Fente', 'peigne', 'Cheveux']","['Mirage', 'Slot', 'Gambling', 'Royale', 'roulette']","['boucle', 'Sauron', 'goloum', 'Alliance', 'Alliance', 'alliance']","['metal', 'vial', 'glass', 'container', 'alcohol', 'alcohol']","['Troubadix', 'Film', 'Obelix', 'Comic', 'Idefix', 'Idefix']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Hemlock', 'Toxin', 'sick', 'Oak']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Truelle', 'Bricolage', 'MacGyver', 'Instrument', 'lime']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['Benjamin', 'Panic', 'Lives', 'Factory']","['Eingewickelt', '\\u00c4gypten', '\\u00c4gyptisch', 'Toilettenpapier']","['ira', 'tous', 'Stairway', 'To']","['Ka', 'kriechen', 'Boa', 'Lang', 'Giftig']","['curds', 'Gruy\\u00e8re', 'Big', 'Feta', 'Camembert']","['Prostitute', 'monopolize', 'Timeout', 'kitty', 'Kick', 'Kick']","['Brunette', 'Blonde', 'Band', '80s', 'follicle', 'lice']","['\\u00c9li', 'Bras', 'Tribal', 'Peau', 'Encre', 'Encre']","['Pop', 'Virginity', 'My', 'Pie']","['Horns', 'Pitchfork', 'Cruela', 'De']","['Kids', 'The', 'List', 'Dishes']","['Climb', 'Tool', 'climbing', 'Up', 'step', 'extension']","['show', 'Water', 'Mud', 'Slip']","['jewellery', 'Pendant', 'choker', 'Choker']"
Mystery Word,Bar,Helicopter,Music,Paradis,Hair,Jump,Langue,Pepper,Tempel,Violin,Bet,Giant,Circus,Mushroom,Bread,Professor,Mafia,Chest,Fever,Lance,Bone,Alliance,Metal,Parrot,Cherry,Umbrella,Trick,Chess,Comedy,Spice,Music,Hat,Sail,Genius,Fen\u00eatre,Raie,Casino,Anneau,Flask,Asterix,Perle,Poison,Tempel,Outil,Ocean,Button,Mumie,Paradis,Snake,Cheese,Corner,Hair,Tatouage,Cherry,Devil,Menu,Ladder,Slide,Necklace
Guess,Bar,helicopter,music,Eve,Hair,Jump,Langue,Pepper,Religion,Orchestra,Poker,giant,circus,mushroom,Bread,Professor,kill,coffin,fever,\u00c9p\u00e9e,Bone,alliance,metal,Lyre,cherry,Umbrella,magician,Chess,comedy,spice,beat,Hat,sail,iq,,Raie,Casino,Anneau,Syringe,Asterix,Perle,Poison,,outil,Ocean,Button,Mumie,Paradis,Schlange,Cheese,Corner,Hair,Tatoo,Cherry,Devil,Chores,ladder,slide,necklace
