ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,571565940,571339298,571006598,570939489,570662345,569825701,570951902,570734438,570305515,570059062,570148662,570044287,569665701,569696889,569250243,569570259,569524697,568766958,569386194,568637888,568999874,568716970,568769216,568038935,568237278,568397159,568283887,568010964,567805289,567776448,566988675,567411361,567244889,566662988,566945144,566295689,566462339,566059664,565605615,564729136,564116566,563734591,563467826,563728141,562911036,562524435,562133986,561960544,557490269,555376965,551312356,539412516,534335856,521199099,496712411,478416865,422619886,312552889
Move,['5'],['12'],['18'],['14'],['18'],['19'],['67'],['6'],['27'],['21'],['42'],['30'],['6'],['37'],['35'],['37'],['36'],['56'],['69'],['39'],['27'],['37'],['64'],['45'],['66'],['28'],['55'],['12'],['21'],['75'],['73'],['64'],['42'],['26'],['31'],['31'],['24'],['83'],['90'],['53'],['95'],['117'],['32'],['51'],['40'],['17'],['11'],['80'],['49'],['37'],['333'],['163'],['1127'],['777'],['962'],['1549'],['920'],['2514']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Français,English,Deutsch,English,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,Deutsch,Deutsch,English,English,Français,English,English,English,English,English,Français,English,Deutsch,English,English,English,English,English,English,English,Deutsch,English,English,Français,English,English,English,Français,Français,English,English,Français,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Tourbillon', 'Ouragan', 'cheval', 'Zorro']","['backsplash', 'Shower', 'Placement', 'Portugal', 'Azul', 'Azul']","['Word', 'XBox', 'Fenster', 'Bill', 'Gates', 'Gates']","['Fish', 'mahi-mahi', 'Can', 'Canned']","['Gruft', 'Beerdigung', 'Totenbetten', 'Gr\\u00e4bersammlung', 'Begr\\u00e4bnis', 'Beisetzung']","['cheuveux', 'origine', 'Voltaire', 'Ph\\u00e8dre', 'Ph\\u00e8dre', 'Phedre']","['area-', 'snug-as-a', 'doormat', 'SNUGASABUG', 'floorcover']","['Warp', 'Peace', 'Leaking', 'Rain', 'Tube', 'Mario']","['Last', 'rest', 'shallow', 'catacombs', 'Setting', 'Yorrick']","['neck', 'Cranium', 'Skull', 'Noggin']","['Cyanide', 'Venom', 'Britney', 'toxic', 'Toxin']","['Shadow', 'cube', 'Carton', 'Beat', 'D6', 'pandora\\u2019s']","['chime', 'Alexander', 'Graham', 'pepper', 'ring', 'ring']","['Swedish', 'Ratatouille', 'Curry', 'Banquet', 'Michelin', 'Rattatui']","['November', 'Campaign', 'politician', 'Vote']","['Stradivarius', 'Fiddle', 'bow', 'Instrument', 'String', 'musical']","['Ardennes', 'Boisson', 'C\\u00e9lebration', 'Cr\\u00e9mant']","['Peach', 'Middleton', 'Arielle', 'Anna', 'royalty', 'daughter']","['Seasoning', 'Tequila', 'himalayan', 'Sodium', 'Sea', 'Sea']","['alabama', 'Smaller', 'Crustacean', 'Scampi', 'Cocktails', 'Cocktail']","['Peak', 'Everest', 'Hill', 'Matterhorn', 'Summit', 'Dew']","['Baby', 'Fish', 'Week', 'Sea', 'sharp', 'Danger']","['Maschine', 'Nadel', 'Saum', 'Janome', 'Faden', 'Flicken']","['erloh', 'Erleuchtet', 'Lumen', 'sichtbar', 'Helligkeit', 'Sch\\u00f6pfungsstart']","['Comb', 'Nectar', 'Propolis', 'Darling', 'Sticky', 'Bee']","['performance', 'Prove', 'see', 'Seen']","['Cambrioleur', 'Vol', 'Sir\\u00e8ne', 'Sirene']","['stasis', 'pharaoh', 'Daddy', 'Sunny', 'British', 'mama']","['friendly', 'Surf', 'Tsunami', 'Hello']","['Lodging', 'Four', 'fourth', 'Back', 'fourth', 'Back']","['Halloween', 'Superhero', 'Cover-19', 'Covid']","['Taste', 'french', 'Tastebuds', 'Lick', 'Lick', 'Tastebud']","['Auteur', 'Trag\\u00e9die', 'Enterr\\u00e9', 'Terre', 'Plante', 'Plante']","['Hockey', 'Sharp', 'Figure', 'Ice', 'ice', 'figure']","['Nichtlinear', 'Kultkino', 'Regisseur', 'Unchained', 'Django', 'Inglorious']","['temperature', 'Extreme', 'warming', 'Warmth']","['Sport', 'Alley', 'gutter', 'split', 'Spare', 'Shoes']","['Train', 'punishment', 'Golden', 'Concert', 'Theatre', 'Bus']","['carrier', 'bread', 'wicker', 'case', 'Tisket']","['Fizet', '\\u00c1r', 'fizetend\\u0151', 'fizetend\\u0151']","['Key', 'Smith', 'Secure', 'bike', 'picking', 'pick']","['Famous', 'Celebrity', 'Sun', 'Sirius', 'Twinkle', 'Twinkle']","['Kommunistenheld', 'Stra\\u00dfenrandkreuzigungen', '300', 'Gladiator', 'Sklave']","['Garden', 'Wolf', 'Rouky', 'Falco', 'orange', 'animal']","['not', 'angle', 'Gabriel', 'Is']","['Flaque', 'Ond\\u00e9e', 'Mouill\\u00e9', 'Perturbations', 'nuage']","['Milky', 'Way', 'far', 'away']","['Fragrant', 'Prim', 'Valentine', 'Nose']","['Pachyderm', 'Animal', 'Dumbo', 'Trunk', 'Dumbo', 'Trunk']","['Pommade', 'Beurre', 'Ecureuil', 'Casse', 'Marron', 'Amande']","['Chandelier', 'Disney', 'Soleil', 'Jour', 'Ampoule', 'Ampoule']","['Soil', 'tool', 'Digging', 'digging']","['Carrot', 'superuser', 'Plant', 'Vegetable', 'plant', 'Vegetable']","['Monseigneur', 'radin']","['Harvey', 'Pasteurized', 'Dud', 'Udder', 'whole', '2%']","['Hobbits', 'Willow', 'Tyrion', 'Lanister', 'Jardin', 'Gnome']","['Princess', 'Toad', 'Fruit', 'Butt']","['Leaves', 'Cad', 'tool', 'tool', 'cad']"
Mystery Word,Tornade,Tile,Microsoft,Tuna,Friedhof,Racine,Rug,Pipe,Cemetery,Head,Poison,Box,Bell,Chef,Election,Violin,Champagne,Princess,Salt,Shrimp,Mountain,Shark,N\u00e4hen,Licht,Honey,Show,Alarme,Mummy,Wave,Quarter,Mask,Tongue,Racine,Skate,Tarantino,Heat,Bowling,Ticket,Basket,Bill,Lock,Star,Spartacus,Fox,Angel,Pluie,Galaxy,Rose,Elephant,Noisette,Lumi\u00e8re,Shovel,Root,Pince,Milk,Nain,Peach,Rake
Guess,Tornade,Tub,Gates,,Friedhof,Perruque,Rug,Pipe,Graveyard,Head,toxic,Box,Bell,Restaurant,Election,Violin,Champagne,princess,Salt,shrimp,Mountain,shark,n\u00e4hen,Licht,Honey,Artist,Cambriolage,mummy,,neighborhood,Batman,Cheese,Racine,skate,Tarantino,,Bowling,ticket,Basket,v\u00e1s\u00e1rol,Lock,Star,,Fox,Angel,pluie,galaxy,Perfume,,Noisette,Lumi\u00e8re,Shovel,root,Avare,milk,Nain,Peach,Autumn
