ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,485972793,485206219,485911841,485571771,485827335,485817576,485839764,485577781,485625896,485705886,485530531,485536550,485185691,485174836,485049330,484748420,484682575,484435490,484524962,484206945,484377644,484065329,483994780,484078046,484101197,483617867,483642390,483011819,482900641,482501943,481844555,480834703,480162112,480959759,480770866,479553934,479677325,479108774,478633691,478910455,478712941,478362907,478694363,478118502,475857014,475958414,475330261,473319518,473890082,471179574,466086694,466081205,466083684,466084384,465621249,465731184,465664137,465664095,465664206,465664286,465668656,465435499,463714023,451463411,443775902,431028987,426921218,374138794
Move,['6'],['7'],['17'],['31'],['20'],['16'],['12'],['41'],['18'],['12'],['8'],['18'],['41'],['20'],['42'],['19'],['96'],['55'],['29'],['29'],['47'],['42'],['16'],['44'],['30'],['55'],['49'],['73'],['102'],['32'],['49'],['89'],['13'],['90'],['63'],['78'],['82'],['101'],['59'],['48'],['63'],['48'],['327'],['94'],['10'],['76'],['51'],['36'],['9'],['75'],['42'],['48'],['49'],['46'],['70'],['38'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['40'],['1501'],['785'],['541'],['1362']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,Français,English,Deutsch,Deutsch,English,English,English,Deutsch,Français,English,Deutsch,English,Français,English,Deutsch,English,English,English,English,English,Deutsch,English,English,English,English,Français,English,English,English,Deutsch,English,English,English,English,English,Français,English,English,Français,English,Français,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['Chant', 'Andersen', 'Ariel', 'Triton', 'Copenhague', 'Copenhague']","['Jewelry', 'Diamond', 'circus', 'Saturn']","['Einfamilien', 'Mehrfamilien', 'Geb\\u00e4ude', 'Wohn-']","['Bruch', 'Piercing', 'Schnurr', 'Geburtsr\\u00fcckstand', 'Plazenta', 'Schnurk']","['Small', 'Horse', 'My', 'Little']","['Spider', 'ungulate', 'humps', 'caravan', 'Up']","['Puma', 'Panther', 'Jaypes', 'Mum', 'Older', 'Woman']","['Narbe', 'Zaubersch\\u00fcler', 'Weasley', 'Granger']","['Perdu', 'D\\u00e9dale', 'Minotaure', 'D\\u00e9dale', 'D\\u00e9dale', 'Minotaure']","['Nose', 'Benjamin', 'Mushroom', 'Gumdrop', 'Fastener', 'Fastener']","['Ehe', 'Schmuck', 'Nibelungen', 'Herr', 'Antrag']","['Sunshield', 'Sunprotection', 'Shade', 'Summer', 'Sunshade', 'Victorian']","['mollusque', 'animal', 'Tentacules', 'Poulpe', 'Octopode', 'Ursula']","['Bum', 'Odor', 'Smell', 'Flatulence', 'Fart', 'Esso']","['Oster-', 'Brand', 'Flammen', 'Zeug', '-wehr', 'Wehr']","['stiletto', 'wrestler', 'Hospital', 'shoe', 'Achilles', 'Achilles\\u2018']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Sea', 'Himalayan', 'himalaya', 'crystal', 'Seasoning', 'Seasoning']","['Lawn', 'lucky', 'Honey', 'Irish', 'Green', 'Green']","['Schlau', 'Rot', 'Reinecke', 'G\\u00e4nsedieb']","['Recluse', 'homebody', 'Crab', 'Isolated']","['Kem\\u00e9ny', 'Feh\\u00e9r', 'Halott', 'Sirhely']","['Mayfield', 'dozen', 'Sweets', 'Breadmaker', 'pastries', 'pastries']","['mafia', 'honcho', 'CEO', 'President', 'Undercover', 'Baby']","['Rince', 'Baignoire', 'Italienne', 'Receveur']","['security', 'bartender', 'birthday', 'credit']","['twister', 'Groove', 'depressor', 'umami', 'Lingua', 'Pink']","['Fair', 'Blonde', 'milkshake', 'shortcake', 'Red', 'Red']","['Spezialpizza', 'Katze', 'Idefix', 'Nordsee', 'Dosenfisch', 'Fisch']","['Orbit', 'Burn', 'Ray', 'Capri', 'Celestial']","['Hole', 'tropical', 'Fisticuffs', 'Hawaiian', 'Box']","['Articles', 'Headlines', 'Print', 'Times', 'Constitution', 'Ajc']","['Offspring', 'Brussel', 'seedling', 'salmonella', 'Germination', 'Germinate']","['Silence', 'Encyclopedy', 'Presidential', 'Card-catalog', 'Tensorflow', 'Membership']","['Fruit', 'bleuet', 'geni\\u00e8vre', 'Anges', 'Casseau', 'Hudson']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Dew', 'Grouse', 'Fuji', 'Everest', 'Cheam', 'range']","['Chantons', 'Averse']","['IO', 'cute', 'Mema', 'Knitted', 'slither', 'slither']","['D\\u2019amour', 'Fredonner', 'Bamba', 'Musique', 'Paroles', 'Parole']","['Beatles', 'Garden', 'sea', 'animal', 'Aquatic', 'Eight']","['Shell', 'Snot', 'Slow', 'Gastropod']","['Shampoo', 'Musical', 'Brush', 'grease', 'spray', 'Curly']","['Newton', 'lab', 'biology', 'biology']","['Brown', 'Watermelon', 'Cube', 'Sweet', 'Packet']","['swimming', 'cavern', 'water', 'prehistoric', 'cave', 'cave']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['viral', 'Forehead', 'Chills', 'Pitch', 'baby']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['Joe', 'dermiste', 'Driver', 'driver']","['Tropicana', 'Tango', 'mandarin', 'Valencia']","['Recluse', 'crab', 'Loner', 'loner']","['scoundral', 'Comb', 'leaves', 'Leaves']"
Mystery Word,Sir\u00e8ne,Ring,Haus,Nabel,Pony,Camel,Cougar,Potter,Labyrinthe,Button,Ring,Parasol,Pieuvre,Gas,Feuer,Heel,Quarter,Root,Salt,Clover,Fuchs,Hermit,Bone,Baker,Boss,Douche,Card,Tongue,Strawberry,Sardine,Sun,Punch,Newspaper,Sprout,Library,Baie,Guard,Mountain,Pluie,Snake,Chanson,Octopus,Snail,Hair,Science,Sugar,Grotto,Puder,Dress,Fever,Club,Coin,Bar,Stone,Patron,Birthday,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Ninja,Taxi,Orange,Hermit,Rake
Guess,Sir\u00e8ne,Ring,haus,Nabel,pony,Camel,cougar,Voldemort,Rat\u00e9,,Ring,,pieuvre,gas,Feuer,Heel,mix,,Salt,clover,Fuchs,Hermit,Tombstone,Baker,Boss,douche,Card,Tongue,Strawberry,Thunfisch,Sun,punch,Newspaper,Sprouts,Election,Baie,guard,Mountain,Pluie,snake,Chanson,Octopus,Slug,hair,Science,Sugar,Eel,Russ,,Fever,Club,Coin,Bar,Stone,Coin,Birthday,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,,taxi,Spain,Hermit,miscreant
