ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56
Table Number,516675783,516738278,516477404,515832978,516371061,515977643,515518017,515563377,515538478,515417691,515428104,515340878,515107837,514707951,514749950,514496319,514503441,514026107,514163701,514190233,513932460,513879745,513603313,512785830,513478581,512715448,513175456,513189022,513078720,511675551,511221983,511070791,511207545,510522677,510269410,509897088,508721495,508273744,508151957,508116165,504783443,505196983,505313146,504721368,504876059,493769667,489469138,488379380,478910455,470247957,464921867,405054016,402108912,387173467,358827793,343894377
Move,['14'],['120'],['18'],['21'],['9'],['32'],['29'],['15'],['27'],['7'],['19'],['28'],['51'],['21'],['84'],['28'],['19'],['80'],['91'],['31'],['49'],['24'],['36'],['24'],['55'],['32'],['55'],['56'],['82'],['64'],['350'],['25'],['93'],['41'],['33'],['73'],['111'],['83'],['34'],['73'],['31'],['83'],['101'],['67'],['24'],['57'],['501'],['79'],['241'],['1297'],['114'],['2274'],['1568'],['1750'],['2280'],['2774']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+
Language,Deutsch,English,English,Deutsch,English,Français,Français,English,English,English,English,English,English,Français,English,English,English,Français,Deutsch,English,English,English,Français,Deutsch,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,Deutsch,English,English,English,English,English,Français,English,English,Français,Français,English,English,English,English,English,English,Français,English
End,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Rom', 'Turin', 'Stiefel', 'Pasta']","['metal', 'rod', 'Pub', 'Alcool']","['electives', 'Gymnasium', 'Education', 'classroom', 'Elementary', 'Classes']","['Dijon', 'Develey', 'Gelb', 'mittelscharf']","['leader', 'Hook', 'Kirk', 'Picard', 'skipper', 'Skipper']","['potimarron', 'courge', 'Carriage', 'Tarte', 'Dead', 'Carosse']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Oral', 'plaque', 'Odontologist', 'Floss']","['Strings', 'Mid-air', 'Hand', 'Pinocchio', 'Master', 'master']","['cow', 'china', 'bamboo', 'bamboo']","['bubbly', 'France', 'Fl\\u00fbte', 'Bubbley', 'region', 'Bollinger']","['Handed', 'Wrong', 'Direction', 'Correct', 'direction', 'Correct']","['Station', 'beans', 'Matter', 'Fuel', 'fart']","['Traversin', 'dormir', 'coussin', 'Coussin']","['Motion', 'Atlantic', 'Arctic', 'Waves', '11', 'Pacific']","['Chop', 'Gimli', 'deodorant', 'Guitar']","['Tent', 'Africa', 'Elephant', 'Park', 'browser', 'Browser']","['matelot', 'chocolat', 'Hairstyle', 'nord', 'raser', '\\u00c9cume']","['Irmhild', 'Herzbeben', 'Vorname', 'schlagers\\u00e4ngerin', 'Birne', 'Birne']","['Veal', 'Ground', 'patty', 'burger', 'Protein', 'Moo']","['Chain', 'nape', 'jewelry', 'Feminine', 'Jewellery', 'Jewellery']","['bird', 'skin', 'light', 'pluck', 'Birds', 'White']","['Anduril', 'Narsil', 'arme', 'Sabre', 'excalibur', 'Excalibur']","['Birkenkuchen', 'Allergiefood', 'Fr\\u00fchbl\\u00fcher', 'Zentis', 'Nutella']","['Siren', 'Shock', 'warning', 'sound', 'Awakening', 'Accessory']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['Jeanny', 'Musiker', 'Wien', 'Autounfall', '\\u00d6sterreicher', '\\u00d6sterreicher']","['Osten', 'Lacks', 'Sprey', 'AkaRabbit', 'Spray', 'Blonde']","['Fish', 'Pirate', 'Captain', 'Line', 'Anchoring', 'clasp']","['Slaughter', 'Chop', 'Mutton', 'Mutton']","['Zara', 'Night', 'Code', 'frock', 'Summer']","['shields', 'armor', 'guard', 'protection']","['gale', 'Aeolus', 'zephyr', 'Turbine', 'fan', 'mill']","['Diner', 'Subway', ""Donna's"", 'Mcgivneys', 'Establishment']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Beluga', 'baleen', 'Orca', 'biggest', 'Moby-Dick', 'Mobidick']","['Kerner', '99', 'Wirrk\\u00f6pfin', '80er', '80er']","['Tekening', 'Muur', 'Katoen', 'Tv-zender']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Magma', 'Erupt', 'Etna', 'Pompeii', 'Krakatoa', 'Krakatoa']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Pin', 'Nordmann', 'guirlandes', 'if', '\\u00c9pic\\u00e9a', '\\u00e9pic\\u00e9a']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['stone', 'music', 'butter', 'sourcream', 'grey', 'natural']","['Pocket', 'Ouchie', 'kick', 'turn', 'Baby', 'vertex']","['Gun', 'noise', 'Chitty', 'Energy']","['Angle', 'Turn', 'Sharp', 'Vertices']","['Barracuda', 'attack', 'core', 'aorta', 'soul', 'valentine']","['Matte', 'Mount', 'Shot', 'Picture', 'Painting', 'Painting']","['Biquette', 'Rendre', 'monsieur', 'seguin']","['oak', 'birch', 'Birch', 'Oak']"
Mystery Word,Italien,Bar,School,Senf,Captain,Citrouille,Poup\u00e9e,Dentist,Puppet,Panda,Champagne,Right,Gas,Oreiller,Ocean,Axe,Safari,Mousse,Helene,Beef,Necklace,Feather,\u00c9p\u00e9e,Haselnuss,Alarm,Island,Falco,Hair,Hook,Lamb,Dress,Defense,Wind,Restaurant,Hunter,Coffee,Whale,Nena,Canvas,Spice,Oven,Pilot,Volcano,Vache,River,Spider,Sapin,Poup\u00e9e,Rock,Corner,Bang,Corner,Heart,Frame,Ch\u00e8vre,Tree
Guess,Italien,Bar,Pupils,Senf,Captain,citrouille,Poup\u00e9e,,Puppet,clone,champagne,Right,gas,,ocean,axe,Safari,,Helene,Beef,necklace,Feather,Epee,Haselnuss,Alarm,Island,Falko,Hair,Hook,Butcher,Dress,Knight,Wind,Restaurant,,coffee,Whale,Nena,Paint,Spice,fry,Pilot,Volcano,Vache,river,Spider,sapin,Poup\u00e9e,noidea,Sharp,Bang,Corner,Heart,Frame,Ch\u00e8vre,Book
