ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75
Table Number,521976502,521958247,521036920,521199099,521403272,520391399,520775494,520887641,520729232,520601637,520659989,520493099,520568246,520404847,520055966,519787660,519975639,519670361,519484673,519356629,519687440,519617486,519579032,519258234,518191510,518678931,518704120,518670650,518587758,518074513,518178951,518044594,518015922,517973951,517649676,517208272,517469912,517411458,516938061,517039024,516837341,516435193,515743132,516145769,515518017,515538478,515417691,515340878,515070585,514679425,514438929,513879745,510522677,510269410,509897088,508761165,507812897,508116165,506189713,504783443,504721368,500334503,495208466,481212678,470247957,420552674,411382679,405054016,387173467,374138794,363390977,338553253,337346134,336562502,319065151
Move,['6'],['5'],['15'],['27'],['15'],['21'],['18'],['14'],['30'],['17'],['75'],['44'],['74'],['58'],['25'],['49'],['17'],['30'],['25'],['42'],['59'],['43'],['63'],['45'],['66'],['56'],['56'],['46'],['50'],['57'],['63'],['57'],['82'],['17'],['84'],['94'],['65'],['45'],['56'],['35'],['92'],['95'],['102'],['30'],['31'],['118'],['22'],['93'],['67'],['66'],['45'],['49'],['66'],['33'],['73'],['183'],['64'],['75'],['322'],['31'],['67'],['189'],['75'],['192'],['1443'],['813'],['783'],['2362'],['1858'],['1728'],['1963'],['1979'],['4573'],['1931'],['452']
Mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,Deutsch,English,Français,Deutsch,English,English,English,English,Deutsch,English,English,English,English,Deutsch,English,Français,English,English,Français,English,English,English,English,Français,English,Français,English,Deutsch,English,English,English,Deutsch,English,English,Français,English,Deutsch,English,English,English,English,Deutsch,English,Français,English,English,English,English,English,Français,English,English,English,English,Français,English,English,English,English,Français,Deutsch,English,English,English,English,English,English,English,English,English,English,English,Français,English
End,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Slope', 'Resort', 'Jump', 'Pole', 'Jet', 'Snow']","['Gew\\u00fcrz', 'Geschmack', 'Table', 'White']","['Cutlery', 'Sharp', 'Stab', 'Global']","['Italie', 'Pepperoni', 'Four', 'cercle', 'regina', 'Calzone']","['Hafer', 'Emmer', 'Mehl', 'Flocken']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['smelly', 'aquatic', 'canned', 'Packed', 'tinned', 'tinned']","['drink', 'Margarita', 'Cosmo', 'Negroni']","['Ethanol', 'Rubbing', 'Isopropyl', 'Tequila', 'ether', 'solution']","['Piano', 'Instrument', 'Tasteninstrument', 'orgel', 'Musikinstrument']","['nut', 'eyes', 'Irvine', 'Tree', 'Witch']","['Tidal', 'surfing', 'Tsunami', '-length']","['mosquito', 'painful', 'fencing', 'hedgehog', 'Sea-urchin', 'sea-urchin']","['Record', 'feature', 'Movie', 'Oscars']","['Gang', 'Geige', 'pfeil', 'Pfeil', 'Pfeil']","['Georgia', 'Stonefruit', 'stone', 'Ass', 'fruit', 'Fruit']","['Gazon', 'Essence']","['Neck', 'Knot', 'Draw', 'Bow', 'Bolo', 'Even']","['ballon', 'froth', 'Percolated', 'Airball', 'fizz', 'foam']","['smoking', 'tenue', 'D\\u00e9guisement', 'd\\u00e9guisement']","['alcohol', 'aged', 'Complain', 'Port', 'sommelier', 'Beaujolais']","['cove', 'inlet', 'Leaf', 'Bengal', 'Partially', 'Enclosed']","['Glenda', 'Gum', 'Milktea', 'Suds', 'Butt', 'butt']","['zapper', 'Carrier', 'Malaria', 'Malaria']","['Glace', 'Roulettes', 'Roller', 'Roller']","['shear', 'animal', 'Counting', 'Wool', 'wool', 'Wool']","['Copenhague', 'Statue', 'Pompiers', 'Gyrophare', 'Petite', 'Triton']","['slang', 'electricity', 'fresh', 'squeezed', 'Orenthal', 'Simpson']","['Meow', 'Schnurren', 'Krallen', 'Felix', 'Felix']","['Covid', 'Conceals', 'luchador', 'Eyeholes']","['ding', 'liberty', 'notification', 'tower']","['lightning', 'energy', 'Power', 'Tesla', 'Watts', 'Voltage']","['Emmy', 'Gryffindor', 'Troph\\u00e4e', 'Gold', 'Sieger', 'Europa']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Rubber', 'Eagles', 'U2', 'Marcing', 'Music', 'Music']","['Religion', 'Bouddhiste', 'Renomm\\u00e9', 'Apollon', 'Sanctuaire', 'Sacr\\u00e9']","['Kleur', 'Scottisch', 'Streepje', 'Limburgs', 'Limburgs']","['Capital', 'Stadt', 'Gro\\u00df', 'Anime', 'Japan', 'Japan']","['Rum', 'Vino', 'Test', 'Beer', 'Drink', 'Vodka']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Yellow', ""De'Niro"", 'Cabbie', 'uber', 'fare', 'livery']","['nap', 'Simpsons', 'Chaise', 'Sofa', 'Sofa', 'Sofa']","['Fingerkraft', 'Berg', 'Seil', ""Can'tStop"", 'kraxeln', 'kraxeln']","['continuous', 'shape', 'sphere', 'radius', 'cyclical', 'circumfrence']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Trees', 'Run', 'Whitaker', 'Shuffle', 'Gump', 'Pines']","['bongo', 'Timpani', 'snare', 'Snare']","['throw', 'Explode', 'Hand-held', 'Handheld', 'Thrown', 'exposive']","['Dynasty', 'Goose', 'Daffy', 'Mallard', 'ugly', 'ling']","['Jet', 'jump', 'Schumacher', 'breckenridge', 'Apres']","['Pleurer', 'Couper', 'Larme', 'Legume', 'Pleures', 'Pelures']","['ringneck', 'pet', 'bird', 'Green', 'talking', 'Talking']","['Feta', 'Cheddar', 'curds', 'Gorgonzola', 'Parmesan']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Champagne', 'CS', 'Pleine', 'Cheveux']","['chopped', 'punishment', 'Headless', 'execution', 'eatcake', 'Bastille']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Vegtable', 'tether', 'Square', 'Beer', 'canal', 'canal']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Strick', 'tampen', 'Bungee', 'tau', 'Tau']","['Nickle', 'Slot', 'Loose', '1$']","['Rainbows', 'Mythical', 'Horny', 'Horse', 'last', 'white']","['Cow', 'maid', 'OAK', 'Lactose', 'White', 'Skim']","['inhale', 'lungs', 'deep', 'hold', 'dragon', 'fire']","['garden', 'Water', 'Penis', 'Jose', 'fireman']","['Dig', 'Tool', 'trowel', 'snow']","['Handle', 'Tea', 'Assault', 'Steal', 'Shot', 'Shot']","['open', 'pour', 'Blur', 'Mirage']","['Bootswittha', 'Mink', 'Pelt', 'PETA', 'PETA']","['Daiquiri', 'Cosmopolitan', 'Molotov', 'Rooster', 'shaker']","['I.hate.everything.about.you', 'Sing', 'Thong', 'fish.in.the.sea', 'Hymn']","['Morbihan', 'Canne', 'Tiger', 'Woods', 'Bogey', 'Club']","['Last', 'Finished', 'Z', 'bye']"
Mystery Word,Ski,Salz,Knife,Pizza,Getreide,Train,Sardine,Cocktail,Alcohol,Klavier,Hazel,Wave,Sting,Film,Bogen,Peach,Tondeuse,Tie,Bubble,Costume,Wine,Bay,Bubble,Mosquito,Patin,Sheep,Sir\u00e8ne,Juice,Katze,Mask,Bell,Electricity,Pokal,Sail,Band,Temple,Accent,Tokio,Alcohol,Cake,Taxi,Couch,Klettern,Circle,Poup\u00e9e,Forest,Drum,Grenade,Duck,Ski,Oignon,Parrot,Cheese,Hunter,Coffee,Coupe,Guillotine,Spice,Root,Oven,Vache,Seil,Coin,Unicorn,Milk,Breath,Hose,Shovel,Mug,Oasis,Fur,Cocktail,Song,Golf,End
Guess,Ski,Salz,Knife,pizza,Getreide,train,,Cocktail,Alcohol,Klavier,Hazel,Wave,Spike,Film,,Peach,herbe,TIE,bubbles,Costume,Wine,Bay,Bubble,Taser,Patin,sheep,sir\u00e8ne,Juice,kat,Mask,Bell,Electricity,Pokal,sail,Band,Temple,Kilt,Tokio,Alcol,cake,Taxi,Couch,Klettern,circle,Poup\u00e9e,Forest,drums,Grenade,Duck,ski,Oinion,Parakeet,Cheeeeeeeeeeeeese,,coffee,Coupe,guillotine,Spice,root,fry,Vache,Seil,coin,Unicorn,milk,Breath,Hose,Shovel,Thief,oasis,Fur,Cocktail,SONG,Golf,End
