ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56
Table Number,503636736,503753424,503394382,503470225,503378168,503220930,503273217,502914053,502527562,502269196,501891319,501956544,501864319,501902196,501283844,500868789,500686195,500396303,500103092,500450610,499995757,499691194,499679877,499252684,499269196,499296990,499001295,498938279,498403224,497577135,496970715,494781052,493675456,493150387,492435846,491305856,490280100,488379380,484682575,478910455,466086694,466081205,466084294,465731184,465728930,465664137,465664206,465668656,444471586,443775902,431028987,422619886,356959263,341401520,338553253,328236739
Move,['7'],['6'],['6'],['5'],['27'],['27'],['5'],['36'],['52'],['57'],['30'],['46'],['59'],['23'],['38'],['47'],['45'],['48'],['58'],['60'],['83'],['95'],['22'],['72'],['61'],['32'],['76'],['415'],['65'],['30'],['75'],['74'],['7'],['61'],['75'],['39'],['37'],['79'],['98'],['173'],['57'],['65'],['53'],['53'],['497'],['56'],['53'],['55'],['57'],['2041'],['997'],['662'],['1564'],['3071'],['1864'],['3700']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+
Language,English,Français,Français,Français,English,English,Français,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,Français,Français,Français,English,English,English,English,Français,Français,Deutsch,English,Français,Deutsch,Français,Français,Français,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Treat', 'Impressive', 'prank', 'Prank']","['bagnole', '53', 'Boite', 'Pet', 'enregistreuse', 'Enregistreuse']","['Hobbie', 'Amour', 'Francky', 'Christ', 'Fruit', 'fruit']","['Ermite', 'Un', 'Seul', 'Cartes']","['Sleeve', 'military', 'barbed-wire', 'Beckham', 'Ink', 'Teardrop']","['Engagement', 'Round', 'Call', 'Promise', 'Precious', 'gong']","['Speed', 'Tropical', 'tarzan', 'mowgli']","['Wildlife', 'Boogie', 'Mowgli', 'Book']","['Municipal', 'Underground', 'smell', 'conduit']","['birthday', '3-piece', 'spades', 'Mohair', 'tux', 'Tuxedo']","['Source', 'Light', 'light', 'bulb', 'bulb', 'light']","['Drink', 'Apple', 'Steroids', 'Squeezed', 'fruit', 'Fruit']",['Chalkboard'],"['Longshan', 'synagogue', 'Doom', 'Church']","['\\u00e9poca', 'menstruacion', 'Flujo', 'Tiempo', 'Fin', 'Final']","['Forbidden', 'Maldives', 'Coconut', 'Hawaii', 'Gilligan\\u2019s', ""Gilligan's""]","['3D', 'XXX', 'Carr\\u00e9', 'Bouillon', 'D\\u00e9', 'V\\u00e9lo']","['Birthday', 'Pant', 'Sweat', 'Jump', 'Formal', ""Men's""]","['\\u3053\\u304f\\u3082\\u3064', '\\u30d4\\u30b6', '\\u3044\\u308d', '\\u30b0\\u30eb\\u30c6\\u30f3', '\\u30b0\\u30eb\\u30c6\\u30f3']","['Roll', 'Ova', 'Scrambled', 'nest', 'sperm']","['Einstein', 'Brilliance', 'Nobel', 'shelrock', 'Smart', 'Smart']","['\\u3072\\u3084\\u3057', '\\u308a\\u3087\\u304f\\u304a\\u3046\\u3057\\u3087\\u304f\\u3084\\u3055\\u3044', '\\u30b1\\u30c1\\u30e3\\u30c3\\u30d7', '\\u30ea\\u30b3\\u30d4\\u30f3', '\\u30ab\\u30b4\\u30e1', '\\u3053\\u306d\\u3053']","['Cuivre', 'Argent', 'Gris', 'Dur']","['rallyes', 'Cokpit', 'Chasse', 'aviateur', 'Conducteur', 'Conducteur']","['Instrument', 'Ustensile', 'Bricolage', 'Pince', 'Tournevis', 'Tournevis']","['Ring', 'Lobe', 'Drum', 'Plug', 'Tragus', 'Hear']","['Bansuri', 'Instrument', 'champagne', 'Woodwind']","['Hand', 'Gun', 'transportation', 'OTrain', 'Via', 'VIA']","['cards', 'tailored', 'formal', 'birthday', 'Zoot', 'Zoot']","['Nugget', 'KFC', 'flic', 'volaille', 'basquaise', 'boucanet']","['Iris', 'farine', 'P\\u00e9tunia', 'Bouquet', 'P\\u00e2querette', 'Paquerette']","['Musik', 'Tasten', 'Musikinstrument', 'Piano', 'Fl\\u00fcgel', 'Fl\\u00fcgel']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['cavit\\u00e9', 'Ours', 'Caverne', 'Caverne']","['Zielkarten', 'Bahnhof', 'Gleis', 'Brettspiel', 'Lift']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Duke', 'Blue', 'evil', 'spirit', ""God's"", 'enemy']","['barley', 'rye', 'Wheat', 'Sand']","['college', 'lecturer', 'Jones', 'Evil']","['Desktop', 'Laptop', 'Antikythera', 'Mechanism']","['Wingspan', 'spam', 'Arrived', 'Second']","['Sycamore', 'Hover', 'Blades', 'Choppa', 'Chopper']","['cha-cha', 'smooth', 'Shutup', 'And']","['investment', 'certificate', 'Take', '-Re-']","['kiddie', '-swimming-', 'Dirty', 'Billiards']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['yakuza', 'dos', 'peau', 'permanent']","['Thermos', 'Face', 'tankard', 'tea']","['African', 'Lion', 'Dubai', 'Desert']","['stealthy', 'Assassin', 'Martialartist', 'foodi', 'Turtle', 'turtles']","['Love', 'VanGogh', 'orecchiette', 'Pierce', 'Lend', 'A']","['Gale', 'Mighty', 'Breaker', 'Turbine', 'Turbine']","['Exorcist', 'Beelzebub', 'Lucifer', 'lucifer', 'Lucifer']"
Mystery Word,Trick,Caisse,Passion,Solitaire,Tattoo,Ring,Jungle,Jungle,Sewer,Suit,Lamp,Juice,Nail,Temple,Period,Island,Cube,Suit,Wheat,Egg,Genius,Tomato,M\u00e9tal,Pilote,Outil,Ear,Flute,Rail,Suit,Poulet,Fleur,Klavier,Heat,Grotte,Zug,Baleine,Valise,Poup\u00e9e,Quarter,Devil,Grain,Professor,Computer,Egg,Helicopter,Dance,Stock,Pool,Vegetable,Tatouage,Mug,Safari,Ninja,Ear,Wind,Devil
Guess,Eclair,Gaz,Foi,Solitaire,tattoo,Ring,Jungle,Jungle,Pipeline,suit,code,Juice,Teacher,temple,Per\u00edodo,island,cube,Suit,barley,egg,Science,tomato,M\u00e9tal,Pilote,Outil,Ear,Flute,rail,suit,Poulet,Fleur,klavier,,Grotte,Zug,Baleine,valise,Poup\u00e9e,,demon,Grain,Professor,Computer,Egg,,Dance,Stock,Pool,Vegetable,Tatouage,Pot,Safari,Ninja,Ear,Wind,Demon
