ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,598644454,598142773,598034710,597829293,596899209,597333033,597133448,597018160,597176906,596882766,596898237,596641377,596649218,596646231,596428838,595693626,595801990,595819539,595676095,595167095,595249878,595018694,594773153,595300283,595299045,594746407,594742107,594379119,594700609,594336293,593950086,593105249,593001876,592487382,592705908,592616952,591703169,591191201,589780936,585953739,585819367,581508232,581767722,577852826,577180892,576762350,574192970,571815545,569169544,563368518,546728758,542849457,536949914,528822756,517095134,356959263,336562502,319065151
Move,['65'],['15'],['6'],['14'],['12'],['31'],['6'],['27'],['36'],['29'],['50'],['47'],['16'],['31'],['26'],['72'],['74'],['24'],['73'],['74'],['31'],['64'],['44'],['22'],['37'],['24'],['47'],['65'],['91'],['33'],['63'],['31'],['84'],['60'],['76'],['59'],['45'],['30'],['47'],['51'],['43'],['70'],['9'],['50'],['91'],['26'],['80'],['90'],['296'],['187'],['650'],['1370'],['202'],['475'],['918'],['2413'],['2464'],['781']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode
Speed,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,English,English,English,English,English,English,English,English,Français,English,Français,English,English,English,English,Français,English,Français,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,Français,Deutsch,English,English,English,Français,Français,English,Français,English,English,Français,English,English,English,English,Français,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['hourglass', 'silica', 'sword', 'everywhere', 'eliot']","['Capellini', 'Pasta', 'Italy', 'Bendy']","['enclosure', 'prison', 'Nicolas', 'trapped', 'bird', 'bird']","['Solaire', 'cathodique', 'Pixel', 'Ordinateur']","['Scales', 'Canned', 'Fish', 'Canned', 'Canned', 'Fish']","['shoulder', 'idiom', ""golfer's"", 'dink', 'English', 'fries']","['ATFCU', ""isn't"", 'Heist', 'Loan', 'Withdrawals', 'Deposits']","['Casing', 'Chorizo', 'sizzle', 'breakfast', 'meat', 'Wurst']","['Server', 'Bonus', 'just', 'the']","['Dump', 'rebook', 'Aquarium', 'kin', 'Breast', 'breast']","['electric', 'Credit', 'electron', 'Outlet', 'Accusation']","['bouncy', 'Pliable', 'Stretchy', 'Band', 'Stretchy', 'band']","['Pustule', 'gratter', 'poussoir', 'Pression', 'pression']","['cake', 'loofah', 'BOB', 'SQUAREPANTS', 'scrub', 'soap']","['goupillon', 'frottoir', 'nettoyeur', 'poilu']","['Pitch', 'Cutlery', 'Knife', 'Knife']","['Army', 'Same', 'Matching', 'Attire', 'Work', 'mandatory']","['Couple', 'Match', 'Shoes', 'Ark', 'Twins', 'Gemini']","['Ungroundable', 'Weekend', 'Bat', 'Slayer']","['Cass\\u00e9e', 'Boucle', 'Entendre', 'Cochl\\u00e9e', 'Absolu', 'Piercing']","['Bikini', 'Bathers', 'Tankini', 'One-piece']","['Squelette', 'fm', 'Oui-fm', 'scanner', 'NRJ', 'NRJ']","['Frank', 'saltwater', 'Arctic', 'Waves', 'Indian', 'Indian']","['screwdriver', 'Turn', 'twist', 'Wood']","['tender', 'Peso', 'Euro', 'dolar', 'm00lah', 'Crypto-']","['sharp', 'throwed', 'Cutting', 'Jack', 'Kitchen']","['Prickly', 'succulent', 'agawa', 'Plant', 'Spines', 'Spiny']","['Evergreen', 'Family', 'Willow', 'Rings', 'Ent', 'Ginkobaloba']","['Rook', 'White', 'Fillion', 'Hogwarts', 'Moat', 'Moat']","['leave', 'overseas', ""Go-Go's"", 'Holiday', 'home']","['Princess', 'Mario', 'Fuzzy', 'Fruit', 'fruit', 'fuzzy']","['ripe', 'condiment', 'Not-garlic-sauce', 'Marinara-base', 'Ketchup', 'Ingredient']","['burlap', 'Pallette', 'Sail', 'Portrait', 'Painting', 'paintings']","['Train', 'Souterrain', 'Souterrain', 'Transport', 'Transport', 'Souterrain']","['Tower', 'Head', 'Diadem', 'Tiara', 'Queen', 'thorns']","['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['siegfried', 'camilo', 'prestidigitator', 'Prestadigitator', 'Houdini', 'Houdin']","['Jam', 'Oyster', 'Spherical', 'necklace', 'iridescent', 'Wisdom']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['Praxis', 'Krank', 'Arzt', 'Krankenhaus', 'Dolitlle', 'Fisch']","['thunder', 'zeus', 'moonshine', 'white-']","['Colmeia', 'Voc\\u00ea', 'Mel', 'Mel']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Avril', 'Astrologie', 'G\\u00e9meau', 'Male']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Nine', 'Storm', 'Rain', 'Cumulus']","['biblio', 'grimoire', '16', 'onces']","['Loving', 'Spring', 'Vacation', 'Scott', 'Olaf', 'Season']","['Hair', 'Comb', 'Bristle', 'Acrylic', 'Paint', 'Paint']","['Hoist', 'Tower', 'Bird', 'tall', 'Construction', 'construction']","['Automated', 'Machine', 'r2d2', 'c3po']","['Tigre', 'Insecte', 'piq\\u00fbre', 'cousin']","['captivity', 'Loretto', 'menagerie', 'animals', 'Menagerie', 'animal']","['Lune', 'Petit-d\\u00e9jeuner', 'viennoiserie', 'feuillet\\u00e9e', 'Grandissant', 'Augmentant']","['Sand', 'sea', 'Miami', 'Bondi']"
Mystery Word,Sand,Noodle,Cage,\u00c9cran,Sardine,Chip,Bank,Sausage,Tip,Pump,Charge,Elastic,Bouton,Sponge,Brosse,Fork,Uniform,Pair,Vampire,Oreille,Swimsuit,Radio,Ocean,Screw,Currency,Knife,Cactus,Tree,Castle,Vacation,Peach,Tomato,Canvas,M\u00e9tro,Crown,Grape,Magician,Pearl,Carrefour,Doktor,Lightning,Bee,Medal,Port,Jungle,Tissue,B\u00e9lier,Sting,Cloud,Livre,Summer,Brush,Crane,Robot,Moustique,Zoo,Croissant,Beach
Guess,sand,spaghetti,Jail,Ecran,Snake,chip,Bank,Sausage,Tip,,,Rubber,Bouton,Sponge,balai,Fork,Uniform,Two,Vampire,Oreille,swimsuit,radio,Ocean,screw,Currency,Knife,Catcus,Tree,Chess,Vacation,peach,Tomato,Painting,,Crown,wine,tiger,Pearl,Carrefou,Doktor,lightning,,medal,cabane,Jungle,Tissue,Belier,Sting,Cloud,Livre,Summer,Brush,Crane,Robot,Moustique,,Croissant,beach
