ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,487120916,487059129,486844060,486226243,486529433,486246019,486340249,486295767,486070683,485539344,486015935,485960603,485888388,485535907,485827335,485798012,485723487,484865890,485573351,485387226,485143719,485136354,484682575,484435490,484206945,484426235,484351909,483944277,484101197,483217278,482880706,482658995,482419952,481844555,481747388,481212678,480959759,479106712,479553934,479677325,478625404,478416865,478154857,476564427,475857014,475721696,475330261,473319518,473890082,470247957,466086694,466081205,466083684,466084384,465621249,465731184,465664137,465664095,465664206,465664286,465668656,465435499,463714023,431028987,420552674,374138794,358827793,336562502,322628136,317609821,313533300
Move,['10'],['14'],['9'],['6'],['12'],['18'],['30'],['18'],['27'],['7'],['46'],['29'],['25'],['73'],['40'],['38'],['36'],['50'],['31'],['38'],['55'],['56'],['96'],['55'],['29'],['36'],['49'],['47'],['30'],['66'],['74'],['57'],['109'],['49'],['37'],['30'],['100'],['66'],['78'],['82'],['67'],['173'],['36'],['54'],['10'],['108'],['58'],['36'],['9'],['509'],['42'],['48'],['49'],['46'],['70'],['38'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['800'],['588'],['1368'],['1994'],['1623'],['4525'],['1701'],['3708']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,Deutsch,English,Deutsch,Français,English,Français,English,Français,English,English,English,English,English,English,Français,Français,Français,English,English,English,English,English,Français,Français,Français,English,English,English,English,English,English,English,English,English,English,Français,English,Français,Français,Français,English,English,English,English,Deutsch,English,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,English,English,Français,Français,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['cryptomonnaie', 'Saboteur', 'Or', 'pioche', 'pickaxe']","['gastropod', 'slug', 'slowcoach', 'trail', 'slow', 'trail']","['Popcorn', 'Imax', 'dark', 'Movies', 'film', 'blockbuster']","['B\\u00fcro', 'Aufpassen', 'Soldat', 'Wochenende', 'Polizei', 'Polizei']","['knife', 'Chopper', 'Cleaver', 'Slaughters', 'meat', 'Meat']","['Schlagen', 'Liebe', 'Defibrillator', 'Vorhof', 'Organ', 'Infarkt']","['Chaussure', 'Radeau', 'Gorgone', 'Gorgone']","['Tune', 'Am', 'Station', 'Frequency', 'Tesla', 'shortwave']","['Mignon', 'Romanesco', 'Kale', 'Rave', 'Bruxelle', 'L\\u00e9gume']","['snapple', 'grapefruit', 'Sunny-D', 'Electricity']","['Chocolatine', 'Beurre', 'Viennoiserie', 'Lune', 'Viennoiserie', 'Lune']","['Melody', 'lullaby', 'Instrumental', 'Birds', 'Grammys', 'ditty']","['Spock', 'Balance', 'Dumbo', 'Listening', 'cochlea']","['Nile', 'Phoenix', 'Thames', 'Mississippi', 'float', 'arkansas']","['cackle', 'magic', 'Lion', 'Wardrobe']","['Mint', 'gasping', 'Lung', 'mouth', 'Fire', 'huff']","['Cheese', 'Card', 'plank', 'cutting']","['Roue', 'Laser', 'Supermarch\\u00e9', 'Diam\\u00e8tre']","['opticien', 'binocle', 'Toilettes', 'Astronomique', 'Vue', 'Piscine']","['Reims', 'flute', 'Bollinger', 'Effervescent', 'epernay', 'Bulles']","['Persian', 'Doormat', 'toupee', 'Cleaning', 'Floor', 'Floor']","['Crew', 'Cutlass', 'Hook', 'Redbeard', 'Blackbeard', 'Pegleg']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Lawn', 'lucky', 'Honey', 'Irish', 'Green', 'Green']","['Interdit', 'D\\u00e9tournement', 'Charbon', 'Grisou', 'Houill\\u00e8res', 'Enfant']","['saut', 'Largueur', 'Sensation', 'd\\u00e9barquement', 'Tandem']","['Taraud', 'mara', 'Dentiste', 'Baie', 'Rouge', 'rouge']","['mafia', 'honcho', 'CEO', 'President', 'Undercover', 'Baby']","['Beckham', 'Ice', 'Nutmeg', 'Posh', 'sugar', 'Sugar']","['tan', 'party', 'Baywatch', 'Bondi', 'sandy', 'Oceanfront']","['Boxing', 'Kick', 'Line', 'One', 'Jab', 'Jab']","['wash', 'Jacuzzi', 'Hydrating', 'Tub', 'Ducky', 'cleansing']","['Orbit', 'Burn', 'Ray', 'Capri', 'Celestial']","['Speak', 'Facial', 'lips', 'organ', 'Eat', 'Eat']","['Coulture', 'Week', 'Pavelski', 'Couture', 'water', 'tiger']","['Triangle', 'element', 'Hearth', 'Flame', 'starter', 'Seaparks']","['Barnum', 'firebreather', 'Spectacle', 'Maximus']","['Fruit', 'bleuet', 'geni\\u00e8vre', 'Anges', 'Casseau', 'Hudson']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Termin\\u00e9', 'Maigre', 'arriv\\u00e9e', 'terminus', 'termination', 'dernier']","['Yogourt', 'You', 'Digestif', 'Digestif', 'Dentifrice', 'Dentifrice']","['Boulangerie', 'Magie', 'Festive', 'Cro\\u00fbton']","['Breakfast', 'Toothbrush', 'Sunrise', 'A.M.']","['Newton', 'lab', 'biology', 'biology']","['honey', 'Buzzing', 'pollinator', 'Queen', 'Bumble', 'Spelling']","['wager', 'ante', 'money', 'gamble', 'gamble', 'gamble']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['fort', 'soft', 'Boomerang', 'Top', 'sleep', 'Sleep']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Miami', 'Sauna', 'Warming', 'Wave']","['ammunition', 'bill', 'armor', 'piercing', 'Bite', 'The']","['oily', 'tinned', 'fish', 'fish']","['dolipranes', 'suppositoire', 'Vendu', 'Pharmacie']","['Calimero', 'erreur', 'Poussin', 'Casse', 'Escargot', 'Maison']","['Mythical', 'Princess', 'flighted', 'Pan', 'tink']","['Guerre', 'paratonnerre', 'Thor', 'Coup', 'Zeus', 'Zeus']","['cocoa', 'toblerone', ""Cadbury's"", 'Kisses', 'Milk', 'bunny']"
Mystery Word,Mineur,Snail,Cinema,Wache,Butcher,Herz,M\u00e9duse,Radio,Chou,Juice,Croissant,Song,Ear,River,Witch,Breath,Board,Rayon,Lunettes,Champagne,Rug,Pirate,Quarter,Root,Clover,Mineur,Parachute,Fraise,Boss,Spice,Beach,Punch,Bath,Sun,Mouth,Shark,Fire,Circus,Baie,Guard,Fin,Tube,Baguette,Morning,Science,Bee,Bet,Puder,Dress,Pillow,Club,Coin,Bar,Stone,Patron,Birthday,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Heat,Bullet,Sardine,M\u00e9dicament,Coquille,Fairy,Foudre,Chocolate
Guess,Argent,Snail,Theater,Uniform,Butcher,Herz,,Radio,Chou,juice,Croissant,song,ear,River,Witch,Breath,Board,rayon,Lunette,Champagne,rug,Pirate,mix,,clover,coup,parachute,,Boss,spice,Beach,Wrestling,Bath,Sun,mouth,Shark,Fire,Circus,Baie,guard,Fin,Grec,Baguette,Morning,Science,Bee,bet,Russ,,Pillow,Club,Coin,Bar,Stone,Coin,Birthday,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,heat,Bullet,fish,Medicaments,Coquille,Fairy,Eclair,Chocolate
