ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,461923204,461904906,461865702,461514671,461344896,461125011,460920121,460558184,460501327,460474673,460443220,460262622,460137613,459860093,459628715,459470730,459458671,459423883,459300493,459234347,459200060,458774327,458716764,458378974,457962610,457752555,457589195,456908720,456810278,456727197,456395675,455837502,455460040,455175285,455143990,455042660,454896238,454604526,454586755,454423550,453839362,451721423,450455144,450259336,449955800,449145581,448202573,446514318,446155644,445297184,441488112,427449286,421549329,357001162,348838927,348302073,341401520,336562502,330741642,314360735
Move,['9'],['5'],['5'],['19'],['11'],['9'],['38'],['13'],['56'],['33'],['64'],['46'],['57'],['54'],['38'],['6'],['28'],['25'],['36'],['66'],['16'],['36'],['18'],['36'],['49'],['16'],['37'],['24'],['55'],['43'],['31'],['161'],['72'],['57'],['45'],['57'],['59'],['92'],['11'],['67'],['82'],['107'],['74'],['66'],['153'],['72'],['40'],['20'],['36'],['20'],['102'],['69'],['89'],['1799'],['1403'],['2222'],['2351'],['1436'],['2613'],['2828']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 12 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,English,Deutsch,Français,English,Français,English,Français,English,English,Français,English,English,Deutsch,Français,English,English,English,Deutsch,English,English,English,Français,Français,English,English,English,English,Français,Français,English,Français,Français,English,Français,English,English,English,English,Deutsch,English,English,English,English,Deutsch,English,Deutsch,English,English,English,English,Français,Français,English,Français,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Coke', 'alcohol', 'yohoho', 'Pirate', 'Pirates', 'pirate']","['Ariel', 'Siren', 'Little', 'Little']","['sculpt', 'fungus', 'aspergillus', 'slime']","['chiche', 'b\\u00fbche', 'Outil', 'Tron\\u00e7onneuse', 'bucheron', 'Bucheron']","['ice', 'whipped', 'Nivea', 'thick', 'dairy', 'Dairy']","['Oskar', 'movie', 'Neytiri', 'Kinderserie', 'Blauwesen', 'Blau']","['Maestro', 'miette', 'Symbole', 'Tambour', 'Pain', 'Pain']","['ceramic', 'steal', 'Coffee', 'Thief', 'shot', 'rob']","['Plage', 'Cailloux', 'Ricochets', 'Sable']","['Transfer', 'Thermal', 'Warm', 'Up', 'Discraft', 'Driver']","['Mer', 'absorbe', 'vaisselle', 'Vaisselle', 'BOB', 'Bob']","['P.I.', 'container', 'lawsuit', 'valise', 'Brief', 'Tiffany']","['chain', 'Stop', 'Navymen', 'Symbol', 'ship', 'Ship']","['Gorille', 'Orang-outan', 'Babouin', 'Macaque', 'tamarin', 'Madidi']","['Tranquility', 'War', 'Harmony', 'Truce', 'dove', 'Dove']","['Week', 'Game', 'Worlds', 'Death', 'Aftiteling', 'Afgrond']","['STRG', 'ESC', 'Dr\\u00fccken', 'Knopf']","['dessert', 'Savon', 'Bain', 'Soir\\u00e9e', 'bi\\u00e8re']","['Hudson', 'Inlet', 'Inlet', 'Inlet']","['pocket', 'Kick', 'Wall', 'football', 'Shop']","['Engine', 'V8', 'Under', 'Hood']","['Weiblich', 'Sandrock', 'Sprache', 'S\\u00e4ngerin', 'S\\u00e4ngerin', 'S\\u00e4ngerin']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Summer', 'deep', 'billiards', 'Cabana', 'Swimming', 'swimming']","['Mortal', 'Kombat', 'Drizzle', 'Cloud', 'Forest', 'Precipitation']","['Voiture', 'Banane', 'Payer', 'Enregistreuse', 'Enregistreuse']","['lieu', 'enterr\\u00e9s', 'Tombe', 'Endroit']","['piccolo', 'woodwind', 'silver', 'toot', 'instument', 'instrument']","['Rotating', 'Saw', 'Ball', 'And', 'Mail', 'Armor']","['pie', 'Perfect', 'Picked', 'Cerise']","['dhelmise', 'Naval', 'Newscaster', 'Aweigh', 'Aweigh']","['traviata', 'Verdi', 'Garnier', 'castafiore', 'Pavarotti', 'Libretto']","['Bond', 'Parachute', 'Corde', 'Hauteur']","['Rosenbergs', 'covert', 'Intelligence', 'Sneaky', 'Espionage', 'Espionage']","['Caverne', 'Lascaut']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['Show', 'Fatal', 'entertainment', 'Repulsion', 'magnetism', 'Magnetic']","['Corde', 'Bouldering', 'Varappe', 'Magn\\u00e9sine', 'Edlinger', 'Mousqueton']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['rainshield', 'Poppins', 'Rihanna', 'parasol', 'Mobile', 'Shade']","['Relics', 'building', 'Artifacts']","['\\u305b\\u3093\\u304b\\u3093', '\\u305b\\u3093\\u3057\\u3083', '\\u30e1\\u30fc\\u30ab\\u30fc', '\\u30ec\\u30f3\\u30ba\\u30e1\\u30fc\\u30ab\\u30fc']","['Stadtvogel', 'Nichth\\u00f6rend', 'Brief', 'Frieden']","['Shear', 'Cashmere', 'warm', 'Marino', 'sheep', 'Sheep']","['-shot', 'Tea', 'beer', 'copper', 'drink', 'coffee']","['castle', 'master', 'Underneath', 'keep']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Electrical', 'Tesla', 'Life', 'AAA']","['Tonfolge', 'Musik', 'Haase', 'singen']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Cardamom', 'Saffron', 'Old', 'Girls', 'herb', 'flavoring']","['imaginary', 'magical', 'Rainbow', 'Horn', 'horse', 'horse']","['Up', 'prison', 'pad', 'down', 'Smith', 'smith']","['Porte', 'Abba', '\\u00c9change', 'Deutschemark', 'Pi\\u00e9cettes', 'Funny']","['sofa', 'Assis', 'Psychologue', 'Long', 'fauteuil', 'Fauteuil']","['Lukewarm', 'Disappointing', 'England', 'Spring', 'Bubble', 'Tub']","['margharita', 'Capricciosa', 'Trapizzino', 'Italie', 'calzone', 'Calzone']","['Seringue', 'Abeille', 'Dard', 'Vaccin']","['Turkish', 'City', 'Water', 'University', 'Tub', 'Tub']"
Mystery Word,Rum,Mermaid,Mold,Hache,Cream,Avatar,Baguette,Mug,Galet,Heat,\u00c9ponge,Case,Anchor,Singe,Peace,End,Taste,Mousse,Bay,Corner,Motor,Adele,Pearl,Pool,Rain,Caisse,Cimeti\u00e8re,Flute,Chain,Cherry,Anchor,Op\u00e9ra,Saut,Spy,Grotte,Moutarde,Attraction,Escalade,Crescent,Umbrella,Museum,Cannon,Taube,Wool,Mug,Dungeon,Grape,Meerjungfrau,Battery,Melodie,Anchor,Spice,Unicorn,Lock,Monnaie,Canap\u00e9,Bath,Pizza,Piq\u00fbre,Bath
Guess,drink,Mermaid,Mushroom,Hache,Cream,,Baguette,Break,galet,Heat,\u00e9ponge,case,amulet,Singe,peace,End,Tastatur,Bulles,river,goal,Motor,Dialekt,mussel,pool,Rain,Caisse,Cimeti\u00e8re,flute,Chainsaw,cherry,Anchor,opera,saut,Soy,Grotte,Moutarde,Attraction,Escalade,Crescent,Umbrella,,Cannon,Taube,wool,Cup,dungeon,,Meerjungfrau,Battery,Lied,,Spice,Unicorn,Jumpsuit,Money,Canap\u00e9,Bath,pizza,Aiguille,campus
