ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56
Table Number,518460914,518865651,518678559,518704120,518670650,518506051,518583318,517958438,518170324,518044594,517579370,517532982,517033221,517039024,516837341,516862925,516560601,516145769,516194248,516024827,515518017,515657052,515187382,515531482,514167014,514438929,514377397,514339808,513879745,512715448,512998864,512735599,512115878,511893148,511757036,511675551,511070791,510269410,509897088,509085593,508116165,507982780,506453655,504783443,505196983,504721368,495208466,493769667,473773078,470247957,465728930,356959263,348302073,337346134,336562502,324381970
Move,['9'],['16'],['9'],['6'],['6'],['18'],['5'],['16'],['27'],['20'],['37'],['65'],['38'],['35'],['37'],['73'],['30'],['18'],['47'],['49'],['30'],['56'],['44'],['5'],['68'],['26'],['86'],['38'],['24'],['32'],['51'],['69'],['93'],['95'],['24'],['79'],['31'],['33'],['73'],['81'],['75'],['69'],['110'],['31'],['83'],['67'],['75'],['57'],['748'],['1362'],['540'],['1684'],['2964'],['4546'],['1906'],['1864']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+
Language,English,English,English,Français,English,Deutsch,Français,English,Français,English,English,English,Français,English,English,Français,English,English,English,English,Français,English,English,English,English,Français,English,Deutsch,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,Français,English,English,Français,English,English,English,English,English,English,Français,English,Français,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['perfect', '2D', 'round', 'Pi', 'shape', 'shape']","['Corps', 'Metta', 'Hippie', 'Maker', 'Out']","['Sound', 'Tower', 'Frequency', 'Gaga', 'XM', 'Fine-tune']","['M\\u00e9tal', 'Pr\\u00e9cieux', 'Carat', 'M\\u00e9daille', 'Mine', 'Tr\\u00e9sor']","['Grandin', 'Artemis', 'Morman', 'Tabernacle', 'University', 'Philadelphia']","['Schlurfer', 'Geist', 'K\\u00f6pfen', 'Cocktail', 'Cranberries', 'Cranberries']","['Chat', 'Pissenlit', 'Pelouse', 'Drogue']","['Soar', 'Superman', 'Bird', 'Wings', 'swat']","['Pourpre', 'Polar', 'saone', 'loire']","['animal', 'moo', 'Holstein', 'Hershey', 'Bovine', 'Mad']","['Gourmet', 'Fungus', 'Mushroom', 'shuffle', 'Chocolate', 'Chocolate']","['Grifiti', 'waistband', 'Girl', 'Rubber', 'Chewy', 'Stretchy']","['pluie', '\\u00c9claircie', 'Cotonneux', 'forme', 'Stratus', 'Cirrus']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['microgreen', 'greenery', 'Legium', 'seedling', 'germinating', 'Germinate']","['Ourlet', 'Aiguille', 'retouche', 'Broderie', 'Raccommodage', 'haute']","['camera', 'Loose', 'Artillery', 'Artillery']","['big', 'ben', 'jenny', 'nickname', 'Liberty', 'Ringer']","['Cents', 'Tail', 'metal', '5050', 'Bit', 'bit']","['club', 'leaf', 'lucky', 'plant']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['North', 'Goldengate', 'span', 'overpass', 'Suspension', 'Rope']","['tea', 'cup', 'Me', 'Louisa']","['Kyoya', 'Finn', 'kuro', 'eyes']","['Seinfeld', 'movie', 'Buzz', 'Honey', 'sting', 'hive']","['Cadeau', 'P\\u00e2te', 'Cheveux', 'D\\u2019or', 'Ceinture', 'Fris\\u00e9e']","['Macewa', 'Gr\\u00f3b', 'Cisza', 'coffins', 'Kopido\\u0142', 'kopido\\u0142']","['Pferd', 'M\\u00e4nnlich', 'Vierbeiner', 'M\\u00e4hne']","['bird', 'skin', 'light', 'pluck', 'Birds', 'White']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['barge', 'ewe', 'Dodge', 'Truck', 'Aries', 'horns']","['dense', 'woods', 'redwood', 'Gump', 'Gump', 'Gump']","['dragons', 'Cell', 'shackles', 'Delve', 'prisoners', 'lair']","['prioritaire', 'Clooney', 'Pressante', 'H\\u00f4pital', 'Vite', 'Vite']","['Sweet', 'craving', 'Pastry', 'Course', 'Baklava', 'Pudding']","['Liter', 'Tin', 'solo', 'Sippy']","['Nina', 'Pinta', 'boat', 'cruise']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Shakespeare', 'Crime', 'Denoument', 'Movie', 'Act']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Butter', 'Legume', 'Reeces', 'Buttercups', 'Salted', 'Salted']","['Plante', 'Sacr\\u00e9', 'Cigare', 'chique', 'Cigarette', 'Passer']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Nickle', 'Slot', 'Loose', '1$']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Sourdough', 'Crumble', 'grain', 'spelt', 'Circus', 'dough']","['phone', 'imprisoned', 'Mobile', 'Nucleus', 'mitosis', 'Mitochondria']","['Margherita', 'Pepperoni', 'TMNT']","['van-gogh', 'oil', 'Tall', 'Seeds', 'Van', 'Seeds']","['Carr\\u00e9', 'Triangle', 'De', 'Secours', '2', 'Velo']","['7days', 'elden', 'cock', 'doorbell', 'finger']","['\\u00e0', 'retordre', 'couture', 'aiguille', 'Aiguille', 'Couture']","['If', 'Let', 'Baffe', 'Cr\\u00eame', 'fraises', 'gifle']"
Mystery Word,Circle,Peace,Radio,Or,Temple,Zombie,Herbe,Fly,Rivi\u00e8re,Cow,Truffle,Elastic,Nuage,Cake,Sprout,Couture,Cannon,Bell,Coin,Clover,Poup\u00e9e,Bridge,Coffee,Glasses,Bee,Boucle,Cemetery,Hengst,Feather,Island,Ram,Forest,Dungeon,Urgence,Dessert,Cup,Ship,Hunter,Coffee,Scene,Spice,Peanut,Tabac,Oven,Pilot,Vache,Coin,Spider,Bread,Cell,Pizza,Sunflower,Roue,Ring,Fil,Tarte
Guess,circle,Peace,Radio,Or,temple,Zombie,Herbe,fly,Polaire,Cow,Truffle,Elastic,Nuage,cake,Sprout,Couture,,bell,Coin,Clover,Poup\u00e9e,Bridge,coffee,glasses,Bee,Boucle,Cmentarz,Hengst,Feather,Island,Ram,Hard,dungeon,urgence,Dessert,Cup,ship,,coffee,Play,Spice,Peanut,Tabac,fry,Pilot,Vache,coin,Spider,Bread,Cell,Pizza,painting,Roue,ring,Fil,tarte
